datetime,DO,temperature
2022-06-06T20:30:00Z,9.357,14.952
2022-06-06T20:40:00Z,9.292,14.599
2022-06-06T20:50:00Z,9.188,14.633
2022-06-06T21:00:00Z,9.061,14.806
2022-06-06T21:10:00Z,8.976,14.978
2022-06-06T21:20:00Z,8.912,15.132
2022-06-06T21:30:00Z,8.848,15.313
2022-06-06T21:40:00Z,8.809,15.475
2022-06-06T21:50:00Z,8.756,15.638
2022-06-06T22:00:00Z,8.729,15.775
2022-07-08T20:40:00Z,6.943,22.197
2022-07-08T20:50:00Z,7.048,20.242
2022-07-08T21:00:00Z,8.972,14.677
2022-07-08T21:10:00Z,9.185,13.375
2022-07-08T21:20:00Z,9.077,13.121
2022-07-08T21:30:00Z,9.088,13.078
2022-07-08T21:40:00Z,9.138,13.025
2022-07-08T21:50:00Z,9.151,13.034
2022-07-08T22:00:00Z,9.281,12.981
2022-07-08T22:10:00Z,9.252,13.025
2022-07-08T22:20:00Z,9.153,12.999
2022-07-08T22:30:00Z,9.073,13.06
2022-07-08T22:40:00Z,9.268,13.034
2022-07-08T22:50:00Z,9.152,13.086
2022-07-08T23:00:00Z,9.114,13.095
2022-07-08T23:10:00Z,9.125,13.086
2022-07-08T23:20:00Z,9.092,13.148
2022-07-08T23:30:00Z,8.902,13.218
2022-07-08T23:40:00Z,8.85,13.253
2022-07-08T23:50:00Z,8.968,13.209
2022-07-09T00:00:00Z,9.049,13.2
2022-07-09T00:10:00Z,9.101,13.174
2022-07-09T00:20:00Z,9.043,13.113
2022-07-09T00:30:00Z,8.95,13.078
2022-07-09T00:40:00Z,9.601,13.007
2022-07-09T00:50:00Z,9.268,13.156
2022-07-09T01:00:00Z,9.05,13.183
2022-07-09T01:10:00Z,9.037,13.253
2022-07-09T01:20:00Z,8.806,13.637
2022-07-09T01:30:00Z,8.707,13.785
2022-07-09T01:40:00Z,8.756,13.654
2022-07-09T01:50:00Z,8.768,13.593
2022-07-09T02:00:00Z,8.821,13.541
2022-07-09T02:10:00Z,8.838,13.497
2022-07-09T02:20:00Z,8.843,13.619
2022-07-09T02:30:00Z,8.766,13.558
2022-07-09T02:40:00Z,8.699,13.706
2022-07-09T02:50:00Z,8.604,13.793
2022-07-09T03:00:00Z,8.543,13.898
2022-07-09T03:10:00Z,8.499,13.828
2022-07-09T03:20:00Z,8.512,13.828
2022-07-09T03:30:00Z,8.569,13.689
2022-07-09T03:40:00Z,8.662,13.593
2022-07-09T03:50:00Z,8.695,13.366
2022-07-09T04:00:00Z,8.726,13.419
2022-07-09T04:10:00Z,8.685,13.384
2022-07-09T04:20:00Z,8.67,13.331
2022-07-09T04:30:00Z,8.757,13.288
2022-07-09T04:40:00Z,8.664,13.349
2022-07-09T04:50:00Z,8.489,13.506
2022-07-09T05:00:00Z,8.42,13.584
2022-07-09T05:10:00Z,8.422,13.576
2022-07-09T05:20:00Z,8.299,13.541
2022-07-09T05:30:00Z,8.347,13.506
2022-07-09T05:40:00Z,8.373,13.497
2022-07-09T05:50:00Z,8.359,13.454
2022-07-09T06:00:00Z,8.377,13.515
2022-07-09T06:10:00Z,8.453,13.55
2022-07-09T06:20:00Z,8.461,13.55
2022-07-09T06:30:00Z,8.441,13.541
2022-07-09T06:40:00Z,8.424,13.515
2022-07-09T06:50:00Z,8.425,13.532
2022-07-09T07:00:00Z,8.452,13.515
2022-07-09T07:10:00Z,8.395,13.506
2022-07-09T07:20:00Z,8.325,13.506
2022-07-09T07:30:00Z,8.348,13.48
2022-07-09T07:40:00Z,8.359,13.515
2022-07-09T07:50:00Z,8.373,13.532
2022-07-09T08:00:00Z,8.284,13.48
2022-07-09T08:10:00Z,8.296,13.41
2022-07-09T08:20:00Z,8.326,13.401
2022-07-09T08:30:00Z,8.329,13.41
2022-07-09T08:40:00Z,8.257,13.366
2022-07-09T08:50:00Z,8.198,13.331
2022-07-09T09:00:00Z,8.314,13.349
2022-07-09T09:10:00Z,8.345,13.366
2022-07-09T09:20:00Z,8.336,13.358
2022-07-09T09:30:00Z,8.339,13.34
2022-07-09T09:40:00Z,8.317,13.34
2022-07-09T09:50:00Z,8.318,13.331
2022-07-09T10:00:00Z,8.356,13.314
2022-07-09T10:10:00Z,8.344,13.296
2022-07-09T10:20:00Z,8.335,13.296
2022-07-09T10:30:00Z,8.36,13.279
2022-07-09T10:40:00Z,8.354,13.27
2022-07-09T10:50:00Z,8.281,13.27
2022-07-09T11:00:00Z,8.324,13.235
2022-07-09T11:10:00Z,8.337,13.244
2022-07-09T11:20:00Z,8.319,13.2
2022-07-09T11:30:00Z,8.304,13.148
2022-07-09T11:40:00Z,8.279,13.165
2022-07-09T11:50:00Z,8.316,13.165
2022-07-09T12:00:00Z,8.318,13.156
2022-07-09T12:10:00Z,8.362,13.13
2022-07-09T12:20:00Z,8.376,13.113
2022-07-09T12:30:00Z,8.392,13.121
2022-07-09T12:40:00Z,8.4,13.104
2022-07-09T12:50:00Z,8.412,13.069
2022-07-09T13:00:00Z,8.39,13.086
2022-07-09T13:10:00Z,8.4,13.06
2022-07-09T13:20:00Z,8.365,13.034
2022-07-09T13:30:00Z,8.293,13.025
2022-07-09T13:40:00Z,8.25,12.981
2022-07-09T13:50:00Z,8.186,12.963
2022-07-09T14:00:00Z,8.26,12.937
2022-07-09T14:10:00Z,8.284,12.946
2022-07-09T14:20:00Z,8.294,12.946
2022-07-09T14:30:00Z,8.31,12.955
2022-07-09T14:40:00Z,8.336,12.946
2022-07-09T14:50:00Z,8.34,12.937
2022-07-09T15:00:00Z,8.342,12.937
2022-07-09T15:10:00Z,8.34,12.911
2022-07-09T15:20:00Z,8.328,12.92
2022-07-09T15:30:00Z,8.352,12.911
2022-07-09T15:40:00Z,8.369,12.902
2022-07-09T15:50:00Z,8.376,12.911
2022-07-09T16:00:00Z,8.379,12.876
2022-07-09T16:10:00Z,8.381,12.884
2022-07-09T16:20:00Z,8.375,12.867
2022-07-09T16:30:00Z,8.363,12.876
2022-07-09T16:40:00Z,8.41,12.867
2022-07-09T16:50:00Z,8.396,12.946
2022-07-09T17:00:00Z,8.428,13.007
2022-07-09T17:10:00Z,8.398,12.999
2022-07-09T17:20:00Z,8.397,12.999
2022-07-09T17:30:00Z,8.393,12.99
2022-07-09T17:40:00Z,8.399,13.025
2022-07-09T17:50:00Z,8.395,13.051
2022-07-09T18:00:00Z,8.426,13.121
2022-07-09T18:10:00Z,8.481,13.191
2022-07-09T18:20:00Z,8.514,13.191
2022-07-09T18:30:00Z,8.495,13.209
2022-07-09T18:40:00Z,8.539,13.253
2022-07-09T18:50:00Z,8.567,13.244
2022-07-09T19:00:00Z,8.567,13.27
2022-07-09T19:10:00Z,8.606,13.296
2022-07-09T19:20:00Z,8.687,13.305
2022-07-09T19:30:00Z,8.717,13.427
2022-07-09T19:40:00Z,8.74,13.532
2022-07-09T19:50:00Z,8.632,13.663
2022-07-09T20:00:00Z,8.601,13.672
2022-07-09T20:10:00Z,8.635,13.724
2022-07-09T20:20:00Z,8.644,13.715
2022-07-09T20:30:00Z,8.759,13.672
2022-07-09T20:40:00Z,8.947,13.698
2022-07-09T20:50:00Z,9.026,13.733
2022-07-09T21:00:00Z,9.025,13.654
2022-07-09T21:10:00Z,8.993,13.654
2022-07-09T21:20:00Z,8.994,13.637
2022-07-09T21:30:00Z,9.103,13.611
2022-07-09T21:40:00Z,9.416,13.506
2022-07-09T21:50:00Z,9.371,13.541
2022-07-09T22:00:00Z,9.202,13.593
2022-07-09T22:10:00Z,9.091,13.637
2022-07-09T22:20:00Z,9.094,13.733
2022-07-09T22:30:00Z,8.976,13.854
2022-07-09T22:40:00Z,8.913,13.889
2022-07-09T22:50:00Z,9.314,13.75
2022-07-09T23:00:00Z,9.271,13.759
2022-07-09T23:10:00Z,9.152,13.68
2022-07-09T23:20:00Z,9.113,13.741
2022-07-09T23:30:00Z,8.985,13.75
2022-07-09T23:40:00Z,9.105,13.724
2022-07-09T23:50:00Z,9.1,13.759
2022-07-10T00:00:00Z,9.105,13.776
2022-07-10T00:10:00Z,9.151,13.924
2022-07-10T00:20:00Z,8.908,14.089
2022-07-10T00:30:00Z,8.75,14.4
2022-07-10T00:40:00Z,8.863,14.366
2022-07-10T00:50:00Z,8.79,14.34
2022-07-10T01:00:00Z,9.117,13.872
2022-07-10T01:10:00Z,9.113,13.706
2022-07-10T01:20:00Z,9.258,13.793
2022-07-10T01:30:00Z,8.898,13.715
2022-07-10T01:40:00Z,9.174,13.759
2022-07-10T01:50:00Z,9.218,13.932
2022-07-10T02:00:00Z,9.109,13.993
2022-07-10T02:10:00Z,9.313,13.706
2022-07-10T02:20:00Z,9.466,13.584
2022-07-10T02:30:00Z,9.4,13.619
2022-07-10T02:40:00Z,9.245,13.637
2022-07-10T02:50:00Z,9.026,13.689
2022-07-10T03:00:00Z,9.061,13.55
2022-07-10T03:10:00Z,9.214,13.767
2022-07-10T03:20:00Z,8.841,14.115
2022-07-10T03:30:00Z,8.736,14.21
2022-07-10T03:40:00Z,8.748,14.201
2022-07-10T03:50:00Z,8.622,14.236
2022-07-10T04:00:00Z,8.486,14.271
2022-07-10T04:10:00Z,8.434,14.279
2022-07-10T04:20:00Z,8.293,14.045
2022-07-10T04:30:00Z,8.876,13.645
2022-07-10T04:40:00Z,8.927,13.611
2022-07-10T04:50:00Z,8.905,13.602
2022-07-10T05:00:00Z,8.841,13.584
2022-07-10T05:10:00Z,8.854,13.558
2022-07-10T05:20:00Z,8.897,13.567
2022-07-10T05:30:00Z,8.7,13.689
2022-07-10T05:40:00Z,8.585,13.68
2022-07-10T05:50:00Z,8.525,13.759
2022-07-10T06:00:00Z,8.393,13.802
2022-07-10T06:10:00Z,8.468,13.785
2022-07-10T06:20:00Z,8.419,13.811
2022-07-10T06:30:00Z,8.401,13.802
2022-07-10T06:40:00Z,8.413,13.793
2022-07-10T06:50:00Z,8.266,13.724
2022-07-10T07:00:00Z,8.228,13.645
2022-07-10T07:10:00Z,8.246,13.637
2022-07-10T07:20:00Z,8.173,13.698
2022-07-10T07:30:00Z,8.27,13.785
2022-07-10T07:40:00Z,8.289,13.828
2022-07-10T07:50:00Z,8.243,13.75
2022-07-10T08:00:00Z,8.061,13.75
2022-07-10T08:10:00Z,8.155,13.759
2022-07-10T08:20:00Z,8.059,13.663
2022-07-10T08:30:00Z,8.154,13.602
2022-07-10T08:40:00Z,8.226,13.628
2022-07-10T08:50:00Z,8.123,13.654
2022-07-10T09:00:00Z,8.156,13.663
2022-07-10T09:10:00Z,8.08,13.602
2022-07-10T09:20:00Z,7.97,13.532
2022-07-10T09:30:00Z,8.055,13.593
2022-07-10T09:40:00Z,8.06,13.523
2022-07-10T09:50:00Z,8.065,13.48
2022-07-10T10:00:00Z,8.062,13.515
2022-07-10T10:10:00Z,8.278,13.567
2022-07-10T10:20:00Z,8.255,13.558
2022-07-10T10:30:00Z,8.136,13.471
2022-07-10T10:40:00Z,8.125,13.471
2022-07-10T10:50:00Z,8.162,13.48
2022-07-10T11:00:00Z,8.227,13.48
2022-07-10T11:10:00Z,8.162,13.454
2022-07-10T11:20:00Z,8.252,13.436
2022-07-10T11:30:00Z,8.205,13.436
2022-07-10T11:40:00Z,8.298,13.419
2022-07-10T11:50:00Z,8.288,13.419
2022-07-10T12:00:00Z,8.282,13.384
2022-07-10T12:10:00Z,8.247,13.384
2022-07-10T12:20:00Z,8.321,13.358
2022-07-10T12:30:00Z,8.31,13.349
2022-07-10T12:40:00Z,8.299,13.349
2022-07-10T12:50:00Z,8.286,13.331
2022-07-10T13:00:00Z,8.27,13.331
2022-07-10T13:10:00Z,8.297,13.305
2022-07-10T13:20:00Z,8.304,13.288
2022-07-10T13:30:00Z,8.281,13.27
2022-07-10T13:40:00Z,8.278,13.253
2022-07-10T13:50:00Z,8.279,13.244
2022-07-10T14:00:00Z,8.279,13.226
2022-07-10T14:10:00Z,8.305,13.235
2022-07-10T14:20:00Z,8.329,13.183
2022-07-10T14:30:00Z,8.205,13.139
2022-07-10T14:40:00Z,8.147,13.121
2022-07-10T14:50:00Z,8.214,13.095
2022-07-10T15:00:00Z,8.311,13.104
2022-07-10T15:10:00Z,8.341,13.113
2022-07-10T15:20:00Z,8.292,13.086
2022-07-10T15:30:00Z,8.331,13.095
2022-07-10T15:40:00Z,8.433,13.095
2022-07-10T15:50:00Z,8.343,13.113
2022-07-10T16:00:00Z,8.418,13.016
2022-07-10T16:10:00Z,8.489,13.007
2022-07-10T16:20:00Z,8.491,13.007
2022-07-10T16:30:00Z,8.593,12.981
2022-07-10T16:40:00Z,8.628,13.016
2022-07-10T16:50:00Z,8.602,12.999
2022-07-10T17:00:00Z,8.475,13.06
2022-07-10T17:10:00Z,8.48,13.086
2022-07-10T17:20:00Z,8.505,13.078
2022-07-10T17:30:00Z,8.504,13.086
2022-07-10T17:40:00Z,8.483,13.113
2022-07-10T17:50:00Z,8.543,13.104
2022-07-10T18:00:00Z,8.535,13.165
2022-07-10T18:10:00Z,8.591,13.235
2022-07-10T18:20:00Z,8.695,13.226
2022-07-10T18:30:00Z,8.624,13.349
2022-07-10T18:40:00Z,8.766,13.34
2022-07-10T18:50:00Z,8.646,13.427
2022-07-10T19:00:00Z,8.807,13.384
2022-07-10T19:10:00Z,8.769,13.454
2022-07-10T19:20:00Z,9.021,13.445
2022-07-10T19:30:00Z,9.116,13.471
2022-07-10T19:40:00Z,9.115,13.419
2022-07-10T19:50:00Z,9.155,13.497
2022-07-10T20:00:00Z,9.118,13.55
2022-07-10T20:10:00Z,9.025,13.558
2022-07-10T20:20:00Z,8.829,13.611
2022-07-10T20:30:00Z,8.859,13.689
2022-07-10T20:40:00Z,8.893,13.724
2022-07-10T20:50:00Z,8.871,13.75
2022-07-10T21:00:00Z,8.995,13.759
2022-07-10T21:10:00Z,9.01,13.846
2022-07-10T21:20:00Z,8.951,13.82
2022-07-10T21:30:00Z,8.977,13.82
2022-07-10T21:40:00Z,8.908,13.828
2022-07-10T21:50:00Z,8.742,13.828
2022-07-10T22:00:00Z,8.704,13.88
2022-07-10T22:10:00Z,8.946,13.872
2022-07-10T22:20:00Z,8.776,13.846
2022-07-10T22:30:00Z,8.748,13.802
2022-07-10T22:40:00Z,8.709,13.811
2022-07-10T22:50:00Z,8.728,13.906
2022-07-10T23:00:00Z,8.658,13.872
2022-07-10T23:10:00Z,8.62,13.906
2022-07-10T23:20:00Z,8.715,13.932
2022-07-10T23:30:00Z,8.579,13.993
2022-07-10T23:40:00Z,8.543,13.959
2022-07-10T23:50:00Z,8.56,14.019
2022-07-11T00:00:00Z,8.526,14.037
2022-07-11T00:10:00Z,8.509,14.054
2022-07-11T00:20:00Z,8.528,14.054
2022-07-11T00:30:00Z,8.499,14.045
2022-07-11T00:40:00Z,8.479,14.045
2022-07-11T00:50:00Z,8.468,14.045
2022-07-11T01:00:00Z,8.737,13.854
2022-07-11T01:10:00Z,8.907,13.854
2022-07-11T01:20:00Z,8.886,13.846
2022-07-11T01:30:00Z,8.93,13.846
2022-07-11T01:40:00Z,8.933,13.88
2022-07-11T01:50:00Z,8.819,13.95
2022-07-11T02:00:00Z,8.71,13.941
2022-07-11T02:10:00Z,8.78,13.95
2022-07-11T02:20:00Z,8.806,13.872
2022-07-11T02:30:00Z,8.913,13.82
2022-07-11T02:40:00Z,8.915,13.828
2022-07-11T02:50:00Z,8.771,13.828
2022-07-11T03:00:00Z,8.722,13.854
2022-07-11T03:10:00Z,8.659,13.88
2022-07-11T03:20:00Z,8.495,13.872
2022-07-11T03:30:00Z,8.567,13.872
2022-07-11T03:40:00Z,8.519,13.854
2022-07-11T03:50:00Z,8.425,13.863
2022-07-11T04:00:00Z,8.348,13.854
2022-07-11T04:10:00Z,8.303,13.82
2022-07-11T04:20:00Z,8.36,13.811
2022-07-11T04:30:00Z,8.394,13.811
2022-07-11T04:40:00Z,8.446,13.802
2022-07-11T04:50:00Z,8.48,13.759
2022-07-11T05:00:00Z,8.458,13.759
2022-07-11T05:10:00Z,8.35,13.724
2022-07-11T05:20:00Z,8.217,13.706
2022-07-11T05:30:00Z,8.153,13.584
2022-07-11T05:40:00Z,8.195,13.576
2022-07-11T05:50:00Z,8.301,13.532
2022-07-11T06:00:00Z,8.266,13.541
2022-07-11T06:10:00Z,8.412,13.523
2022-07-11T06:20:00Z,8.42,13.541
2022-07-11T06:30:00Z,8.452,13.541
2022-07-11T06:40:00Z,8.394,13.541
2022-07-11T06:50:00Z,8.232,13.532
2022-07-11T07:00:00Z,8.396,13.523
2022-07-11T07:10:00Z,8.438,13.532
2022-07-11T07:20:00Z,8.46,13.506
2022-07-11T07:30:00Z,8.44,13.532
2022-07-11T07:40:00Z,8.41,13.506
2022-07-11T07:50:00Z,8.442,13.48
2022-07-11T08:00:00Z,8.439,13.445
2022-07-11T08:10:00Z,8.436,13.445
2022-07-11T08:20:00Z,8.425,13.419
2022-07-11T08:30:00Z,8.403,13.419
2022-07-11T08:40:00Z,8.421,13.41
2022-07-11T08:50:00Z,8.428,13.41
2022-07-11T09:00:00Z,8.395,13.41
2022-07-11T09:10:00Z,8.377,13.393
2022-07-11T09:20:00Z,8.335,13.375
2022-07-11T09:30:00Z,8.305,13.349
2022-07-11T09:40:00Z,8.26,13.34
2022-07-11T09:50:00Z,8.293,13.331
2022-07-11T10:00:00Z,8.329,13.314
2022-07-11T10:10:00Z,8.377,13.314
2022-07-11T10:20:00Z,8.369,13.305
2022-07-11T10:30:00Z,8.326,13.253
2022-07-11T10:40:00Z,8.344,13.244
2022-07-11T10:50:00Z,8.379,13.226
2022-07-11T11:00:00Z,8.431,13.209
2022-07-11T11:10:00Z,8.412,13.218
2022-07-11T11:20:00Z,8.322,13.2
2022-07-11T11:30:00Z,8.34,13.174
2022-07-11T11:40:00Z,8.425,13.148
2022-07-11T11:50:00Z,8.4,13.139
2022-07-11T12:00:00Z,8.392,13.156
2022-07-11T12:10:00Z,8.336,13.139
2022-07-11T12:20:00Z,8.353,13.121
2022-07-11T12:30:00Z,8.279,13.13
2022-07-11T12:40:00Z,8.384,13.104
2022-07-11T12:50:00Z,8.368,13.104
2022-07-11T13:00:00Z,8.355,13.113
2022-07-11T13:10:00Z,8.28,13.095
2022-07-11T13:20:00Z,8.332,13.086
2022-07-11T13:30:00Z,8.356,13.069
2022-07-11T13:40:00Z,8.391,13.051
2022-07-11T13:50:00Z,8.369,13.042
2022-07-11T14:00:00Z,8.349,13.042
2022-07-11T14:10:00Z,8.366,13.034
2022-07-11T14:20:00Z,8.349,13.034
2022-07-11T14:30:00Z,8.293,13.034
2022-07-11T14:40:00Z,8.319,13.016
2022-07-11T14:50:00Z,8.359,12.999
2022-07-11T15:00:00Z,8.346,12.999
2022-07-11T15:10:00Z,8.31,12.972
2022-07-11T15:20:00Z,8.312,12.972
2022-07-11T15:30:00Z,8.303,12.99
2022-07-11T15:40:00Z,8.354,12.963
2022-07-11T15:50:00Z,8.32,12.963
2022-07-11T16:00:00Z,8.302,12.955
2022-07-11T16:10:00Z,8.314,12.946
2022-07-11T16:20:00Z,8.361,12.928
2022-07-11T16:30:00Z,8.407,12.928
2022-07-11T16:40:00Z,8.453,13.007
2022-07-11T16:50:00Z,8.432,13.051
2022-07-11T17:00:00Z,8.397,13.042
2022-07-11T17:10:00Z,8.362,13.042
2022-07-11T17:20:00Z,8.355,13.078
2022-07-11T17:30:00Z,8.278,13.086
2022-07-11T17:40:00Z,8.271,13.113
2022-07-11T17:50:00Z,8.18,13.148
2022-07-11T18:00:00Z,8.294,13.244
2022-07-11T18:10:00Z,8.376,13.331
2022-07-11T18:20:00Z,8.349,13.34
2022-07-11T18:30:00Z,8.562,13.567
2022-07-11T18:40:00Z,8.544,13.619
2022-07-11T18:50:00Z,8.535,13.715
2022-07-11T19:00:00Z,8.795,13.471
2022-07-11T19:10:00Z,8.968,13.401
2022-07-11T19:20:00Z,9.087,13.419
2022-07-11T19:30:00Z,9.068,13.436
2022-07-11T19:40:00Z,9.091,13.48
2022-07-11T19:50:00Z,8.965,13.419
2022-07-11T20:00:00Z,8.813,13.445
2022-07-11T20:10:00Z,8.798,13.515
2022-07-11T20:20:00Z,8.95,13.567
2022-07-11T20:30:00Z,8.807,13.619
2022-07-11T20:40:00Z,8.822,13.724
2022-07-11T20:50:00Z,8.887,13.759
2022-07-11T21:00:00Z,9.041,13.759
2022-07-11T21:10:00Z,9.076,13.776
2022-07-11T21:20:00Z,9.153,13.759
2022-07-11T21:30:00Z,9.057,13.802
2022-07-11T21:40:00Z,9.09,13.811
2022-07-11T21:50:00Z,8.972,13.837
2022-07-11T22:00:00Z,8.971,13.854
2022-07-11T22:10:00Z,9.055,13.924
2022-07-11T22:20:00Z,9.001,13.985
2022-07-11T22:30:00Z,9.182,14.002
2022-07-11T22:40:00Z,9.196,14.08
2022-07-11T22:50:00Z,9.181,14.141
2022-07-11T23:00:00Z,9.062,14.158
2022-07-11T23:10:00Z,8.901,14.175
2022-07-11T23:20:00Z,9.543,14.167
2022-07-11T23:30:00Z,9.03,14.236
2022-07-11T23:40:00Z,8.953,14.193
2022-07-11T23:50:00Z,9.285,14.141
2022-07-12T00:00:00Z,9.282,14.21
2022-07-12T00:10:00Z,9.028,14.297
2022-07-12T00:20:00Z,9.255,14.305
2022-07-12T00:30:00Z,9.352,14.236
2022-07-12T00:40:00Z,9.359,14.288
2022-07-12T00:50:00Z,9.501,14.271
2022-07-12T01:00:00Z,9.582,14.253
2022-07-12T01:10:00Z,9.658,14.132
2022-07-12T01:20:00Z,9.906,14.071
2022-07-12T01:30:00Z,9.998,14.115
2022-07-12T01:40:00Z,9.791,14.184
2022-07-12T01:50:00Z,10.003,14.314
2022-07-12T02:00:00Z,9.872,14.383
2022-07-12T02:10:00Z,9.414,14.53
2022-07-12T02:20:00Z,9.04,14.539
2022-07-12T02:30:00Z,8.948,14.504
2022-07-12T02:40:00Z,9.077,14.487
2022-07-12T02:50:00Z,9.117,14.478
2022-07-12T03:00:00Z,8.655,14.513
2022-07-12T03:10:00Z,8.555,14.495
2022-07-12T03:20:00Z,8.491,14.513
2022-07-12T03:30:00Z,8.437,14.513
2022-07-12T03:40:00Z,8.372,14.521
2022-07-12T03:50:00Z,8.268,14.495
2022-07-12T04:00:00Z,8.254,14.487
2022-07-12T04:10:00Z,8.191,14.435
2022-07-12T04:20:00Z,8.17,14.418
2022-07-12T04:30:00Z,8.164,14.366
2022-07-12T04:40:00Z,8.19,14.322
2022-07-12T04:50:00Z,8.169,14.322
2022-07-12T05:00:00Z,8.289,14.34
2022-07-12T05:10:00Z,8.346,14.279
2022-07-12T05:20:00Z,8.327,14.297
2022-07-12T05:30:00Z,8.309,14.262
2022-07-12T05:40:00Z,8.288,14.297
2022-07-12T05:50:00Z,8.317,14.314
2022-07-12T06:00:00Z,8.382,14.236
2022-07-12T06:10:00Z,8.415,14.245
2022-07-12T06:20:00Z,8.428,14.253
2022-07-12T06:30:00Z,8.397,14.288
2022-07-12T06:40:00Z,8.428,14.305
2022-07-12T06:50:00Z,8.459,14.366
2022-07-12T07:00:00Z,8.445,14.444
2022-07-12T07:10:00Z,8.399,14.461
2022-07-12T07:20:00Z,8.346,14.53
2022-07-12T07:30:00Z,8.348,14.547
2022-07-12T07:40:00Z,8.344,14.539
2022-07-12T07:50:00Z,8.353,14.513
2022-07-12T08:00:00Z,8.345,14.478
2022-07-12T08:10:00Z,8.339,14.435
2022-07-12T08:20:00Z,8.323,14.444
2022-07-12T08:30:00Z,8.318,14.426
2022-07-12T08:40:00Z,8.306,14.409
2022-07-12T08:50:00Z,8.233,14.4
2022-07-12T09:00:00Z,8.301,14.383
2022-07-12T09:10:00Z,8.305,14.383
2022-07-12T09:20:00Z,8.296,14.357
2022-07-12T09:30:00Z,8.285,14.322
2022-07-12T09:40:00Z,8.338,14.297
2022-07-12T09:50:00Z,8.352,14.279
2022-07-12T10:00:00Z,8.36,14.245
2022-07-12T10:10:00Z,8.299,14.262
2022-07-12T10:20:00Z,8.3,14.236
2022-07-12T10:30:00Z,8.255,14.21
2022-07-12T10:40:00Z,8.207,14.193
2022-07-12T10:50:00Z,8.25,14.184
2022-07-12T11:00:00Z,8.261,14.149
2022-07-12T11:10:00Z,8.25,14.141
2022-07-12T11:20:00Z,8.199,14.141
2022-07-12T11:30:00Z,8.234,14.089
2022-07-12T11:40:00Z,8.223,14.063
2022-07-12T11:50:00Z,8.181,14.019
2022-07-12T12:00:00Z,8.138,14.011
2022-07-12T12:10:00Z,8.12,14.019
2022-07-12T12:20:00Z,8.116,13.976
2022-07-12T12:30:00Z,8.206,13.959
2022-07-12T12:40:00Z,8.189,13.932
2022-07-12T12:50:00Z,8.168,13.924
2022-07-12T13:00:00Z,8.179,13.915
2022-07-12T13:10:00Z,8.231,13.906
2022-07-12T13:20:00Z,8.148,13.889
2022-07-12T13:30:00Z,8.166,13.889
2022-07-12T13:40:00Z,8.19,13.889
2022-07-12T13:50:00Z,8.16,13.872
2022-07-12T14:00:00Z,8.189,13.846
2022-07-12T14:10:00Z,8.208,13.828
2022-07-12T14:20:00Z,8.098,13.837
2022-07-12T14:30:00Z,8.172,13.828
2022-07-12T14:40:00Z,8.18,13.811
2022-07-12T14:50:00Z,8.131,13.793
2022-07-12T15:00:00Z,8.183,13.793
2022-07-12T15:10:00Z,8.16,13.75
2022-07-12T15:20:00Z,8.138,13.767
2022-07-12T15:30:00Z,8.05,13.759
2022-07-12T15:40:00Z,8.032,13.741
2022-07-12T15:50:00Z,8.042,13.741
2022-07-12T16:00:00Z,8.209,13.724
2022-07-12T16:10:00Z,8.273,13.733
2022-07-12T16:20:00Z,8.253,13.706
2022-07-12T16:30:00Z,8.328,13.706
2022-07-12T16:40:00Z,8.323,13.767
2022-07-12T16:50:00Z,8.286,13.802
2022-07-12T17:00:00Z,8.283,13.793
2022-07-12T17:10:00Z,8.196,13.811
2022-07-12T17:20:00Z,8.252,13.82
2022-07-12T17:30:00Z,8.273,13.828
2022-07-12T17:40:00Z,8.253,13.854
2022-07-12T17:50:00Z,8.223,13.88
2022-07-12T18:00:00Z,8.303,13.976
2022-07-12T18:10:00Z,8.355,14.028
2022-07-12T18:20:00Z,8.387,14.071
2022-07-12T18:30:00Z,8.351,14.097
2022-07-12T18:40:00Z,8.385,14.21
2022-07-12T18:50:00Z,8.429,14.219
2022-07-12T19:00:00Z,8.48,14.271
2022-07-12T19:10:00Z,8.479,14.253
2022-07-12T19:20:00Z,8.6,14.219
2022-07-12T19:30:00Z,8.594,14.236
2022-07-12T19:40:00Z,8.686,14.236
2022-07-12T19:50:00Z,8.662,14.253
2022-07-12T20:00:00Z,8.786,14.236
2022-07-12T20:10:00Z,8.726,14.322
2022-07-12T20:20:00Z,8.799,14.374
2022-07-12T20:30:00Z,8.903,14.348
2022-07-12T20:40:00Z,8.92,14.435
2022-07-12T20:50:00Z,8.787,14.469
2022-07-12T21:00:00Z,9.097,14.53
2022-07-12T21:10:00Z,8.965,14.573
2022-07-12T21:20:00Z,8.9,14.608
2022-07-12T21:30:00Z,8.952,14.694
2022-07-12T21:40:00Z,8.953,14.582
2022-07-12T21:50:00Z,8.927,14.642
2022-07-12T22:00:00Z,9.01,14.763
2022-07-12T22:10:00Z,8.992,15.012
2022-07-12T22:20:00Z,9.278,14.926
2022-07-12T22:30:00Z,9.643,14.556
2022-07-12T22:40:00Z,9.283,14.599
2022-07-12T22:50:00Z,9.431,14.806
2022-07-12T23:00:00Z,9.358,14.9
2022-07-12T23:10:00Z,9.296,14.651
2022-07-12T23:20:00Z,9.181,14.737
2022-07-12T23:30:00Z,9.32,14.789
2022-07-12T23:40:00Z,9.015,15.124
2022-07-12T23:50:00Z,9.367,15.09
2022-07-13T00:00:00Z,8.955,15.107
2022-07-13T00:10:00Z,9.053,15.278
