"Plot Title: 4_m_MIS"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20889830, SEN S/N: 20889830, LBL: 4 m)","Intensity, lum/ft² (LGR S/N: 20889830, SEN S/N: 20889830, LBL: 4 m)"
58,07/10/22 12:30:00 AM,8.779,0.0
59,07/10/22 01:00:00 AM,8.680,0.0
60,07/10/22 01:30:00 AM,8.879,0.0
61,07/10/22 02:00:00 AM,8.978,0.0
62,07/10/22 02:30:00 AM,8.978,0.0
63,07/10/22 03:00:00 AM,8.879,0.0
64,07/10/22 03:30:00 AM,8.680,0.0
65,07/10/22 04:00:00 AM,8.680,0.0
66,07/10/22 04:30:00 AM,8.978,0.0
67,07/10/22 05:00:00 AM,8.680,0.0
68,07/10/22 05:30:00 AM,8.481,0.0
69,07/10/22 06:00:00 AM,8.779,1.0
70,07/10/22 06:30:00 AM,8.879,13.0
71,07/10/22 07:00:00 AM,8.581,52.0
72,07/10/22 07:30:00 AM,8.779,37.0
73,07/10/22 08:00:00 AM,8.978,81.0
74,07/10/22 08:30:00 AM,8.879,66.0
75,07/10/22 09:00:00 AM,8.779,118.0
76,07/10/22 09:30:00 AM,8.978,59.0
77,07/10/22 10:00:00 AM,8.978,160.0
78,07/10/22 10:30:00 AM,9.176,256.0
79,07/10/22 11:00:00 AM,8.978,76.0
80,07/10/22 11:30:00 AM,9.373,248.0
81,07/10/22 12:00:00 PM,9.571,272.0
82,07/10/22 12:30:00 PM,8.978,115.0
83,07/10/22 01:00:00 PM,9.176,288.0
84,07/10/22 01:30:00 PM,8.779,81.0
85,07/10/22 02:00:00 PM,9.866,304.0
86,07/10/22 02:30:00 PM,9.669,704.0
87,07/10/22 03:00:00 PM,9.571,400.0
88,07/10/22 03:30:00 PM,9.669,416.0
89,07/10/22 04:00:00 PM,9.669,576.0
90,07/10/22 04:30:00 PM,9.472,136.0
91,07/10/22 05:00:00 PM,9.275,168.0
92,07/10/22 05:30:00 PM,9.275,128.0
93,07/10/22 06:00:00 PM,9.275,1088.0
94,07/10/22 06:30:00 PM,9.176,136.0
95,07/10/22 07:00:00 PM,9.077,54.0
96,07/10/22 07:30:00 PM,9.176,93.0
97,07/10/22 08:00:00 PM,8.978,66.0
98,07/10/22 08:30:00 PM,9.176,29.0
99,07/10/22 09:00:00 PM,9.176,14.0
100,07/10/22 09:30:00 PM,9.176,1.0
101,07/10/22 10:00:00 PM,9.176,0.0
102,07/10/22 10:30:00 PM,8.879,0.0
103,07/10/22 11:00:00 PM,8.978,0.0
104,07/10/22 11:30:00 PM,9.077,0.0
105,07/11/22 12:00:00 AM,9.176,0.0
106,07/11/22 12:30:00 AM,9.176,0.0
107,07/11/22 01:00:00 AM,9.176,0.0
108,07/11/22 01:30:00 AM,9.077,0.0
109,07/11/22 02:00:00 AM,9.176,0.0
110,07/11/22 02:30:00 AM,9.176,0.0
111,07/11/22 03:00:00 AM,9.176,0.0
112,07/11/22 03:30:00 AM,8.978,0.0
113,07/11/22 04:00:00 AM,8.879,0.0
114,07/11/22 04:30:00 AM,8.879,0.0
115,07/11/22 05:00:00 AM,9.373,0.0
116,07/11/22 05:30:00 AM,9.275,0.0
117,07/11/22 06:00:00 AM,8.879,2.0
118,07/11/22 06:30:00 AM,8.978,10.0
119,07/11/22 07:00:00 AM,9.275,86.0
120,07/11/22 07:30:00 AM,9.275,83.0
121,07/11/22 08:00:00 AM,9.275,200.0
122,07/11/22 08:30:00 AM,9.472,128.0
123,07/11/22 09:00:00 AM,9.275,896.0
124,07/11/22 09:30:00 AM,9.571,1152.0
125,07/11/22 10:00:00 AM,9.571,320.0
126,07/11/22 10:30:00 AM,9.472,416.0
127,07/11/22 11:00:00 AM,9.571,118.0
128,07/11/22 11:30:00 AM,9.768,576.0
129,07/11/22 12:00:00 PM,9.669,75.0
130,07/11/22 12:30:00 PM,9.373,168.0
131,07/11/22 01:00:00 PM,9.669,168.0
132,07/11/22 01:30:00 PM,10.063,208.0
133,07/11/22 02:00:00 PM,9.866,416.0
134,07/11/22 02:30:00 PM,9.768,368.0
135,07/11/22 03:00:00 PM,9.866,496.0
136,07/11/22 03:30:00 PM,9.768,128.0
137,07/11/22 04:00:00 PM,9.768,304.0
138,07/11/22 04:30:00 PM,9.768,110.0
139,07/11/22 05:00:00 PM,9.866,94.0
140,07/11/22 05:30:00 PM,9.965,76.0
141,07/11/22 06:00:00 PM,10.063,81.0
142,07/11/22 06:30:00 PM,9.669,78.0
143,07/11/22 07:00:00 PM,9.571,19.0
144,07/11/22 07:30:00 PM,9.669,17.0
145,07/11/22 08:00:00 PM,9.669,16.0
146,07/11/22 08:30:00 PM,9.669,12.0
147,07/11/22 09:00:00 PM,9.373,9.0
148,07/11/22 09:30:00 PM,9.571,2.0
149,07/11/22 10:00:00 PM,9.373,0.0
150,07/11/22 10:30:00 PM,9.373,0.0
151,07/11/22 11:00:00 PM,9.571,0.0
152,07/11/22 11:30:00 PM,9.669,0.0
153,07/12/22 12:00:00 AM,9.472,0.0
154,07/12/22 12:30:00 AM,9.472,0.0
155,07/12/22 01:00:00 AM,9.768,0.0
156,07/12/22 01:30:00 AM,9.275,0.0
157,07/12/22 02:00:00 AM,9.472,0.0
158,07/12/22 02:30:00 AM,9.571,0.0
159,07/12/22 03:00:00 AM,9.571,0.0
160,07/12/22 03:30:00 AM,9.571,0.0
161,07/12/22 04:00:00 AM,9.669,0.0
162,07/12/22 04:30:00 AM,9.472,0.0
163,07/12/22 05:00:00 AM,9.472,0.0
164,07/12/22 05:30:00 AM,9.669,0.0
165,07/12/22 06:00:00 AM,9.472,1.0
166,07/12/22 06:30:00 AM,9.373,7.0
167,07/12/22 07:00:00 AM,9.571,22.0
168,07/12/22 07:30:00 AM,9.669,61.0
169,07/12/22 08:00:00 AM,9.669,480.0
170,07/12/22 08:30:00 AM,9.768,608.0
171,07/12/22 09:00:00 AM,9.965,464.0
172,07/12/22 09:30:00 AM,9.866,224.0
173,07/12/22 10:00:00 AM,9.866,256.0
174,07/12/22 10:30:00 AM,9.866,136.0
175,07/12/22 11:00:00 AM,10.161,1216.0
176,07/12/22 11:30:00 AM,9.965,256.0
177,07/12/22 12:00:00 PM,10.259,144.0
178,07/12/22 12:30:00 PM,10.259,200.0
179,07/12/22 01:00:00 PM,10.161,200.0
180,07/12/22 01:30:00 PM,10.259,216.0
181,07/12/22 02:00:00 PM,10.651,352.0
182,07/12/22 02:30:00 PM,10.357,184.0
183,07/12/22 03:00:00 PM,10.357,224.0
184,07/12/22 03:30:00 PM,10.455,224.0
185,07/12/22 04:00:00 PM,10.553,240.0
186,07/12/22 04:30:00 PM,10.455,384.0
187,07/12/22 05:00:00 PM,10.748,480.0
188,07/12/22 05:30:00 PM,10.651,1024.0
189,07/12/22 06:00:00 PM,10.553,800.0
190,07/12/22 06:30:00 PM,10.455,160.0
191,07/12/22 07:00:00 PM,9.768,29.0
192,07/12/22 07:30:00 PM,10.063,18.0
193,07/12/22 08:00:00 PM,10.063,16.0
194,07/12/22 08:30:00 PM,10.063,24.0
195,07/12/22 09:00:00 PM,10.161,21.0
196,07/12/22 09:30:00 PM,9.768,5.0
197,07/12/22 10:00:00 PM,9.866,0.0
198,07/12/22 10:30:00 PM,10.357,0.0
199,07/12/22 11:00:00 PM,9.965,0.0
200,07/12/22 11:30:00 PM,9.866,0.0
201,07/13/22 12:00:00 AM,9.965,0.0
202,07/13/22 12:30:00 AM,9.768,0.0
203,07/13/22 01:00:00 AM,9.965,0.0
204,07/13/22 01:30:00 AM,9.965,0.0
205,07/13/22 02:00:00 AM,10.161,0.0
206,07/13/22 02:30:00 AM,9.965,0.0
207,07/13/22 03:00:00 AM,9.965,0.0
208,07/13/22 03:30:00 AM,10.063,0.0
209,07/13/22 04:00:00 AM,10.063,0.0
210,07/13/22 04:30:00 AM,10.063,0.0
211,07/13/22 05:00:00 AM,9.866,0.0
212,07/13/22 05:30:00 AM,9.866,0.0
213,07/13/22 06:00:00 AM,9.866,0.0
214,07/13/22 06:30:00 AM,9.965,1.0
215,07/13/22 07:00:00 AM,10.063,9.0
216,07/13/22 07:30:00 AM,9.965,29.0
217,07/13/22 08:00:00 AM,9.768,11.0
218,07/13/22 08:30:00 AM,10.063,59.0
219,07/13/22 09:00:00 AM,10.259,18.0
220,07/13/22 09:30:00 AM,10.259,88.0
221,07/13/22 10:00:00 AM,10.161,26.0
222,07/13/22 10:30:00 AM,9.965,79.0
223,07/13/22 11:00:00 AM,10.259,101.0
224,07/13/22 11:30:00 AM,10.553,128.0
225,07/13/22 12:00:00 PM,10.455,168.0
226,07/13/22 12:30:00 PM,10.553,168.0
227,07/13/22 01:00:00 PM,10.357,208.0
228,07/13/22 01:30:00 PM,10.161,200.0
229,07/13/22 02:00:00 PM,10.357,448.0
230,07/13/22 02:30:00 PM,10.748,400.0
231,07/13/22 03:00:00 PM,11.041,464.0
232,07/13/22 03:30:00 PM,10.259,272.0
233,07/13/22 04:00:00 PM,10.553,800.0
234,07/13/22 04:30:00 PM,10.748,496.0
235,07/13/22 05:00:00 PM,10.748,448.0
236,07/13/22 05:30:00 PM,10.357,105.0
237,07/13/22 06:00:00 PM,10.357,109.0
238,07/13/22 06:30:00 PM,10.553,96.0
239,07/13/22 07:00:00 PM,10.063,74.0
240,07/13/22 07:30:00 PM,10.259,40.0
241,07/13/22 08:00:00 PM,10.063,24.0
242,07/13/22 08:30:00 PM,10.161,15.0
243,07/13/22 09:00:00 PM,10.259,11.0
244,07/13/22 09:30:00 PM,10.161,2.0
245,07/13/22 10:00:00 PM,10.357,0.0
246,07/13/22 10:30:00 PM,10.161,0.0
247,07/13/22 11:00:00 PM,10.063,0.0
248,07/13/22 11:30:00 PM,10.161,0.0
249,07/14/22 12:00:00 AM,10.357,0.0
250,07/14/22 12:30:00 AM,10.161,0.0
251,07/14/22 01:00:00 AM,10.063,0.0
252,07/14/22 01:30:00 AM,10.063,0.0
253,07/14/22 02:00:00 AM,10.259,0.0
254,07/14/22 02:30:00 AM,10.161,0.0
255,07/14/22 03:00:00 AM,10.357,0.0
256,07/14/22 03:30:00 AM,10.161,0.0
257,07/14/22 04:00:00 AM,9.965,0.0
258,07/14/22 04:30:00 AM,10.161,0.0
259,07/14/22 05:00:00 AM,10.161,0.0
260,07/14/22 05:30:00 AM,10.161,0.0
261,07/14/22 06:00:00 AM,10.161,1.0
262,07/14/22 06:30:00 AM,10.161,9.0
263,07/14/22 07:00:00 AM,10.063,14.0
264,07/14/22 07:30:00 AM,10.161,32.0
265,07/14/22 08:00:00 AM,10.455,36.0
266,07/14/22 08:30:00 AM,10.259,42.0
267,07/14/22 09:00:00 AM,10.455,55.0
268,07/14/22 09:30:00 AM,10.455,114.0
269,07/14/22 10:00:00 AM,10.651,128.0
270,07/14/22 10:30:00 AM,10.846,128.0
271,07/14/22 11:00:00 AM,10.846,136.0
272,07/14/22 11:30:00 AM,10.553,256.0
273,07/14/22 12:00:00 PM,10.748,368.0
274,07/14/22 12:30:00 PM,10.944,480.0
275,07/14/22 01:00:00 PM,11.041,704.0
276,07/14/22 01:30:00 PM,10.944,672.0
277,07/14/22 02:00:00 PM,10.846,800.0
278,07/14/22 02:30:00 PM,10.944,768.0
279,07/14/22 03:00:00 PM,11.334,576.0
280,07/14/22 03:30:00 PM,10.553,168.0
281,07/14/22 04:00:00 PM,10.553,123.0
282,07/14/22 04:30:00 PM,11.236,512.0
283,07/14/22 05:00:00 PM,11.139,200.0
284,07/14/22 05:30:00 PM,11.041,152.0
285,07/14/22 06:00:00 PM,10.846,400.0
286,07/14/22 06:30:00 PM,10.553,576.0
287,07/14/22 07:00:00 PM,10.651,35.0
288,07/14/22 07:30:00 PM,10.455,21.0
289,07/14/22 08:00:00 PM,10.748,20.0
290,07/14/22 08:30:00 PM,10.651,13.0
291,07/14/22 09:00:00 PM,10.651,8.0
292,07/14/22 09:30:00 PM,10.553,1.0
293,07/14/22 10:00:00 PM,10.357,0.0
294,07/14/22 10:30:00 PM,10.651,0.0
295,07/14/22 11:00:00 PM,10.846,0.0
296,07/14/22 11:30:00 PM,10.455,0.0
297,07/15/22 12:00:00 AM,10.357,0.0
298,07/15/22 12:30:00 AM,10.651,0.0
299,07/15/22 01:00:00 AM,10.748,0.0
300,07/15/22 01:30:00 AM,10.553,0.0
301,07/15/22 02:00:00 AM,10.259,0.0
302,07/15/22 02:30:00 AM,10.748,0.0
303,07/15/22 03:00:00 AM,10.748,0.0
304,07/15/22 03:30:00 AM,10.553,0.0
305,07/15/22 04:00:00 AM,10.455,0.0
306,07/15/22 04:30:00 AM,10.553,0.0
307,07/15/22 05:00:00 AM,10.455,0.0
308,07/15/22 05:30:00 AM,10.455,0.0
309,07/15/22 06:00:00 AM,10.455,1.0
310,07/15/22 06:30:00 AM,10.651,8.0
311,07/15/22 07:00:00 AM,10.455,16.0
312,07/15/22 07:30:00 AM,10.553,84.0
313,07/15/22 08:00:00 AM,10.846,336.0
314,07/15/22 08:30:00 AM,10.846,608.0
315,07/15/22 09:00:00 AM,10.846,768.0
316,07/15/22 09:30:00 AM,10.553,61.0
317,07/15/22 10:00:00 AM,10.553,136.0
318,07/15/22 10:30:00 AM,10.651,117.0
319,07/15/22 11:00:00 AM,10.748,144.0
320,07/15/22 11:30:00 AM,10.944,400.0
321,07/15/22 12:00:00 PM,11.041,512.0
322,07/15/22 12:30:00 PM,11.041,800.0
323,07/15/22 01:00:00 PM,11.334,864.0
324,07/15/22 01:30:00 PM,11.139,216.0
325,07/15/22 02:00:00 PM,10.651,128.0
326,07/15/22 02:30:00 PM,11.139,168.0
327,07/15/22 03:00:00 PM,11.041,200.0
328,07/15/22 03:30:00 PM,11.236,192.0
329,07/15/22 04:00:00 PM,11.041,184.0
330,07/15/22 04:30:00 PM,11.334,136.0
331,07/15/22 05:00:00 PM,11.236,128.0
332,07/15/22 05:30:00 PM,11.236,128.0
333,07/15/22 06:00:00 PM,11.236,480.0
334,07/15/22 06:30:00 PM,10.846,224.0
335,07/15/22 07:00:00 PM,10.748,42.0
336,07/15/22 07:30:00 PM,10.748,35.0
337,07/15/22 08:00:00 PM,10.846,21.0
338,07/15/22 08:30:00 PM,10.944,15.0
339,07/15/22 09:00:00 PM,10.748,9.0
340,07/15/22 09:30:00 PM,10.944,2.0
341,07/15/22 10:00:00 PM,10.846,0.0
342,07/15/22 10:30:00 PM,10.748,0.0
343,07/15/22 11:00:00 PM,10.748,0.0
344,07/15/22 11:30:00 PM,10.944,0.0
345,07/16/22 12:00:00 AM,10.748,0.0
346,07/16/22 12:30:00 AM,10.748,0.0
347,07/16/22 01:00:00 AM,10.748,0.0
348,07/16/22 01:30:00 AM,10.846,0.0
349,07/16/22 02:00:00 AM,10.944,0.0
350,07/16/22 02:30:00 AM,10.846,0.0
351,07/16/22 03:00:00 AM,10.846,0.0
352,07/16/22 03:30:00 AM,10.748,0.0
353,07/16/22 04:00:00 AM,10.944,0.0
354,07/16/22 04:30:00 AM,10.748,0.0
355,07/16/22 05:00:00 AM,10.846,0.0
356,07/16/22 05:30:00 AM,10.748,0.0
357,07/16/22 06:00:00 AM,10.944,1.0
358,07/16/22 06:30:00 AM,10.846,9.0
359,07/16/22 07:00:00 AM,10.651,20.0
360,07/16/22 07:30:00 AM,11.041,45.0
361,07/16/22 08:00:00 AM,11.041,41.0
362,07/16/22 08:30:00 AM,11.139,84.0
363,07/16/22 09:00:00 AM,11.139,96.0
364,07/16/22 09:30:00 AM,11.236,1088.0
365,07/16/22 10:00:00 AM,11.236,82.0
366,07/16/22 10:30:00 AM,11.139,384.0
367,07/16/22 11:00:00 AM,11.236,111.0
368,07/16/22 11:30:00 AM,11.236,128.0
369,07/16/22 12:00:00 PM,11.528,128.0
370,07/16/22 12:30:00 PM,11.334,232.0
371,07/16/22 01:00:00 PM,11.334,192.0
372,07/16/22 01:30:00 PM,11.528,240.0
373,07/16/22 02:00:00 PM,11.528,200.0
374,07/16/22 02:30:00 PM,11.722,512.0
375,07/16/22 03:00:00 PM,11.431,496.0
376,07/16/22 03:30:00 PM,11.722,256.0
377,07/16/22 04:00:00 PM,11.528,136.0
378,07/16/22 04:30:00 PM,11.625,1216.0
379,07/16/22 05:00:00 PM,11.722,336.0
380,07/16/22 05:30:00 PM,11.431,304.0
381,07/16/22 06:00:00 PM,11.528,432.0
382,07/16/22 06:30:00 PM,11.528,864.0
383,07/16/22 07:00:00 PM,11.139,40.0
384,07/16/22 07:30:00 PM,11.334,28.0
385,07/16/22 08:00:00 PM,11.236,22.0
386,07/16/22 08:30:00 PM,11.431,17.0
387,07/16/22 09:00:00 PM,11.236,10.0
388,07/16/22 09:30:00 PM,11.041,2.0
389,07/16/22 10:00:00 PM,11.236,0.0
390,07/16/22 10:30:00 PM,11.139,0.0
391,07/16/22 11:00:00 PM,11.139,0.0
392,07/16/22 11:30:00 PM,11.334,0.0
393,07/17/22 12:00:00 AM,11.139,0.0
394,07/17/22 12:30:00 AM,11.139,0.0
395,07/17/22 01:00:00 AM,11.236,0.0
396,07/17/22 01:30:00 AM,11.236,0.0
397,07/17/22 02:00:00 AM,11.236,0.0
398,07/17/22 02:30:00 AM,11.139,0.0
399,07/17/22 03:00:00 AM,11.236,0.0
400,07/17/22 03:30:00 AM,11.334,0.0
401,07/17/22 04:00:00 AM,11.236,0.0
402,07/17/22 04:30:00 AM,10.944,0.0
403,07/17/22 05:00:00 AM,11.236,0.0
404,07/17/22 05:30:00 AM,11.139,0.0
405,07/17/22 06:00:00 AM,11.139,1.0
406,07/17/22 06:30:00 AM,11.236,8.0
407,07/17/22 07:00:00 AM,11.236,28.0
408,07/17/22 07:30:00 AM,11.236,256.0
409,07/17/22 08:00:00 AM,11.334,152.0
410,07/17/22 08:30:00 AM,11.528,136.0
411,07/17/22 09:00:00 AM,11.528,68.0
412,07/17/22 09:30:00 AM,11.625,184.0
413,07/17/22 10:00:00 AM,11.722,992.0
414,07/17/22 10:30:00 AM,11.431,98.0
415,07/17/22 11:00:00 AM,11.722,176.0
416,07/17/22 11:30:00 AM,11.722,118.0
417,07/17/22 12:00:00 PM,11.722,176.0
418,07/17/22 12:30:00 PM,11.722,176.0
419,07/17/22 01:00:00 PM,11.819,256.0
420,07/17/22 01:30:00 PM,11.916,336.0
421,07/17/22 02:00:00 PM,11.916,224.0
422,07/17/22 02:30:00 PM,12.110,416.0
423,07/17/22 03:00:00 PM,12.304,2176.0
424,07/17/22 03:30:00 PM,12.401,1152.0
425,07/17/22 04:00:00 PM,12.304,272.0
426,07/17/22 04:30:00 PM,11.431,1152.0
427,07/17/22 05:00:00 PM,12.110,1280.0
428,07/17/22 05:30:00 PM,12.110,288.0
429,07/17/22 06:00:00 PM,11.916,480.0
430,07/17/22 06:30:00 PM,11.625,136.0
431,07/17/22 07:00:00 PM,11.722,36.0
432,07/17/22 07:30:00 PM,11.528,26.0
433,07/17/22 08:00:00 PM,11.722,25.0
434,07/17/22 08:30:00 PM,11.819,21.0
435,07/17/22 09:00:00 PM,11.334,11.0
436,07/17/22 09:30:00 PM,11.625,2.0
437,07/17/22 10:00:00 PM,11.528,0.0
438,07/17/22 10:30:00 PM,11.722,0.0
439,07/17/22 11:00:00 PM,11.431,0.0
440,07/17/22 11:30:00 PM,11.722,0.0
441,07/18/22 12:00:00 AM,11.528,0.0
442,07/18/22 12:30:00 AM,11.431,0.0
443,07/18/22 01:00:00 AM,11.431,0.0
444,07/18/22 01:30:00 AM,11.625,0.0
445,07/18/22 02:00:00 AM,11.722,0.0
446,07/18/22 02:30:00 AM,11.819,0.0
447,07/18/22 03:00:00 AM,11.625,0.0
448,07/18/22 03:30:00 AM,11.334,0.0
449,07/18/22 04:00:00 AM,11.625,0.0
450,07/18/22 04:30:00 AM,11.528,0.0
451,07/18/22 05:00:00 AM,11.334,0.0
452,07/18/22 05:30:00 AM,11.528,0.0
453,07/18/22 06:00:00 AM,11.819,0.0
454,07/18/22 06:30:00 AM,11.528,6.0
455,07/18/22 07:00:00 AM,11.528,95.0
456,07/18/22 07:30:00 AM,11.431,35.0
457,07/18/22 08:00:00 AM,11.334,48.0
458,07/18/22 08:30:00 AM,11.916,88.0
459,07/18/22 09:00:00 AM,11.722,86.0
460,07/18/22 09:30:00 AM,11.916,128.0
461,07/18/22 10:00:00 AM,11.625,320.0
462,07/18/22 10:30:00 AM,12.207,136.0
463,07/18/22 11:00:00 AM,11.916,320.0
464,07/18/22 11:30:00 AM,12.110,1472.0
465,07/18/22 12:00:00 PM,11.819,240.0
466,07/18/22 12:30:00 PM,12.497,1152.0
467,07/18/22 01:00:00 PM,11.916,304.0
468,07/18/22 01:30:00 PM,12.110,448.0
469,07/18/22 02:00:00 PM,12.110,192.0
470,07/18/22 02:30:00 PM,11.819,304.0
471,07/18/22 03:00:00 PM,11.528,152.0
472,07/18/22 03:30:00 PM,12.207,208.0
473,07/18/22 04:00:00 PM,11.916,94.0
474,07/18/22 04:30:00 PM,11.916,216.0
475,07/18/22 05:00:00 PM,12.207,496.0
476,07/18/22 05:30:00 PM,11.819,119.0
477,07/18/22 06:00:00 PM,12.013,288.0
478,07/18/22 06:30:00 PM,12.110,992.0
479,07/18/22 07:00:00 PM,12.207,168.0
480,07/18/22 07:30:00 PM,11.528,97.0
481,07/18/22 08:00:00 PM,11.916,38.0
482,07/18/22 08:30:00 PM,11.819,18.0
483,07/18/22 09:00:00 PM,11.819,10.0
484,07/18/22 09:30:00 PM,11.722,1.0
485,07/18/22 10:00:00 PM,11.916,0.0
486,07/18/22 10:30:00 PM,11.819,0.0
487,07/18/22 11:00:00 PM,11.722,0.0
488,07/18/22 11:30:00 PM,11.819,0.0
489,07/19/22 12:00:00 AM,11.722,0.0
490,07/19/22 12:30:00 AM,11.625,0.0
491,07/19/22 01:00:00 AM,11.722,0.0
492,07/19/22 01:30:00 AM,12.013,0.0
493,07/19/22 02:00:00 AM,11.722,0.0
494,07/19/22 02:30:00 AM,11.625,0.0
495,07/19/22 03:00:00 AM,11.722,0.0
496,07/19/22 03:30:00 AM,11.625,0.0
497,07/19/22 04:00:00 AM,11.916,0.0
498,07/19/22 04:30:00 AM,11.722,0.0
499,07/19/22 05:00:00 AM,11.819,0.0
500,07/19/22 05:30:00 AM,11.722,0.0
501,07/19/22 06:00:00 AM,11.625,2.0
502,07/19/22 06:30:00 AM,11.722,11.0
503,07/19/22 07:00:00 AM,11.819,68.0
504,07/19/22 07:30:00 AM,11.916,152.0
505,07/19/22 08:00:00 AM,12.013,416.0
506,07/19/22 08:30:00 AM,11.916,288.0
507,07/19/22 09:00:00 AM,12.013,768.0
508,07/19/22 09:30:00 AM,12.304,1344.0
509,07/19/22 10:00:00 AM,12.497,208.0
510,07/19/22 10:30:00 AM,12.497,960.0
511,07/19/22 11:00:00 AM,12.207,168.0
512,07/19/22 11:30:00 AM,12.304,192.0
513,07/19/22 12:00:00 PM,12.304,384.0
514,07/19/22 12:30:00 PM,12.497,576.0
515,07/19/22 01:00:00 PM,12.690,416.0
516,07/19/22 01:30:00 PM,12.594,384.0
517,07/19/22 02:00:00 PM,12.497,464.0
518,07/19/22 02:30:00 PM,12.787,512.0
519,07/19/22 03:00:00 PM,12.690,432.0
520,07/19/22 03:30:00 PM,12.787,992.0
521,07/19/22 04:00:00 PM,12.787,1664.0
522,07/19/22 04:30:00 PM,12.690,1728.0
523,07/19/22 05:00:00 PM,12.787,2304.0
524,07/19/22 05:30:00 PM,12.594,1536.0
525,07/19/22 06:00:00 PM,12.883,1344.0
526,07/19/22 06:30:00 PM,12.497,71.0
527,07/19/22 07:00:00 PM,12.690,38.0
528,07/19/22 07:30:00 PM,12.013,29.0
529,07/19/22 08:00:00 PM,12.013,25.0
530,07/19/22 08:30:00 PM,12.207,16.0
531,07/19/22 09:00:00 PM,12.304,11.0
532,07/19/22 09:30:00 PM,12.304,1.0
533,07/19/22 10:00:00 PM,12.110,0.0
534,07/19/22 10:30:00 PM,11.916,0.0
535,07/19/22 11:00:00 PM,12.013,0.0
536,07/19/22 11:30:00 PM,12.013,0.0
537,07/20/22 12:00:00 AM,12.207,0.0
538,07/20/22 12:30:00 AM,12.207,0.0
539,07/20/22 01:00:00 AM,12.497,0.0
540,07/20/22 01:30:00 AM,12.207,0.0
541,07/20/22 02:00:00 AM,12.207,0.0
542,07/20/22 02:30:00 AM,12.207,0.0
543,07/20/22 03:00:00 AM,12.110,0.0
544,07/20/22 03:30:00 AM,12.207,0.0
545,07/20/22 04:00:00 AM,12.304,0.0
546,07/20/22 04:30:00 AM,12.207,0.0
547,07/20/22 05:00:00 AM,12.207,0.0
548,07/20/22 05:30:00 AM,12.110,0.0
549,07/20/22 06:00:00 AM,12.013,2.0
