date,lake,funct,mgO2_day
2020-08-14,UPH,R2,-0.04233211425291958
2020-08-14,UPH,NEP2,-0.03837194028707214
2020-08-14,UPH,NEP3,0.03837194028707214
2020-08-14,UPH,GPPsd,0.00952199768073964
2020-08-14,UPH,Rsd,0.00929294894707273
2020-08-14,UPH,NEPsd,0.01330516215477704
2020-08-15,UPH,GPP,-0.02226500693068113
2020-08-15,UPH,R,-0.06455735205695275
2020-08-15,UPH,NEP,-0.08682235898763388
2020-08-15,UPH,GPP2,0.02226500693068113
2020-08-15,UPH,R2,-0.06455735205695275
2020-08-15,UPH,NEP2,-0.08682235898763388
2020-08-15,UPH,NEP3,-0.04229234512627161
2020-08-15,UPH,GPPsd,0.00900633099083094
2020-08-15,UPH,Rsd,0.00896067420358386
2020-08-15,UPH,NEPsd,0.01270463222998506
2020-08-16,UPH,GPP,0.04972344853634767
2020-08-16,UPH,R,-0.12529642996126025
2020-08-16,UPH,NEP,-0.07557298142491259
2020-08-16,UPH,GPP2,0.04972344853634767
2020-08-16,UPH,R2,-0.12529642996126025
2020-08-16,UPH,NEP2,-0.07557298142491259
2020-08-16,UPH,NEP3,-0.07557298142491259
2020-08-16,UPH,GPPsd,0.01075654247299489
2020-08-16,UPH,Rsd,0.01002008631339165
2020-08-16,UPH,NEPsd,0.01470052161323406
2020-08-17,UPH,GPP,0.00569630686263947
2020-08-17,UPH,R,-0.1260776107290114
2020-08-17,UPH,NEP,-0.12038130386637194
2020-08-17,UPH,GPP2,0.00569630686263947
2020-08-17,UPH,R2,-0.1260776107290114
2020-08-17,UPH,NEP2,-0.12038130386637194
2020-08-17,UPH,NEP3,-0.12038130386637194
2020-08-17,UPH,GPPsd,0.01482187304714768
2020-08-17,UPH,Rsd,0.01423047637990091
2020-08-17,UPH,NEPsd,0.02054736914119861
2020-08-18,UPH,GPP,-0.01007252603802842
2020-08-18,UPH,R,-0.10058196060714336
2020-08-18,UPH,NEP,-0.1106544866451718
2020-08-18,UPH,GPP2,0.01007252603802842
2020-08-18,UPH,R2,-0.10058196060714336
2020-08-18,UPH,NEP2,-0.1106544866451718
2020-08-18,UPH,NEP3,-0.09050943456911494
2020-08-18,UPH,GPPsd,0.01050263199884862
2020-08-18,UPH,Rsd,0.01025728827536865
2020-08-18,UPH,NEPsd,0.0146805054976746
2020-08-19,UPH,GPP,0.02496884166197462
2020-08-19,UPH,R,-0.12432216183281532
2020-08-19,UPH,NEP,-0.09935332017084073
2020-08-19,UPH,GPP2,0.02496884166197462
2020-08-19,UPH,R2,-0.12432216183281532
2020-08-19,UPH,NEP2,-0.09935332017084073
2020-08-19,UPH,NEP3,-0.09935332017084073
2020-08-19,UPH,GPPsd,0.0113277893899803
2020-08-19,UPH,Rsd,0.01109682151239005
2020-08-19,UPH,NEPsd,0.01585743548439006
2020-08-20,UPH,GPP,0.05650014981634119
2020-08-20,UPH,R,-0.2111785842739292
2020-08-20,UPH,NEP,-0.154678434457588
2020-08-20,UPH,GPP2,0.05650014981634119
2020-08-20,UPH,R2,-0.2111785842739292
2020-08-20,UPH,NEP2,-0.154678434457588
2020-08-20,UPH,NEP3,-0.154678434457588
2020-08-20,UPH,GPPsd,0.01162340844192309
2020-08-20,UPH,Rsd,0.01122330916847593
2020-08-20,UPH,NEPsd,0.01615754599247562
2020-08-21,UPH,GPP,-0.01766793125306479
2020-08-21,UPH,R,-0.05178195341054218
2020-08-21,UPH,NEP,-0.06944988466360698
2020-08-21,UPH,GPP2,0.01766793125306479
2020-08-21,UPH,R2,-0.05178195341054218
2020-08-21,UPH,NEP2,-0.06944988466360698
2020-08-21,UPH,NEP3,-0.03411402215747738
2020-08-21,UPH,GPPsd,0.0108838470583802
2020-08-21,UPH,Rsd,0.01030878005251789
2020-08-21,UPH,NEPsd,0.01499096637850283
2020-08-22,UPH,GPP,-0.00650284000634688
2020-08-22,UPH,R,-0.08661250049878884
2020-08-22,UPH,NEP,-0.09311534050513572
2020-08-22,UPH,GPP2,0.00650284000634688
2020-08-22,UPH,R2,-0.08661250049878884
2020-08-22,UPH,NEP2,-0.09311534050513572
2020-08-22,UPH,NEP3,-0.08010966049244195
2020-08-22,UPH,GPPsd,0.00953768434273487
2020-08-22,UPH,Rsd,0.00941425098699117
2020-08-22,UPH,NEPsd,0.01340132621301766
2020-08-23,UPH,GPP,-0.01037271842295342
2020-08-23,UPH,R,-0.08514044240483211
2020-08-23,UPH,NEP,-0.09551316082778552
2020-08-23,UPH,GPP2,0.01037271842295342
2020-08-23,UPH,R2,-0.08514044240483211
2020-08-23,UPH,NEP2,-0.09551316082778552
2020-08-23,UPH,NEP3,-0.07476772398187868
2020-08-23,UPH,GPPsd,0.00946136627214917
2020-08-23,UPH,Rsd,0.00904246497542233
2020-08-23,UPH,NEPsd,0.01308753699393058
2020-08-24,UPH,GPP,0.01845403081619381
2020-08-24,UPH,R,-0.1272290179111619
2020-08-24,UPH,NEP,-0.10877498709496808
2020-08-24,UPH,GPP2,0.01845403081619381
2020-08-24,UPH,R2,-0.1272290179111619
2020-08-24,UPH,NEP2,-0.10877498709496808
2020-08-24,UPH,NEP3,-0.10877498709496808
2020-08-24,UPH,GPPsd,0.00958532044836934
2020-08-24,UPH,Rsd,0.00959212304167457
2020-08-24,UPH,NEPsd,0.01356050119075809
2020-08-26,UPH,GPP,-0.00369031107019631
2020-08-26,UPH,R,-0.06095292809408619
2020-08-26,UPH,NEP,-0.06464323916428251
2020-08-26,UPH,GPP2,0.00369031107019631
2020-08-26,UPH,R2,-0.06095292809408619
2020-08-26,UPH,NEP2,-0.06464323916428251
2020-08-26,UPH,NEP3,-0.05726261702388987
2020-08-26,UPH,GPPsd,0.01106136849207291
2020-08-26,UPH,Rsd,0.01088482435041806
2020-08-26,UPH,NEPsd,0.015518803886153
2020-08-27,UPH,GPP,0.06352063422811291
2020-08-27,UPH,R,-0.1483546488884172
2020-08-27,UPH,NEP,-0.0848340146603043
2020-08-27,UPH,GPP2,0.06352063422811291
2020-08-27,UPH,R2,-0.1483546488884172
2020-08-27,UPH,NEP2,-0.0848340146603043
2020-08-27,UPH,NEP3,-0.0848340146603043
2020-08-27,UPH,GPPsd,0.01038553481636962
2020-08-27,UPH,Rsd,0.00986056676162434
2020-08-27,UPH,NEPsd,0.01432096750511209
2020-08-28,UPH,GPP,0.02309474978811934
2020-08-28,UPH,R,-0.08238396254156673
2020-08-28,UPH,NEP,-0.05928921275344738
2020-08-28,UPH,GPP2,0.02309474978811934
2020-08-28,UPH,R2,-0.08238396254156673
2020-08-28,UPH,NEP2,-0.05928921275344738
2020-08-28,UPH,NEP3,-0.05928921275344738
2020-08-28,UPH,GPPsd,0.01013952022178759
2020-08-28,UPH,Rsd,0.01008424469313279
2020-08-28,UPH,NEPsd,0.01430041472681881
2020-08-29,UPH,GPP,0.01975498650037726
2020-08-29,UPH,R,-0.07404844934867037
2020-08-29,UPH,NEP,-0.05429346284829311
2020-08-29,UPH,GPP2,0.01975498650037726
2020-08-29,UPH,R2,-0.07404844934867037
2020-08-29,UPH,NEP2,-0.05429346284829311
2020-08-29,UPH,NEP3,-0.05429346284829311
2020-08-29,UPH,GPPsd,0.0099492870096722
2020-08-29,UPH,Rsd,0.00973943746771481
2020-08-29,UPH,NEPsd,0.01392282134441001
2020-08-30,UPH,GPP,-0.00986226678606916
2020-08-30,UPH,R,0.04321202070555056
2020-08-30,UPH,NEP,0.0333497539194814
2020-08-30,UPH,GPP2,0.00986226678606916
2020-08-30,UPH,R2,-0.04321202070555056
2020-08-30,UPH,NEP2,0.0333497539194814
2020-08-30,UPH,NEP3,-0.0333497539194814
2020-08-30,UPH,GPPsd,0.00967690758142735
2020-08-30,UPH,Rsd,0.00934611026496787
2020-08-30,UPH,NEPsd,0.01345333852337122
2020-08-31,UPH,GPP,-0.04699019488578728
2020-08-31,UPH,R,0.06268192478900143
2020-08-31,UPH,NEP,0.01569172990321415
2020-08-31,UPH,GPP2,0.04699019488578728
2020-08-31,UPH,R2,-0.06268192478900143
2020-08-31,UPH,NEP2,0.01569172990321415
2020-08-31,UPH,NEP3,-0.01569172990321415
2020-08-31,UPH,GPPsd,0.00904587583721305
2020-08-31,UPH,Rsd,0.0089103215143975
2020-08-31,UPH,NEPsd,0.01269731070550807
2020-09-01,UPH,GPP,0.01967489083760542
2020-09-01,UPH,R,0.00326292229102475
2020-09-01,UPH,NEP,0.02293781312863018
2020-09-01,UPH,GPP2,0.01967489083760542
2020-09-01,UPH,R2,-0.00326292229102475
2020-09-01,UPH,NEP2,0.02293781312863018
2020-09-01,UPH,NEP3,0.01641196854658067
2020-09-01,UPH,GPPsd,0.00952927711310461
2020-09-01,UPH,Rsd,0.00893571873768402
2020-09-01,UPH,NEPsd,0.01306346782662769
2020-09-02,UPH,GPP,0.00802446119775736
2020-09-02,UPH,R,-0.01678205523152274
2020-09-02,UPH,NEP,-0.00875759403376538
2020-09-02,UPH,GPP2,0.00802446119775736
2020-09-02,UPH,R2,-0.01678205523152274
2020-09-02,UPH,NEP2,-0.00875759403376538
2020-09-02,UPH,NEP3,-0.00875759403376538
2020-09-02,UPH,GPPsd,0.00944215660208517
2020-09-02,UPH,Rsd,0.00904197013677954
2020-09-02,UPH,NEPsd,0.01307331424133581
2020-09-03,UPH,GPP,0.0268895876526637
2020-09-03,UPH,R,-0.08090072780201407
2020-09-03,UPH,NEP,-0.05401114014935036
2020-09-03,UPH,GPP2,0.0268895876526637
2020-09-03,UPH,R2,-0.08090072780201407
2020-09-03,UPH,NEP2,-0.05401114014935036
2020-09-03,UPH,NEP3,-0.05401114014935036
2020-09-03,UPH,GPPsd,0.00909675435705127
2020-09-03,UPH,Rsd,0.0088012067924863
2020-09-03,UPH,NEPsd,0.01265749504588639
2020-09-04,UPH,GPP,-5.764298033933929e-5
2020-09-04,UPH,R,-0.0711523197303411
2020-09-04,UPH,NEP,-0.07120996271068043
2020-09-04,UPH,GPP2,5.764298033933929e-5
2020-09-04,UPH,R2,-0.0711523197303411
2020-09-04,UPH,NEP2,-0.07120996271068043
2020-09-04,UPH,NEP3,-0.07109467675000176
2020-09-04,UPH,GPPsd,0.0099556933575652
2020-09-04,UPH,Rsd,0.00989875735720833
2020-09-04,UPH,NEPsd,0.01403927446297542
2020-09-05,UPH,GPP,0.03243593724576599
2020-09-05,UPH,R,-0.11576364825743612
2020-09-05,UPH,NEP,-0.08332771101167011
2020-09-05,UPH,GPP2,0.03243593724576599
2020-09-05,UPH,R2,-0.11576364825743612
2020-09-05,UPH,NEP2,-0.08332771101167011
2020-09-05,UPH,NEP3,-0.08332771101167011
2020-09-05,UPH,GPPsd,0.00991399469629156
2020-09-05,UPH,Rsd,0.00991691576809079
2020-09-05,UPH,NEPsd,0.0140225714185917
2020-09-06,UPH,GPP,0.06371709280198849
2020-09-06,UPH,R,-0.13876001238906516
2020-09-06,UPH,NEP,-0.07504291958707666
2020-09-06,UPH,GPP2,0.06371709280198849
2020-09-06,UPH,R2,-0.13876001238906516
2020-09-06,UPH,NEP2,-0.07504291958707666
2020-09-06,UPH,NEP3,-0.07504291958707666
2020-09-06,UPH,GPPsd,0.00979139132618101
2020-09-06,UPH,Rsd,0.00953491674799179
2020-09-06,UPH,NEPsd,0.01366696679931385
2020-09-07,UPH,GPP,0.08574805277568698
2020-09-07,UPH,R,-0.03610153761111561
2020-09-07,UPH,NEP,0.04964651516457136
2020-09-07,UPH,GPP2,0.08574805277568698
2020-09-07,UPH,R2,-0.03610153761111561
2020-09-07,UPH,NEP2,0.04964651516457136
2020-09-07,UPH,NEP3,0.04964651516457136
2020-09-07,UPH,GPPsd,0.0101250627642772
2020-09-07,UPH,Rsd,0.0099580256452075
2020-09-07,UPH,NEPsd,0.01420137918412021
2020-09-08,UPH,GPP,0.01090562483656515
2020-09-08,UPH,R,0.01584109632136878
2020-09-08,UPH,NEP,0.02674672115793393
2020-09-08,UPH,GPP2,0.01090562483656515
2020-09-08,UPH,R2,-0.01584109632136878
2020-09-08,UPH,NEP2,0.02674672115793393
2020-09-08,UPH,NEP3,-0.00493547148480363
2020-09-08,UPH,GPPsd,0.00919659775966889
2020-09-08,UPH,Rsd,0.00933102754567704
2020-09-08,UPH,NEPsd,0.01310135433500409
2020-09-09,UPH,GPP,0.03460578698043064
2020-09-09,UPH,R,-0.05098837194788006
2020-09-09,UPH,NEP,-0.01638258496744941
2020-09-09,UPH,GPP2,0.03460578698043064
2020-09-09,UPH,R2,-0.05098837194788006
2020-09-09,UPH,NEP2,-0.01638258496744941
2020-09-09,UPH,NEP3,-0.01638258496744941
2020-09-09,UPH,GPPsd,0.00868685612959426
2020-09-09,UPH,Rsd,0.00891634073014608
2020-09-09,UPH,NEPsd,0.01244839754475778
2020-09-10,UPH,GPP,0.05046564481476846
2020-09-10,UPH,R,-0.1231596909662567
2020-09-10,UPH,NEP,-0.07269404615148824
2020-09-10,UPH,GPP2,0.05046564481476846
2020-09-10,UPH,R2,-0.1231596909662567
2020-09-10,UPH,NEP2,-0.07269404615148824
2020-09-10,UPH,NEP3,-0.07269404615148824
2020-09-10,UPH,GPPsd,0.00892596916823058
2020-09-10,UPH,Rsd,0.00897398789818557
2020-09-10,UPH,NEPsd,0.01265722656781429
2020-09-11,UPH,GPP,0.03525819306769123
2020-09-11,UPH,R,-0.08547694799206905
2020-09-11,UPH,NEP,-0.05021875492437781
2020-09-11,UPH,GPP2,0.03525819306769123
2020-09-11,UPH,R2,-0.08547694799206905
2020-09-11,UPH,NEP2,-0.05021875492437781
2020-09-11,UPH,NEP3,-0.05021875492437781
2020-09-11,UPH,GPPsd,0.00927011649965554
2020-09-11,UPH,Rsd,0.00906575164473157
2020-09-11,UPH,NEPsd,0.01296622199413303
2020-09-12,UPH,GPP,0.03822213931101004
2020-09-12,UPH,R,-0.10551871373185912
2020-09-12,UPH,NEP,-0.06729657442084909
2020-09-12,UPH,GPP2,0.03822213931101004
2020-09-12,UPH,R2,-0.10551871373185912
2020-09-12,UPH,NEP2,-0.06729657442084909
2020-09-12,UPH,NEP3,-0.06729657442084909
2020-09-12,UPH,GPPsd,0.00962959791946917
2020-09-12,UPH,Rsd,0.00944195135697932
2020-09-12,UPH,NEPsd,0.01348627456038949
2020-09-13,UPH,GPP,0.02078959965533268
2020-09-13,UPH,R,-0.06647282203535601
2020-09-13,UPH,NEP,-0.04568322238002333
2020-09-13,UPH,GPP2,0.02078959965533268
2020-09-13,UPH,R2,-0.06647282203535601
2020-09-13,UPH,NEP2,-0.04568322238002333
2020-09-13,UPH,NEP3,-0.04568322238002333
2020-09-13,UPH,GPPsd,0.0096808062053543
2020-09-13,UPH,Rsd,0.00963203676716333
2020-09-13,UPH,NEPsd,0.01365628577138062
2020-09-14,UPH,GPP,0.03190854152634112
2020-09-14,UPH,R,-0.09454418949376714
2020-09-14,UPH,NEP,-0.06263564796742602
2020-09-14,UPH,GPP2,0.03190854152634112
2020-09-14,UPH,R2,-0.09454418949376714
2020-09-14,UPH,NEP2,-0.06263564796742602
2020-09-14,UPH,NEP3,-0.06263564796742602
2020-09-14,UPH,GPPsd,0.00982651675153493
2020-09-14,UPH,Rsd,0.00961486560162226
2020-09-14,UPH,NEPsd,0.01374794791979718
2020-07-17,SAP,GPP,0.09658072671658872
2020-07-17,SAP,R,0.01378863172619232
2020-07-17,SAP,NEP,0.11036935844278103
2020-07-17,SAP,GPP2,0.09658072671658872
2020-07-17,SAP,R2,-0.01378863172619232
2020-07-17,SAP,NEP2,0.11036935844278103
2020-07-17,SAP,NEP3,0.0827920949903964
2020-07-17,SAP,GPPsd,0.02570556630342603
2020-07-17,SAP,Rsd,0.02638367933483925
2020-07-17,SAP,NEPsd,0.03683577981017173
2020-07-18,SAP,GPP,0.10226282087184618
2020-07-18,SAP,R,0.03217756040990041
2020-07-18,SAP,NEP,0.1344403812817466
2020-07-18,SAP,GPP2,0.10226282087184618
2020-07-18,SAP,R2,-0.03217756040990041
2020-07-18,SAP,NEP2,0.1344403812817466
2020-07-18,SAP,NEP3,0.07008526046194577
2020-07-18,SAP,GPPsd,0.02740274224539839
2020-07-18,SAP,Rsd,0.02740801795300166
2020-07-18,SAP,NEPsd,0.03875706039781401
2020-07-19,SAP,GPP,0.18301865668680525
2020-07-19,SAP,R,-0.01495283977913929
2020-07-19,SAP,NEP,0.16806581690766592
2020-07-19,SAP,GPP2,0.18301865668680525
2020-07-19,SAP,R2,-0.01495283977913929
2020-07-19,SAP,NEP2,0.16806581690766592
2020-07-19,SAP,NEP3,0.16806581690766592
2020-07-19,SAP,GPPsd,0.03156348526543588
2020-07-19,SAP,Rsd,0.03218525939497315
2020-07-19,SAP,NEPsd,0.04507931370843056
2020-07-20,SAP,GPP,0.4799231184388803
2020-07-20,SAP,R,-0.3719696310349699
2020-07-20,SAP,NEP,0.10795348740391042
2020-07-20,SAP,GPP2,0.4799231184388803
2020-07-20,SAP,R2,-0.3719696310349699
2020-07-20,SAP,NEP2,0.10795348740391042
2020-07-20,SAP,NEP3,0.10795348740391042
2020-07-20,SAP,GPPsd,0.03657495803018777
2020-07-20,SAP,Rsd,0.03805339139397604
2020-07-20,SAP,NEPsd,0.05278056603990835
2020-07-22,SAP,GPP,-0.213722006160609
2020-07-22,SAP,R,0.3892711536297248
2020-07-22,SAP,NEP,0.17554914746911582
2020-07-22,SAP,GPP2,0.213722006160609
2020-07-22,SAP,R2,-0.3892711536297248
2020-07-22,SAP,NEP2,0.17554914746911582
2020-07-22,SAP,NEP3,-0.17554914746911582
2020-07-22,SAP,GPPsd,0.04703949398266167
2020-07-22,SAP,Rsd,0.04658495600310509
2020-07-22,SAP,NEPsd,0.06620326366544252
2020-07-23,SAP,GPP,-0.1051644800554637
2020-07-23,SAP,R,0.24642705976651985
2020-07-23,SAP,NEP,0.14126257971105613
2020-07-23,SAP,GPP2,0.1051644800554637
2020-07-23,SAP,R2,-0.24642705976651985
2020-07-23,SAP,NEP2,0.14126257971105613
2020-07-23,SAP,NEP3,-0.14126257971105613
2020-07-23,SAP,GPPsd,0.03284082645173462
2020-07-23,SAP,Rsd,0.03390267743162472
2020-07-23,SAP,NEPsd,0.04720075655183663
2020-07-24,SAP,GPP,0.2412530437983101
2020-07-24,SAP,R,0.15248711794752845
2020-07-24,SAP,NEP,0.3937401617458386
2020-07-24,SAP,GPP2,0.2412530437983101
2020-07-24,SAP,R2,-0.15248711794752845
2020-07-24,SAP,NEP2,0.3937401617458386
2020-07-24,SAP,NEP3,0.08876592585078166
2020-07-24,SAP,GPPsd,0.02548914139251916
2020-07-24,SAP,Rsd,0.02539180794936691
2020-07-24,SAP,NEPsd,0.03597833014281466
2020-07-25,SAP,GPP,0.36006754965962023
2020-07-25,SAP,R,-0.23678096458157225
2020-07-25,SAP,NEP,0.12328658507804802
2020-07-25,SAP,GPP2,0.36006754965962023
2020-07-25,SAP,R2,-0.23678096458157225
2020-07-25,SAP,NEP2,0.12328658507804802
2020-07-25,SAP,NEP3,0.12328658507804802
2020-07-25,SAP,GPPsd,0.06413721335735123
2020-07-25,SAP,Rsd,0.06245244397405955
2020-07-25,SAP,NEPsd,0.08952033230266429
2020-07-26,SAP,GPP,-0.12772423666339747
2020-07-26,SAP,R,0.3158491439029915
2020-07-26,SAP,NEP,0.18812490723959405
2020-07-26,SAP,GPP2,0.12772423666339747
2020-07-26,SAP,R2,-0.3158491439029915
2020-07-26,SAP,NEP2,0.18812490723959405
2020-07-26,SAP,NEP3,-0.18812490723959405
2020-07-26,SAP,GPPsd,0.07141335898739065
2020-07-26,SAP,Rsd,0.07277385449606939
2020-07-26,SAP,NEPsd,0.10196029491952742
2020-07-27,SAP,GPP,0.47287654673555896
2020-07-27,SAP,R,-0.13747892789753036
2020-07-27,SAP,NEP,0.3353976188380286
2020-07-27,SAP,GPP2,0.47287654673555896
2020-07-27,SAP,R2,-0.13747892789753036
2020-07-27,SAP,NEP2,0.3353976188380286
2020-07-27,SAP,NEP3,0.3353976188380286
2020-07-27,SAP,GPPsd,0.1375849748330476
2020-07-27,SAP,Rsd,0.13895001744756355
2020-07-27,SAP,NEPsd,0.19554215056731009
2020-07-28,SAP,GPP,-0.09936746383231952
2020-07-28,SAP,R,-0.02723316226368288
2020-07-28,SAP,NEP,-0.12660062609600242
2020-07-28,SAP,GPP2,0.09936746383231952
2020-07-28,SAP,R2,-0.02723316226368288
2020-07-28,SAP,NEP2,-0.12660062609600242
2020-07-28,SAP,NEP3,0.07213430156863664
2020-07-28,SAP,GPPsd,0.0708420140931539
2020-07-28,SAP,Rsd,0.07032207542797808
2020-07-28,SAP,NEPsd,0.09981876203035608
2020-07-29,SAP,GPP,0.738779520605132
2020-07-29,SAP,R,-1.1237150115226446
2020-07-29,SAP,NEP,-0.3849354909175126
2020-07-29,SAP,GPP2,0.738779520605132
2020-07-29,SAP,R2,-1.1237150115226446
2020-07-29,SAP,NEP2,-0.3849354909175126
2020-07-29,SAP,NEP3,-0.3849354909175126
2020-07-29,SAP,GPPsd,0.1854773390122864
2020-07-29,SAP,Rsd,0.18315322650602653
2020-07-29,SAP,NEPsd,0.26066635315407793
2020-07-30,SAP,GPP,0.3698553046790226
2020-07-30,SAP,R,-0.4947282169295265
2020-07-30,SAP,NEP,-0.1248729122505039
2020-07-30,SAP,GPP2,0.3698553046790226
2020-07-30,SAP,R2,-0.4947282169295265
2020-07-30,SAP,NEP2,-0.1248729122505039
2020-07-30,SAP,NEP3,-0.1248729122505039
2020-07-30,SAP,GPPsd,0.06796916046659462
2020-07-30,SAP,Rsd,0.06778660934515009
2020-07-30,SAP,NEPsd,0.09599391220825244
2020-07-31,SAP,GPP,0.28502908132198124
2020-07-31,SAP,R,-0.29360034638872384
2020-07-31,SAP,NEP,-0.0085712650667426
2020-07-31,SAP,GPP2,0.28502908132198124
2020-07-31,SAP,R2,-0.29360034638872384
2020-07-31,SAP,NEP2,-0.0085712650667426
2020-07-31,SAP,NEP3,-0.0085712650667426
2020-07-31,SAP,GPPsd,0.12747173906952247
2020-07-31,SAP,Rsd,0.12917829504038617
2020-07-31,SAP,NEPsd,0.1814829914095243
2020-08-01,SAP,GPP,1.4012193157307584
2020-08-01,SAP,R,-2.755433424175576
2020-08-01,SAP,NEP,-1.3542141084448176
2020-08-01,SAP,GPP2,1.4012193157307584
2020-08-01,SAP,R2,-2.755433424175576
2020-08-01,SAP,NEP2,-1.3542141084448176
2020-08-01,SAP,NEP3,-1.3542141084448176
2020-08-01,SAP,GPPsd,0.11199487214631762
2020-08-01,SAP,Rsd,0.11126381332088171
2020-08-01,SAP,NEPsd,0.1578685768029029
2020-08-02,SAP,GPP,-0.6541532966973759
2020-08-02,SAP,R,-1.1391869902321563
2020-08-02,SAP,NEP,-1.7933402869295323
2020-08-02,SAP,GPP2,0.6541532966973759
2020-08-02,SAP,R2,-1.1391869902321563
2020-08-02,SAP,NEP2,-1.7933402869295323
2020-08-02,SAP,NEP3,-0.48503369353478065
2020-08-02,SAP,GPPsd,0.2917285345749807
2020-08-02,SAP,Rsd,0.2968995601437662
2020-08-02,SAP,NEPsd,0.416238977870679
2020-08-03,SAP,GPP,-0.7358170655109005
2020-08-03,SAP,R,0.20263292949910736
2020-08-03,SAP,NEP,-0.5331841360117932
2020-08-03,SAP,GPP2,0.7358170655109005
2020-08-03,SAP,R2,-0.20263292949910736
2020-08-03,SAP,NEP2,-0.5331841360117932
2020-08-03,SAP,NEP3,0.5331841360117932
2020-08-03,SAP,GPPsd,0.1933199467933668
2020-08-03,SAP,Rsd,0.1908947897861037
2020-08-03,SAP,NEPsd,0.27168625764964793
2020-08-04,SAP,GPP,-0.04894373895171121
2020-08-04,SAP,R,-1.5422139980643643
2020-08-04,SAP,NEP,-1.5911577370160754
2020-08-04,SAP,GPP2,0.04894373895171121
2020-08-04,SAP,R2,-1.5422139980643643
2020-08-04,SAP,NEP2,-1.5911577370160754
2020-08-04,SAP,NEP3,-1.4932702591126532
2020-08-04,SAP,GPPsd,0.18326626695443624
2020-08-04,SAP,Rsd,0.1833285269802009
2020-08-04,SAP,NEPsd,0.2592216684772802
2020-08-06,SAP,GPP,0.17836117436841592
2020-08-06,SAP,R,0.00441817059641884
2020-08-06,SAP,NEP,0.18277934496483475
2020-08-06,SAP,GPP2,0.17836117436841592
2020-08-06,SAP,R2,-0.00441817059641884
2020-08-06,SAP,NEP2,0.18277934496483475
2020-08-06,SAP,NEP3,0.1739430037719971
2020-08-06,SAP,GPPsd,0.02463571699415199
2020-08-06,SAP,Rsd,0.0267804263991146
2020-08-06,SAP,NEPsd,0.03638831941618551
2020-08-07,SAP,GPP,0.6259588140801031
2020-08-07,SAP,R,-0.651653547731505
2020-08-07,SAP,NEP,-0.02569473365140184
2020-08-07,SAP,GPP2,0.6259588140801031
2020-08-07,SAP,R2,-0.651653547731505
2020-08-07,SAP,NEP2,-0.02569473365140184
2020-08-07,SAP,NEP3,-0.02569473365140184
2020-08-07,SAP,GPPsd,0.04948321833907576
2020-08-07,SAP,Rsd,0.04898799555286087
2020-08-07,SAP,NEPsd,0.06963054362476112
2020-08-08,SAP,GPP,0.3965783957456163
2020-08-08,SAP,R,-0.4496568952396552
2020-08-08,SAP,NEP,-0.05307849949403887
2020-08-08,SAP,GPP2,0.3965783957456163
2020-08-08,SAP,R2,-0.4496568952396552
2020-08-08,SAP,NEP2,-0.05307849949403887
2020-08-08,SAP,NEP3,-0.05307849949403887
2020-08-08,SAP,GPPsd,0.01579570585234726
2020-08-08,SAP,Rsd,0.01486265302875571
2020-08-08,SAP,NEPsd,0.02168877079105819
2020-08-09,SAP,GPP,0.2212914428995882
2020-08-09,SAP,R,-0.17681007560273385
2020-08-09,SAP,NEP,0.04448136729685437
2020-08-09,SAP,GPP2,0.2212914428995882
2020-08-09,SAP,R2,-0.17681007560273385
2020-08-09,SAP,NEP2,0.04448136729685437
2020-08-09,SAP,NEP3,0.04448136729685437
2020-08-09,SAP,GPPsd,0.03011211764126612
2020-08-09,SAP,Rsd,0.02800875584966736
2020-08-09,SAP,NEPsd,0.04112456726930663
2020-08-10,SAP,GPP,0.5043521429683367
2020-08-10,SAP,R,-0.1377229277605682
2020-08-10,SAP,NEP,0.36662921520776853
2020-08-10,SAP,GPP2,0.5043521429683367
2020-08-10,SAP,R2,-0.1377229277605682
2020-08-10,SAP,NEP2,0.36662921520776853
2020-08-10,SAP,NEP3,0.36662921520776853
2020-08-10,SAP,GPPsd,0.03192819567387493
2020-08-10,SAP,Rsd,0.0309111232663132
2020-08-10,SAP,NEPsd,0.04443992822422708
2020-08-11,SAP,GPP,0.3171265683340318
2020-08-11,SAP,R,-0.4510697463077319
2020-08-11,SAP,NEP,-0.1339431779737001
2020-08-11,SAP,GPP2,0.3171265683340318
2020-08-11,SAP,R2,-0.4510697463077319
2020-08-11,SAP,NEP2,-0.1339431779737001
2020-08-11,SAP,NEP3,-0.1339431779737001
2020-08-11,SAP,GPPsd,0.02387394742745385
2020-08-11,SAP,Rsd,0.02318547422188813
2020-08-11,SAP,NEPsd,0.03327959706280515
2020-08-12,SAP,GPP,0.5108701186868698
2020-08-12,SAP,R,-0.6398296931374625
2020-08-12,SAP,NEP,-0.1289595744505927
2020-08-12,SAP,GPP2,0.5108701186868698
2020-08-12,SAP,R2,-0.6398296931374625
2020-08-12,SAP,NEP2,-0.1289595744505927
2020-08-12,SAP,NEP3,-0.1289595744505927
2020-08-12,SAP,GPPsd,0.02269420949041071
2020-08-12,SAP,Rsd,0.02261533057729786
2020-08-12,SAP,NEPsd,0.0320387315840548
2020-08-13,SAP,GPP,0.863566231353625
2020-08-13,SAP,R,-0.8329025479202008
2020-08-13,SAP,NEP,0.03066368343342418
2020-08-13,SAP,GPP2,0.863566231353625
2020-08-13,SAP,R2,-0.8329025479202008
