datetime,lake,depth,temp
2020-07-22T09:30:00Z,UPH,2,16.141
2020-07-22T09:30:00Z,UPH,4,9.176
2020-07-22T09:30:00Z,UPH,8,5.141
2020-07-22T09:30:00Z,UPH,1,16.68
2020-07-22T10:00:00Z,UPH,0,19.282
2020-07-22T10:00:00Z,UPH,2,16.237
2020-07-22T10:00:00Z,UPH,4,9.373
2020-07-22T10:00:00Z,UPH,8,5.141
2020-07-22T10:00:00Z,UPH,1,16.62
2020-07-22T10:30:00Z,UPH,0,19.282
2020-07-22T10:30:00Z,UPH,2,16.046
2020-07-22T10:30:00Z,UPH,4,9.472
2020-07-22T10:30:00Z,UPH,8,5.347
2020-07-22T10:30:00Z,UPH,1,16.603
2020-07-22T11:00:00Z,UPH,0,20.043
2020-07-22T11:00:00Z,UPH,2,16.332
2020-07-22T11:00:00Z,UPH,4,9.275
2020-07-22T11:00:00Z,UPH,8,5.45
2020-07-22T11:00:00Z,UPH,1,16.68
2020-07-22T11:30:00Z,UPH,0,20.519
2020-07-22T11:30:00Z,UPH,2,16.903
2020-07-22T11:30:00Z,UPH,4,9.472
2020-07-22T11:30:00Z,UPH,8,5.347
2020-07-22T11:30:00Z,UPH,1,16.773
2020-07-22T12:00:00Z,UPH,0,19.377
2020-07-22T12:00:00Z,UPH,2,16.618
2020-07-22T12:00:00Z,UPH,4,9.373
2020-07-22T12:00:00Z,UPH,8,5.244
2020-07-22T12:00:00Z,UPH,1,16.799
2020-07-22T12:30:00Z,UPH,0,19.758
2020-07-22T12:30:00Z,UPH,2,16.903
2020-07-22T12:30:00Z,UPH,4,9.669
2020-07-22T12:30:00Z,UPH,8,5.244
2020-07-22T12:30:00Z,UPH,1,17.011
2020-07-22T13:00:00Z,UPH,0,18.996
2020-07-22T13:00:00Z,UPH,2,16.332
2020-07-22T13:00:00Z,UPH,4,9.275
2020-07-22T13:00:00Z,UPH,8,5.347
2020-07-22T13:00:00Z,UPH,1,17.265
2020-07-22T13:30:00Z,UPH,0,18.711
2020-07-22T13:30:00Z,UPH,2,16.141
2020-07-22T13:30:00Z,UPH,4,9.571
2020-07-22T13:30:00Z,UPH,8,5.244
2020-07-22T13:30:00Z,UPH,1,17.468
2020-07-22T14:00:00Z,UPH,0,18.711
2020-07-22T14:00:00Z,UPH,2,16.332
2020-07-22T14:00:00Z,UPH,4,9.571
2020-07-22T14:00:00Z,UPH,8,5.244
2020-07-22T14:00:00Z,UPH,1,18.152
2020-07-22T14:30:00Z,UPH,0,19.472
2020-07-22T14:30:00Z,UPH,2,16.046
2020-07-22T14:30:00Z,UPH,4,9.768
2020-07-22T14:30:00Z,UPH,8,5.244
2020-07-22T14:30:00Z,UPH,1,18.303
2020-07-22T15:00:00Z,UPH,0,19.187
2020-07-22T15:00:00Z,UPH,2,16.332
2020-07-22T15:00:00Z,UPH,4,9.176
2020-07-22T15:00:00Z,UPH,8,5.141
2020-07-22T15:00:00Z,UPH,1,18.261
2020-07-22T15:30:00Z,UPH,0,18.996
2020-07-22T15:30:00Z,UPH,2,15.855
2020-07-22T15:30:00Z,UPH,4,9.077
2020-07-22T15:30:00Z,UPH,8,5.141
2020-07-22T15:30:00Z,UPH,1,17.992
2020-07-22T16:00:00Z,UPH,0,19.187
2020-07-22T16:00:00Z,UPH,2,15.855
2020-07-22T16:00:00Z,UPH,4,9.373
2020-07-22T16:00:00Z,UPH,8,5.037
2020-07-22T16:00:00Z,UPH,1,17.966
2020-07-22T16:30:00Z,UPH,0,19.282
2020-07-22T16:30:00Z,UPH,2,15.855
2020-07-22T16:30:00Z,UPH,4,9.669
2020-07-22T16:30:00Z,UPH,8,5.141
2020-07-22T16:30:00Z,UPH,1,17.89
2020-07-22T17:00:00Z,UPH,0,19.187
2020-07-22T17:00:00Z,UPH,2,15.855
2020-07-22T17:00:00Z,UPH,4,9.669
2020-07-22T17:00:00Z,UPH,8,5.141
2020-07-22T17:00:00Z,UPH,1,17.164
2020-07-22T17:30:00Z,UPH,0,18.996
2020-07-22T17:30:00Z,UPH,2,16.046
2020-07-22T17:30:00Z,UPH,4,9.571
2020-07-22T17:30:00Z,UPH,8,5.037
2020-07-22T17:30:00Z,UPH,1,17.206
2020-07-22T18:00:00Z,UPH,0,18.711
2020-07-22T18:00:00Z,UPH,2,15.664
2020-07-22T18:00:00Z,UPH,4,9.571
2020-07-22T18:00:00Z,UPH,8,5.037
2020-07-22T18:00:00Z,UPH,1,17.502
2020-07-22T18:30:00Z,UPH,0,18.616
2020-07-22T18:30:00Z,UPH,2,15.76
2020-07-22T18:30:00Z,UPH,4,9.472
2020-07-22T18:30:00Z,UPH,8,5.037
2020-07-22T18:30:00Z,UPH,1,17.494
2020-07-22T19:00:00Z,UPH,0,18.616
2020-07-22T19:00:00Z,UPH,2,16.046
2020-07-22T19:00:00Z,UPH,4,9.373
2020-07-22T19:00:00Z,UPH,8,5.141
2020-07-22T19:00:00Z,UPH,1,17.51
2020-07-22T19:30:00Z,UPH,0,18.616
2020-07-22T19:30:00Z,UPH,2,15.76
2020-07-22T19:30:00Z,UPH,4,8.68
2020-07-22T19:30:00Z,UPH,8,5.141
2020-07-22T19:30:00Z,UPH,1,17.13
2020-07-22T20:00:00Z,UPH,0,18.426
2020-07-22T20:00:00Z,UPH,2,16.046
2020-07-22T20:00:00Z,UPH,4,8.68
2020-07-22T20:00:00Z,UPH,8,5.244
2020-07-22T20:00:00Z,UPH,1,17.019
2020-07-22T20:30:00Z,UPH,0,18.331
2020-07-22T20:30:00Z,UPH,2,15.76
2020-07-22T20:30:00Z,UPH,4,9.077
2020-07-22T20:30:00Z,UPH,8,5.141
2020-07-22T20:30:00Z,UPH,1,16.833
2020-07-22T21:00:00Z,UPH,0,18.236
2020-07-22T21:00:00Z,UPH,2,16.046
2020-07-22T21:00:00Z,UPH,4,9.077
2020-07-22T21:00:00Z,UPH,8,5.244
2020-07-22T21:00:00Z,UPH,1,17.011
2020-07-22T21:30:00Z,UPH,0,18.14
2020-07-22T21:30:00Z,UPH,2,16.332
2020-07-22T21:30:00Z,UPH,4,9.077
2020-07-22T21:30:00Z,UPH,8,5.141
2020-07-22T21:30:00Z,UPH,1,16.901
2020-07-22T22:00:00Z,UPH,0,17.95
2020-07-22T22:00:00Z,UPH,2,16.332
2020-07-22T22:00:00Z,UPH,4,9.077
2020-07-22T22:00:00Z,UPH,8,5.141
2020-07-22T22:00:00Z,UPH,1,16.994
2020-07-22T22:30:00Z,UPH,0,17.855
2020-07-22T22:30:00Z,UPH,2,16.141
2020-07-22T22:30:00Z,UPH,4,9.472
2020-07-22T22:30:00Z,UPH,8,5.141
2020-07-22T22:30:00Z,UPH,1,16.969
2020-07-22T23:00:00Z,UPH,0,17.76
2020-07-22T23:00:00Z,UPH,2,16.332
2020-07-22T23:00:00Z,UPH,4,9.176
2020-07-22T23:00:00Z,UPH,8,5.244
2020-07-22T23:00:00Z,UPH,1,17.096
2020-07-22T23:30:00Z,UPH,0,17.57
2020-07-22T23:30:00Z,UPH,2,16.332
2020-07-22T23:30:00Z,UPH,4,9.176
2020-07-22T23:30:00Z,UPH,8,5.244
2020-07-22T23:30:00Z,UPH,1,17.079
2020-07-23T00:00:00Z,UPH,0,17.475
2020-07-23T00:00:00Z,UPH,2,16.427
2020-07-23T00:00:00Z,UPH,4,9.275
2020-07-23T00:00:00Z,UPH,8,5.244
2020-07-23T00:00:00Z,UPH,1,17.197
2020-07-23T00:30:00Z,UPH,0,17.475
2020-07-23T00:30:00Z,UPH,2,16.046
2020-07-23T00:30:00Z,UPH,4,9.275
2020-07-23T00:30:00Z,UPH,8,5.141
2020-07-23T00:30:00Z,UPH,1,17.189
2020-07-23T01:00:00Z,UPH,0,17.475
2020-07-23T01:00:00Z,UPH,2,16.141
2020-07-23T01:00:00Z,UPH,4,9.275
2020-07-23T01:00:00Z,UPH,8,5.037
2020-07-23T01:00:00Z,UPH,1,16.977
2020-07-23T01:30:00Z,UPH,0,17.57
2020-07-23T01:30:00Z,UPH,2,15.76
2020-07-23T01:30:00Z,UPH,4,9.373
2020-07-23T01:30:00Z,UPH,8,5.037
2020-07-23T01:30:00Z,UPH,1,17.104
2020-07-23T02:00:00Z,UPH,0,17.475
2020-07-23T02:00:00Z,UPH,2,16.046
2020-07-23T02:00:00Z,UPH,4,9.472
2020-07-23T02:00:00Z,UPH,8,5.037
2020-07-23T02:00:00Z,UPH,1,17.164
2020-07-23T02:30:00Z,UPH,0,17.379
2020-07-23T02:30:00Z,UPH,2,15.569
2020-07-23T02:30:00Z,UPH,4,9.866
2020-07-23T02:30:00Z,UPH,8,5.037
2020-07-23T02:30:00Z,UPH,1,17.189
2020-07-23T03:00:00Z,UPH,0,17.379
2020-07-23T03:00:00Z,UPH,2,15.76
2020-07-23T03:00:00Z,UPH,4,9.768
2020-07-23T03:00:00Z,UPH,8,4.934
2020-07-23T03:00:00Z,UPH,1,17.197
2020-07-23T03:30:00Z,UPH,0,17.379
2020-07-23T03:30:00Z,UPH,2,15.76
2020-07-23T03:30:00Z,UPH,4,9.176
2020-07-23T03:30:00Z,UPH,8,4.934
2020-07-23T03:30:00Z,UPH,1,17.18
2020-07-23T04:00:00Z,UPH,0,17.379
2020-07-23T04:00:00Z,UPH,2,16.237
2020-07-23T04:00:00Z,UPH,4,9.669
2020-07-23T04:00:00Z,UPH,8,4.831
2020-07-23T04:00:00Z,UPH,1,17.206
2020-07-23T04:30:00Z,UPH,0,17.284
2020-07-23T04:30:00Z,UPH,2,16.427
2020-07-23T04:30:00Z,UPH,4,9.571
2020-07-23T04:30:00Z,UPH,8,5.141
2020-07-23T04:30:00Z,UPH,1,17.121
2020-07-23T05:00:00Z,UPH,0,17.094
2020-07-23T05:00:00Z,UPH,2,15.951
2020-07-23T05:00:00Z,UPH,4,8.68
2020-07-23T05:00:00Z,UPH,8,5.141
2020-07-23T05:00:00Z,UPH,1,17.079
2020-07-23T05:30:00Z,UPH,0,17.189
2020-07-23T05:30:00Z,UPH,2,15.187
2020-07-23T05:30:00Z,UPH,4,8.581
2020-07-23T05:30:00Z,UPH,8,5.244
2020-07-23T05:30:00Z,UPH,1,17.053
2020-07-23T06:00:00Z,UPH,0,17.094
2020-07-23T06:00:00Z,UPH,2,16.141
2020-07-23T06:00:00Z,UPH,4,9.176
2020-07-23T06:00:00Z,UPH,8,5.141
2020-07-23T06:00:00Z,UPH,1,16.994
2020-07-23T06:30:00Z,UPH,0,16.999
2020-07-23T06:30:00Z,UPH,2,15.951
2020-07-23T06:30:00Z,UPH,4,9.472
2020-07-23T06:30:00Z,UPH,8,5.244
2020-07-23T06:30:00Z,UPH,1,16.952
2020-07-23T07:00:00Z,UPH,0,17.094
2020-07-23T07:00:00Z,UPH,2,15.569
2020-07-23T07:00:00Z,UPH,4,9.176
2020-07-23T07:00:00Z,UPH,8,5.244
2020-07-23T07:00:00Z,UPH,1,16.918
2020-07-23T07:30:00Z,UPH,0,16.999
2020-07-23T07:30:00Z,UPH,2,15.76
2020-07-23T07:30:00Z,UPH,4,9.077
2020-07-23T07:30:00Z,UPH,8,5.141
2020-07-23T07:30:00Z,UPH,1,16.926
2020-07-23T08:00:00Z,UPH,0,17.094
2020-07-23T08:00:00Z,UPH,2,15.855
2020-07-23T08:00:00Z,UPH,4,9.669
2020-07-23T08:00:00Z,UPH,8,5.244
2020-07-23T08:00:00Z,UPH,1,16.867
2020-07-23T08:30:00Z,UPH,0,17.189
2020-07-23T08:30:00Z,UPH,2,16.141
2020-07-23T08:30:00Z,UPH,4,9.669
2020-07-23T08:30:00Z,UPH,8,5.347
2020-07-23T08:30:00Z,UPH,1,16.909
2020-07-23T09:00:00Z,UPH,0,17.475
2020-07-23T09:00:00Z,UPH,2,16.141
2020-07-23T09:00:00Z,UPH,4,9.176
2020-07-23T09:00:00Z,UPH,8,5.347
2020-07-23T09:00:00Z,UPH,1,16.918
2020-07-23T09:30:00Z,UPH,0,18.14
2020-07-23T09:30:00Z,UPH,2,16.046
2020-07-23T09:30:00Z,UPH,4,9.077
2020-07-23T09:30:00Z,UPH,8,5.141
2020-07-23T09:30:00Z,UPH,1,16.943
2020-07-23T10:00:00Z,UPH,0,18.521
2020-07-23T10:00:00Z,UPH,2,16.332
2020-07-23T10:00:00Z,UPH,4,9.176
2020-07-23T10:00:00Z,UPH,8,5.141
2020-07-23T10:00:00Z,UPH,1,17.011
2020-07-23T10:30:00Z,UPH,0,18.331
2020-07-23T10:30:00Z,UPH,2,16.427
2020-07-23T10:30:00Z,UPH,4,8.879
2020-07-23T10:30:00Z,UPH,8,5.45
2020-07-23T10:30:00Z,UPH,1,17.053
2020-07-23T11:00:00Z,UPH,0,18.331
2020-07-23T11:00:00Z,UPH,2,16.523
2020-07-23T11:00:00Z,UPH,4,8.879
2020-07-23T11:00:00Z,UPH,8,5.347
2020-07-23T11:00:00Z,UPH,1,17.036
2020-07-23T11:30:00Z,UPH,0,18.14
2020-07-23T11:30:00Z,UPH,2,16.141
2020-07-23T11:30:00Z,UPH,4,9.373
2020-07-23T11:30:00Z,UPH,8,5.347
2020-07-23T11:30:00Z,UPH,1,17.147
2020-07-23T12:00:00Z,UPH,0,17.76
2020-07-23T12:00:00Z,UPH,2,17.094
2020-07-23T12:00:00Z,UPH,4,9.965
2020-07-23T12:00:00Z,UPH,8,5.141
2020-07-23T12:00:00Z,UPH,1,17.333
2020-07-23T12:30:00Z,UPH,0,18.045
2020-07-23T12:30:00Z,UPH,2,16.523
2020-07-23T12:30:00Z,UPH,4,9.669
2020-07-23T12:30:00Z,UPH,8,5.141
2020-07-23T12:30:00Z,UPH,1,17.409
2020-07-23T13:00:00Z,UPH,0,18.331
2020-07-23T13:00:00Z,UPH,2,15.76
2020-07-23T13:00:00Z,UPH,4,9.571
2020-07-23T13:00:00Z,UPH,8,5.244
2020-07-23T13:00:00Z,UPH,1,17.527
2020-07-23T13:30:00Z,UPH,0,18.426
2020-07-23T13:30:00Z,UPH,2,16.618
2020-07-23T13:30:00Z,UPH,4,9.965
2020-07-23T13:30:00Z,UPH,8,5.244
2020-07-23T13:30:00Z,UPH,1,17.587
2020-07-23T14:00:00Z,UPH,0,18.331
2020-07-23T14:00:00Z,UPH,2,16.237
2020-07-23T14:00:00Z,UPH,4,9.669
2020-07-23T14:00:00Z,UPH,8,5.244
2020-07-23T14:00:00Z,UPH,1,17.663
2020-07-23T14:30:00Z,UPH,0,18.236
2020-07-23T14:30:00Z,UPH,2,15.855
2020-07-23T14:30:00Z,UPH,4,9.373
2020-07-23T14:30:00Z,UPH,8,5.141
2020-07-23T14:30:00Z,UPH,1,17.755
2020-07-23T15:00:00Z,UPH,0,18.14
2020-07-23T15:00:00Z,UPH,2,15.855
2020-07-23T15:00:00Z,UPH,4,9.768
2020-07-23T15:00:00Z,UPH,8,5.037
2020-07-23T15:00:00Z,UPH,1,17.73
2020-07-23T15:30:00Z,UPH,0,18.045
2020-07-23T15:30:00Z,UPH,2,16.141
2020-07-23T15:30:00Z,UPH,4,9.866
2020-07-23T15:30:00Z,UPH,8,5.244
2020-07-23T15:30:00Z,UPH,1,17.696
2020-07-23T16:00:00Z,UPH,0,17.95
2020-07-23T16:00:00Z,UPH,2,16.713
2020-07-23T16:00:00Z,UPH,4,10.161
2020-07-23T16:00:00Z,UPH,8,5.141
2020-07-23T16:00:00Z,UPH,1,17.62
2020-07-23T16:30:00Z,UPH,0,18.236
2020-07-23T16:30:00Z,UPH,2,16.903
2020-07-23T16:30:00Z,UPH,4,8.978
2020-07-23T16:30:00Z,UPH,8,5.037
2020-07-23T16:30:00Z,UPH,1,17.671
2020-07-23T17:00:00Z,UPH,0,18.331
2020-07-23T17:00:00Z,UPH,2,15.951
2020-07-23T17:00:00Z,UPH,4,9.275
2020-07-23T17:00:00Z,UPH,8,5.244
2020-07-23T17:00:00Z,UPH,1,17.679
2020-07-23T17:30:00Z,UPH,0,18.521
2020-07-23T17:30:00Z,UPH,2,15.855
2020-07-23T17:30:00Z,UPH,4,10.161
2020-07-23T17:30:00Z,UPH,8,5.141
2020-07-23T17:30:00Z,UPH,1,17.705
2020-07-23T18:00:00Z,UPH,0,18.711
2020-07-23T18:00:00Z,UPH,2,16.618
2020-07-23T18:00:00Z,UPH,4,9.472
2020-07-23T18:00:00Z,UPH,8,5.347
2020-07-23T18:00:00Z,UPH,1,17.713
2020-07-23T18:30:00Z,UPH,0,18.426
2020-07-23T18:30:00Z,UPH,2,16.046
2020-07-23T18:30:00Z,UPH,4,9.275
2020-07-23T18:30:00Z,UPH,8,5.244
2020-07-23T18:30:00Z,UPH,1,17.578
2020-07-23T19:00:00Z,UPH,0,18.331
2020-07-23T19:00:00Z,UPH,2,15.855
2020-07-23T19:00:00Z,UPH,4,9.077
2020-07-23T19:00:00Z,UPH,8,5.141
2020-07-23T19:00:00Z,UPH,1,17.409
2020-07-23T19:30:00Z,UPH,0,18.236
2020-07-23T19:30:00Z,UPH,2,15.855
2020-07-23T19:30:00Z,UPH,4,9.571
2020-07-23T19:30:00Z,UPH,8,5.347
2020-07-23T19:30:00Z,UPH,1,17.384
2020-07-23T20:00:00Z,UPH,0,18.14
2020-07-23T20:00:00Z,UPH,2,16.332
2020-07-23T20:00:00Z,UPH,4,9.176
2020-07-23T20:00:00Z,UPH,8,5.45
2020-07-23T20:00:00Z,UPH,1,17.578
2020-07-23T20:30:00Z,UPH,0,18.045
2020-07-23T20:30:00Z,UPH,2,16.523
2020-07-23T20:30:00Z,UPH,4,9.077
2020-07-23T20:30:00Z,UPH,8,5.552
2020-07-23T20:30:00Z,UPH,1,17.544
2020-07-23T21:00:00Z,UPH,0,17.855
2020-07-23T21:00:00Z,UPH,2,16.046
2020-07-23T21:00:00Z,UPH,4,9.176
2020-07-23T21:00:00Z,UPH,8,5.037
2020-07-23T21:00:00Z,UPH,1,17.57
2020-07-23T21:30:00Z,UPH,0,17.855
2020-07-23T21:30:00Z,UPH,2,15.855
2020-07-23T21:30:00Z,UPH,4,9.077
2020-07-23T21:30:00Z,UPH,8,5.141
2020-07-23T21:30:00Z,UPH,1,17.502
2020-07-23T22:00:00Z,UPH,0,17.76
2020-07-23T22:00:00Z,UPH,2,16.332
2020-07-23T22:00:00Z,UPH,4,8.978
2020-07-23T22:00:00Z,UPH,8,5.244
2020-07-23T22:00:00Z,UPH,1,17.629
2020-07-23T22:30:00Z,UPH,0,17.665
2020-07-23T22:30:00Z,UPH,2,16.237
2020-07-23T22:30:00Z,UPH,4,8.68
2020-07-23T22:30:00Z,UPH,8,5.141
2020-07-23T22:30:00Z,UPH,1,17.587
2020-07-23T23:00:00Z,UPH,0,17.665
2020-07-23T23:00:00Z,UPH,2,16.141
2020-07-23T23:00:00Z,UPH,4,9.571
2020-07-23T23:00:00Z,UPH,8,5.347
2020-07-23T23:00:00Z,UPH,1,17.519
2020-07-23T23:30:00Z,UPH,0,17.57
2020-07-23T23:30:00Z,UPH,2,16.237
2020-07-23T23:30:00Z,UPH,4,9.669
2020-07-23T23:30:00Z,UPH,8,5.655
2020-07-23T23:30:00Z,UPH,1,17.443
2020-07-24T00:00:00Z,UPH,0,17.57
2020-07-24T00:00:00Z,UPH,2,16.046
2020-07-24T00:00:00Z,UPH,4,9.472
2020-07-24T00:00:00Z,UPH,8,5.037
2020-07-24T00:00:00Z,UPH,1,17.426
2020-07-24T00:30:00Z,UPH,0,17.379
2020-07-24T00:30:00Z,UPH,2,15.951
2020-07-24T00:30:00Z,UPH,4,8.879
2020-07-24T00:30:00Z,UPH,8,5.037
2020-07-24T00:30:00Z,UPH,1,17.35
2020-07-24T01:00:00Z,UPH,0,17.475
2020-07-24T01:00:00Z,UPH,2,16.141
2020-07-24T01:00:00Z,UPH,4,9.768
2020-07-24T01:00:00Z,UPH,8,5.037
2020-07-24T01:00:00Z,UPH,1,17.291
2020-07-24T01:30:00Z,UPH,0,17.379
2020-07-24T01:30:00Z,UPH,2,16.332
2020-07-24T01:30:00Z,UPH,4,9.571
2020-07-24T01:30:00Z,UPH,8,5.037
2020-07-24T01:30:00Z,UPH,1,17.265
2020-07-24T02:00:00Z,UPH,0,17.379
2020-07-24T02:00:00Z,UPH,2,16.332
2020-07-24T02:00:00Z,UPH,4,9.373
2020-07-24T02:00:00Z,UPH,8,5.037
2020-07-24T02:00:00Z,UPH,1,17.206
2020-07-24T02:30:00Z,UPH,0,17.284
2020-07-24T02:30:00Z,UPH,2,16.523
2020-07-24T02:30:00Z,UPH,4,9.571
2020-07-24T02:30:00Z,UPH,8,4.934
2020-07-24T02:30:00Z,UPH,1,17.138
2020-07-24T03:00:00Z,UPH,0,17.189
2020-07-24T03:00:00Z,UPH,2,16.523
2020-07-24T03:00:00Z,UPH,4,9.571
2020-07-24T03:00:00Z,UPH,8,5.037
2020-07-24T03:00:00Z,UPH,1,17.062
2020-07-24T03:30:00Z,UPH,0,17.094
2020-07-24T03:30:00Z,UPH,2,16.046
2020-07-24T03:30:00Z,UPH,4,9.669
2020-07-24T03:30:00Z,UPH,8,5.037
2020-07-24T03:30:00Z,UPH,1,16.96
2020-07-24T04:00:00Z,UPH,0,16.999
2020-07-24T04:00:00Z,UPH,2,16.427
2020-07-24T04:00:00Z,UPH,4,9.571
2020-07-24T04:00:00Z,UPH,8,5.141
2020-07-24T04:00:00Z,UPH,1,16.884
2020-07-24T04:30:00Z,UPH,0,16.903
2020-07-24T04:30:00Z,UPH,2,15.855
2020-07-24T04:30:00Z,UPH,4,9.373
2020-07-24T04:30:00Z,UPH,8,5.141
2020-07-24T04:30:00Z,UPH,1,16.824
2020-07-24T05:00:00Z,UPH,0,16.808
2020-07-24T05:00:00Z,UPH,2,15.951
2020-07-24T05:00:00Z,UPH,4,9.571
2020-07-24T05:00:00Z,UPH,8,5.141
2020-07-24T05:00:00Z,UPH,1,16.773
2020-07-24T05:30:00Z,UPH,0,16.808
2020-07-24T05:30:00Z,UPH,2,16.046
2020-07-24T05:30:00Z,UPH,4,9.669
2020-07-24T05:30:00Z,UPH,8,5.141
2020-07-24T05:30:00Z,UPH,1,16.731
2020-07-24T06:00:00Z,UPH,0,16.808
2020-07-24T06:00:00Z,UPH,2,16.713
2020-07-24T06:00:00Z,UPH,4,9.373
2020-07-24T06:00:00Z,UPH,8,5.141
2020-07-24T06:00:00Z,UPH,1,16.68
2020-07-24T06:30:00Z,UPH,0,16.713
2020-07-24T06:30:00Z,UPH,2,16.808
2020-07-24T06:30:00Z,UPH,4,9.669
2020-07-24T06:30:00Z,UPH,8,5.037
2020-07-24T06:30:00Z,UPH,1,16.646
2020-07-24T07:00:00Z,UPH,0,16.713
2020-07-24T07:00:00Z,UPH,2,16.332
2020-07-24T07:00:00Z,UPH,4,9.373
2020-07-24T07:00:00Z,UPH,8,5.141
2020-07-24T07:00:00Z,UPH,1,16.612
2020-07-24T07:30:00Z,UPH,0,16.713
2020-07-24T07:30:00Z,UPH,2,16.046
2020-07-24T07:30:00Z,UPH,4,8.879
2020-07-24T07:30:00Z,UPH,8,5.347
2020-07-24T07:30:00Z,UPH,1,16.552
2020-07-24T08:00:00Z,UPH,0,16.713
2020-07-24T08:00:00Z,UPH,2,16.237
2020-07-24T08:00:00Z,UPH,4,8.779
2020-07-24T08:00:00Z,UPH,8,5.244
2020-07-24T08:00:00Z,UPH,1,16.476
2020-07-24T08:30:00Z,UPH,0,18.426
2020-07-24T08:30:00Z,UPH,2,15.855
2020-07-24T08:30:00Z,UPH,4,8.879
2020-07-24T08:30:00Z,UPH,8,5.244
2020-07-24T08:30:00Z,UPH,1,16.518
2020-07-24T09:00:00Z,UPH,0,18.806
2020-07-24T09:00:00Z,UPH,2,15.951
2020-07-24T09:00:00Z,UPH,4,9.373
2020-07-24T09:00:00Z,UPH,8,5.141
2020-07-24T09:00:00Z,UPH,1,16.595
2020-07-24T09:30:00Z,UPH,0,18.14
2020-07-24T09:30:00Z,UPH,2,16.141
2020-07-24T09:30:00Z,UPH,4,9.571
2020-07-24T09:30:00Z,UPH,8,5.244
2020-07-24T09:30:00Z,UPH,1,16.586
2020-07-24T10:00:00Z,UPH,0,18.236
2020-07-24T10:00:00Z,UPH,2,16.046
2020-07-24T10:00:00Z,UPH,4,9.373
2020-07-24T10:00:00Z,UPH,8,5.347
2020-07-24T10:00:00Z,UPH,1,16.654
2020-07-24T10:30:00Z,UPH,0,18.045
2020-07-24T10:30:00Z,UPH,2,16.141
2020-07-24T10:30:00Z,UPH,4,9.669
2020-07-24T10:30:00Z,UPH,8,5.347
2020-07-24T10:30:00Z,UPH,1,16.765
2020-07-24T11:00:00Z,UPH,0,17.95
2020-07-24T11:00:00Z,UPH,2,17.189
2020-07-24T11:00:00Z,UPH,4,9.866
2020-07-24T11:00:00Z,UPH,8,5.141
2020-07-24T11:00:00Z,UPH,1,16.858
2020-07-24T11:30:00Z,UPH,0,17.189
2020-07-24T11:30:00Z,UPH,2,16.999
2020-07-24T11:30:00Z,UPH,4,9.571
2020-07-24T11:30:00Z,UPH,8,5.141
2020-07-24T11:30:00Z,UPH,1,16.833
2020-07-24T12:00:00Z,UPH,0,17.855
2020-07-24T12:00:00Z,UPH,2,17.189
2020-07-24T12:00:00Z,UPH,4,9.472
2020-07-24T12:00:00Z,UPH,8,5.244
2020-07-24T12:00:00Z,UPH,1,16.901
2020-07-24T12:30:00Z,UPH,0,17.76
2020-07-24T12:30:00Z,UPH,2,17.475
2020-07-24T12:30:00Z,UPH,4,10.063
2020-07-24T12:30:00Z,UPH,8,5.45
2020-07-24T12:30:00Z,UPH,1,16.918
2020-07-24T13:00:00Z,UPH,0,17.76
2020-07-24T13:00:00Z,UPH,2,17.57
2020-07-24T13:00:00Z,UPH,4,9.571
2020-07-24T13:00:00Z,UPH,8,5.45
2020-07-24T13:00:00Z,UPH,1,17.011
2020-07-24T13:30:00Z,UPH,0,17.76
2020-07-24T13:30:00Z,UPH,2,18.045
2020-07-24T13:30:00Z,UPH,4,9.275
2020-07-24T13:30:00Z,UPH,8,5.552
2020-07-24T13:30:00Z,UPH,1,17.062
2020-07-24T14:00:00Z,UPH,0,17.665
2020-07-24T14:00:00Z,UPH,2,17.855
2020-07-24T14:00:00Z,UPH,4,9.768
2020-07-24T14:00:00Z,UPH,8,5.347
2020-07-24T14:00:00Z,UPH,1,17.164
2020-07-24T14:30:00Z,UPH,0,17.855
2020-07-24T14:30:00Z,UPH,2,18.331
2020-07-24T14:30:00Z,UPH,4,10.063
2020-07-24T14:30:00Z,UPH,8,5.552
2020-07-24T14:30:00Z,UPH,1,17.248
2020-07-24T15:00:00Z,UPH,0,17.76
2020-07-24T15:00:00Z,UPH,2,18.045
2020-07-24T15:00:00Z,UPH,4,9.965
2020-07-24T15:00:00Z,UPH,8,5.244
2020-07-24T15:00:00Z,UPH,1,17.282
2020-07-24T15:30:00Z,UPH,0,18.045
2020-07-24T15:30:00Z,UPH,2,18.236
2020-07-24T15:30:00Z,UPH,4,9.768
2020-07-24T15:30:00Z,UPH,8,5.244
2020-07-24T15:30:00Z,UPH,1,17.367
2020-07-24T16:00:00Z,UPH,0,17.95
2020-07-24T16:00:00Z,UPH,2,18.236
2020-07-24T16:00:00Z,UPH,4,10.357
2020-07-24T16:00:00Z,UPH,8,5.141
2020-07-24T16:00:00Z,UPH,1,17.443
2020-07-24T16:30:00Z,UPH,0,18.14
2020-07-24T16:30:00Z,UPH,2,18.236
2020-07-24T16:30:00Z,UPH,4,9.571
2020-07-24T16:30:00Z,UPH,8,5.244
2020-07-24T16:30:00Z,UPH,1,17.51
2020-07-24T17:00:00Z,UPH,0,17.76
2020-07-24T17:00:00Z,UPH,2,17.95
2020-07-24T17:00:00Z,UPH,4,9.472
2020-07-24T17:00:00Z,UPH,8,5.141
2020-07-24T17:00:00Z,UPH,1,17.519
