time,latitude,longitude,vgrd10m,ugrd10m
2020-06-24T00:00:00Z,47.5,246.5,-0.15416747,2.4277513
2020-06-24T00:00:00Z,48,246.5,0.6258325,2.8277514
2020-06-24T03:00:00Z,47,246.5,-0.57795656,0.59184813
2020-06-24T03:00:00Z,47.5,246.5,0.61204344,0.46184814
2020-06-24T03:00:00Z,48,246.5,0.97204345,0.57184815
2020-06-24T06:00:00Z,47,246.5,-0.2631836,0.680896
2020-06-24T06:00:00Z,47.5,246.5,0.9368164,-0.009104004
2020-06-24T06:00:00Z,48,246.5,1.2468164,-0.459104
2020-06-24T09:00:00Z,47,246.5,0.13728271,0.15849121
2020-06-24T09:00:00Z,47.5,246.5,1.4472827,-0.6215088
2020-06-24T09:00:00Z,48,246.5,1.0572827,-0.8715088
2020-06-24T12:00:00Z,47,246.5,-0.32739747,0.33759278
2020-06-24T12:00:00Z,47.5,246.5,0.16260253,0.007592773
2020-06-24T12:00:00Z,48,246.5,0.43260252,-0.40240723
2020-06-24T15:00:00Z,47,246.5,0.28530517,-0.57932615
2020-06-24T15:00:00Z,47.5,246.5,0.66530514,0.7306738
2020-06-24T15:00:00Z,48,246.5,0.73530513,6.74E-04
2020-06-24T18:00:00Z,47,246.5,1.4374292,0.78688717
2020-06-24T18:00:00Z,47.5,246.5,0.25742918,3.2768872
2020-06-24T18:00:00Z,48,246.5,0.6974292,2.2268872
2020-06-24T21:00:00Z,47,246.5,0.44077146,3.282617
2020-06-24T21:00:00Z,47.5,246.5,0.47077146,3.4226172
2020-06-24T21:00:00Z,48,246.5,2.2207716,4.762617
2020-06-25T00:00:00Z,47,246.5,1.8121045,0.80533445
2020-06-25T00:00:00Z,47.5,246.5,-0.0978955,4.1453342
2020-06-25T00:00:00Z,48,246.5,-1.6578954,5.015334
2020-06-25T03:00:00Z,47,246.5,-0.75008786,-1.1927539
2020-06-25T03:00:00Z,47.5,246.5,1.6399121,0.5372461
2020-06-25T03:00:00Z,48,246.5,0.5599121,2.497246
2020-06-25T06:00:00Z,47,246.5,0.36337158,0.06702637
2020-06-25T06:00:00Z,47.5,246.5,1.8833716,-0.30297363
2020-06-25T06:00:00Z,48,246.5,1.6733716,-0.04297363
2020-06-25T09:00:00Z,47,246.5,0.010922851,-0.3214819
2020-06-25T09:00:00Z,47.5,246.5,1.4109228,-0.63148195
2020-06-25T09:00:00Z,48,246.5,1.3309228,-0.28148192
2020-06-25T12:00:00Z,47,246.5,0.13966186,-0.059824217
2020-06-25T12:00:00Z,47.5,246.5,1.0396619,-0.19982421
2020-06-25T12:00:00Z,48,246.5,-0.7903381,-1.1398242
2020-06-25T15:00:00Z,47,246.5,0.062270507,-0.27156493
2020-06-25T15:00:00Z,47.5,246.5,-0.31772947,1.028435
2020-06-25T15:00:00Z,48,246.5,-0.33772948,-0.5715649
2020-06-25T18:00:00Z,47,246.5,0.75988525,-0.7119263
2020-06-25T18:00:00Z,47.5,246.5,-0.6601147,1.7780737
2020-06-25T18:00:00Z,48,246.5,-0.19011474,1.5380737
2020-06-25T21:00:00Z,47,246.5,0.097441405,1.767583
2020-06-25T21:00:00Z,47.5,246.5,-0.26255858,2.587583
2020-06-25T21:00:00Z,48,246.5,-0.13255858,2.8375828
2020-06-26T00:00:00Z,47,246.5,-1.7901562,2.1882567
2020-06-26T00:00:00Z,47.5,246.5,-0.03015625,2.8182569
2020-06-26T00:00:00Z,48,246.5,0.15984374,2.0482569
2020-06-26T03:00:00Z,47,246.5,-1.0945873,0.4959082
2020-06-26T03:00:00Z,47.5,246.5,0.2654126,0.5859082
2020-06-26T03:00:00Z,48,246.5,0.6654126,0.8059082
2020-06-26T06:00:00Z,47,246.5,-0.05481201,0.43796384
2020-06-26T06:00:00Z,47.5,246.5,1.095188,-0.31203613
2020-06-26T06:00:00Z,48,246.5,1.395188,-0.08203613
2020-06-26T09:00:00Z,47,246.5,-0.38045898,-0.016083984
2020-06-26T09:00:00Z,47.5,246.5,0.919541,-0.14608398
2020-06-26T09:00:00Z,48,246.5,0.899541,-0.36608398
2020-06-26T12:00:00Z,47,246.5,0.2925122,0.89356685
2020-06-26T12:00:00Z,47.5,246.5,1.3425121,0.6035669
2020-06-26T12:00:00Z,48,246.5,0.9025122,0.45356688
2020-06-26T15:00:00Z,47,246.5,0.67140865,0.27472898
2020-06-26T15:00:00Z,47.5,246.5,0.121408686,1.9847289
2020-06-26T15:00:00Z,48,246.5,0.4814087,1.684729
2020-06-26T18:00:00Z,47,246.5,1.7864623,4.2473264
2020-06-26T18:00:00Z,47.5,246.5,0.16646239,2.7273266
2020-06-26T18:00:00Z,48,246.5,1.0564624,3.2873266
2020-06-26T21:00:00Z,47,246.5,0.9120459,3.9551587
2020-06-26T21:00:00Z,47.5,246.5,-0.0879541,4.1851587
2020-06-26T21:00:00Z,48,246.5,0.9120459,4.855159
2020-06-27T00:00:00Z,47,246.5,0.60040283,4.9685545
2020-06-27T00:00:00Z,47.5,246.5,-0.11959717,4.0185547
2020-06-27T00:00:00Z,48,246.5,1.8804028,5.4285545
2020-06-27T03:00:00Z,47,246.5,0.7561621,2.9170604
2020-06-27T03:00:00Z,47.5,246.5,0.2861621,2.6270604
2020-06-27T03:00:00Z,48,246.5,0.006162109,2.6270604
2020-06-27T06:00:00Z,47,246.5,0.49132323,1.5448217
2020-06-27T06:00:00Z,47.5,246.5,0.55132324,1.6348218
2020-06-27T06:00:00Z,48,246.5,2.0013232,0.36482176
2020-06-27T09:00:00Z,47,246.5,0.9734814,0.55402833
2020-06-27T09:00:00Z,47.5,246.5,2.3334813,0.7240283
2020-06-27T09:00:00Z,48,246.5,1.9334815,1.4440283
2020-06-27T12:00:00Z,47,246.5,0.36547852,1.0545117
2020-06-27T12:00:00Z,47.5,246.5,2.1054785,1.8345116
2020-06-27T12:00:00Z,48,246.5,1.2754785,1.0845116
2020-06-27T15:00:00Z,47,246.5,1.0397314,1.5863233
2020-06-27T15:00:00Z,47.5,246.5,1.1197314,2.506323
2020-06-27T15:00:00Z,48,246.5,1.5897315,3.4063232
2020-06-27T18:00:00Z,47,246.5,0.20516601,5.007949
2020-06-27T18:00:00Z,47.5,246.5,0.995166,3.777949
2020-06-27T18:00:00Z,48,246.5,1.675166,6.217949
2020-06-27T21:00:00Z,47,246.5,1.5653613,4.937451
2020-06-27T21:00:00Z,47.5,246.5,-0.17463867,3.827451
2020-06-27T21:00:00Z,48,246.5,1.2853613,5.0174513
2020-06-28T00:00:00Z,47,246.5,-0.1496753,5.136892
2020-06-28T00:00:00Z,47.5,246.5,-0.16967529,2.526892
2020-06-28T00:00:00Z,48,246.5,-0.16967529,2.946892
2020-06-28T03:00:00Z,47,246.5,0.6517334,2.385437
2020-06-28T03:00:00Z,47.5,246.5,0.19173339,1.375437
2020-06-28T03:00:00Z,48,246.5,1.3917334,0.345437
2020-06-28T06:00:00Z,47,246.5,0.09977051,1.8467382
2020-06-28T06:00:00Z,47.5,246.5,0.059770506,0.7067383
2020-06-28T06:00:00Z,48,246.5,0.5897705,0.41673827
2020-06-28T09:00:00Z,47,246.5,0.7611352,1.6470678
2020-06-28T09:00:00Z,47.5,246.5,1.2611352,0.38706785
2020-06-28T09:00:00Z,48,246.5,1.5611352,0.20706786
2020-06-28T12:00:00Z,47,246.5,-0.13871093,0.005592041
2020-06-28T12:00:00Z,47.5,246.5,0.97128904,-0.47440794
2020-06-28T12:00:00Z,48,246.5,1.3012891,-0.33440796
2020-06-28T15:00:00Z,47,246.5,-0.7029248,-0.18304443
2020-06-28T15:00:00Z,47.5,246.5,0.60707515,-0.13304444
2020-06-28T15:00:00Z,48,246.5,-0.8429248,-0.44304442
2020-06-28T18:00:00Z,47,246.5,-1.0154614,-1.6875732
2020-06-28T18:00:00Z,47.5,246.5,-1.4054614,1.3124267
2020-06-28T18:00:00Z,48,246.5,-2.0754614,-0.8675732
2020-06-28T21:00:00Z,47,246.5,-0.15975341,-3.9106739
2020-06-28T21:00:00Z,47.5,246.5,-1.5697534,-1.9806738
2020-06-28T21:00:00Z,48,246.5,-2.6697533,-2.3606737
2020-06-29T00:00:00Z,47,246.5,-1.3843505,-1.0860498
2020-06-29T00:00:00Z,47.5,246.5,-1.9443506,-1.7560498
2020-06-29T00:00:00Z,48,246.5,-3.2743504,-3.8560498
2020-06-29T03:00:00Z,47,246.5,-0.7311694,-0.43971923
2020-06-29T03:00:00Z,47.5,246.5,-1.5311694,-0.76971924
2020-06-29T03:00:00Z,48,246.5,-1.9111694,-1.2897192
2020-06-29T06:00:00Z,47,246.5,-2.032528,-0.13480957
2020-06-29T06:00:00Z,47.5,246.5,-2.272528,-0.34480956
2020-06-29T06:00:00Z,48,246.5,-1.432528,-0.8048096
2020-06-29T09:00:00Z,47,246.5,-1.2999328,1.2683203
2020-06-29T09:00:00Z,47.5,246.5,-2.7399328,-0.11167969
2020-06-29T09:00:00Z,48,246.5,-1.8499328,-0.19167969
2020-06-29T12:00:00Z,47,246.5,-1.4554358,0.5668433
2020-06-29T12:00:00Z,47.5,246.5,-1.5854357,-0.80315673
2020-06-29T12:00:00Z,48,246.5,-1.5054357,-0.43315673
2020-06-29T15:00:00Z,47,246.5,-1.9775268,-0.49321043
2020-06-29T15:00:00Z,47.5,246.5,-2.3975267,-1.3732104
2020-06-29T15:00:00Z,48,246.5,-0.97752684,-0.5632104
2020-06-29T18:00:00Z,47,246.5,-0.71808714,-0.93705565
2020-06-29T18:00:00Z,47.5,246.5,-0.75808716,-1.3070556
2020-06-29T18:00:00Z,48,246.5,-2.178087,-0.86705565
2020-06-29T21:00:00Z,47,246.5,0.5405835,1.590603
2020-06-29T21:00:00Z,47.5,246.5,-1.7294165,-0.07939697
2020-06-29T21:00:00Z,48,246.5,-1.7494165,-1.3593969
2020-06-30T00:00:00Z,47,246.5,1.6091406,0.47095212
2020-06-30T00:00:00Z,47.5,246.5,-0.8808594,0.54095215
2020-06-30T00:00:00Z,48,246.5,-0.9908593,-0.52904785
2020-06-30T03:00:00Z,47,246.5,1.4292822,0.6766431
2020-06-30T03:00:00Z,47.5,246.5,0.26928222,0.80664307
2020-06-30T03:00:00Z,48,246.5,-0.43071777,-0.20335692
2020-06-30T06:00:00Z,47,246.5,1.1806359,-0.13081299
2020-06-30T06:00:00Z,47.5,246.5,0.07063598,0.779187
2020-06-30T06:00:00Z,48,246.5,-0.039364014,0.289187
2020-06-30T09:00:00Z,47,246.5,1.2412866,0.34791136
2020-06-30T09:00:00Z,47.5,246.5,1.0212866,0.89791137
2020-06-30T09:00:00Z,48,246.5,0.41128662,0.54791135
2020-06-30T12:00:00Z,47,246.5,0.7752417,0.6435913
2020-06-30T12:00:00Z,47.5,246.5,1.4452417,0.7835913
2020-06-30T12:00:00Z,48,246.5,0.065241694,0.8435913
2020-06-30T15:00:00Z,47,246.5,1.2169921,0.50977296
2020-06-30T15:00:00Z,47.5,246.5,1.6469922,1.2197729
2020-06-30T15:00:00Z,48,246.5,0.6769922,0.9197729
2020-06-30T18:00:00Z,47,246.5,1.3902539,-0.14412841
2020-06-30T18:00:00Z,47.5,246.5,1.9002539,0.67587155
2020-06-30T18:00:00Z,48,246.5,1.7202538,1.0358715
2020-06-30T21:00:00Z,47,246.5,1.186311,-0.0647998
2020-06-30T21:00:00Z,47.5,246.5,2.486311,0.5252002
2020-06-30T21:00:00Z,48,246.5,1.906311,0.4952002
2020-07-01T00:00:00Z,47,246.5,1.5679175,1.7795508
2020-07-01T00:00:00Z,47.5,246.5,1.0979174,1.9295508
2020-07-01T00:00:00Z,48,246.5,1.1879175,0.41955078
2020-07-01T03:00:00Z,47,246.5,1.3205346,1.2599487
2020-07-01T03:00:00Z,47.5,246.5,1.1405346,2.0399487
2020-07-01T03:00:00Z,48,246.5,1.0905347,1.4599487
2020-07-01T06:00:00Z,47,246.5,0.90156245,1.3862354
2020-07-01T06:00:00Z,47.5,246.5,1.6415625,1.4762353
2020-07-01T06:00:00Z,48,246.5,1.2715625,1.3262353
2020-07-01T09:00:00Z,47,246.5,0.7116797,1.0530932
2020-07-01T09:00:00Z,47.5,246.5,1.7216797,1.2930932
2020-07-01T09:00:00Z,48,246.5,1.0416796,1.1830932
2020-07-01T12:00:00Z,47,246.5,0.7120776,0.74236083
2020-07-01T12:00:00Z,47.5,246.5,1.9920776,1.2523608
2020-07-01T12:00:00Z,48,246.5,0.9020776,0.9523608
2020-07-01T15:00:00Z,47,246.5,1.1540625,1.7010645
2020-07-01T15:00:00Z,47.5,246.5,1.4840624,2.2510643
2020-07-01T15:00:00Z,48,246.5,1.0340625,2.7410643
2020-07-01T18:00:00Z,47,246.5,1.8953539,4.863462
2020-07-01T18:00:00Z,47.5,246.5,0.755354,3.5734618
2020-07-01T18:00:00Z,48,246.5,1.555354,5.313462
2020-07-01T21:00:00Z,47,246.5,1.0153173,5.3758984
2020-07-01T21:00:00Z,47.5,246.5,0.6453174,3.5558984
2020-07-01T21:00:00Z,48,246.5,2.9353173,6.845898
2020-07-02T00:00:00Z,47,246.5,0.49296874,6.394824
2020-07-02T00:00:00Z,47.5,246.5,0.14296874,3.2248242
2020-07-02T00:00:00Z,48,246.5,2.4029686,5.1348243
2020-07-02T03:00:00Z,47,246.5,-0.16051757,2.2818213
2020-07-02T03:00:00Z,47.5,246.5,0.51948243,1.3518213
2020-07-02T03:00:00Z,48,246.5,1.6294824,1.6918212
2020-07-02T06:00:00Z,47,246.5,0.111083984,1.0546728
2020-07-02T06:00:00Z,47.5,246.5,1.0710839,0.86467284
2020-07-02T06:00:00Z,48,246.5,1.9110839,1.1146728
2020-07-02T09:00:00Z,47,246.5,0.10598144,0.48157713
2020-07-02T09:00:00Z,47.5,246.5,2.5159814,0.7715771
2020-07-02T09:00:00Z,48,246.5,1.0859814,1.5215771
2020-07-02T12:00:00Z,47,246.5,0.05755371,0.6143115
2020-07-02T12:00:00Z,47.5,246.5,2.0975537,0.8543115
2020-07-02T12:00:00Z,48,246.5,2.2475536,1.1043115
2020-07-02T15:00:00Z,47,246.5,1.1713574,0.9141699
2020-07-02T15:00:00Z,47.5,246.5,1.7013574,2.8541698
2020-07-02T15:00:00Z,48,246.5,1.8313574,2.5841699
2020-07-02T18:00:00Z,47,246.5,1.5661083,3.704768
2020-07-02T18:00:00Z,47.5,246.5,0.5261084,3.434768
2020-07-02T18:00:00Z,48,246.5,1.1461084,3.344768
2020-07-02T21:00:00Z,47,246.5,0.7765918,2.913347
2020-07-02T21:00:00Z,47.5,246.5,1.1365918,3.123347
2020-07-02T21:00:00Z,48,246.5,1.5565917,4.493347
2020-07-03T00:00:00Z,47,246.5,0.783208,4.278042
2020-07-03T00:00:00Z,47.5,246.5,1.333208,4.138042
2020-07-03T00:00:00Z,48,246.5,0.803208,5.268042
2020-07-03T03:00:00Z,47,246.5,-0.4933972,1.2713306
2020-07-03T03:00:00Z,47.5,246.5,-0.14339721,1.4713305
2020-07-03T03:00:00Z,48,246.5,0.46660277,1.2413305
2020-07-03T06:00:00Z,47,246.5,-1.0374902,0.68004394
2020-07-03T06:00:00Z,47.5,246.5,0.77250975,0.5000439
2020-07-03T06:00:00Z,48,246.5,1.0625098,-0.13995606
2020-07-03T09:00:00Z,47,246.5,-0.8357544,0.05376465
2020-07-03T09:00:00Z,47.5,246.5,1.0242456,-1.1262354
2020-07-03T09:00:00Z,48,246.5,0.7542456,-1.3262353
2020-07-03T12:00:00Z,47,246.5,-0.6337036,-0.3536914
2020-07-03T12:00:00Z,47.5,246.5,0.33629638,-1.9236914
2020-07-03T12:00:00Z,48,246.5,0.6462964,-1.8836913
2020-07-03T15:00:00Z,47,246.5,-0.051403806,-0.8091162
2020-07-03T15:00:00Z,47.5,246.5,1.8485961,-0.6091162
2020-07-03T15:00:00Z,48,246.5,1.1485962,-0.5191162
2020-07-03T18:00:00Z,47,246.5,0.24759765,-0.5612744
2020-07-03T18:00:00Z,47.5,246.5,2.9275975,1.4187256
2020-07-03T18:00:00Z,48,246.5,0.86759764,1.5587256
2020-07-03T21:00:00Z,47,246.5,1.8067919,2.0953417
2020-07-03T21:00:00Z,47.5,246.5,1.7767919,2.6053417
2020-07-03T21:00:00Z,48,246.5,2.016792,4.625342
2020-07-04T00:00:00Z,47,246.5,1.7381665,-0.72097653
2020-07-04T00:00:00Z,47.5,246.5,0.008166504,3.5890234
2020-07-04T00:00:00Z,48,246.5,0.6781665,4.469023
2020-07-04T03:00:00Z,47,246.5,-0.45478758,-1.41042
2020-07-04T03:00:00Z,47.5,246.5,-0.39478758,-0.5604199
2020-07-04T03:00:00Z,48,246.5,0.5752124,-1.2104199
2020-07-04T06:00:00Z,47,246.5,-1.1429516,0.69538695
2020-07-04T06:00:00Z,47.5,246.5,0.44704834,0.23538695
2020-07-04T06:00:00Z,48,246.5,0.49704832,0.7253869
2020-07-04T09:00:00Z,47,246.5,-0.70363766,0.32351562
2020-07-04T09:00:00Z,47.5,246.5,-0.47363767,-0.34648436
2020-07-04T09:00:00Z,48,246.5,0.5763623,-1.2164843
2020-07-04T12:00:00Z,47,246.5,0.17717773,0.30524415
2020-07-04T12:00:00Z,47.5,246.5,1.1171777,-0.32475585
2020-07-04T12:00:00Z,48,246.5,1.0571777,-0.62475586
2020-07-04T15:00:00Z,47,246.5,0.14839356,-0.3961621
2020-07-04T15:00:00Z,47.5,246.5,1.3283936,0.5038379
2020-07-04T15:00:00Z,48,246.5,0.8183935,0.3738379
2020-07-04T18:00:00Z,47,246.5,1.3527515,1.2220068
2020-07-04T18:00:00Z,47.5,246.5,0.52275145,1.9420068
2020-07-04T18:00:00Z,48,246.5,1.3627515,3.1620069
2020-07-04T21:00:00Z,47,246.5,-2.2576709,6.57134
2020-07-04T21:00:00Z,47.5,246.5,0.1823291,4.47134
2020-07-04T21:00:00Z,48,246.5,1.822329,5.97134
2020-07-05T00:00:00Z,47,246.5,0.61496824,2.3749585
2020-07-05T00:00:00Z,47.5,246.5,-0.77503175,4.4149585
2020-07-05T00:00:00Z,48,246.5,0.07496826,4.924958
2020-07-05T03:00:00Z,47,246.5,0.46197265,0.14099853
2020-07-05T03:00:00Z,47.5,246.5,0.37197265,1.8009984
2020-07-05T03:00:00Z,48,246.5,0.09197266,1.7209985
2020-07-05T06:00:00Z,47,246.5,-0.4750952,1.0277978
2020-07-05T06:00:00Z,47.5,246.5,0.54490477,0.7877978
2020-07-05T06:00:00Z,48,246.5,1.0649048,0.7277978
2020-07-05T09:00:00Z,47,246.5,0.1451831,0.830061
2020-07-05T09:00:00Z,47.5,246.5,0.4451831,1.110061
2020-07-05T09:00:00Z,48,246.5,0.4451831,0.36006102
2020-07-05T12:00:00Z,47,246.5,-0.43716064,0.31974608
2020-07-05T12:00:00Z,47.5,246.5,0.38283935,-0.5702539
2020-07-05T12:00:00Z,48,246.5,1.0028393,-0.9502539
2020-07-05T15:00:00Z,47,246.5,0.16313964,-0.5095215
2020-07-05T15:00:00Z,47.5,246.5,0.54313964,1.0904785
2020-07-05T15:00:00Z,48,246.5,0.53313965,0.7404785
2020-07-05T18:00:00Z,47,246.5,1.4973217,0.9448242
2020-07-05T18:00:00Z,47.5,246.5,0.25732177,2.4448242
2020-07-05T18:00:00Z,48,246.5,0.16732177,3.344824
2020-07-05T21:00:00Z,47,246.5,0.4909619,3.66146
2020-07-05T21:00:00Z,47.5,246.5,-0.049038086,3.95146
2020-07-05T21:00:00Z,48,246.5,0.3409619,3.7414598
2020-07-06T00:00:00Z,47,246.5,-0.47603026,2.6284826
2020-07-06T00:00:00Z,47.5,246.5,-0.63603026,2.4984827
2020-07-06T00:00:00Z,48,246.5,0.063969724,3.1784825
2020-07-06T03:00:00Z,47,246.5,-0.5730664,1.0011231
2020-07-06T03:00:00Z,47.5,246.5,-0.6730664,0.561123
2020-07-06T03:00:00Z,48,246.5,-0.0930664,0.39112303
2020-07-06T06:00:00Z,47,246.5,-0.7391919,0.57163084
2020-07-06T06:00:00Z,47.5,246.5,0.060808104,-1.3083692
2020-07-06T06:00:00Z,48,246.5,0.5608081,-1.2083691
2020-07-06T09:00:00Z,47,246.5,-0.44221678,0.25001097
2020-07-06T09:00:00Z,47.5,246.5,0.4577832,-1.049989
2020-07-06T09:00:00Z,48,246.5,0.5577832,-1.089989
2020-07-06T12:00:00Z,47,246.5,-0.5525244,-0.5561938
2020-07-06T12:00:00Z,47.5,246.5,0.2874756,-1.7661939
2020-07-06T12:00:00Z,48,246.5,0.5874756,-1.6161938
2020-07-06T15:00:00Z,47,246.5,-0.29669678,-0.24816406
2020-07-06T15:00:00Z,47.5,246.5,0.5433032,0.19183594
2020-07-06T15:00:00Z,48,246.5,1.0533032,0.37183592
2020-07-06T18:00:00Z,47,246.5,0.6867212,-0.35234374
2020-07-06T18:00:00Z,47.5,246.5,1.3267212,2.007656
2020-07-06T18:00:00Z,48,246.5,0.6567212,2.9376562
2020-07-06T21:00:00Z,47,246.5,0.8875854,2.9154332
2020-07-06T21:00:00Z,47.5,246.5,1.0775855,4.1454334
2020-07-06T21:00:00Z,48,246.5,1.1475854,5.3554335
2020-07-07T00:00:00Z,47,246.5,-0.03766113,2.360354
2020-07-07T00:00:00Z,47.5,246.5,-0.047661133,3.110354
2020-07-07T00:00:00Z,48,246.5,1.5823388,3.7203538
2020-07-07T03:00:00Z,47,246.5,-1.0263598,0.5275073
2020-07-07T03:00:00Z,47.5,246.5,-0.64635986,0.35750732
2020-07-07T03:00:00Z,48,246.5,0.7636401,-0.28249267
2020-07-07T06:00:00Z,47,246.5,-1.4541333,0.53370726
2020-07-07T06:00:00Z,47.5,246.5,-0.1441333,-1.2662927
2020-07-07T06:00:00Z,48,246.5,0.2358667,-1.2962927
2020-07-07T09:00:00Z,47,246.5,-0.68437254,0.18385863
2020-07-07T09:00:00Z,47.5,246.5,0.50562745,-1.2261413
2020-07-07T09:00:00Z,48,246.5,0.34562743,-1.4161413
2020-07-07T12:00:00Z,47,246.5,-0.33600098,0.2956604
2020-07-07T12:00:00Z,47.5,246.5,0.423999,0.9556604
2020-07-07T12:00:00Z,48,246.5,0.553999,0.6356604
2020-07-07T15:00:00Z,47,246.5,0.96314937,1.4040772
2020-07-07T15:00:00Z,47.5,246.5,-0.85685056,2.724077
2020-07-07T15:00:00Z,48,246.5,0.4931494,1.9340771
2020-07-07T18:00:00Z,47,246.5,-0.14314209,4.199333
2020-07-07T18:00:00Z,47.5,246.5,-0.6131421,3.1693335
2020-07-07T18:00:00Z,48,246.5,0.2068579,3.3293333
2020-07-07T21:00:00Z,47,246.5,-0.5079321,5.695254
2020-07-07T21:00:00Z,47.5,246.5,0.37206787,4.635254
2020-07-07T21:00:00Z,48,246.5,0.96206784,4.5652537
2020-07-08T00:00:00Z,47,246.5,-0.044536132,5.7809544
2020-07-08T00:00:00Z,47.5,246.5,-0.25453612,5.5709543
2020-07-08T00:00:00Z,48,246.5,0.32546386,5.3309546
2020-07-08T03:00:00Z,47,246.5,0.33645752,3.9480102
2020-07-08T03:00:00Z,47.5,246.5,0.026457518,4.48801
2020-07-08T03:00:00Z,48,246.5,-0.19354248,5.77801
2020-07-08T06:00:00Z,47,246.5,0.8825659,1.7875805
2020-07-08T06:00:00Z,47.5,246.5,0.5125659,2.5075805
2020-07-08T06:00:00Z,48,246.5,1.3225659,1.4775805
2020-07-08T09:00:00Z,47,246.5,1.1890869,1.4167919
2020-07-08T09:00:00Z,47.5,246.5,1.2990869,2.126792
2020-07-08T09:00:00Z,48,246.5,1.2990869,1.726792
2020-07-08T12:00:00Z,47,246.5,0.8794531,1.1344262
2020-07-08T12:00:00Z,47.5,246.5,0.30945313,2.3244262
2020-07-08T12:00:00Z,48,246.5,0.7494531,1.2344263
2020-07-08T15:00:00Z,47,246.5,1.6527026,5.209458
2020-07-08T15:00:00Z,47.5,246.5,0.28270262,3.159458
2020-07-08T15:00:00Z,48,246.5,0.8127026,2.9594579
2020-07-08T18:00:00Z,47,246.5,0.9843994,5.0943747
2020-07-08T18:00:00Z,47.5,246.5,-0.2656006,3.854375
2020-07-08T18:00:00Z,48,246.5,0.5643994,3.594375
2020-07-08T21:00:00Z,47,246.5,-0.29365233,4.6787868
2020-07-08T21:00:00Z,47.5,246.5,-0.34365234,3.9587865
2020-07-08T21:00:00Z,48,246.5,0.94634765,4.9387865
2020-07-09T00:00:00Z,47,246.5,-1.1882201,3.7377856
2020-07-09T00:00:00Z,47.5,246.5,-0.5882202,2.8677857
2020-07-09T00:00:00Z,48,246.5,0.3517798,5.2877855
2020-07-09T03:00:00Z,47,246.5,-1.2816358,0.7905517
2020-07-09T03:00:00Z,47.5,246.5,0.24836425,0.94055176
2020-07-09T03:00:00Z,48,246.5,1.1883643,1.2705517
2020-07-09T06:00:00Z,47,246.5,-0.87166744,0.8185205
2020-07-09T06:00:00Z,47.5,246.5,0.7983325,-0.12147949
2020-07-09T06:00:00Z,48,246.5,0.9583325,0.1985205
2020-07-09T09:00:00Z,47,246.5,-0.1996167,0.28375
2020-07-09T09:00:00Z,47.5,246.5,0.93038327,-0.12625
2020-07-09T09:00:00Z,48,246.5,0.9803833,-0.60625
2020-07-09T12:00:00Z,47,246.5,-0.49237546,-0.59192383
2020-07-09T12:00:00Z,47.5,246.5,0.5276245,-1.3019238
2020-07-09T12:00:00Z,48,246.5,0.4576245,-1.3819238
2020-07-09T15:00:00Z,47,246.5,-0.34809324,-0.58854735
2020-07-09T15:00:00Z,47.5,246.5,1.4319067,0.4814526
2020-07-09T15:00:00Z,48,246.5,0.9019067,0.17145263
2020-07-09T18:00:00Z,47,246.5,0.89084715,-0.033928223
2020-07-09T18:00:00Z,47.5,246.5,1.1108471,1.8660717
2020-07-09T18:00:00Z,48,246.5,0.76084715,2.4860718
2020-07-09T21:00:00Z,47,246.5,0.7036084,3.9682813
2020-07-09T21:00:00Z,47.5,246.5,0.6236084,4.1182814
2020-07-09T21:00:00Z,48,246.5,1.7936083,5.258281
2020-07-10T00:00:00Z,47,246.5,0.057841796,4.120559
2020-07-10T00:00:00Z,47.5,246.5,0.5278418,3.740559
2020-07-10T00:00:00Z,48,246.5,1.8378417,4.150559
2020-07-10T03:00:00Z,47,246.5,-0.9345825,1.3033667
2020-07-10T03:00:00Z,47.5,246.5,0.20541747,0.8433667
2020-07-10T03:00:00Z,48,246.5,1.1354175,0.87336665
2020-07-10T06:00:00Z,47,246.5,-1.0213867,1.1800756
2020-07-10T06:00:00Z,47.5,246.5,0.08861328,0.9600757
2020-07-10T06:00:00Z,48,246.5,0.7586133,0.5800757
2020-07-10T09:00:00Z,47,246.5,-1.3075122,1.2830664
2020-07-10T09:00:00Z,47.5,246.5,0.20248778,1.7330663
2020-07-10T09:00:00Z,48,246.5,2.2324877,0.3430664
2020-07-10T12:00:00Z,47,246.5,2.4938304,-2.840449
2020-07-10T12:00:00Z,47.5,246.5,1.2138306,-1.4104491
2020-07-10T12:00:00Z,48,246.5,0.89383054,0.28955078
2020-07-10T15:00:00Z,47,246.5,0.797124,0.77331054
2020-07-10T15:00:00Z,47.5,246.5,1.607124,0.9133105
2020-07-10T15:00:00Z,48,246.5,0.967124,0.9233105
2020-07-10T18:00:00Z,47,246.5,1.0741137,4.0625978
2020-07-10T18:00:00Z,47.5,246.5,0.67411375,2.9525976
2020-07-10T18:00:00Z,48,246.5,0.8841137,5.042598
2020-07-10T21:00:00Z,47,246.5,0.5190161,4.213257
2020-07-10T21:00:00Z,47.5,246.5,0.22901611,4.3732567
2020-07-10T21:00:00Z,48,246.5,0.7190161,5.9532566
2020-07-11T00:00:00Z,47,246.5,-0.1256543,3.626289
2020-07-11T00:00:00Z,47.5,246.5,-0.14565429,3.516289
2020-07-11T00:00:00Z,48,246.5,1.2043457,4.916289
2020-07-11T03:00:00Z,47,246.5,0.1487207,1.9382178
