"Plot Title: 6_m_CLT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20889817, SEN S/N: 20889817, LBL: 6 m)","Intensity, Lux (LGR S/N: 20889817, SEN S/N: 20889817, LBL: 6 m)"
1,06/17/21 04:00:00 PM,6.978,301.4
2,06/17/21 04:30:00 PM,6.978,258.3
3,06/17/21 05:00:00 PM,7.079,215.3
4,06/17/21 05:30:00 PM,7.280,172.2
5,06/17/21 06:00:00 PM,6.978,150.7
6,06/17/21 06:30:00 PM,6.978,107.6
7,06/17/21 07:00:00 PM,7.079,86.1
8,06/17/21 07:30:00 PM,7.079,64.6
9,06/17/21 08:00:00 PM,6.978,32.3
10,06/17/21 08:30:00 PM,7.682,10.8
11,06/17/21 09:00:00 PM,7.381,0.0
12,06/17/21 09:30:00 PM,7.280,0.0
13,06/17/21 10:00:00 PM,6.978,0.0
14,06/17/21 10:30:00 PM,7.079,0.0
15,06/17/21 11:00:00 PM,6.978,0.0
16,06/17/21 11:30:00 PM,6.978,0.0
17,06/18/21 12:00:00 AM,7.079,0.0
18,06/18/21 12:30:00 AM,6.978,0.0
19,06/18/21 01:00:00 AM,7.079,0.0
20,06/18/21 01:30:00 AM,7.079,0.0
21,06/18/21 02:00:00 AM,7.179,0.0
22,06/18/21 02:30:00 AM,7.280,0.0
23,06/18/21 03:00:00 AM,6.775,0.0
24,06/18/21 03:30:00 AM,6.775,0.0
25,06/18/21 04:00:00 AM,6.674,0.0
26,06/18/21 04:30:00 AM,6.775,0.0
27,06/18/21 05:00:00 AM,6.775,0.0
28,06/18/21 05:30:00 AM,6.877,0.0
29,06/18/21 06:00:00 AM,6.775,0.0
30,06/18/21 06:30:00 AM,6.877,0.0
31,06/18/21 07:00:00 AM,6.877,86.1
32,06/18/21 07:30:00 AM,7.280,193.8
33,06/18/21 08:00:00 AM,7.381,312.2
34,06/18/21 08:30:00 AM,7.280,441.3
35,06/18/21 09:00:00 AM,7.381,559.7
36,06/18/21 09:30:00 AM,7.381,645.8
37,06/18/21 10:00:00 AM,7.280,721.2
38,06/18/21 10:30:00 AM,7.280,764.2
39,06/18/21 11:00:00 AM,6.978,818.1
40,06/18/21 11:30:00 AM,7.079,785.8
41,06/18/21 12:00:00 PM,7.179,785.8
42,06/18/21 12:30:00 PM,7.179,742.7
43,06/18/21 01:00:00 PM,7.179,699.7
44,06/18/21 01:30:00 PM,6.978,635.1
45,06/18/21 02:00:00 PM,6.877,570.5
46,06/18/21 02:30:00 PM,7.079,505.9
47,06/18/21 03:00:00 PM,7.079,452.1
48,06/18/21 03:30:00 PM,7.079,398.3
49,06/18/21 04:00:00 PM,6.978,366.0
50,06/18/21 04:30:00 PM,6.978,301.4
51,06/18/21 05:00:00 PM,7.179,247.6
52,06/18/21 05:30:00 PM,7.179,204.5
53,06/18/21 06:00:00 PM,6.978,172.2
54,06/18/21 06:30:00 PM,7.179,129.2
55,06/18/21 07:00:00 PM,7.179,96.9
56,06/18/21 07:30:00 PM,7.179,64.6
57,06/18/21 08:00:00 PM,7.179,43.1
58,06/18/21 08:30:00 PM,7.481,21.5
59,06/18/21 09:00:00 PM,7.381,0.0
60,06/18/21 09:30:00 PM,6.978,0.0
61,06/18/21 10:00:00 PM,6.978,0.0
62,06/18/21 10:30:00 PM,6.978,0.0
63,06/18/21 11:00:00 PM,7.079,0.0
64,06/18/21 11:30:00 PM,6.978,0.0
65,06/19/21 12:00:00 AM,6.978,0.0
66,06/19/21 12:30:00 AM,7.280,0.0
67,06/19/21 01:00:00 AM,7.381,0.0
68,06/19/21 01:30:00 AM,7.582,0.0
69,06/19/21 02:00:00 AM,7.280,0.0
70,06/19/21 02:30:00 AM,6.978,0.0
71,06/19/21 03:00:00 AM,6.978,0.0
72,06/19/21 03:30:00 AM,6.978,0.0
73,06/19/21 04:00:00 AM,7.179,0.0
74,06/19/21 04:30:00 AM,7.079,0.0
