datetime,wnd
2020-08-28T16:30:00Z,1.47
2020-08-28T17:00:00Z,1.33
2020-08-28T17:30:00Z,1.08
2020-08-28T18:00:00Z,0.92
2020-08-28T18:30:00Z,0.74
2020-08-28T19:00:00Z,0.61
2020-08-28T19:30:00Z,0.47
2020-08-28T20:00:00Z,0.32
2020-08-28T20:30:00Z,0.32
2020-08-28T21:00:00Z,0.34
2020-08-28T21:30:00Z,0.39
2020-08-28T22:00:00Z,0.39
2020-08-28T22:30:00Z,0.34
2020-08-28T23:00:00Z,0.31
2020-08-28T23:30:00Z,0.46
2020-08-29T00:00:00Z,0.37
2020-08-29T00:30:00Z,0.4
2020-08-29T01:00:00Z,0.33
2020-08-29T01:30:00Z,0.37
2020-08-29T02:00:00Z,0.43
2020-08-29T02:30:00Z,0.35
2020-08-29T03:00:00Z,0.41
2020-08-29T03:30:00Z,0.41
2020-08-29T04:00:00Z,0.36
2020-08-29T04:30:00Z,0.35
2020-08-29T05:00:00Z,0.43
2020-08-29T05:30:00Z,0.46
2020-08-29T06:00:00Z,0.38
2020-08-29T06:30:00Z,0.39
2020-08-29T07:00:00Z,0.45
2020-08-29T07:30:00Z,0.43
2020-08-29T08:00:00Z,0.44
2020-08-29T08:30:00Z,0.39
2020-08-29T09:00:00Z,0.82
2020-08-29T09:30:00Z,1.23
2020-08-29T10:00:00Z,1.26
2020-08-29T10:30:00Z,1.27
2020-08-29T11:00:00Z,1.05
2020-08-29T11:30:00Z,0.59
2020-08-29T12:00:00Z,0.74
2020-08-29T12:30:00Z,1.1
2020-08-29T13:00:00Z,0.65
2020-08-29T13:30:00Z,1.26
2020-08-29T14:00:00Z,2.11
2020-08-29T14:30:00Z,2.04
2020-08-29T15:00:00Z,2.02
2020-08-29T15:30:00Z,2.21
2020-08-29T16:00:00Z,2.22
2020-08-29T16:30:00Z,1.8
2020-08-29T17:00:00Z,1.22
2020-08-29T17:30:00Z,0.73
2020-08-29T18:00:00Z,0.69
2020-08-29T18:30:00Z,0.63
2020-08-29T19:00:00Z,0.3
2020-08-29T19:30:00Z,0.27
2020-08-29T20:00:00Z,0.28
2020-08-29T20:30:00Z,0.43
2020-08-29T21:00:00Z,0.59
2020-08-29T21:30:00Z,0.54
2020-08-29T22:00:00Z,0.37
2020-08-29T22:30:00Z,0.39
2020-08-29T23:00:00Z,0.38
2020-08-29T23:30:00Z,0.33
2020-08-30T00:00:00Z,0.46
2020-08-30T00:30:00Z,0.44
2020-08-30T01:00:00Z,0.43
2020-08-30T01:30:00Z,0.39
2020-08-30T02:00:00Z,0.35
2020-08-30T02:30:00Z,0.43
2020-08-30T03:00:00Z,0.45
2020-08-30T03:30:00Z,0.41
2020-08-30T04:00:00Z,0.46
2020-08-30T04:30:00Z,0.45
2020-08-30T05:00:00Z,0.44
2020-08-30T05:30:00Z,0.5
2020-08-30T06:00:00Z,0.37
2020-08-30T06:30:00Z,0.42
2020-08-30T07:00:00Z,0.55
2020-08-30T07:30:00Z,0.46
2020-08-30T08:00:00Z,0.51
2020-08-30T08:30:00Z,0.38
2020-08-30T09:00:00Z,1.06
2020-08-30T09:30:00Z,1.45
2020-08-30T10:00:00Z,1.14
2020-08-30T10:30:00Z,1.98
2020-08-30T11:00:00Z,1.46
2020-08-30T11:30:00Z,1.15
2020-08-30T12:00:00Z,1.89
2020-08-30T12:30:00Z,1.72
2020-08-30T13:00:00Z,1.87
2020-08-30T13:30:00Z,1.73
2020-08-30T14:00:00Z,1.8
2020-08-30T14:30:00Z,2.08
2020-08-30T15:00:00Z,2.47
2020-08-30T15:30:00Z,2.11
2020-08-30T16:00:00Z,2.04
2020-08-30T16:30:00Z,1.97
2020-08-30T17:00:00Z,1.8
2020-08-30T17:30:00Z,1.48
