datetime,wtr_0,wtr_2,wtr_4,wtr_8,wtr_1,irr_0,irr_2,irr_4,irr_8
2020-06-24T23:00:00Z,12.304,7.582,5.244,3.998,9.472,22044.6,22044.6,NA,279.9
2020-06-24T23:30:00Z,12.207,7.983,5.244,3.998,8.999,12400.1,22044.6,NA,161.5
2020-06-25T00:00:00Z,10.846,7.179,5.141,3.893,9.407,3272.2,3961.1,NA,161.5
2020-06-25T00:30:00Z,11.236,7.28,5.244,3.893,9.444,753.5,1377.8,NA,53.8
2020-06-25T01:00:00Z,11.916,7.179,5.244,3.998,9.582,1237.9,2152.8,NA,107.6
2020-06-25T01:30:00Z,11.041,7.079,5.244,3.893,8.402,107.6,236.8,NA,0
2020-06-25T02:00:00Z,10.161,6.775,5.347,3.893,8.757,505.9,226,NA,0
2020-06-25T02:30:00Z,10.161,7.882,5.757,4.207,8.823,2066.7,1636.1,NA,64.6
2020-06-25T03:00:00Z,10.259,6.674,5.141,3.893,8.655,1313.2,667.4,NA,10.8
2020-06-25T03:30:00Z,10.161,6.573,5.552,3.788,8.99,10.8,32.3,NA,0
2020-06-25T04:00:00Z,10.553,6.573,5.552,4.102,7.997,0,0,NA,0
2020-06-25T04:30:00Z,10.455,6.471,5.244,4.102,7.751,0,0,NA,0
2020-06-25T05:00:00Z,10.259,6.573,5.45,3.893,7.217,0,0,NA,0
2020-06-25T05:30:00Z,10.161,6.573,5.141,4.102,7.57,0,0,NA,0
2020-06-25T06:00:00Z,10.063,6.674,5.037,3.893,6.987,0,0,NA,0
2020-06-25T06:30:00Z,9.866,6.674,5.552,3.893,6.775,0,0,NA,0
2020-06-25T07:00:00Z,9.768,6.674,5.141,3.998,6.862,0,0,NA,0
2020-06-25T07:30:00Z,9.669,6.573,5.244,3.893,6.948,0,0,NA,0
2020-06-25T08:00:00Z,9.669,6.37,5.244,3.893,6.871,0,0,NA,0
2020-06-25T08:30:00Z,9.472,6.573,5.347,3.893,6.891,0,0,NA,0
2020-06-25T09:00:00Z,9.373,6.471,5.45,3.893,7.016,0,0,NA,0
2020-06-25T09:30:00Z,9.176,6.674,5.347,3.893,7.284,0,0,NA,0
2020-06-25T10:00:00Z,9.077,6.471,5.347,3.893,7.179,0,0,NA,0
2020-06-25T10:30:00Z,8.978,6.268,5.347,3.893,7.14,0,0,NA,0
2020-06-25T11:00:00Z,8.779,6.268,5.347,3.998,7.073,0,0,NA,0
2020-06-25T11:30:00Z,8.879,6.471,5.347,3.998,7.035,10.8,10.8,NA,0
2020-06-25T12:00:00Z,8.68,6.471,5.45,3.998,6.987,290.6,258.3,NA,0
2020-06-25T12:30:00Z,8.581,6.471,5.45,3.998,7.016,538.2,527.4,NA,10.8
2020-06-25T13:00:00Z,8.481,6.471,5.45,3.998,6.881,775,807.3,NA,10.8
2020-06-25T13:30:00Z,8.382,6.37,5.45,3.998,6.804,1011.8,925.7,NA,21.5
2020-06-25T14:00:00Z,9.472,6.674,5.552,3.998,6.852,46844.8,8266.7,NA,75.3
2020-06-25T14:30:00Z,9.768,6.674,5.45,3.998,6.813,22044.6,3444.5,NA,161.5
2020-06-25T15:00:00Z,11.431,6.674,5.45,3.998,6.891,3100,2669.5,NA,419.8
2020-06-25T15:30:00Z,9.176,6.674,5.45,3.998,7.14,1377.8,3100,NA,150.7
2020-06-25T16:00:00Z,9.077,6.877,5.552,3.893,7.265,1808.3,4133.4,NA,236.8
2020-06-25T16:30:00Z,9.077,6.877,5.552,3.893,7.15,3788.9,6544.5,NA,204.5
2020-06-25T17:00:00Z,9.275,7.582,6.064,3.893,7.016,3616.7,7577.8,NA,344.4
2020-06-25T17:30:00Z,8.779,8.282,5.655,3.893,8.383,3961.1,3788.9,NA,107.6
2020-06-25T18:00:00Z,9.077,9.176,5.86,3.893,8.402,3100,35822.5,NA,312.2
2020-06-25T18:30:00Z,9.176,9.373,5.655,3.998,8.486,2152.8,18600.1,NA,366
2020-06-25T19:00:00Z,9.472,8.481,5.552,4.102,8.599,2152.8,19977.9,NA,344.4
2020-06-25T19:30:00Z,9.768,8.68,5.552,4.102,9.009,4822.3,28933.5,NA,398.3
2020-06-25T20:00:00Z,10.063,7.682,5.757,4.102,9.129,17911.2,44089.2,NA,785.8
2020-06-25T20:30:00Z,10.748,7.682,5.757,4.102,9.222,5166.7,31689.1,NA,645.8
2020-06-25T21:00:00Z,10.553,7.582,5.757,3.998,8.953,77156.1,26178,NA,775
2020-06-25T21:30:00Z,11.139,8.879,6.064,3.998,9.453,24800.2,66133.8,NA,839.6
2020-06-25T22:00:00Z,12.11,7.882,5.45,3.893,9.573,16533.4,27555.7,NA,1550
2020-06-25T22:30:00Z,11.819,8.581,5.347,3.998,9.499,13089,13777.9,NA,2755.6
2020-06-25T23:00:00Z,11.139,9.077,5.347,3.998,9.812,4822.3,5166.7,NA,452.1
2020-06-25T23:30:00Z,11.916,8.481,5.45,3.998,9.867,15844.5,26178,NA,1894.5
2020-06-26T00:00:00Z,11.819,9.077,5.552,3.893,9.839,66133.8,4994.5,NA,322.9
2020-06-26T00:30:00Z,11.722,8.082,5.86,4.207,9.849,7577.8,4650,NA,1377.8
2020-06-26T01:00:00Z,11.431,8.282,5.552,4.207,9.849,12400.1,7577.8,NA,742.7
2020-06-26T01:30:00Z,11.431,7.782,5.655,3.998,9.748,63378.2,5511.1,NA,161.5
2020-06-26T02:00:00Z,10.553,6.978,5.655,3.998,9.748,1205.6,925.7,NA,21.5
2020-06-26T02:30:00Z,11.916,6.877,5.757,4.207,9.379,688.9,645.8,NA,21.5
2020-06-26T03:00:00Z,12.013,6.775,5.757,4.207,9.268,161.5,366,NA,0
2020-06-26T03:30:00Z,10.944,6.775,5.552,3.893,9.324,32.3,64.6,NA,0
2020-06-26T04:00:00Z,10.553,6.573,5.757,3.893,9.083,0,0,NA,0
2020-06-26T04:30:00Z,10.455,6.877,5.757,3.893,8.888,0,0,NA,0
2020-06-26T05:00:00Z,10.161,6.877,5.757,4.102,8.58,0,0,NA,0
2020-06-26T05:30:00Z,10.063,7.079,5.86,4.102,8.139,0,0,NA,0
2020-06-26T06:00:00Z,9.768,6.877,5.757,3.998,8.157,0,0,NA,0
2020-06-26T06:30:00Z,9.669,6.775,5.655,4.102,7.931,0,0,NA,0
2020-06-26T07:00:00Z,9.571,6.877,5.45,4.102,8.683,0,0,NA,0
2020-06-26T07:30:00Z,9.472,6.674,5.45,4.102,8.129,0,0,NA,0
2020-06-26T08:00:00Z,9.472,6.674,5.552,4.102,8.167,0,0,NA,0
2020-06-26T08:30:00Z,9.373,6.674,5.552,3.788,8.176,0,0,NA,0
2020-06-26T09:00:00Z,9.275,6.674,5.552,3.893,7.95,0,0,NA,0
2020-06-26T09:30:00Z,9.077,6.877,5.655,3.893,8.073,0,0,NA,0
2020-06-26T10:00:00Z,9.275,6.674,5.552,3.893,7.912,0,0,NA,0
2020-06-26T10:30:00Z,9.275,6.674,5.655,3.788,7.94,0,0,NA,0
2020-06-26T11:00:00Z,9.275,7.079,5.45,3.788,7.969,0,0,NA,0
2020-06-26T11:30:00Z,9.275,6.775,5.347,3.683,8.073,43.1,32.3,NA,0
2020-06-26T12:00:00Z,9.077,6.877,5.347,3.683,8.186,301.4,333.7,NA,0
2020-06-26T12:30:00Z,9.077,6.978,5.552,3.788,8.176,376.7,516.7,NA,21.5
2020-06-26T13:00:00Z,8.978,7.079,5.347,3.788,8.223,516.7,678.1,NA,32.3
2020-06-26T13:30:00Z,8.978,6.877,5.45,3.893,7.808,699.7,828.8,NA,32.3
2020-06-26T14:00:00Z,9.965,7.079,5.552,3.893,7.912,28933.5,10677.8,NA,258.3
2020-06-26T14:30:00Z,10.455,7.179,5.655,3.893,7.627,6544.5,2669.5,NA,1237.9
2020-06-26T15:00:00Z,9.669,7.179,5.655,3.788,7.294,1377.8,3616.7,NA,86.1
2020-06-26T15:30:00Z,9.571,7.179,5.757,3.893,7.675,1722.2,3616.7,NA,96.9
2020-06-26T16:00:00Z,9.866,7.381,6.166,3.893,7.504,2325,5166.7,NA,129.2
2020-06-26T16:30:00Z,9.472,8.282,5.962,3.893,8.739,2238.9,27555.7,NA,139.9
2020-06-26T17:00:00Z,9.472,8.382,6.268,3.893,8.99,2066.7,21355.7,NA,161.5
2020-06-26T17:30:00Z,9.472,9.077,6.166,3.998,9.092,1980.6,38578,NA,269.1
2020-06-26T18:00:00Z,9.669,8.481,6.37,3.998,9.222,1894.5,42711.4,NA,430.6
2020-06-26T18:30:00Z,9.965,8.282,6.064,3.998,9.398,2238.9,88178.4,NA,312.2
2020-06-26T19:00:00Z,10.063,8.082,5.962,3.998,9.49,1894.5,49600.3,NA,742.7
2020-06-26T19:30:00Z,10.259,8.082,5.86,3.893,9.545,2066.7,30311.3,NA,818.1
2020-06-26T20:00:00Z,10.748,8.382,5.962,3.998,9.702,2927.8,15155.7,NA,904.2
2020-06-26T20:30:00Z,11.236,8.282,5.962,3.998,9.858,4133.4,13089,NA,1011.8
2020-06-26T21:00:00Z,11.625,8.282,5.655,3.893,10.004,22044.6,16533.4,NA,914.9
2020-06-26T21:30:00Z,12.401,8.182,5.655,3.893,10.242,39955.8,24800.2,NA,1722.2
2020-06-26T22:00:00Z,12.98,9.669,5.552,3.893,10.451,18600.1,8266.7,NA,2583.4
2020-06-26T22:30:00Z,12.98,9.866,5.962,3.893,10.623,82667.2,8611.2,NA,1356.3
2020-06-26T23:00:00Z,12.787,9.176,5.962,3.998,10.768,23422.4,10333.4,NA,1722.2
2020-06-26T23:30:00Z,12.69,9.571,5.86,4.102,10.596,15844.5,16533.4,NA,1980.6
2020-06-27T00:00:00Z,12.69,8.779,6.166,4.102,10.723,14466.8,10677.8,NA,1980.6
2020-06-27T00:30:00Z,11.528,8.382,5.655,3.893,10.515,2755.6,2927.8,NA,107.6
2020-06-27T01:00:00Z,11.528,7.381,5.757,3.998,10.324,10677.8,4477.8,NA,226
2020-06-27T01:30:00Z,12.69,7.179,5.552,3.998,10.451,6544.5,4650,NA,419.8
2020-06-27T02:00:00Z,12.594,7.28,5.757,3.998,10.233,2152.8,1550,NA,64.6
2020-06-27T02:30:00Z,11.916,7.381,5.757,4.102,10.16,1184,882.6,NA,21.5
2020-06-27T03:00:00Z,11.722,7.079,5.757,3.998,10.958,269.1,462.9,NA,10.8
2020-06-27T03:30:00Z,11.431,7.582,6.064,3.998,11.075,21.5,75.3,NA,0
2020-06-27T04:00:00Z,11.139,7.381,6.166,3.893,10.632,0,0,NA,0
2020-06-27T04:30:00Z,11.139,7.882,6.37,3.893,9.904,0,0,NA,0
2020-06-27T05:00:00Z,11.139,7.582,5.757,4.311,9.858,0,0,NA,0
2020-06-27T05:30:00Z,10.846,7.582,5.86,3.893,9.637,0,0,NA,0
2020-06-27T06:00:00Z,10.553,7.682,5.962,3.788,8.879,0,0,NA,0
2020-06-27T06:30:00Z,10.063,7.481,5.86,3.788,9.278,0,0,NA,0
2020-06-27T07:00:00Z,9.768,7.481,6.166,4.102,8.888,0,0,NA,0
2020-06-27T07:30:00Z,9.373,8.382,6.064,3.893,9.194,0,0,NA,0
2020-06-27T08:00:00Z,9.077,8.082,5.86,4.102,8.804,0,0,NA,0
2020-06-27T08:30:00Z,10.455,8.68,5.552,4.102,8.673,0,0,NA,0
2020-06-27T09:00:00Z,10.846,7.381,5.037,3.998,9.009,0,0,NA,0
2020-06-27T09:30:00Z,10.259,7.983,5.552,3.998,8.925,0,0,NA,0
2020-06-27T10:00:00Z,10.455,7.28,5.86,3.998,8.608,0,0,NA,0
2020-06-27T10:30:00Z,10.553,7.28,5.655,3.998,8.252,0,0,NA,0
2020-06-27T11:00:00Z,10.748,7.481,5.757,3.998,8.748,0,0,NA,0
2020-06-27T11:30:00Z,10.748,7.481,5.757,3.893,8.916,0,0,NA,0
2020-06-27T12:00:00Z,10.748,7.582,5.655,3.893,8.813,10.8,43.1,NA,0
2020-06-27T12:30:00Z,10.553,7.682,5.552,3.893,9.582,193.8,269.1,NA,0
2020-06-27T13:00:00Z,10.455,7.481,5.757,3.998,8.934,75.3,139.9,NA,0
2020-06-27T13:30:00Z,10.259,7.582,5.962,3.998,8.514,86.1,226,NA,0
2020-06-27T14:00:00Z,10.259,7.882,5.757,4.102,8.645,516.7,710.4,NA,21.5
2020-06-27T14:30:00Z,10.357,7.481,5.757,4.102,8.421,635.1,1463.9,NA,43.1
2020-06-27T15:00:00Z,10.259,7.481,5.962,4.102,8.496,914.9,1141,NA,43.1
2020-06-27T15:30:00Z,11.139,7.582,5.962,3.998,8.393,4305.6,6544.5,NA,344.4
2020-06-27T16:00:00Z,10.846,7.481,6.166,3.998,8.289,3788.9,4822.3,NA,301.4
2020-06-27T16:30:00Z,11.334,7.882,6.166,3.998,7.893,2755.6,3100,NA,150.7
2020-06-27T17:00:00Z,11.334,7.682,5.86,3.998,8.025,4650,5511.1,NA,226
2020-06-27T17:30:00Z,11.625,8.779,6.37,4.102,8.317,5511.1,24800.2,NA,452.1
2020-06-27T18:00:00Z,11.139,8.481,6.573,4.311,8.289,6200,33066.9,NA,527.4
2020-06-27T18:30:00Z,10.944,8.581,6.471,4.207,9.064,6200,12400.1,NA,581.3
2020-06-27T19:00:00Z,10.944,8.978,6.268,4.207,10.132,3616.7,37200.2,NA,893.4
2020-06-27T19:30:00Z,10.846,10.651,6.573,4.102,10.205,5511.1,52355.9,NA,775
2020-06-27T20:00:00Z,11.528,9.275,5.86,4.102,10.36,9644.5,16533.4,NA,1065.6
2020-06-27T20:30:00Z,11.916,10.651,5.655,4.102,10.123,13089,49600.3,NA,1184
2020-06-27T21:00:00Z,11.139,10.161,5.347,3.998,10.305,7233.4,8611.2,NA,344.4
2020-06-27T21:30:00Z,12.013,10.259,5.757,4.102,10.442,13089,13777.9,NA,904.2
2020-06-27T22:00:00Z,11.819,8.082,5.86,3.893,10.342,9300.1,11022.3,NA,688.9
2020-06-27T22:30:00Z,12.883,9.866,5.552,3.998,10.587,12400.1,7577.8,NA,871.9
2020-06-27T23:00:00Z,12.98,10.357,5.86,3.998,10.342,38578,14466.8,NA,1463.9
2020-06-27T23:30:00Z,11.722,9.965,5.962,3.998,10.469,17911.2,6200,NA,538.2
2020-06-28T00:00:00Z,11.625,9.472,5.757,4.102,10.732,4650,7577.8,NA,613.5
2020-06-28T00:30:00Z,11.236,10.161,5.962,4.102,10.777,3272.2,2325,NA,64.6
2020-06-28T01:00:00Z,12.11,9.768,6.166,3.998,10.813,82667.2,3616.7,NA,215.3
2020-06-28T01:30:00Z,11.236,8.282,5.962,3.893,10.732,925.7,1550,NA,64.6
2020-06-28T02:00:00Z,11.041,7.983,6.064,4.102,10.732,979.5,1108.7,NA,32.3
2020-06-28T02:30:00Z,10.846,8.182,5.552,4.207,10.032,344.4,559.7,NA,10.8
2020-06-28T03:00:00Z,10.944,7.582,5.757,4.207,9.683,645.8,559.7,NA,10.8
2020-06-28T03:30:00Z,10.748,8.481,6.166,3.998,10.496,312.2,75.3,NA,0
2020-06-28T04:00:00Z,10.944,8.481,6.471,4.207,10.505,0,0,NA,0
2020-06-28T04:30:00Z,10.846,7.28,5.552,3.893,9.839,0,0,NA,0
2020-06-28T05:00:00Z,10.748,7.682,5.45,4.102,10.387,0,0,NA,0
2020-06-28T05:30:00Z,10.553,7.782,6.064,4.102,9.977,0,0,NA,0
2020-06-28T06:00:00Z,10.455,7.782,6.573,4.207,9.794,0,0,NA,0
2020-06-28T06:30:00Z,10.357,7.682,6.166,4.311,9.83,0,0,NA,0
2020-06-28T07:00:00Z,10.063,7.582,5.86,3.998,9.922,0,0,NA,0
2020-06-28T07:30:00Z,9.965,7.882,5.962,3.893,9.858,0,0,NA,0
2020-06-28T08:00:00Z,9.669,7.782,5.655,3.893,9.61,0,0,NA,0
2020-06-28T08:30:00Z,9.669,7.782,5.45,3.893,9.61,0,0,NA,0
2020-06-28T09:00:00Z,9.768,7.682,5.962,3.998,9.545,0,0,NA,0
2020-06-28T09:30:00Z,9.768,7.782,5.552,3.893,9.573,0,0,NA,0
2020-06-28T10:00:00Z,9.669,7.682,6.064,3.998,9.527,0,0,NA,0
2020-06-28T10:30:00Z,9.571,7.782,5.757,3.998,9.287,0,0,NA,0
2020-06-28T11:00:00Z,9.472,7.983,6.268,3.998,9.379,0,0,NA,0
2020-06-28T11:30:00Z,9.373,8.182,6.166,3.998,9.296,10.8,10.8,NA,0
2020-06-28T12:00:00Z,9.768,7.782,5.757,3.998,8.383,226,226,NA,0
2020-06-28T12:30:00Z,9.669,7.983,6.268,3.998,8.421,742.7,624.3,NA,10.8
2020-06-28T13:00:00Z,9.472,7.882,5.757,3.998,8.748,581.3,731.9,NA,21.5
2020-06-28T13:30:00Z,9.373,7.682,5.962,4.102,7.912,2583.4,1636.1,NA,53.8
2020-06-28T14:00:00Z,9.768,7.782,6.064,4.102,8.214,7233.4,1722.2,NA,64.6
2020-06-28T14:30:00Z,9.965,7.682,6.37,4.207,8.757,6544.5,2583.4,NA,129.2
2020-06-28T15:00:00Z,10.357,7.682,6.37,4.207,7.846,7233.4,3444.5,NA,150.7
2020-06-28T15:30:00Z,10.455,7.582,6.471,4.415,8.524,6200,4822.3,NA,183
2020-06-28T16:00:00Z,10.063,7.682,6.064,4.207,8.317,3272.2,6544.5,NA,279.9
2020-06-28T16:30:00Z,10.161,8.082,6.775,4.102,8.299,4477.8,7577.8,NA,322.9
2020-06-28T17:00:00Z,10.259,8.481,6.573,4.102,8.999,4994.5,13777.9,NA,678.1
2020-06-28T17:30:00Z,10.259,8.779,6.064,4.102,9.268,7233.4,39955.8,NA,516.7
2020-06-28T18:00:00Z,10.161,9.571,6.37,4.102,9.379,9644.5,8266.7,NA,279.9
2020-06-28T18:30:00Z,10.357,9.965,6.471,4.207,9.453,8266.7,17911.2,NA,387.5
2020-06-28T19:00:00Z,10.455,9.571,6.268,4.102,9.462,3444.5,10677.8,NA,355.2
2020-06-28T19:30:00Z,10.455,9.768,5.86,4.102,9.49,6200,8266.7,NA,387.5
2020-06-28T20:00:00Z,10.553,9.669,6.064,4.102,9.49,6200,13089,NA,355.2
2020-06-28T20:30:00Z,10.357,9.472,5.655,4.102,9.527,2927.8,7233.4,NA,258.3
2020-06-28T21:00:00Z,10.063,9.768,5.45,4.102,9.481,4994.5,4994.5,NA,161.5
2020-06-28T21:30:00Z,9.866,9.669,5.655,4.102,9.481,3616.7,4305.6,NA,118.4
2020-06-28T22:00:00Z,9.571,9.472,5.45,4.207,9.472,355.2,570.5,NA,10.8
2020-06-28T22:30:00Z,9.768,7.782,5.347,4.207,9.435,2411.1,3444.5,NA,96.9
2020-06-28T23:00:00Z,9.768,7.481,5.86,4.415,9.194,688.9,2152.8,NA,53.8
2020-06-28T23:30:00Z,9.768,7.983,5.244,4.311,9.352,1463.9,3100,NA,64.6
2020-06-29T00:00:00Z,9.669,7.381,5.244,4.311,9.324,742.7,1463.9,NA,64.6
2020-06-29T00:30:00Z,9.571,7.582,6.37,4.311,9.361,947.2,1302.4,NA,21.5
2020-06-29T01:00:00Z,9.571,7.682,6.674,4.415,9.241,721.2,1313.2,NA,32.3
2020-06-29T01:30:00Z,9.472,8.481,7.179,4.831,9.166,516.7,1033.3,NA,21.5
2020-06-29T02:00:00Z,9.373,8.182,6.166,4.207,9.231,161.5,387.5,NA,0
2020-06-29T02:30:00Z,9.373,7.582,6.37,4.934,8.091,43.1,129.2,NA,0
2020-06-29T03:00:00Z,9.275,7.983,6.064,4.519,8.673,10.8,43.1,NA,0
2020-06-29T03:30:00Z,9.176,7.682,6.166,4.311,8.683,0,0,NA,0
2020-06-29T04:00:00Z,9.176,7.582,5.757,4.311,8.157,0,0,NA,0
2020-06-29T04:30:00Z,9.176,7.582,5.244,4.102,8.27,0,0,NA,0
2020-06-29T05:00:00Z,9.077,7.983,6.775,4.102,8.421,0,0,NA,0
2020-06-29T05:30:00Z,8.978,7.481,5.962,3.998,8.374,0,0,NA,0
2020-06-29T06:00:00Z,8.779,8.082,6.674,4.415,8.477,0,0,NA,0
2020-06-29T06:30:00Z,8.879,8.481,5.962,4.415,8.645,0,0,NA,0
2020-06-29T07:00:00Z,8.879,7.983,5.962,4.102,8.636,0,0,NA,0
2020-06-29T07:30:00Z,8.879,8.282,6.064,4.102,8.692,0,0,NA,0
2020-06-29T08:00:00Z,8.879,8.182,5.86,4.311,8.711,0,0,NA,0
2020-06-29T08:30:00Z,8.779,8.082,5.45,4.207,8.091,0,0,NA,0
2020-06-29T09:00:00Z,8.68,8.282,5.141,4.102,8.402,0,0,NA,0
2020-06-29T09:30:00Z,8.779,7.882,5.347,4.102,8.561,0,0,NA,0
2020-06-29T10:00:00Z,8.68,7.682,5.962,4.102,8.524,0,0,NA,0
2020-06-29T10:30:00Z,8.581,7.682,5.86,4.207,8.486,0,0,NA,0
2020-06-29T11:00:00Z,8.581,7.682,5.86,4.207,8.468,0,0,NA,0
2020-06-29T11:30:00Z,8.581,7.381,6.573,4.311,8.205,0,0,NA,0
2020-06-29T12:00:00Z,8.581,7.782,6.37,4.311,8.044,0,21.5,NA,0
2020-06-29T12:30:00Z,8.581,7.882,6.064,4.207,8.214,96.9,204.5,NA,0
2020-06-29T13:00:00Z,8.581,7.582,6.166,4.207,8.12,183,441.3,NA,0
2020-06-29T13:30:00Z,8.481,7.481,6.064,4.311,7.865,215.3,645.8,NA,10.8
2020-06-29T14:00:00Z,8.581,7.481,6.064,4.311,7.427,279.9,753.5,NA,10.8
2020-06-29T14:30:00Z,8.581,7.381,6.166,4.102,7.561,656.6,1636.1,NA,43.1
2020-06-29T15:00:00Z,8.68,7.381,5.757,3.893,7.751,731.9,2152.8,NA,64.6
2020-06-29T15:30:00Z,8.779,7.381,6.268,4.311,7.656,1722.2,4650,NA,118.4
2020-06-29T16:00:00Z,8.68,7.179,6.268,4.311,7.684,1894.5,4133.4,NA,118.4
2020-06-29T16:30:00Z,8.481,6.978,6.268,4.415,7.38,1345.5,3444.5,NA,96.9
2020-06-29T17:00:00Z,8.082,6.775,6.064,4.311,7.589,1550,2497.2,NA,75.3
2020-06-29T17:30:00Z,7.882,7.179,5.962,4.207,7.485,2066.7,3444.5,NA,107.6
2020-06-29T18:00:00Z,8.282,7.079,5.962,4.207,7.399,6544.5,6200,NA,193.8
2020-06-29T18:30:00Z,8.382,7.682,6.37,4.311,7.561,4305.6,3616.7,NA,107.6
2020-06-29T19:00:00Z,8.382,7.782,6.573,4.311,7.722,3100,3272.2,NA,86.1
2020-06-29T19:30:00Z,8.382,7.782,6.064,4.102,7.827,2497.2,2927.8,NA,96.9
2020-06-29T20:00:00Z,8.481,7.983,6.268,3.998,7.959,3272.2,3788.9,NA,118.4
2020-06-29T20:30:00Z,8.779,7.782,6.674,4.102,7.959,4822.3,4305.6,NA,129.2
2020-06-29T21:00:00Z,8.68,7.481,6.37,4.415,7.969,4305.6,4133.4,NA,129.2
2020-06-29T21:30:00Z,8.779,7.782,6.268,4.415,8.063,3272.2,3788.9,NA,129.2
2020-06-29T22:00:00Z,8.68,7.782,5.86,4.311,7.997,2066.7,2411.1,NA,75.3
2020-06-29T22:30:00Z,8.68,7.481,5.757,4.102,7.969,2583.4,2755.6,NA,64.6
2020-06-29T23:00:00Z,8.68,7.782,6.573,4.207,7.959,2152.8,2755.6,NA,64.6
2020-06-29T23:30:00Z,8.581,7.682,6.37,4.311,7.931,1313.2,1550,NA,32.3
2020-06-30T00:00:00Z,8.581,7.582,6.37,3.998,7.884,1808.3,2066.7,NA,53.8
2020-06-30T00:30:00Z,8.581,7.983,5.962,3.998,8.082,2497.2,2755.6,NA,64.6
2020-06-30T01:00:00Z,8.481,7.782,6.064,3.998,8.195,807.3,818.1,NA,10.8
2020-06-30T01:30:00Z,8.382,7.582,6.268,3.893,8.195,882.6,861.1,NA,10.8
2020-06-30T02:00:00Z,8.382,8.382,6.268,3.998,8.176,495.1,484.4,NA,0
2020-06-30T02:30:00Z,8.382,8.282,5.655,3.998,8.195,527.4,527.4,NA,0
2020-06-30T03:00:00Z,8.382,7.782,6.471,4.102,8.157,64.6,75.3,NA,0
2020-06-30T03:30:00Z,8.282,7.582,6.471,4.102,8.129,10.8,10.8,NA,0
2020-06-30T04:00:00Z,8.282,7.381,6.166,4.415,8.148,0,0,NA,0
2020-06-30T04:30:00Z,8.282,7.28,6.166,4.311,8.139,0,0,NA,0
2020-06-30T05:00:00Z,8.182,7.381,5.655,4.207,8.101,0,0,NA,0
2020-06-30T05:30:00Z,8.182,7.179,6.064,4.207,7.627,0,0,NA,0
2020-06-30T06:00:00Z,8.182,7.179,6.268,4.207,8.044,0,0,NA,0
2020-06-30T06:30:00Z,8.182,7.179,6.268,4.207,7.95,0,0,NA,0
2020-06-30T07:00:00Z,8.182,7.179,6.166,4.102,7.38,0,0,NA,0
2020-06-30T07:30:00Z,8.182,7.079,5.962,4.207,7.341,0,0,NA,0
2020-06-30T08:00:00Z,8.082,7.28,6.166,4.207,7.475,0,0,NA,0
2020-06-30T08:30:00Z,8.082,7.381,6.37,4.415,7.77,0,0,NA,0
2020-06-30T09:00:00Z,8.082,7.079,6.268,4.311,7.817,0,0,NA,0
2020-06-30T09:30:00Z,7.983,7.079,6.166,4.207,7.303,0,0,NA,0
2020-06-30T10:00:00Z,7.983,6.877,6.064,4.207,7.284,0,0,NA,0
2020-06-30T10:30:00Z,7.882,6.978,6.166,4.207,7.389,0,0,NA,0
2020-06-30T11:00:00Z,7.983,6.877,6.268,4.102,7.361,0,0,NA,0
2020-06-30T11:30:00Z,7.983,6.978,6.166,4.207,7.361,0,0,NA,0
2020-06-30T12:00:00Z,7.882,6.877,6.064,4.102,7.16,32.3,43.1,NA,0
2020-06-30T12:30:00Z,7.882,6.978,6.064,3.998,7.303,366,333.7,NA,0
2020-06-30T13:00:00Z,7.882,7.079,5.962,4.102,7.551,419.8,452.1,NA,0
2020-06-30T13:30:00Z,7.882,6.978,6.166,4.102,7.284,645.8,699.7,NA,10.8
2020-06-30T14:00:00Z,7.882,6.978,6.166,4.207,7.275,828.8,979.5,NA,10.8
2020-06-30T14:30:00Z,7.882,6.877,6.37,4.311,7.303,516.7,785.8,NA,10.8
2020-06-30T15:00:00Z,7.882,7.079,6.166,4.311,7.627,796.5,936.5,NA,10.8
2020-06-30T15:30:00Z,7.882,7.079,5.962,4.311,7.618,1313.2,1356.3,NA,21.5
2020-06-30T16:00:00Z,7.882,7.28,6.268,4.102,7.608,2238.9,2325,NA,53.8
2020-06-30T16:30:00Z,7.882,7.381,5.962,4.102,7.656,2066.7,2152.8,NA,53.8
2020-06-30T17:00:00Z,7.882,7.381,5.757,4.102,7.608,1808.3,2238.9,NA,43.1
2020-06-30T17:30:00Z,7.983,7.179,6.064,4.207,7.303,2325,2325,NA,64.6
2020-06-30T18:00:00Z,8.082,7.079,6.064,4.207,7.313,3444.5,4477.8,NA,139.9
2020-06-30T18:30:00Z,8.282,7.179,5.962,4.102,7.561,5166.7,5511.1,NA,193.8
2020-06-30T19:00:00Z,8.282,7.179,5.655,4.102,7.608,5338.9,6200,NA,193.8
2020-06-30T19:30:00Z,8.382,7.179,5.962,3.998,7.694,3444.5,4650,NA,139.9
2020-06-30T20:00:00Z,8.382,7.179,6.37,4.102,7.646,4477.8,4994.5,NA,150.7
2020-06-30T20:30:00Z,8.082,7.079,6.268,3.998,7.561,1636.1,1722.2,NA,43.1
2020-06-30T21:00:00Z,8.082,6.978,6.166,4.207,7.389,1550,2152.8,NA,53.8
2020-06-30T21:30:00Z,7.983,6.978,6.166,4.207,7.16,710.4,914.9,NA,21.5
2020-06-30T22:00:00Z,7.882,6.877,6.064,4.207,7.284,731.9,958,NA,10.8
2020-06-30T22:30:00Z,7.882,7.079,5.962,4.311,7.58,656.6,764.2,NA,10.8
