datetime,irr_0,irr_10,irr_2,irr_4,irr_6,irr_8
2020-06-28T03:00:00Z,172.2,21.5,581.3,53.8,NA,43.1
2020-06-28T03:30:00Z,10.8,0,75.3,0,NA,0
2020-06-28T04:00:00Z,0,0,0,0,NA,0
2020-06-28T04:30:00Z,0,0,0,0,NA,0
2020-06-28T05:00:00Z,0,0,0,0,NA,0
2020-06-28T05:30:00Z,0,0,0,0,NA,0
2020-06-28T06:00:00Z,0,0,0,0,NA,0
2020-06-28T06:30:00Z,0,0,0,0,NA,0
2020-06-28T07:00:00Z,0,0,0,0,NA,0
2020-06-28T07:30:00Z,0,0,0,0,NA,0
2020-06-28T08:00:00Z,0,0,0,0,NA,0
2020-06-28T08:30:00Z,0,0,0,0,NA,0
2020-06-28T09:00:00Z,0,0,0,0,NA,0
2020-06-28T09:30:00Z,0,0,0,0,NA,0
2020-06-28T10:00:00Z,0,0,0,0,NA,0
2020-06-28T10:30:00Z,0,0,0,0,NA,0
2020-06-28T11:00:00Z,0,0,0,0,NA,0
2020-06-28T11:30:00Z,0,0,0,0,NA,0
2020-06-28T12:00:00Z,53.8,0,118.4,10.8,NA,0
2020-06-28T12:30:00Z,161.5,32.3,398.3,32.3,NA,32.3
2020-06-28T13:00:00Z,204.5,32.3,527.4,43.1,NA,43.1
2020-06-28T13:30:00Z,441.3,86.1,710.4,118.4,NA,107.6
2020-06-28T14:00:00Z,258.3,75.3,796.5,150.7,NA,129.2
2020-06-28T14:30:00Z,527.4,559.7,1377.8,678.1,NA,462.9
2020-06-28T15:00:00Z,2583.4,742.7,1808.3,559.7,NA,430.6
2020-06-28T15:30:00Z,710.4,645.8,2325,624.3,NA,549
2020-06-28T16:00:00Z,1151.7,667.4,3788.9,549,NA,592
2020-06-28T16:30:00Z,1377.8,1011.8,4305.6,764.2,NA,818.1
2020-06-28T17:00:00Z,1808.3,1237.9,4822.3,710.4,NA,785.8
2020-06-28T17:30:00Z,1356.3,1550,4650,861.1,NA,1097.9
2020-06-28T18:00:00Z,1894.5,753.5,6544.5,592,NA,1270.1
2020-06-28T18:30:00Z,2669.5,753.5,4650,527.4,NA,871.9
2020-06-28T19:00:00Z,1463.9,678.1,4133.4,473.6,NA,1463.9
2020-06-28T19:30:00Z,1550,678.1,4133.4,667.4,NA,979.5
2020-06-28T20:00:00Z,1636.1,688.9,4477.8,699.7,NA,538.2
2020-06-28T20:30:00Z,1044.1,527.4,5166.7,495.1,NA,807.3
2020-06-28T21:00:00Z,871.9,322.9,4994.5,387.5,NA,419.8
2020-06-28T21:30:00Z,516.7,107.6,1550,118.4,NA,193.8
2020-06-28T22:00:00Z,139.9,53.8,645.8,32.3,NA,21.5
2020-06-28T22:30:00Z,258.3,75.3,495.1,32.3,NA,64.6
2020-06-28T23:00:00Z,387.5,150.7,1313.2,118.4,NA,86.1
2020-06-28T23:30:00Z,452.1,215.3,979.5,129.2,NA,96.9
2020-06-29T00:00:00Z,247.6,86.1,764.2,86.1,NA,53.8
2020-06-29T00:30:00Z,279.9,75.3,753.5,53.8,NA,21.5
