datetime,wtr_0,wtr_10,wtr_2,wtr_4,wtr_6,wtr_8,wtr_1
2020-07-10T06:00:00Z,18.521,10.161,17.855,14.421,12.98,11.334,18.193
2020-07-10T06:30:00Z,18.616,10.161,17.475,14.23,12.98,11.334,18.134
2020-07-10T07:00:00Z,18.521,10.357,17.189,14.709,12.883,11.334,18.126
2020-07-10T07:30:00Z,18.426,10.455,17.189,14.517,12.497,11.431,18.143
2020-07-10T08:00:00Z,18.331,10.651,17.665,14.517,12.401,11.528,18.075
2020-07-10T08:30:00Z,18.14,10.259,17.95,14.421,12.304,11.528,17.991
2020-07-10T09:00:00Z,18.14,10.259,17.475,14.325,12.401,11.625,17.94
2020-07-10T09:30:00Z,18.045,10.455,16.999,14.23,12.497,11.625,17.89
2020-07-10T10:00:00Z,18.045,10.455,16.427,14.038,12.883,11.916,17.898
2020-07-10T10:30:00Z,18.045,10.455,16.427,13.942,12.98,11.916,17.89
2020-07-10T11:00:00Z,18.045,10.455,16.332,14.038,13.173,11.819,17.822
2020-07-10T11:30:00Z,17.855,10.455,16.332,14.038,13.076,11.819,17.721
2020-07-10T12:00:00Z,17.76,10.259,17.284,14.134,13.173,11.819,17.687
2020-07-10T12:30:00Z,17.76,10.161,16.713,13.942,13.173,11.625,17.628
2020-07-10T13:00:00Z,17.76,10.357,16.523,14.325,13.173,11.819,17.611
2020-07-10T13:30:00Z,17.855,10.455,16.808,14.134,13.269,11.916,17.585
2020-07-10T14:00:00Z,17.855,10.651,16.713,14.23,13.269,11.819,17.628
2020-07-10T14:30:00Z,19.187,10.748,16.523,14.517,13.461,12.013,17.662
2020-07-10T15:00:00Z,17.95,10.651,16.713,14.613,13.365,12.013,17.67
2020-07-10T15:30:00Z,18.14,10.748,17.284,14.709,13.461,12.207,17.662
2020-07-10T16:00:00Z,17.95,10.651,17.379,14.517,13.365,11.916,17.67
2020-07-10T16:30:00Z,18.14,10.651,17.95,14.709,13.365,11.916,17.695
2020-07-10T17:00:00Z,18.236,10.748,18.045,14.709,13.461,12.013,17.746
2020-07-10T17:30:00Z,18.331,10.748,18.426,14.804,13.654,12.207,17.771
2020-07-10T18:00:00Z,18.616,10.846,17.855,14.804,13.558,12.207,17.805
2020-07-10T18:30:00Z,18.616,10.846,16.808,14.517,13.461,12.013,17.763
2020-07-10T19:00:00Z,18.616,10.651,16.999,14.9,13.558,12.304,17.923
2020-07-10T19:30:00Z,18.806,10.553,16.903,14.9,13.558,12.11,17.999
2020-07-10T20:00:00Z,19.377,10.553,17.284,15.091,13.558,12.207,18.084
2020-07-10T20:30:00Z,19.377,10.357,16.903,15.282,13.654,12.304,18.244
2020-07-10T21:00:00Z,19.377,10.259,17.094,15.091,13.558,12.207,18.294
2020-07-10T21:30:00Z,19.092,10.357,16.808,14.9,13.75,11.916,18.479
2020-07-10T22:00:00Z,19.092,10.455,16.999,15.187,13.654,12.013,18.345
2020-07-10T22:30:00Z,19.282,10.553,17.284,15.473,13.75,12.11,18.32
2020-07-10T23:00:00Z,19.092,10.651,16.808,14.996,13.75,12.207,18.261
2020-07-10T23:30:00Z,18.901,10.553,17.094,15.473,13.846,12.207,18.218
2020-07-11T00:00:00Z,19.282,10.651,17.284,15.378,13.75,12.304,18.277
2020-07-11T00:30:00Z,19.948,10.553,17.379,15.569,13.846,12.207,18.269
2020-07-11T01:00:00Z,19.948,10.357,18.426,15.855,13.942,12.11,18.235
2020-07-11T01:30:00Z,19.472,10.357,18.521,15.855,13.846,11.722,18.269
2020-07-11T02:00:00Z,18.901,10.259,18.616,15.473,13.365,11.528,18.387
2020-07-11T02:30:00Z,18.996,10.357,18.616,15.282,13.076,11.431,18.395
2020-07-11T03:00:00Z,18.996,10.357,18.616,14.996,12.787,11.528,18.463
2020-07-11T03:30:00Z,18.901,10.063,18.521,14.804,12.787,11.528,18.505
2020-07-11T04:00:00Z,18.806,10.259,18.616,14.709,12.594,11.625,18.614
2020-07-11T04:30:00Z,18.901,10.063,18.616,14.23,12.497,11.431,18.69
2020-07-11T05:00:00Z,18.806,10.161,18.521,14.421,12.594,11.431,18.673
