datetime,wtr_0,wtr_10,wtr_2,wtr_4,wtr_6,wtr_8,wtr_1
2020-08-25T20:30:00Z,21.091,12.207,20.901,20.805,19.377,15.664,20.761
2020-08-25T21:00:00Z,20.996,12.401,20.901,20.805,19.662,15.569,20.702
2020-08-25T21:30:00Z,20.901,12.401,20.901,20.71,19.662,15.951,20.686
2020-08-25T22:00:00Z,20.996,12.401,20.996,20.71,19.567,15.855,20.686
2020-08-25T22:30:00Z,20.996,12.497,20.805,20.71,19.567,15.951,20.677
2020-08-25T23:00:00Z,20.901,12.594,20.805,20.71,19.758,15.855,20.669
2020-08-25T23:30:00Z,21.187,12.401,21.187,20.901,20.043,15.664,20.686
2020-08-26T00:00:00Z,21.664,12.594,20.996,20.901,19.662,15.951,20.686
2020-08-26T00:30:00Z,20.901,12.304,20.805,20.71,19.662,15.473,20.677
2020-08-26T01:00:00Z,20.996,12.594,20.805,20.71,19.662,15.473,20.669
2020-08-26T01:30:00Z,20.901,12.401,20.805,20.71,19.567,15.473,20.594
2020-08-26T02:00:00Z,20.71,12.497,20.805,20.71,19.472,15.664,20.568
2020-08-26T02:30:00Z,20.71,12.594,20.71,20.71,19.472,15.76,20.552
2020-08-26T03:00:00Z,20.71,12.594,20.71,20.615,19.282,15.951,20.501
2020-08-26T03:30:00Z,20.615,12.497,20.615,20.615,19.472,16.332,20.476
2020-08-26T04:00:00Z,20.615,12.304,20.615,20.615,19.567,15.951,20.46
2020-08-26T04:30:00Z,20.615,12.401,20.615,20.615,19.567,15.951,20.476
2020-08-26T05:00:00Z,20.615,12.401,20.615,20.615,19.472,15.951,20.443
2020-08-26T05:30:00Z,20.615,12.207,20.615,20.615,19.282,15.855,20.409
2020-08-26T06:00:00Z,20.519,12.11,20.615,20.615,19.377,15.473,20.434
2020-08-26T06:30:00Z,20.519,12.11,20.615,20.615,19.377,15.282,20.401
2020-08-26T07:00:00Z,20.519,12.207,20.519,20.519,19.377,15.569,20.368
2020-08-26T07:30:00Z,20.519,12.304,20.519,20.519,19.377,16.141,20.368
2020-08-26T08:00:00Z,20.519,12.594,20.519,20.519,19.472,16.237,20.342
2020-08-26T08:30:00Z,20.519,12.883,20.519,20.519,19.282,16.427,20.326
2020-08-26T09:00:00Z,20.519,12.98,20.519,20.519,19.567,16.618,20.301
2020-08-26T09:30:00Z,20.424,12.98,20.424,20.519,19.472,16.618,20.284
2020-08-26T10:00:00Z,20.424,12.497,20.424,20.519,19.282,16.332,20.267
2020-08-26T10:30:00Z,20.424,12.497,20.424,20.424,18.901,15.664,20.242
2020-08-26T11:00:00Z,20.424,12.787,20.424,20.424,18.996,15.378,20.242
2020-08-26T11:30:00Z,20.329,12.497,20.424,20.424,19.092,15.282,20.217
2020-08-26T12:00:00Z,20.424,12.497,20.424,20.424,19.092,15.187,20.2
2020-08-26T12:30:00Z,20.329,12.69,20.424,20.424,19.282,15.569,20.183
