"Plot Title: 5_m_BON"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20889817, SEN S/N: 20889817, LBL: 5 m)","Intensity, Lux (LGR S/N: 20889817, SEN S/N: 20889817, LBL: 5 m)"
1,07/19/22 08:00:00 PM,7.782,312.2
2,07/19/22 08:30:00 PM,8.082,258.3
3,07/19/22 09:00:00 PM,8.082,161.5
4,07/19/22 09:30:00 PM,8.182,21.5
5,07/19/22 10:00:00 PM,7.983,0.0
6,07/19/22 10:30:00 PM,7.882,0.0
7,07/19/22 11:00:00 PM,8.282,0.0
8,07/19/22 11:30:00 PM,7.782,0.0
9,07/20/22 12:00:00 AM,7.882,0.0
10,07/20/22 12:30:00 AM,8.182,0.0
11,07/20/22 01:00:00 AM,8.082,0.0
12,07/20/22 01:30:00 AM,7.882,0.0
13,07/20/22 02:00:00 AM,7.782,0.0
14,07/20/22 02:30:00 AM,7.882,0.0
15,07/20/22 03:00:00 AM,8.082,0.0
16,07/20/22 03:30:00 AM,7.983,0.0
17,07/20/22 04:00:00 AM,7.782,0.0
18,07/20/22 04:30:00 AM,8.082,0.0
19,07/20/22 05:00:00 AM,7.882,0.0
20,07/20/22 05:30:00 AM,7.782,0.0
21,07/20/22 06:00:00 AM,7.983,21.5
22,07/20/22 06:30:00 AM,7.882,172.2
23,07/20/22 07:00:00 AM,8.182,807.3
24,07/20/22 07:30:00 AM,7.983,2583.4
25,07/20/22 08:00:00 AM,8.282,4822.3
26,07/20/22 08:30:00 AM,8.382,710.4
27,07/20/22 09:00:00 AM,8.082,3100.0
28,07/20/22 09:30:00 AM,8.581,861.1
29,07/20/22 10:00:00 AM,8.481,1022.6
30,07/20/22 10:30:00 AM,8.581,3100.0
31,07/20/22 11:00:00 AM,8.481,1722.2
32,07/20/22 11:30:00 AM,8.779,4133.4
33,07/20/22 12:00:00 PM,8.581,7233.4
34,07/20/22 12:30:00 PM,8.481,2755.6
35,07/20/22 01:00:00 PM,8.680,3272.2
36,07/20/22 01:30:00 PM,8.779,10333.4
37,07/20/22 02:00:00 PM,8.481,4822.3
38,07/20/22 02:30:00 PM,8.680,5338.9
39,07/20/22 03:00:00 PM,8.779,11022.3
40,07/20/22 03:30:00 PM,8.282,16533.4
41,07/20/22 04:00:00 PM,8.382,22044.6
42,07/20/22 04:30:00 PM,8.182,16533.4
43,07/20/22 05:00:00 PM,9.077,14466.8
44,07/20/22 05:30:00 PM,8.779,14466.8
45,07/20/22 06:00:00 PM,8.680,10677.8
46,07/20/22 06:30:00 PM,8.382,2066.7
47,07/20/22 07:00:00 PM,7.782,484.4
48,07/20/22 07:30:00 PM,7.983,409.0
49,07/20/22 08:00:00 PM,8.581,312.2
50,07/20/22 08:30:00 PM,8.082,247.6
51,07/20/22 09:00:00 PM,8.182,150.7
52,07/20/22 09:30:00 PM,8.082,21.5
53,07/20/22 10:00:00 PM,8.182,0.0
54,07/20/22 10:30:00 PM,8.082,0.0
55,07/20/22 11:00:00 PM,8.282,0.0
56,07/20/22 11:30:00 PM,8.481,0.0
57,07/21/22 12:00:00 AM,7.983,0.0
58,07/21/22 12:30:00 AM,8.182,0.0
59,07/21/22 01:00:00 AM,8.082,0.0
60,07/21/22 01:30:00 AM,7.782,0.0
61,07/21/22 02:00:00 AM,8.182,0.0
62,07/21/22 02:30:00 AM,8.382,0.0
63,07/21/22 03:00:00 AM,7.983,0.0
64,07/21/22 03:30:00 AM,8.382,0.0
65,07/21/22 04:00:00 AM,7.782,0.0
66,07/21/22 04:30:00 AM,8.182,0.0
67,07/21/22 05:00:00 AM,8.182,0.0
68,07/21/22 05:30:00 AM,8.182,0.0
69,07/21/22 06:00:00 AM,8.182,21.5
