MiniDOT Logger Concatenated Data File
Sensor:             7450-293738
Concatenation Date: 2020Sep30 15:05:27 MDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 1095.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1595914800,           2020-07-28 05:40:00,           2020-07-27 23:40:00,      3.550000,     18.365000,          8.825000,                   107.428953,      0.984000
                1595915400,           2020-07-28 05:50:00,           2020-07-27 23:50:00,      3.550000,     18.306000,          8.835000,                   107.420029,      0.983000
                1595916000,           2020-07-28 06:00:00,           2020-07-28 00:00:00,      3.550000,     18.298000,          8.839000,                   107.450942,      0.984000
                1595916600,           2020-07-28 06:10:00,           2020-07-28 00:10:00,      3.550000,     18.407000,          8.810000,                   107.339123,      0.984000
                1595917200,           2020-07-28 06:20:00,           2020-07-28 00:20:00,      3.550000,     18.424000,          8.794000,                   107.181670,      0.983000
                1595917800,           2020-07-28 06:30:00,           2020-07-28 00:30:00,      3.550000,     18.449000,          8.781000,                   107.078277,      0.983000
                1595918400,           2020-07-28 06:40:00,           2020-07-28 00:40:00,      3.550000,     18.474000,          8.772000,                   107.023530,      0.984000
                1595919000,           2020-07-28 06:50:00,           2020-07-28 00:50:00,      3.550000,     18.474000,          8.776000,                   107.072332,      0.984000
                1595919600,           2020-07-28 07:00:00,           2020-07-28 01:00:00,      3.550000,     18.483000,          8.773000,                   107.055535,      0.983000
                1595920200,           2020-07-28 07:10:00,           2020-07-28 01:10:00,      3.550000,     18.458000,          8.799000,                   107.317635,      0.984000
                1595920800,           2020-07-28 07:20:00,           2020-07-28 01:20:00,      3.540000,     18.500000,          8.777000,                   107.141775,      0.983000
                1595921400,           2020-07-28 07:30:00,           2020-07-28 01:30:00,      3.540000,     18.483000,          8.779000,                   107.128752,      0.983000
                1595922000,           2020-07-28 07:40:00,           2020-07-28 01:40:00,      3.550000,     18.466000,          8.783000,                   107.140113,      0.983000
                1595922600,           2020-07-28 07:50:00,           2020-07-28 01:50:00,      3.550000,     18.399000,          8.803000,                   107.236179,      0.983000
                1595923200,           2020-07-28 08:00:00,           2020-07-28 02:00:00,      3.550000,     18.348000,          8.810000,                   107.208810,      0.983000
                1595923800,           2020-07-28 08:10:00,           2020-07-28 02:10:00,      3.550000,     18.323000,          8.817000,                   107.238743,      0.984000
                1595924400,           2020-07-28 08:20:00,           2020-07-28 02:20:00,      3.550000,     18.281000,          8.815000,                   107.121634,      0.984000
                1595925000,           2020-07-28 08:30:00,           2020-07-28 02:30:00,      3.550000,     18.281000,          8.816000,                   107.133786,      0.983000
                1595925600,           2020-07-28 08:40:00,           2020-07-28 02:40:00,      3.550000,     18.247000,          8.823000,                   107.143687,      0.984000
                1595926200,           2020-07-28 08:50:00,           2020-07-28 02:50:00,      3.550000,     18.264000,          8.809000,                   107.011196,      0.983000
                1595926800,           2020-07-28 09:00:00,           2020-07-28 03:00:00,      3.550000,     18.239000,          8.799000,                   106.834602,      0.984000
                1595927400,           2020-07-28 09:10:00,           2020-07-28 03:10:00,      3.550000,     18.214000,          8.793000,                   106.706682,      0.983000
                1595928000,           2020-07-28 09:20:00,           2020-07-28 03:20:00,      3.550000,     18.231000,          8.766000,                   106.416358,      0.983000
                1595928600,           2020-07-28 09:30:00,           2020-07-28 03:30:00,      3.540000,     18.231000,          8.772000,                   106.489196,      0.983000
                1595929200,           2020-07-28 09:40:00,           2020-07-28 03:40:00,      3.540000,     18.222000,          8.760000,                   106.323769,      0.983000
                1595929800,           2020-07-28 09:50:00,           2020-07-28 03:50:00,      3.550000,     18.205000,          8.753000,                   106.201532,      0.983000
                1595930400,           2020-07-28 10:00:00,           2020-07-28 04:00:00,      3.550000,     18.197000,          8.751000,                   106.159730,      0.983000
                1595931000,           2020-07-28 10:10:00,           2020-07-28 04:10:00,      3.540000,     18.180000,          8.745000,                   106.049707,      0.983000
                1595931600,           2020-07-28 10:20:00,           2020-07-28 04:20:00,      3.540000,     18.189000,          8.733000,                   105.923870,      0.983000
                1595932200,           2020-07-28 10:30:00,           2020-07-28 04:30:00,      3.540000,     18.189000,          8.735000,                   105.948128,      0.983000
                1595932800,           2020-07-28 10:40:00,           2020-07-28 04:40:00,      3.540000,     18.189000,          8.734000,                   105.935999,      0.984000
                1595933400,           2020-07-28 10:50:00,           2020-07-28 04:50:00,      3.540000,     18.163000,          8.734000,                   105.879124,      0.983000
                1595934000,           2020-07-28 11:00:00,           2020-07-28 05:00:00,      3.540000,     18.147000,          8.734000,                   105.844128,      0.983000
                1595934600,           2020-07-28 11:10:00,           2020-07-28 05:10:00,      3.540000,     18.121000,          8.711000,                   105.508687,      0.983000
                1595935200,           2020-07-28 11:20:00,           2020-07-28 05:20:00,      3.540000,     18.121000,          8.730000,                   105.738817,      0.984000
                1595935800,           2020-07-28 11:30:00,           2020-07-28 05:30:00,      3.540000,     18.096000,          8.725000,                   105.623644,      0.984000
                1595936400,           2020-07-28 11:40:00,           2020-07-28 05:40:00,      3.540000,     18.096000,          8.704000,                   105.369421,      0.983000
                1595937000,           2020-07-28 11:50:00,           2020-07-28 05:50:00,      3.540000,     18.071000,          8.723000,                   105.544839,      0.984000
                1595937600,           2020-07-28 12:00:00,           2020-07-28 06:00:00,      3.540000,     18.054000,          8.724000,                   105.519814,      0.983000
                1595938200,           2020-07-28 12:10:00,           2020-07-28 06:10:00,      3.540000,     18.037000,          8.717000,                   105.398056,      0.983000
                1595938800,           2020-07-28 12:20:00,           2020-07-28 06:20:00,      3.540000,     18.020000,          8.715000,                   105.336794,      0.983000
                1595939400,           2020-07-28 12:30:00,           2020-07-28 06:30:00,      3.540000,     18.012000,          8.720000,                   105.379770,      0.984000
                1595940000,           2020-07-28 12:40:00,           2020-07-28 06:40:00,      3.540000,     17.987000,          8.704000,                   105.131961,      0.983000
                1595940600,           2020-07-28 12:50:00,           2020-07-28 06:50:00,      3.540000,     17.987000,          8.712000,                   105.228589,      0.983000
                1595941200,           2020-07-28 13:00:00,           2020-07-28 07:00:00,      3.540000,     17.953000,          8.725000,                   105.311388,      0.984000
                1595941800,           2020-07-28 13:10:00,           2020-07-28 07:10:00,      3.540000,     17.953000,          8.715000,                   105.190688,      0.983000
                1595942400,           2020-07-28 13:20:00,           2020-07-28 07:20:00,      3.540000,     17.936000,          8.718000,                   105.189821,      0.983000
                1595943000,           2020-07-28 13:30:00,           2020-07-28 07:30:00,      3.540000,     17.902000,          8.734000,                   105.308593,      0.983000
                1595943600,           2020-07-28 13:40:00,           2020-07-28 07:40:00,      3.540000,     17.894000,          8.721000,                   105.134398,      0.983000
                1595944200,           2020-07-28 13:50:00,           2020-07-28 07:50:00,      3.540000,     17.885000,          8.728000,                   105.199139,      0.984000
                1595944800,           2020-07-28 14:00:00,           2020-07-28 08:00:00,      3.540000,     17.860000,          8.717000,                   105.012056,      0.983000
                1595945400,           2020-07-28 14:10:00,           2020-07-28 08:10:00,      3.540000,     17.852000,          8.721000,                   105.042797,      0.983000
                1595946000,           2020-07-28 14:20:00,           2020-07-28 08:20:00,      3.540000,     17.843000,          8.727000,                   105.095426,      0.983000
                1595946600,           2020-07-28 14:30:00,           2020-07-28 08:30:00,      3.540000,     17.835000,          8.736000,                   105.186334,      0.983000
                1595947200,           2020-07-28 14:40:00,           2020-07-28 08:40:00,      3.540000,     17.818000,          8.764000,                   105.486219,      0.983000
                1595947800,           2020-07-28 14:50:00,           2020-07-28 08:50:00,      3.540000,     17.827000,          8.765000,                   105.517978,      0.983000
                1595948400,           2020-07-28 15:00:00,           2020-07-28 09:00:00,      3.540000,     17.852000,          8.776000,                   105.705262,      0.984000
                1595949000,           2020-07-28 15:10:00,           2020-07-28 09:10:00,      3.540000,     17.877000,          8.751000,                   105.458851,      0.983000
                1595949600,           2020-07-28 15:20:00,           2020-07-28 09:20:00,      3.540000,     17.902000,          8.746000,                   105.453281,      0.983000
                1595950200,           2020-07-28 15:30:00,           2020-07-28 09:30:00,      3.540000,     17.928000,          8.756000,                   105.630799,      0.984000
                1595950800,           2020-07-28 15:40:00,           2020-07-28 09:40:00,      3.540000,     17.928000,          8.754000,                   105.606672,      0.983000
                1595951400,           2020-07-28 15:50:00,           2020-07-28 09:50:00,      3.540000,     17.953000,          8.748000,                   105.589000,      0.983000
                1595952000,           2020-07-28 16:00:00,           2020-07-28 10:00:00,      3.540000,     17.953000,          8.759000,                   105.721771,      0.983000
                1595952600,           2020-07-28 16:10:00,           2020-07-28 10:10:00,      3.540000,     17.944000,          8.767000,                   105.798592,      0.983000
                1595953200,           2020-07-28 16:20:00,           2020-07-28 10:20:00,      3.540000,     17.944000,          8.766000,                   105.786524,      0.983000
                1595953800,           2020-07-28 16:30:00,           2020-07-28 10:30:00,      3.540000,     17.970000,          8.764000,                   105.819397,      0.983000
                1595954400,           2020-07-28 16:40:00,           2020-07-28 10:40:00,      3.540000,     17.987000,          8.792000,                   106.194876,      0.983000
                1595955000,           2020-07-28 16:50:00,           2020-07-28 10:50:00,      3.540000,     18.012000,          8.775000,                   106.044436,      0.983000
                1595955600,           2020-07-28 17:00:00,           2020-07-28 11:00:00,      3.540000,     18.037000,          8.777000,                   106.123521,      0.983000
                1595956200,           2020-07-28 17:10:00,           2020-07-28 11:10:00,      3.540000,     18.037000,          8.787000,                   106.244432,      0.983000
                1595956800,           2020-07-28 17:20:00,           2020-07-28 11:20:00,      3.540000,     18.096000,          8.790000,                   106.410525,      0.983000
                1595957400,           2020-07-28 17:30:00,           2020-07-28 11:30:00,      3.540000,     18.088000,          8.782000,                   106.296089,      0.983000
                1595958000,           2020-07-28 17:40:00,           2020-07-28 11:40:00,      3.540000,     18.096000,          8.775000,                   106.228937,      0.983000
                1595958600,           2020-07-28 17:50:00,           2020-07-28 11:50:00,      3.540000,     18.104000,          8.754000,                   105.992247,      0.983000
                1595959200,           2020-07-28 18:00:00,           2020-07-28 12:00:00,      3.540000,     18.104000,          8.759000,                   106.052786,      0.983000
                1595959800,           2020-07-28 18:10:00,           2020-07-28 12:10:00,      3.540000,     18.096000,          8.773000,                   106.204725,      0.983000
                1595960400,           2020-07-28 18:20:00,           2020-07-28 12:20:00,      3.540000,     18.113000,          8.760000,                   106.084634,      0.983000
                1595961000,           2020-07-28 18:30:00,           2020-07-28 12:30:00,      3.540000,     18.121000,          8.752000,                   106.005284,      0.983000
                1595961600,           2020-07-28 18:40:00,           2020-07-28 12:40:00,      3.540000,     18.138000,          8.757000,                   106.103121,      0.983000
                1595962200,           2020-07-28 18:50:00,           2020-07-28 12:50:00,      3.540000,     18.147000,          8.759000,                   106.147094,      0.983000
                1595962800,           2020-07-28 19:00:00,           2020-07-28 13:00:00,      3.540000,     18.172000,          8.747000,                   106.056435,      0.983000
                1595963400,           2020-07-28 19:10:00,           2020-07-28 13:10:00,      3.540000,     18.197000,          8.750000,                   106.147599,      0.983000
                1595964000,           2020-07-28 19:20:00,           2020-07-28 13:20:00,      3.540000,     18.189000,          8.750000,                   106.130065,      0.983000
                1595964600,           2020-07-28 19:30:00,           2020-07-28 13:30:00,      3.540000,     18.197000,          8.751000,                   106.159730,      0.983000
                1595965200,           2020-07-28 19:40:00,           2020-07-28 13:40:00,      3.540000,     18.189000,          8.749000,                   106.117936,      0.983000
                1595965800,           2020-07-28 19:50:00,           2020-07-28 13:50:00,      3.540000,     18.256000,          8.737000,                   106.119032,      0.983000
                1595966400,           2020-07-28 20:00:00,           2020-07-28 14:00:00,      3.530000,     18.256000,          8.737000,                   106.119032,      0.982000
                1595967000,           2020-07-28 20:10:00,           2020-07-28 14:10:00,      3.530000,     18.348000,          8.734000,                   106.283967,      0.983000
                1595967600,           2020-07-28 20:20:00,           2020-07-28 14:20:00,      3.530000,     18.390000,          8.736000,                   106.400287,      0.983000
                1595968200,           2020-07-28 20:30:00,           2020-07-28 14:30:00,      3.530000,     18.323000,          8.753000,                   106.460329,      0.983000
                1595968800,           2020-07-28 20:40:00,           2020-07-28 14:40:00,      3.530000,     18.340000,          8.733000,                   106.254285,      0.982000
                1595969400,           2020-07-28 20:50:00,           2020-07-28 14:50:00,      3.530000,     18.315000,          8.738000,                   106.260368,      0.982000
                1595970000,           2020-07-28 21:00:00,           2020-07-28 15:00:00,      3.530000,     18.239000,          8.739000,                   106.106102,      0.982000
                1595970600,           2020-07-28 21:10:00,           2020-07-28 15:10:00,      3.530000,     18.231000,          8.751000,                   106.234263,      0.983000
                1595971200,           2020-07-28 21:20:00,           2020-07-28 15:20:00,      3.530000,     18.231000,          8.746000,                   106.173565,      0.983000
                1595971800,           2020-07-28 21:30:00,           2020-07-28 15:30:00,      3.530000,     18.222000,          8.749000,                   106.190258,      0.983000
                1595972400,           2020-07-28 21:40:00,           2020-07-28 15:40:00,      3.530000,     18.180000,          8.741000,                   106.001199,      0.982000
                1595973000,           2020-07-28 21:50:00,           2020-07-28 15:50:00,      3.530000,     18.273000,          8.752000,                   106.338501,      0.982000
                1595973600,           2020-07-28 22:00:00,           2020-07-28 16:00:00,      3.530000,     18.306000,          8.755000,                   106.447352,      0.983000
                1595974200,           2020-07-28 22:10:00,           2020-07-28 16:10:00,      3.530000,     18.340000,          8.761000,                   106.594961,      0.983000
                1595974800,           2020-07-28 22:20:00,           2020-07-28 16:20:00,      3.530000,     18.340000,          8.765000,                   106.643629,      0.983000
                1595975400,           2020-07-28 22:30:00,           2020-07-28 16:30:00,      3.530000,     18.323000,          8.781000,                   106.800885,      0.983000
                1595976000,           2020-07-28 22:40:00,           2020-07-28 16:40:00,      3.530000,     18.340000,          8.772000,                   106.728798,      0.983000
                1595976600,           2020-07-28 22:50:00,           2020-07-28 16:50:00,      3.530000,     18.348000,          8.781000,                   106.855909,      0.983000
                1595977200,           2020-07-28 23:00:00,           2020-07-28 17:00:00,      3.530000,     18.332000,          8.789000,                   106.918013,      0.983000
                1595977800,           2020-07-28 23:10:00,           2020-07-28 17:10:00,      3.530000,     18.323000,          8.785000,                   106.849536,      0.983000
                1595978400,           2020-07-28 23:20:00,           2020-07-28 17:20:00,      3.530000,     18.357000,          8.787000,                   106.948747,      0.983000
                1595979000,           2020-07-28 23:30:00,           2020-07-28 17:30:00,      3.530000,     18.374000,          8.773000,                   106.815738,      0.983000
                1595979600,           2020-07-28 23:40:00,           2020-07-28 17:40:00,      3.530000,     18.374000,          8.767000,                   106.742685,      0.982000
                1595980200,           2020-07-28 23:50:00,           2020-07-28 17:50:00,      3.530000,     18.365000,          8.770000,                   106.759424,      0.982000
                1595980800,           2020-07-29 00:00:00,           2020-07-28 18:00:00,      3.530000,     18.348000,          8.778000,                   106.819402,      0.983000
                1595981400,           2020-07-29 00:10:00,           2020-07-28 18:10:00,      3.530000,     18.348000,          8.766000,                   106.673374,      0.983000
                1595982000,           2020-07-29 00:20:00,           2020-07-28 18:20:00,      3.530000,     18.458000,          8.783000,                   107.122490,      0.983000
                1595982600,           2020-07-29 00:30:00,           2020-07-28 18:30:00,      3.530000,     18.802000,          8.774000,                   107.770346,      0.982000
                1595983200,           2020-07-29 00:40:00,           2020-07-28 18:40:00,      3.530000,     18.642000,          8.737000,                   106.964822,      0.981000
                1595983800,           2020-07-29 00:50:00,           2020-07-28 18:50:00,      3.530000,     18.458000,          8.763000,                   106.878559,      0.982000
                1595984400,           2020-07-29 01:00:00,           2020-07-28 19:00:00,      3.530000,     18.323000,          8.769000,                   106.654932,      0.983000
                1595985000,           2020-07-29 01:10:00,           2020-07-28 19:10:00,      3.530000,     18.281000,          8.761000,                   106.465415,      0.983000
                1595985600,           2020-07-29 01:20:00,           2020-07-28 19:20:00,      3.530000,     18.222000,          8.769000,                   106.433006,      0.983000
                1595986200,           2020-07-29 01:30:00,           2020-07-28 19:30:00,      3.530000,     18.172000,          8.773000,                   106.371682,      0.983000
                1595986800,           2020-07-29 01:40:00,           2020-07-28 19:40:00,      3.530000,     18.180000,          8.781000,                   106.486275,      0.983000
                1595987400,           2020-07-29 01:50:00,           2020-07-28 19:50:00,      3.530000,     18.205000,          8.785000,                   106.589793,      0.983000
                1595988000,           2020-07-29 02:00:00,           2020-07-28 20:00:00,      3.530000,     18.222000,          8.784000,                   106.615067,      0.983000
                1595988600,           2020-07-29 02:10:00,           2020-07-28 20:10:00,      3.530000,     18.323000,          8.787000,                   106.873861,      0.983000
                1595989200,           2020-07-29 02:20:00,           2020-07-28 20:20:00,      3.530000,     18.449000,          8.775000,                   107.005111,      0.983000
                1595989800,           2020-07-29 02:30:00,           2020-07-28 20:30:00,      3.530000,     18.726000,          8.752000,                   107.333050,      0.983000
                1595990400,           2020-07-29 02:40:00,           2020-07-28 20:40:00,      3.530000,     18.785000,          8.730000,                   107.192615,      0.982000
                1595991000,           2020-07-29 02:50:00,           2020-07-28 20:50:00,      3.530000,     18.844000,          8.720000,                   107.199087,      0.982000
                1595991600,           2020-07-29 03:00:00,           2020-07-28 21:00:00,      3.530000,     18.869000,          8.711000,                   107.143171,      0.982000
                1595992200,           2020-07-29 03:10:00,           2020-07-28 21:10:00,      3.530000,     18.886000,          8.690000,                   106.922004,      0.982000
                1595992800,           2020-07-29 03:20:00,           2020-07-28 21:20:00,      3.530000,     18.919000,          8.698000,                   107.092582,      0.983000
                1595993400,           2020-07-29 03:30:00,           2020-07-28 21:30:00,      3.530000,     18.945000,          8.677000,                   106.890736,      0.982000
                1595994000,           2020-07-29 03:40:00,           2020-07-28 21:40:00,      3.530000,     18.961000,          8.679000,                   106.950286,      0.982000
                1595994600,           2020-07-29 03:50:00,           2020-07-28 21:50:00,      3.530000,     18.945000,          8.664000,                   106.730591,      0.982000
                1595995200,           2020-07-29 04:00:00,           2020-07-28 22:00:00,      3.530000,     18.961000,          8.678000,                   106.937963,      0.982000
                1595995800,           2020-07-29 04:10:00,           2020-07-28 22:10:00,      3.530000,     18.794000,          8.719000,                   107.077262,      0.982000
                1595996400,           2020-07-29 04:20:00,           2020-07-28 22:20:00,      3.530000,     18.449000,          8.772000,                   106.968528,      0.982000
                1595997000,           2020-07-29 04:30:00,           2020-07-28 22:30:00,      3.530000,     18.340000,          8.836000,                   107.507485,      0.983000
                1595997600,           2020-07-29 04:40:00,           2020-07-28 22:40:00,      3.530000,     18.315000,          8.872000,                   107.889904,      0.983000
                1595998200,           2020-07-29 04:50:00,           2020-07-28 22:50:00,      3.530000,     18.298000,          8.870000,                   107.827792,      0.983000
                1595998800,           2020-07-29 05:00:00,           2020-07-28 23:00:00,      3.530000,     18.281000,          8.871000,                   107.802157,      0.983000
                1595999400,           2020-07-29 05:10:00,           2020-07-28 23:10:00,      3.530000,     18.315000,          8.861000,                   107.756136,      0.983000
                1596000000,           2020-07-29 05:20:00,           2020-07-28 23:20:00,      3.530000,     18.348000,          8.855000,                   107.756415,      0.983000
                1596000600,           2020-07-29 05:30:00,           2020-07-28 23:30:00,      3.530000,     18.609000,          8.754000,                   107.100437,      0.983000
                1596001200,           2020-07-29 05:40:00,           2020-07-28 23:40:00,      3.530000,     18.945000,          8.668000,                   106.779866,      0.982000
                1596001800,           2020-07-29 05:50:00,           2020-07-28 23:50:00,      3.530000,     18.903000,          8.752000,                   107.722249,      0.982000
                1596002400,           2020-07-29 06:00:00,           2020-07-29 00:00:00,      3.530000,     19.054000,          8.696000,                   107.363153,      0.983000
                1596003000,           2020-07-29 06:10:00,           2020-07-29 00:10:00,      3.530000,     18.525000,          8.787000,                   107.318955,      0.982000
                1596003600,           2020-07-29 06:20:00,           2020-07-29 00:20:00,      3.530000,     18.348000,          8.846000,                   107.646894,      0.982000
                1596004200,           2020-07-29 06:30:00,           2020-07-29 00:30:00,      3.530000,     18.390000,          8.747000,                   106.534262,      0.983000
                1596004800,           2020-07-29 06:40:00,           2020-07-29 00:40:00,      3.530000,     18.390000,          8.755000,                   106.631698,      0.983000
                1596005400,           2020-07-29 06:50:00,           2020-07-29 00:50:00,      3.530000,     18.474000,          8.717000,                   106.352498,      0.982000
                1596006000,           2020-07-29 07:00:00,           2020-07-29 01:00:00,      3.530000,     18.609000,          8.734000,                   106.855748,      0.982000
                1596006600,           2020-07-29 07:10:00,           2020-07-29 01:10:00,      3.530000,     18.836000,          8.714000,                   107.107809,      0.983000
                1596007200,           2020-07-29 07:20:00,           2020-07-29 01:20:00,      3.520000,     18.869000,          8.692000,                   106.909476,      0.982000
                1596007800,           2020-07-29 07:30:00,           2020-07-29 01:30:00,      3.530000,     18.903000,          8.694000,                   107.008367,      0.982000
                1596008400,           2020-07-29 07:40:00,           2020-07-29 01:40:00,      3.530000,     18.919000,          8.681000,                   106.883272,      0.982000
                1596009000,           2020-07-29 07:50:00,           2020-07-29 01:50:00,      3.530000,     18.919000,          8.649000,                   106.489278,      0.982000
                1596009600,           2020-07-29 08:00:00,           2020-07-29 02:00:00,      3.530000,     18.928000,          8.693000,                   107.050687,      0.982000
                1596010200,           2020-07-29 08:10:00,           2020-07-29 02:10:00,      3.530000,     18.970000,          8.690000,                   107.105502,      0.983000
                1596010800,           2020-07-29 08:20:00,           2020-07-29 02:20:00,      3.530000,     18.970000,          8.700000,                   107.228753,      0.983000
                1596011400,           2020-07-29 08:30:00,           2020-07-29 02:30:00,      3.530000,     18.911000,          8.694000,                   107.025849,      0.982000
                1596012000,           2020-07-29 08:40:00,           2020-07-29 02:40:00,      3.530000,     18.861000,          8.686000,                   106.818215,      0.983000
                1596012600,           2020-07-29 08:50:00,           2020-07-29 02:50:00,      3.520000,     18.802000,          8.704000,                   106.910542,      0.982000
                1596013200,           2020-07-29 09:00:00,           2020-07-29 03:00:00,      3.520000,     18.794000,          8.719000,                   107.077262,      0.982000
