datetime,doobs_1
2021-06-17T18:10:00Z,8.536
2021-06-17T18:20:00Z,8.592
2021-06-17T18:30:00Z,8.617
2021-06-17T18:40:00Z,8.587
2021-06-17T18:50:00Z,8.577
2021-06-17T19:00:00Z,8.61
2021-06-17T19:10:00Z,8.693
2021-06-17T19:20:00Z,8.56
2021-06-17T19:30:00Z,8.607
2021-06-17T19:40:00Z,8.619
2021-06-17T19:50:00Z,8.65
2021-06-17T20:00:00Z,8.636
2021-06-17T20:10:00Z,8.643
2021-06-17T20:20:00Z,8.635
2021-06-17T20:30:00Z,8.625
2021-06-17T20:40:00Z,8.619
2021-06-17T20:50:00Z,8.61
2021-06-17T21:00:00Z,8.593
2021-06-17T21:10:00Z,8.59
2021-06-17T21:20:00Z,8.603
2021-06-17T21:30:00Z,8.562
2021-06-17T21:40:00Z,8.594
2021-06-17T21:50:00Z,8.588
2021-06-17T22:00:00Z,8.593
2021-06-17T22:10:00Z,8.727
2021-06-17T22:20:00Z,8.728
2021-06-17T22:30:00Z,8.628
2021-06-17T22:40:00Z,8.589
2021-06-17T22:50:00Z,8.591
2021-06-17T23:00:00Z,8.614
2021-06-17T23:10:00Z,8.613
2021-06-17T23:20:00Z,8.642
2021-06-17T23:30:00Z,8.642
2021-06-17T23:40:00Z,8.714
2021-06-17T23:50:00Z,8.702
2021-06-18T00:00:00Z,8.729
2021-06-18T00:10:00Z,8.704
2021-06-18T00:20:00Z,8.675
2021-06-18T00:30:00Z,8.666
2021-06-18T00:40:00Z,8.66
2021-06-18T00:50:00Z,8.655
2021-06-18T01:00:00Z,8.654
2021-06-18T01:10:00Z,8.651
2021-06-18T01:20:00Z,8.652
2021-06-18T01:30:00Z,8.632
2021-06-18T01:40:00Z,8.636
2021-06-18T01:50:00Z,8.63
2021-06-18T02:00:00Z,8.628
2021-06-18T02:10:00Z,8.601
2021-06-18T02:20:00Z,8.595
2021-06-18T02:30:00Z,8.588
2021-06-18T02:40:00Z,8.592
2021-06-18T02:50:00Z,8.586
2021-06-18T03:00:00Z,8.586
2021-06-18T03:10:00Z,8.571
2021-06-18T03:20:00Z,8.592
2021-06-18T03:30:00Z,8.574
2021-06-18T03:40:00Z,8.574
2021-06-18T03:50:00Z,8.564
2021-06-18T04:00:00Z,8.557
2021-06-18T04:10:00Z,8.563
2021-06-18T04:20:00Z,8.541
2021-06-18T04:30:00Z,8.556
2021-06-18T04:40:00Z,8.564
2021-06-18T04:50:00Z,8.57
2021-06-18T05:00:00Z,8.547
2021-06-18T05:10:00Z,8.555
2021-06-18T05:20:00Z,8.536
2021-06-18T05:30:00Z,8.545
2021-06-18T05:40:00Z,8.529
2021-06-18T05:50:00Z,8.545
2021-06-18T06:00:00Z,8.536
2021-06-18T06:10:00Z,8.535
2021-06-18T06:20:00Z,8.526
2021-06-18T06:30:00Z,8.523
2021-06-18T06:40:00Z,8.514
2021-06-18T06:50:00Z,8.518
2021-06-18T07:00:00Z,8.518
2021-06-18T07:10:00Z,8.542
2021-06-18T07:20:00Z,8.565
2021-06-18T07:30:00Z,8.565
2021-06-18T07:40:00Z,8.611
2021-06-18T07:50:00Z,8.541
2021-06-18T08:00:00Z,8.527
2021-06-18T08:10:00Z,8.556
2021-06-18T08:20:00Z,8.56
2021-06-18T08:30:00Z,8.598
2021-06-18T08:40:00Z,8.629
2021-06-18T08:50:00Z,8.57
2021-06-18T09:00:00Z,8.561
2021-06-18T09:10:00Z,8.573
2021-06-18T09:20:00Z,8.564
2021-06-18T09:30:00Z,8.57
2021-06-18T09:40:00Z,8.576
2021-06-18T09:50:00Z,8.542
2021-06-18T10:00:00Z,8.64
2021-06-18T10:10:00Z,8.584
2021-06-18T10:20:00Z,8.562
2021-06-18T10:30:00Z,8.57
2021-06-18T10:40:00Z,8.56
2021-06-18T10:50:00Z,8.566
2021-06-18T11:00:00Z,8.582
2021-06-18T11:10:00Z,8.555
2021-06-18T11:20:00Z,8.571
2021-06-18T11:30:00Z,8.601
2021-06-18T11:40:00Z,8.572
2021-06-18T11:50:00Z,8.574
2021-06-18T12:00:00Z,8.581
2021-06-18T12:10:00Z,8.553
2021-06-18T12:20:00Z,8.591
2021-06-18T12:30:00Z,8.605
2021-06-18T12:40:00Z,8.61
2021-06-18T12:50:00Z,8.607
2021-06-18T13:00:00Z,8.602
2021-06-18T13:10:00Z,8.596
2021-06-18T13:20:00Z,8.594
2021-06-18T13:30:00Z,8.594
2021-06-18T13:40:00Z,8.583
2021-06-18T13:50:00Z,8.544
2021-06-18T14:00:00Z,8.539
2021-06-18T14:10:00Z,8.515
2021-06-18T14:20:00Z,8.505
2021-06-18T14:30:00Z,8.519
2021-06-18T14:40:00Z,8.54
2021-06-18T14:50:00Z,8.52
2021-06-18T15:00:00Z,8.517
2021-06-18T15:10:00Z,8.518
2021-06-18T15:20:00Z,8.524
2021-06-18T15:30:00Z,8.554
2021-06-18T15:40:00Z,8.541
2021-06-18T15:50:00Z,8.564
2021-06-18T16:00:00Z,8.578
2021-06-18T16:10:00Z,8.571
2021-06-18T16:20:00Z,8.573
2021-06-18T16:30:00Z,8.591
2021-06-18T16:40:00Z,8.556
2021-06-18T16:50:00Z,8.583
2021-06-18T17:00:00Z,8.574
2021-06-18T17:10:00Z,8.566
2021-06-18T17:20:00Z,8.592
2021-06-18T17:30:00Z,8.572
2021-06-18T17:40:00Z,8.591
2021-06-18T17:50:00Z,8.592
2021-06-18T18:00:00Z,8.623
2021-06-18T18:10:00Z,8.608
2021-06-18T18:20:00Z,8.589
2021-06-18T18:30:00Z,8.599
2021-06-18T18:40:00Z,8.565
2021-06-18T18:50:00Z,8.577
2021-06-18T19:00:00Z,8.693
2021-06-18T19:10:00Z,8.724
2021-06-18T19:20:00Z,8.78
2021-06-18T19:30:00Z,8.814
2021-06-18T19:40:00Z,8.819
2021-06-18T19:50:00Z,8.82
2021-06-18T20:00:00Z,8.69
2021-06-18T20:10:00Z,8.68
2021-06-18T20:20:00Z,8.707
2021-06-18T20:30:00Z,8.717
2021-06-18T20:40:00Z,8.827
2021-06-18T20:50:00Z,8.919
2021-06-18T21:00:00Z,9.07
2021-06-18T21:10:00Z,8.953
2021-06-18T21:20:00Z,9.112
2021-06-18T21:30:00Z,9.064
2021-06-18T21:40:00Z,8.737
2021-06-18T21:50:00Z,8.763
2021-06-18T22:00:00Z,8.792
2021-06-18T22:10:00Z,8.766
2021-06-18T22:20:00Z,8.749
2021-06-18T22:30:00Z,8.785
2021-06-18T22:40:00Z,8.832
2021-06-18T22:50:00Z,8.858
2021-06-18T23:00:00Z,8.876
2021-06-18T23:10:00Z,8.868
2021-06-18T23:20:00Z,8.869
2021-06-18T23:30:00Z,8.807
2021-06-18T23:40:00Z,8.799
2021-06-18T23:50:00Z,8.841
2021-06-19T00:00:00Z,8.922
2021-06-19T00:10:00Z,8.922
2021-06-19T00:20:00Z,9.303
2021-06-19T00:30:00Z,9.396
2021-06-19T00:40:00Z,8.982
2021-06-19T00:50:00Z,9.108
2021-06-19T01:00:00Z,8.921
2021-06-19T01:10:00Z,8.944
2021-06-19T01:20:00Z,8.989
2021-06-19T01:30:00Z,8.892
2021-06-19T01:40:00Z,8.904
2021-06-19T01:50:00Z,8.929
2021-06-19T02:00:00Z,8.934
2021-06-19T02:10:00Z,8.921
2021-06-19T02:20:00Z,8.888
2021-06-19T02:30:00Z,8.928
2021-06-19T02:40:00Z,8.885
2021-06-19T02:50:00Z,8.897
2021-06-19T03:00:00Z,8.849
2021-06-19T03:10:00Z,8.843
2021-06-19T03:20:00Z,8.871
2021-06-19T03:30:00Z,8.884
2021-06-19T03:40:00Z,8.865
2021-06-19T03:50:00Z,8.871
2021-06-19T04:00:00Z,8.847
2021-06-19T04:10:00Z,8.884
2021-06-19T04:20:00Z,8.902
2021-06-19T04:30:00Z,8.958
2021-06-19T04:40:00Z,9.128
2021-06-19T04:50:00Z,9.265
2021-06-19T05:00:00Z,9.432
2021-06-19T05:10:00Z,9.338
2021-06-19T05:20:00Z,9.215
2021-06-19T05:30:00Z,9.157
2021-06-19T05:40:00Z,9.277
2021-06-19T05:50:00Z,9.311
2021-06-19T06:00:00Z,9.33
2021-06-19T06:10:00Z,9.305
2021-06-19T06:20:00Z,9.302
2021-06-19T06:30:00Z,9.245
2021-06-19T06:40:00Z,9.26
2021-06-19T06:50:00Z,9.244
2021-06-19T07:00:00Z,9.286
2021-06-19T07:10:00Z,9.296
2021-06-19T07:20:00Z,9.219
2021-06-19T07:30:00Z,9.212
2021-06-19T07:40:00Z,9.194
2021-06-19T07:50:00Z,9.176
2021-06-19T08:00:00Z,9.187
2021-06-19T08:10:00Z,9.144
2021-06-19T08:20:00Z,9.099
2021-06-19T08:30:00Z,9.138
2021-06-19T08:40:00Z,9.121
2021-06-19T08:50:00Z,9.115
2021-06-19T09:00:00Z,8.825
2021-06-19T09:10:00Z,9.056
2021-06-19T09:20:00Z,8.98
2021-06-19T09:30:00Z,8.929
2021-06-19T09:40:00Z,8.772
2021-06-19T09:50:00Z,8.554
2021-06-19T10:00:00Z,8.805
2021-06-19T10:10:00Z,8.563
2021-06-19T10:20:00Z,8.552
2021-06-19T10:30:00Z,8.571
2021-06-19T10:40:00Z,8.513
2021-06-19T10:50:00Z,8.517
2021-06-19T11:00:00Z,8.517
2021-06-19T11:10:00Z,8.551
2021-06-19T11:20:00Z,8.533
2021-06-19T11:30:00Z,8.519
2021-06-19T11:40:00Z,8.528
2021-06-19T11:50:00Z,8.536
2021-06-19T12:00:00Z,8.533
2021-06-19T12:10:00Z,8.528
2021-06-19T12:20:00Z,8.553
2021-06-19T12:30:00Z,8.511
2021-06-19T12:40:00Z,8.515
2021-06-19T12:50:00Z,8.52
2021-06-19T13:00:00Z,8.534
2021-06-19T13:10:00Z,8.523
2021-06-19T13:20:00Z,8.52
2021-06-19T13:30:00Z,8.527
2021-06-19T13:40:00Z,8.572
2021-06-19T13:50:00Z,8.576
2021-06-19T14:00:00Z,8.584
2021-06-19T14:10:00Z,8.575
2021-06-19T14:20:00Z,8.579
2021-06-19T14:30:00Z,8.565
2021-06-19T14:40:00Z,8.573
2021-06-19T14:50:00Z,8.579
2021-06-19T15:00:00Z,8.573
2021-06-19T15:10:00Z,8.573
2021-06-19T15:20:00Z,8.577
2021-06-19T15:30:00Z,8.578
2021-06-19T15:40:00Z,8.594
2021-06-19T15:50:00Z,8.588
2021-06-19T16:00:00Z,8.582
2021-06-19T16:10:00Z,8.584
2021-06-19T16:20:00Z,8.598
2021-06-19T16:30:00Z,8.62
2021-06-19T16:40:00Z,8.627
2021-06-19T16:50:00Z,8.638
2021-06-19T17:00:00Z,8.652
2021-06-19T17:10:00Z,8.742
2021-06-19T17:20:00Z,8.824
2021-06-19T17:30:00Z,8.82
2021-06-19T17:40:00Z,8.9
2021-06-19T17:50:00Z,8.787
2021-06-19T18:00:00Z,8.722
2021-06-19T18:10:00Z,8.688
2021-06-19T18:20:00Z,8.698
2021-06-19T18:30:00Z,8.709
2021-06-19T18:40:00Z,8.723
2021-06-19T18:50:00Z,8.729
2021-06-19T19:00:00Z,8.748
2021-06-19T19:10:00Z,8.783
2021-06-19T19:20:00Z,8.798
2021-06-19T19:30:00Z,8.83
2021-06-19T19:40:00Z,8.818
2021-06-19T19:50:00Z,8.785
2021-06-19T20:00:00Z,8.783
2021-06-19T20:10:00Z,8.744
2021-06-19T20:20:00Z,8.749
2021-06-19T20:30:00Z,8.766
2021-06-19T20:40:00Z,8.766
2021-06-19T20:50:00Z,8.783
2021-06-19T21:00:00Z,8.785
2021-06-19T21:10:00Z,8.794
2021-06-19T21:20:00Z,8.774
2021-06-19T21:30:00Z,8.794
2021-06-19T21:40:00Z,8.826
2021-06-19T21:50:00Z,8.757
2021-06-19T22:00:00Z,8.74
2021-06-19T22:10:00Z,8.73
2021-06-19T22:20:00Z,8.739
2021-06-19T22:30:00Z,8.734
2021-06-19T22:40:00Z,8.729
2021-06-19T22:50:00Z,8.761
2021-06-19T23:00:00Z,8.743
2021-06-19T23:10:00Z,8.751
2021-06-19T23:20:00Z,8.75
2021-06-19T23:30:00Z,8.749
2021-06-19T23:40:00Z,8.739
2021-06-19T23:50:00Z,8.771
2021-06-20T00:00:00Z,8.866
2021-06-20T00:10:00Z,8.864
2021-06-20T00:20:00Z,8.836
2021-06-20T00:30:00Z,8.821
2021-06-20T00:40:00Z,8.795
2021-06-20T00:50:00Z,8.781
2021-06-20T01:00:00Z,8.778
2021-06-20T01:10:00Z,8.775
2021-06-20T01:20:00Z,8.757
2021-06-20T01:30:00Z,8.76
2021-06-20T01:40:00Z,8.745
2021-06-20T01:50:00Z,8.736
2021-06-20T02:00:00Z,8.721
2021-06-20T02:10:00Z,8.737
2021-06-20T02:20:00Z,8.737
2021-06-20T02:30:00Z,8.715
2021-06-20T02:40:00Z,8.714
2021-06-20T02:50:00Z,8.682
2021-06-20T03:00:00Z,8.682
2021-06-20T03:10:00Z,8.648
2021-06-20T03:20:00Z,8.685
2021-06-20T03:30:00Z,8.649
2021-06-20T03:40:00Z,8.648
2021-06-20T03:50:00Z,8.65
2021-06-20T04:00:00Z,8.636
2021-06-20T04:10:00Z,8.632
2021-06-20T04:20:00Z,8.633
2021-06-20T04:30:00Z,8.673
2021-06-20T04:40:00Z,8.663
2021-06-20T04:50:00Z,8.701
2021-06-20T05:00:00Z,8.669
2021-06-20T05:10:00Z,8.685
2021-06-20T05:20:00Z,8.669
2021-06-20T05:30:00Z,8.666
2021-06-20T05:40:00Z,8.678
2021-06-20T05:50:00Z,8.627
2021-06-20T06:00:00Z,8.629
2021-06-20T06:10:00Z,8.611
2021-06-20T06:20:00Z,8.623
2021-06-20T06:30:00Z,8.603
2021-06-20T06:40:00Z,8.595
2021-06-20T06:50:00Z,8.599
2021-06-20T07:00:00Z,8.583
2021-06-20T07:10:00Z,8.574
2021-06-20T07:20:00Z,8.58
2021-06-20T07:30:00Z,8.572
2021-06-20T07:40:00Z,8.584
2021-06-20T07:50:00Z,8.527
2021-06-20T08:00:00Z,8.491
2021-06-20T08:10:00Z,8.557
2021-06-20T08:20:00Z,8.564
2021-06-20T08:30:00Z,8.567
2021-06-20T08:40:00Z,8.573
2021-06-20T08:50:00Z,8.557
2021-06-20T09:00:00Z,8.585
2021-06-20T09:10:00Z,8.549
2021-06-20T09:20:00Z,8.578
2021-06-20T09:30:00Z,8.555
2021-06-20T09:40:00Z,8.542
2021-06-20T09:50:00Z,8.545
2021-06-20T10:00:00Z,8.548
2021-06-20T10:10:00Z,8.529
2021-06-20T10:20:00Z,8.534
2021-06-20T10:30:00Z,8.537
2021-06-20T10:40:00Z,8.51
2021-06-20T10:50:00Z,8.524
2021-06-20T11:00:00Z,8.503
2021-06-20T11:10:00Z,8.494
2021-06-20T11:20:00Z,8.5
2021-06-20T11:30:00Z,8.486
2021-06-20T11:40:00Z,8.507
2021-06-20T11:50:00Z,8.489
2021-06-20T12:00:00Z,8.507
2021-06-20T12:10:00Z,8.473
2021-06-20T12:20:00Z,8.5
2021-06-20T12:30:00Z,8.485
2021-06-20T12:40:00Z,8.492
2021-06-20T12:50:00Z,8.516
2021-06-20T13:00:00Z,8.5
2021-06-20T13:10:00Z,8.49
2021-06-20T13:20:00Z,8.463
2021-06-20T13:30:00Z,8.43
2021-06-20T13:40:00Z,8.474
2021-06-20T13:50:00Z,8.505
2021-06-20T14:00:00Z,8.514
2021-06-20T14:10:00Z,8.491
2021-06-20T14:20:00Z,8.516
2021-06-20T14:30:00Z,8.507
2021-06-20T14:40:00Z,8.487
2021-06-20T14:50:00Z,8.522
2021-06-20T15:00:00Z,8.533
2021-06-20T15:10:00Z,8.571
2021-06-20T15:20:00Z,8.568
2021-06-20T15:30:00Z,8.551
2021-06-20T15:40:00Z,8.539
2021-06-20T15:50:00Z,8.559
2021-06-20T16:00:00Z,8.509
2021-06-20T16:10:00Z,8.529
2021-06-20T16:20:00Z,8.531
2021-06-20T16:30:00Z,8.591
2021-06-20T16:40:00Z,8.604
2021-06-20T16:50:00Z,8.604
2021-06-20T17:00:00Z,8.592
2021-06-20T17:10:00Z,8.59
2021-06-20T17:20:00Z,8.59
2021-06-20T17:30:00Z,8.601
2021-06-20T17:40:00Z,8.604
2021-06-20T17:50:00Z,8.607
2021-06-20T18:00:00Z,8.601
2021-06-20T18:10:00Z,8.596
2021-06-20T18:20:00Z,8.585
2021-06-20T18:30:00Z,8.582
2021-06-20T18:40:00Z,8.582
2021-06-20T18:50:00Z,8.607
2021-06-20T19:00:00Z,8.579
2021-06-20T19:10:00Z,8.597
2021-06-20T19:20:00Z,8.602
2021-06-20T19:30:00Z,8.605
2021-06-20T19:40:00Z,8.634
2021-06-20T19:50:00Z,8.629
2021-06-20T20:00:00Z,8.636
2021-06-20T20:10:00Z,8.629
2021-06-20T20:20:00Z,8.679
2021-06-20T20:30:00Z,8.69
2021-06-20T20:40:00Z,8.746
2021-06-20T20:50:00Z,8.772
2021-06-20T21:00:00Z,8.803
2021-06-20T21:10:00Z,8.81
2021-06-20T21:20:00Z,8.758
2021-06-20T21:30:00Z,8.793
2021-06-20T21:40:00Z,8.718
2021-06-20T21:50:00Z,8.686
2021-06-20T22:00:00Z,8.718
2021-06-20T22:10:00Z,8.746
2021-06-20T22:20:00Z,8.719
2021-06-20T22:30:00Z,8.712
2021-06-20T22:40:00Z,8.709
2021-06-20T22:50:00Z,8.698
2021-06-20T23:00:00Z,8.707
2021-06-20T23:10:00Z,8.729
2021-06-20T23:20:00Z,8.728
2021-06-20T23:30:00Z,8.775
2021-06-20T23:40:00Z,8.754
2021-06-20T23:50:00Z,8.715
2021-06-21T00:00:00Z,8.746
2021-06-21T00:10:00Z,8.756
2021-06-21T00:20:00Z,8.754
2021-06-21T00:30:00Z,8.72
2021-06-21T00:40:00Z,8.911
2021-06-21T00:50:00Z,8.895
2021-06-21T01:00:00Z,8.868
2021-06-21T01:10:00Z,8.863
2021-06-21T01:20:00Z,8.866
2021-06-21T01:30:00Z,8.848
2021-06-21T01:40:00Z,8.847
2021-06-21T01:50:00Z,8.874
2021-06-21T02:00:00Z,8.852
2021-06-21T02:10:00Z,8.83
2021-06-21T02:20:00Z,8.854
2021-06-21T02:30:00Z,8.868
2021-06-21T02:40:00Z,8.874
2021-06-21T02:50:00Z,8.838
2021-06-21T03:00:00Z,8.857
2021-06-21T03:10:00Z,8.83
2021-06-21T03:20:00Z,8.81
2021-06-21T03:30:00Z,8.848
2021-06-21T03:40:00Z,8.819
2021-06-21T03:50:00Z,8.797
2021-06-21T04:00:00Z,8.824
2021-06-21T04:10:00Z,8.804
2021-06-21T04:20:00Z,8.812
2021-06-21T04:30:00Z,8.798
2021-06-21T04:40:00Z,8.821
2021-06-21T04:50:00Z,8.834
2021-06-21T05:00:00Z,8.821
2021-06-21T05:10:00Z,8.822
2021-06-21T05:20:00Z,8.818
2021-06-21T05:30:00Z,8.816
2021-06-21T05:40:00Z,8.839
2021-06-21T05:50:00Z,8.837
2021-06-21T06:00:00Z,8.912
2021-06-21T06:10:00Z,8.846
2021-06-21T06:20:00Z,8.902
2021-06-21T06:30:00Z,8.815
2021-06-21T06:40:00Z,8.826
2021-06-21T06:50:00Z,8.761
2021-06-21T07:00:00Z,8.823
2021-06-21T07:10:00Z,8.736
2021-06-21T07:20:00Z,8.687
2021-06-21T07:30:00Z,8.764
2021-06-21T07:40:00Z,8.656
2021-06-21T07:50:00Z,8.649
2021-06-21T08:00:00Z,8.66
2021-06-21T08:10:00Z,8.614
2021-06-21T08:20:00Z,8.628
2021-06-21T08:30:00Z,8.629
2021-06-21T08:40:00Z,8.674
2021-06-21T08:50:00Z,8.662
2021-06-21T09:00:00Z,8.677
2021-06-21T09:10:00Z,8.641
2021-06-21T09:20:00Z,8.594
2021-06-21T09:30:00Z,8.63
2021-06-21T09:40:00Z,8.553
2021-06-21T09:50:00Z,8.532
2021-06-21T10:00:00Z,8.492
2021-06-21T10:10:00Z,8.446
2021-06-21T10:20:00Z,8.455
2021-06-21T10:30:00Z,8.414
2021-06-21T10:40:00Z,8.404
2021-06-21T10:50:00Z,8.441
2021-06-21T11:00:00Z,8.447
2021-06-21T11:10:00Z,8.456
2021-06-21T11:20:00Z,8.447
2021-06-21T11:30:00Z,8.474
2021-06-21T11:40:00Z,8.451
2021-06-21T11:50:00Z,8.454
2021-06-21T12:00:00Z,8.453
2021-06-21T12:10:00Z,8.456
2021-06-21T12:20:00Z,8.484
2021-06-21T12:30:00Z,8.504
2021-06-21T12:40:00Z,8.511
2021-06-21T12:50:00Z,8.531
2021-06-21T13:00:00Z,8.566
2021-06-21T13:10:00Z,8.561
2021-06-21T13:20:00Z,8.551
2021-06-21T13:30:00Z,8.552
2021-06-21T13:40:00Z,8.578
2021-06-21T13:50:00Z,8.565
2021-06-21T14:00:00Z,8.608
2021-06-21T14:10:00Z,8.582
2021-06-21T14:20:00Z,8.586
2021-06-21T14:30:00Z,8.588
2021-06-21T14:40:00Z,8.601
2021-06-21T14:50:00Z,8.601
2021-06-21T15:00:00Z,8.624
2021-06-21T15:10:00Z,8.64
2021-06-21T15:20:00Z,8.63
2021-06-21T15:30:00Z,8.638
2021-06-21T15:40:00Z,8.627
2021-06-21T15:50:00Z,8.623
2021-06-21T16:00:00Z,8.625
2021-06-21T16:10:00Z,8.629
2021-06-21T16:20:00Z,8.619
2021-06-21T16:30:00Z,8.624
2021-06-21T16:40:00Z,8.629
2021-06-21T16:50:00Z,8.612
2021-06-21T17:00:00Z,8.653
2021-06-21T17:10:00Z,8.688
2021-06-21T17:20:00Z,8.684
2021-06-21T17:30:00Z,8.708
2021-06-21T17:40:00Z,8.687
2021-06-21T17:50:00Z,8.678
2021-06-21T18:00:00Z,8.692
2021-06-21T18:10:00Z,8.696
2021-06-21T18:20:00Z,8.689
2021-06-21T18:30:00Z,8.701
2021-06-21T18:40:00Z,8.702
2021-06-21T18:50:00Z,8.723
2021-06-21T19:00:00Z,8.702
2021-06-21T19:10:00Z,8.681
2021-06-21T19:20:00Z,8.69
2021-06-21T19:30:00Z,8.677
2021-06-21T19:40:00Z,8.687
2021-06-21T19:50:00Z,8.681
2021-06-21T20:00:00Z,8.683
2021-06-21T20:10:00Z,8.694
2021-06-21T20:20:00Z,8.765
2021-06-21T20:30:00Z,8.843
2021-06-21T20:40:00Z,8.883
2021-06-21T20:50:00Z,8.928
2021-06-21T21:00:00Z,8.901
2021-06-21T21:10:00Z,8.942
2021-06-21T21:20:00Z,8.935
2021-06-21T21:30:00Z,8.915
2021-06-21T21:40:00Z,8.926
2021-06-21T21:50:00Z,8.927
2021-06-21T22:00:00Z,8.885
2021-06-21T22:10:00Z,8.836
2021-06-21T22:20:00Z,8.851
2021-06-21T22:30:00Z,8.862
2021-06-21T22:40:00Z,8.856
2021-06-21T22:50:00Z,8.859
2021-06-21T23:00:00Z,8.874
2021-06-21T23:10:00Z,8.872
2021-06-21T23:20:00Z,8.872
2021-06-21T23:30:00Z,8.864
2021-06-21T23:40:00Z,9.052
2021-06-21T23:50:00Z,9.059
2021-06-22T00:00:00Z,9.096
2021-06-22T00:10:00Z,9.061
2021-06-22T00:20:00Z,9.117
2021-06-22T00:30:00Z,9.077
2021-06-22T00:40:00Z,9.091
2021-06-22T00:50:00Z,8.98
2021-06-22T01:00:00Z,8.966
2021-06-22T01:10:00Z,8.943
2021-06-22T01:20:00Z,8.94
2021-06-22T01:30:00Z,9.022
2021-06-22T01:40:00Z,9.02
2021-06-22T01:50:00Z,9.048
2021-06-22T02:00:00Z,9.077
2021-06-22T02:10:00Z,9.072
2021-06-22T02:20:00Z,9.051
2021-06-22T02:30:00Z,8.984
2021-06-22T02:40:00Z,8.921
2021-06-22T02:50:00Z,8.851
2021-06-22T03:00:00Z,8.838
2021-06-22T03:10:00Z,8.827
2021-06-22T03:20:00Z,8.911
2021-06-22T03:30:00Z,9.118
2021-06-22T03:40:00Z,9.223
2021-06-22T03:50:00Z,9.262
2021-06-22T04:00:00Z,9.362
2021-06-22T04:10:00Z,9.434
2021-06-22T04:20:00Z,9.484
2021-06-22T04:30:00Z,9.641
2021-06-22T04:40:00Z,9.609
2021-06-22T04:50:00Z,9.767
2021-06-22T05:00:00Z,9.589
2021-06-22T05:10:00Z,9.414
2021-06-22T05:20:00Z,9.436
2021-06-22T05:30:00Z,9.369
2021-06-22T05:40:00Z,9.476
2021-06-22T05:50:00Z,9.53
2021-06-22T06:00:00Z,9.497
2021-06-22T06:10:00Z,9.413
2021-06-22T06:20:00Z,9.448
2021-06-22T06:30:00Z,9.385
2021-06-22T06:40:00Z,9.266
2021-06-22T06:50:00Z,9.289
2021-06-22T07:00:00Z,9.33
2021-06-22T07:10:00Z,9.555
2021-06-22T07:20:00Z,9.36
2021-06-22T07:30:00Z,9.476
2021-06-22T07:40:00Z,9.482
2021-06-22T07:50:00Z,9.565
2021-06-22T08:00:00Z,9.397
2021-06-22T08:10:00Z,9.226
2021-06-22T08:20:00Z,9.15
2021-06-22T08:30:00Z,8.947
2021-06-22T08:40:00Z,9.082
2021-06-22T08:50:00Z,9.076
2021-06-22T09:00:00Z,9.033
2021-06-22T09:10:00Z,8.913
2021-06-22T09:20:00Z,8.933
2021-06-22T09:30:00Z,8.954
2021-06-22T09:40:00Z,8.892
2021-06-22T09:50:00Z,8.891
2021-06-22T10:00:00Z,8.89
2021-06-22T10:10:00Z,8.873
2021-06-22T10:20:00Z,8.689
2021-06-22T10:30:00Z,8.712
2021-06-22T10:40:00Z,8.68
2021-06-22T10:50:00Z,8.677
2021-06-22T11:00:00Z,8.678
2021-06-22T11:10:00Z,8.677
2021-06-22T11:20:00Z,8.709
2021-06-22T11:30:00Z,8.674
2021-06-22T11:40:00Z,8.71
2021-06-22T11:50:00Z,8.708
2021-06-22T12:00:00Z,8.695
2021-06-22T12:10:00Z,8.663
2021-06-22T12:20:00Z,8.648
2021-06-22T12:30:00Z,8.631
2021-06-22T12:40:00Z,8.618
2021-06-22T12:50:00Z,8.573
2021-06-22T13:00:00Z,8.605
2021-06-22T13:10:00Z,8.589
2021-06-22T13:20:00Z,8.57
2021-06-22T13:30:00Z,8.617
2021-06-22T13:40:00Z,8.631
2021-06-22T13:50:00Z,8.637
2021-06-22T14:00:00Z,8.652
2021-06-22T14:10:00Z,8.661
2021-06-22T14:20:00Z,8.676
2021-06-22T14:30:00Z,8.694
2021-06-22T14:40:00Z,8.701
2021-06-22T14:50:00Z,8.708
2021-06-22T15:00:00Z,8.724
2021-06-22T15:10:00Z,8.721
2021-06-22T15:20:00Z,8.75
2021-06-22T15:30:00Z,8.756
2021-06-22T15:40:00Z,8.762
2021-06-22T15:50:00Z,8.767
2021-06-22T16:00:00Z,8.756
2021-06-22T16:10:00Z,8.713
2021-06-22T16:20:00Z,8.821
2021-06-22T16:30:00Z,8.905
2021-06-22T16:40:00Z,8.944
2021-06-22T16:50:00Z,8.948
2021-06-22T17:00:00Z,8.943
2021-06-22T17:10:00Z,8.968
2021-06-22T17:20:00Z,8.991
2021-06-22T17:30:00Z,8.968
2021-06-22T17:40:00Z,8.924
2021-06-22T17:50:00Z,8.763
2021-06-22T18:00:00Z,8.702
2021-06-22T18:10:00Z,8.831
2021-06-22T18:20:00Z,8.83
2021-06-22T18:30:00Z,8.803
2021-06-22T18:40:00Z,8.803
2021-06-22T18:50:00Z,8.893
2021-06-22T19:00:00Z,8.907
2021-06-22T19:10:00Z,8.853
2021-06-22T19:20:00Z,8.861
2021-06-22T19:30:00Z,8.858
2021-06-22T19:40:00Z,8.898
2021-06-22T19:50:00Z,8.922
2021-06-22T20:00:00Z,8.929
2021-06-22T20:10:00Z,9.014
2021-06-22T20:20:00Z,9.029
2021-06-22T20:30:00Z,9.222
2021-06-22T20:40:00Z,9.294
