"","datetime","irr_0","irr_10","irr_2","irr_3","irr_4","irr_5","irr_6","irr_7","irr_8","irr_9"
"1",2022-07-08 20:00:00,53,24,15,10,32,53,32,13,0,6
"2",2022-07-08 20:30:00,21,12,7,6,21,32,19,8,0,4
"3",2022-07-08 21:00:00,31,8,3,4,12,20,11,5,0,2
"4",2022-07-08 21:30:00,6,2,0,1,4,6,3,1,0,0
"5",2022-07-08 22:00:00,0,0,0,0,0,0,0,0,0,0
"6",2022-07-08 22:30:00,0,0,0,0,0,0,0,0,0,0
"7",2022-07-08 23:00:00,0,0,0,0,0,0,0,0,0,0
"8",2022-07-08 23:30:00,0,0,0,0,0,0,0,0,0,0
"9",2022-07-09 00:00:00,0,0,0,0,0,0,0,0,0,0
"10",2022-07-09 00:30:00,0,0,0,0,0,0,0,0,0,0
"11",2022-07-09 01:00:00,0,0,0,0,0,0,0,0,0,0
"12",2022-07-09 01:30:00,0,0,0,0,0,0,0,0,0,0
"13",2022-07-09 02:00:00,0,0,0,0,0,0,0,0,0,0
"14",2022-07-09 02:30:00,0,0,0,0,0,0,0,0,0,0
"15",2022-07-09 03:00:00,0,0,0,0,0,0,0,0,0,0
"16",2022-07-09 03:30:00,0,0,0,0,0,0,0,0,0,0
"17",2022-07-09 04:00:00,0,0,0,0,0,0,0,0,0,0
"18",2022-07-09 04:30:00,0,0,0,0,0,0,0,0,0,0
"19",2022-07-09 05:00:00,0,0,0,0,0,0,0,0,0,0
"20",2022-07-09 05:30:00,0,0,0,0,0,0,0,0,0,0
"21",2022-07-09 06:00:00,4,1,0,0,3,6,2,1,0,0
"22",2022-07-09 06:30:00,20,7,3,6,20,26,15,6,0,3
"23",2022-07-09 07:00:00,136,15,9,23,89,85,59,12,0,10
"24",2022-07-09 07:30:00,576,22,13,59,160,168,152,19,2,27
"25",2022-07-09 08:00:00,48,104,29,152,224,352,85,200,6,36
"26",2022-07-09 08:30:00,74,192,94,47,76,128,49,113,8,16
"27",2022-07-09 09:00:00,98,272,107,86,121,208,64,160,11,20
"28",2022-07-09 09:30:00,1344,91,55,94,240,432,512,46,11,88
"29",2022-07-09 10:00:00,512,152,144,67,120,240,232,45,13,38
"30",2022-07-09 10:30:00,256,304,448,48,80,192,105,80,15,26
"31",2022-07-09 11:00:00,1088,192,160,72,144,304,272,61,17,50
"32",2022-07-09 11:30:00,224,512,272,64,117,320,122,160,19,35
"33",2022-07-09 12:00:00,80,416,99,71,168,400,152,176,16,37
"34",2022-07-09 12:30:00,896,256,76,168,704,1408,864,184,19,152
"35",2022-07-09 13:00:00,336,336,110,176,672,1344,704,216,22,152
"36",2022-07-09 13:30:00,176,512,240,97,256,576,232,176,23,57
"37",2022-07-09 14:00:00,152,400,160,152,400,960,672,176,27,115
"38",2022-07-09 14:30:00,128,288,152,103,272,480,304,136,19,71
"39",2022-07-09 15:00:00,232,200,103,76,208,416,224,100,11,47
"40",2022-07-09 15:30:00,224,216,128,63,160,336,192,89,11,38
"41",2022-07-09 16:00:00,152,256,248,70,152,352,288,98,21,45
"42",2022-07-09 16:30:00,99,98,62,30,79,160,96,43,4,17
"43",2022-07-09 17:00:00,44,128,73,31,320,320,256,49,6,25
"44",2022-07-09 17:30:00,107,92,58,27,100,184,81,44,4,18
"45",2022-07-09 18:00:00,78,57,50,25,99,160,97,34,2,16
"46",2022-07-09 18:30:00,91,39,33,16,53,98,49,23,1,10
"47",2022-07-09 19:00:00,54,43,30,22,75,120,62,24,2,11
"48",2022-07-09 19:30:00,46,25,13,18,66,95,54,23,1,10
"49",2022-07-09 20:00:00,61,26,14,7,28,50,33,11,0,4
"50",2022-07-09 20:30:00,43,17,10,5,17,33,16,7,0,3
"51",2022-07-09 21:00:00,17,9,5,3,9,17,9,4,0,1
"52",2022-07-09 21:30:00,3,1,0,0,4,5,3,0,0,0
"53",2022-07-09 22:00:00,0,0,0,0,0,0,0,0,0,0
"54",2022-07-09 22:30:00,0,0,0,0,0,0,0,0,0,0
"55",2022-07-09 23:00:00,0,0,0,0,0,0,0,0,0,0
"56",2022-07-09 23:30:00,0,0,0,0,0,0,0,0,0,0
"57",2022-07-10 00:00:00,0,0,0,0,0,0,0,0,0,0
"58",2022-07-10 00:30:00,0,0,0,0,0,0,0,0,0,0
"59",2022-07-10 01:00:00,0,0,0,0,0,0,0,0,0,0
"60",2022-07-10 01:30:00,0,0,0,0,0,0,0,0,0,0
"61",2022-07-10 02:00:00,0,0,0,0,0,0,0,0,0,0
"62",2022-07-10 02:30:00,0,0,0,0,0,0,0,0,0,0
"63",2022-07-10 03:00:00,0,0,0,0,0,0,0,0,0,0
"64",2022-07-10 03:30:00,0,0,0,0,0,0,0,0,0,0
"65",2022-07-10 04:00:00,0,0,0,0,0,0,0,0,0,0
"66",2022-07-10 04:30:00,0,0,0,0,0,0,0,0,0,0
"67",2022-07-10 05:00:00,0,0,0,0,0,0,0,0,0,0
"68",2022-07-10 05:30:00,0,0,0,0,0,0,0,0,0,0
"69",2022-07-10 06:00:00,1,1,0,0,1,3,1,0,0,0
"70",2022-07-10 06:30:00,13,7,3,3,13,21,11,6,0,2
"71",2022-07-10 07:00:00,77,21,9,11,52,79,44,15,0,8
"72",2022-07-10 07:30:00,304,51,29,17,37,62,33,15,2,7
"73",2022-07-10 08:00:00,480,76,47,27,81,136,72,29,4,15
"74",2022-07-10 08:30:00,288,58,32,20,66,122,61,25,2,11
"75",2022-07-10 09:00:00,1152,136,71,62,118,216,116,40,10,26
"76",2022-07-10 09:30:00,200,81,71,19,59,121,58,31,3,12
"77",2022-07-10 10:00:00,272,416,464,53,160,304,176,115,15,36
"78",2022-07-10 10:30:00,1920,464,240,92,256,448,208,109,14,55
"79",2022-07-10 11:00:00,400,87,88,23,76,152,73,38,4,15
"80",2022-07-10 11:30:00,768,576,368,77,248,480,256,125,22,52
"81",2022-07-10 12:00:00,672,512,448,82,272,512,272,152,24,57
"82",2022-07-10 12:30:00,304,136,168,33,115,480,232,56,19,24
"83",2022-07-10 13:00:00,464,704,672,82,288,672,288,184,24,59
"84",2022-07-10 13:30:00,128,78,110,22,81,136,67,34,3,14
"85",2022-07-10 14:00:00,448,704,992,85,304,800,352,240,25,72
"86",2022-07-10 14:30:00,368,432,512,184,704,2048,896,400,27,192
"87",2022-07-10 15:00:00,272,608,672,106,400,864,336,288,16,97
"88",2022-07-10 15:30:00,232,272,672,121,416,896,400,304,25,83
"89",2022-07-10 16:00:00,256,512,768,136,576,1728,608,464,26,136
"90",2022-07-10 16:30:00,288,67,118,36,136,272,136,60,5,26
"91",2022-07-10 17:00:00,240,55,113,42,168,288,152,64,4,29
"92",2022-07-10 17:30:00,200,46,95,28,128,232,116,52,3,23
"93",2022-07-10 18:00:00,960,90,200,232,1088,608,480,256,10,136
"94",2022-07-10 18:30:00,112,41,70,39,136,208,109,55,3,24
"95",2022-07-10 19:00:00,160,34,93,15,54,86,41,25,2,9
"96",2022-07-10 19:30:00,73,18,47,18,93,109,66,27,1,12
"97",2022-07-10 20:00:00,58,17,37,13,66,88,49,20,1,9
"98",2022-07-10 20:30:00,44,8,17,5,29,36,20,8,0,3
"99",2022-07-10 21:00:00,17,4,12,4,14,21,11,5,0,2
"100",2022-07-10 21:30:00,2,0,2,0,1,3,1,0,0,0
"101",2022-07-10 22:00:00,0,0,0,0,0,0,0,0,0,0
"102",2022-07-10 22:30:00,0,0,0,0,0,0,0,0,0,0
"103",2022-07-10 23:00:00,0,0,0,0,0,0,0,0,0,0
"104",2022-07-10 23:30:00,0,0,0,0,0,0,0,0,0,0
"105",2022-07-11 00:00:00,0,0,0,0,0,0,0,0,0,0
"106",2022-07-11 00:30:00,0,0,0,0,0,0,0,0,0,0
"107",2022-07-11 01:00:00,0,0,0,0,0,0,0,0,0,0
"108",2022-07-11 01:30:00,0,0,0,0,0,0,0,0,0,0
"109",2022-07-11 02:00:00,0,0,0,0,0,0,0,0,0,0
"110",2022-07-11 02:30:00,0,0,0,0,0,0,0,0,0,0
"111",2022-07-11 03:00:00,0,0,0,0,0,0,0,0,0,0
"112",2022-07-11 03:30:00,0,0,0,0,0,0,0,0,0,0
"113",2022-07-11 04:00:00,0,0,0,0,0,0,0,0,0,0
"114",2022-07-11 04:30:00,0,0,0,0,0,0,0,0,0,0
"115",2022-07-11 05:00:00,0,0,0,0,0,0,0,0,0,0
"116",2022-07-11 05:30:00,0,0,0,0,0,0,0,0,0,0
"117",2022-07-11 06:00:00,4,0,4,0,2,4,2,1,0,0
"118",2022-07-11 06:30:00,24,5,18,3,10,17,8,5,0,1
"119",2022-07-11 07:00:00,84,7,19,24,86,74,42,17,0,7
"120",2022-07-11 07:30:00,94,25,128,60,83,119,56,83,2,16
"121",2022-07-11 08:00:00,94,28,119,123,200,272,128,184,5,43
"122",2022-07-11 08:30:00,176,122,272,83,128,248,100,128,6,25
"123",2022-07-11 09:00:00,576,42,58,272,896,864,512,304,12,144
"124",2022-07-11 09:30:00,1344,46,59,248,1152,1024,672,256,13,168
"125",2022-07-11 10:00:00,3584,72,59,110,320,512,272,58,13,59
"126",2022-07-11 10:30:00,6144,82,76,128,416,704,368,86,15,87
"127",2022-07-11 11:00:00,1600,368,192,60,118,272,120,70,16,29
"128",2022-07-11 11:30:00,1920,112,103,144,576,1152,512,168,20,136
"129",2022-07-11 12:00:00,384,63,45,27,75,152,74,26,4,16
"130",2022-07-11 12:30:00,1152,352,216,71,168,496,200,101,21,46
"131",2022-07-11 13:00:00,496,480,368,66,168,464,160,119,20,42
"132",2022-07-11 13:30:00,304,464,432,74,208,464,184,160,20,47
"133",2022-07-11 14:00:00,1536,192,118,116,416,1216,432,126,22,93
"134",2022-07-11 14:30:00,1664,184,114,120,368,896,368,111,22,85
"135",2022-07-11 15:00:00,2304,152,111,128,496,1280,480,160,22,128
"136",2022-07-11 15:30:00,704,416,240,66,128,384,136,110,18,37
"137",2022-07-11 16:00:00,1984,200,112,110,304,480,272,80,20,67
"138",2022-07-11 16:30:00,896,400,288,58,110,272,128,72,17,32
"139",2022-07-11 17:00:00,240,384,672,58,94,272,106,116,14,30
"140",2022-07-11 17:30:00,1152,240,256,43,76,168,75,55,12,22
"141",2022-07-11 18:00:00,1344,152,106,46,81,160,81,41,11,20
"142",2022-07-11 18:30:00,1280,104,68,46,78,152,72,31,9,21
"143",2022-07-11 19:00:00,53,11,15,7,19,36,16,9,0,3
"144",2022-07-11 19:30:00,51,9,14,6,17,32,15,8,0,3
"145",2022-07-11 20:00:00,48,8,12,5,16,29,13,6,0,2
"146",2022-07-11 20:30:00,35,6,10,4,12,24,10,5,0,2
"147",2022-07-11 21:00:00,22,4,7,3,9,16,8,4,0,1
"148",2022-07-11 21:30:00,9,1,2,0,2,5,2,1,0,0
"149",2022-07-11 22:00:00,0,0,0,0,0,0,0,0,0,0
"150",2022-07-11 22:30:00,0,0,0,0,0,0,0,0,0,0
"151",2022-07-11 23:00:00,0,0,0,0,0,0,0,0,0,0
"152",2022-07-11 23:30:00,0,0,0,0,0,0,0,0,0,0
"153",2022-07-12 00:00:00,0,0,0,0,0,0,0,0,0,0
"154",2022-07-12 00:30:00,0,0,0,0,0,0,0,0,0,0
"155",2022-07-12 01:00:00,0,0,0,0,0,0,0,0,0,0
"156",2022-07-12 01:30:00,0,0,0,0,0,0,0,0,0,0
"157",2022-07-12 02:00:00,0,0,0,0,0,0,0,0,0,0
"158",2022-07-12 02:30:00,0,0,0,0,0,0,0,0,0,0
"159",2022-07-12 03:00:00,0,0,0,0,0,0,0,0,0,0
"160",2022-07-12 03:30:00,0,0,0,0,0,0,0,0,0,0
"161",2022-07-12 04:00:00,0,0,0,0,0,0,0,0,0,0
"162",2022-07-12 04:30:00,0,0,0,0,0,0,0,0,0,0
"163",2022-07-12 05:00:00,0,0,0,0,0,0,0,0,0,0
"164",2022-07-12 05:30:00,0,0,0,0,0,0,0,0,0,0
"165",2022-07-12 06:00:00,8,0,2,0,1,3,1,0,0,0
"166",2022-07-12 06:30:00,32,4,9,2,7,14,6,4,0,1
"167",2022-07-12 07:00:00,81,13,56,12,22,42,19,19,0,4
"168",2022-07-12 07:30:00,88,33,119,44,61,109,50,70,2,14
"169",2022-07-12 08:00:00,704,21,34,176,480,464,320,160,6,77
"170",2022-07-12 08:30:00,5120,26,38,152,608,576,416,80,8,75
"171",2022-07-12 09:00:00,6912,38,45,136,464,608,400,60,10,67
"172",2022-07-12 09:30:00,4352,64,60,99,224,320,176,42,11,42
"173",2022-07-12 10:00:00,3072,92,68,107,256,400,208,50,13,51
"174",2022-07-12 10:30:00,1536,192,97,75,136,304,127,50,15,32
"175",2022-07-12 11:00:00,2048,84,78,256,1216,1600,960,256,20,184
"176",2022-07-12 11:30:00,1920,160,97,117,256,576,248,71,18,57
"177",2022-07-12 12:00:00,368,464,480,67,144,368,122,136,18,38
"178",2022-07-12 12:30:00,336,448,512,75,200,416,176,168,19,47
"179",2022-07-12 13:00:00,512,432,304,81,200,480,224,168,20,51
"180",2022-07-12 13:30:00,256,352,352,76,216,512,176,144,21,45
"181",2022-07-12 14:00:00,144,192,320,94,352,1344,352,304,24,91
"182",2022-07-12 14:30:00,240,400,448,55,184,416,208,122,22,43
"183",2022-07-12 15:00:00,112,304,400,68,224,576,224,232,20,54
"184",2022-07-12 15:30:00,240,208,448,62,224,512,240,144,19,42
"185",2022-07-12 16:00:00,69,368,576,96,240,480,232,240,19,62
"186",2022-07-12 16:30:00,76,110,896,128,384,992,400,384,19,79
"187",2022-07-12 17:00:00,85,208,496,176,480,992,432,336,19,77
"188",2022-07-12 17:30:00,192,44,66,288,1024,1344,864,368,22,184
"189",2022-07-12 18:00:00,90,112,136,272,800,1024,672,432,17,152
"190",2022-07-12 18:30:00,40,126,448,109,160,304,128,144,8,26
"191",2022-07-12 19:00:00,30,7,15,9,29,49,26,12,0,5
"192",2022-07-12 19:30:00,51,9,18,7,18,36,17,9,0,3
"193",2022-07-12 20:00:00,25,8,17,6,16,31,15,8,0,2
"194",2022-07-12 20:30:00,5,9,18,3,24,31,20,7,0,2
"195",2022-07-12 21:00:00,5,9,18,2,21,29,19,7,0,2
"196",2022-07-12 21:30:00,1,2,5,0,5,8,4,1,0,0
"197",2022-07-12 22:00:00,0,0,0,0,0,0,0,0,0,0
"198",2022-07-12 22:30:00,0,0,0,0,0,0,0,0,0,0
"199",2022-07-12 23:00:00,0,0,0,0,0,0,0,0,0,0
"200",2022-07-12 23:30:00,0,0,0,0,0,0,0,0,0,0
"201",2022-07-13 00:00:00,0,0,0,0,0,0,0,0,0,0
"202",2022-07-13 00:30:00,0,0,0,0,0,0,0,0,0,0
"203",2022-07-13 01:00:00,0,0,0,0,0,0,0,0,0,0
"204",2022-07-13 01:30:00,0,0,0,0,0,0,0,0,0,0
"205",2022-07-13 02:00:00,0,0,0,0,0,0,0,0,0,0
"206",2022-07-13 02:30:00,0,0,0,0,0,0,0,0,0,0
"207",2022-07-13 03:00:00,0,0,0,0,0,0,0,0,0,0
"208",2022-07-13 03:30:00,0,0,0,0,0,0,0,0,0,0
"209",2022-07-13 04:00:00,0,0,0,0,0,0,0,0,0,0
"210",2022-07-13 04:30:00,0,0,0,0,0,0,0,0,0,0
"211",2022-07-13 05:00:00,0,0,0,0,0,0,0,0,0,0
"212",2022-07-13 05:30:00,0,0,0,0,0,0,0,0,0,0
"213",2022-07-13 06:00:00,0,0,0,0,0,0,0,0,0,0
"214",2022-07-13 06:30:00,0,0,0,0,1,2,0,0,0,0
"215",2022-07-13 07:00:00,4,4,5,2,9,19,9,3,0,1
"216",2022-07-13 07:30:00,12,20,28,10,29,66,30,16,0,5
"217",2022-07-13 08:00:00,4,5,8,3,11,22,11,5,0,1
"218",2022-07-13 08:30:00,20,31,39,19,59,128,63,28,2,11
"219",2022-07-13 09:00:00,6,10,18,6,18,39,17,10,0,3
"220",2022-07-13 09:30:00,36,39,45,28,88,176,80,37,3,16
"221",2022-07-13 10:00:00,10,13,15,8,26,56,25,11,0,4
"222",2022-07-13 10:30:00,31,34,39,25,79,160,73,33,2,14
"223",2022-07-13 11:00:00,55,304,192,48,101,256,88,82,13,25
"224",2022-07-13 11:30:00,51,416,352,60,128,400,152,144,17,34
"225",2022-07-13 12:00:00,58,432,336,72,168,480,176,123,19,39
"226",2022-07-13 12:30:00,51,216,304,55,168,480,288,124,19,40
"227",2022-07-13 13:00:00,51,89,123,44,208,384,168,88,9,34
"228",2022-07-13 13:30:00,70,96,160,57,200,464,192,116,11,42
"229",2022-07-13 14:00:00,117,93,168,111,448,960,336,224,17,91
"230",2022-07-13 14:30:00,106,192,336,113,400,1728,416,336,25,89
"231",2022-07-13 15:00:00,97,192,320,120,464,1280,464,400,25,113
"232",2022-07-13 15:30:00,58,48,128,67,272,576,336,160,11,62
"233",2022-07-13 16:00:00,136,126,168,232,800,1920,896,496,30,168
"234",2022-07-13 16:30:00,184,94,176,168,496,480,176,480,15,111
"235",2022-07-13 17:00:00,176,77,192,118,448,576,368,336,14,93
"236",2022-07-13 17:30:00,32,32,44,35,105,160,78,30,4,16
"237",2022-07-13 18:00:00,240,117,85,50,109,216,93,50,10,23
"238",2022-07-13 18:30:00,31,34,38,33,96,200,96,38,6,18
"239",2022-07-13 19:00:00,16,19,24,23,74,128,67,26,2,13
"240",2022-07-13 19:30:00,12,17,20,13,40,79,36,16,1,7
"241",2022-07-13 20:00:00,9,8,12,7,24,48,24,9,0,4
"242",2022-07-13 20:30:00,6,4,7,4,15,25,12,5,0,2
"243",2022-07-13 21:00:00,3,3,4,3,11,20,10,4,0,1
"244",2022-07-13 21:30:00,0,0,0,0,2,4,1,0,0,0
"245",2022-07-13 22:00:00,0,0,0,0,0,0,0,0,0,0
"246",2022-07-13 22:30:00,0,0,0,0,0,0,0,0,0,0
"247",2022-07-13 23:00:00,0,0,0,0,0,0,0,0,0,0
"248",2022-07-13 23:30:00,0,0,0,0,0,0,0,0,0,0
"249",2022-07-14 00:00:00,0,0,0,0,0,0,0,0,0,0
"250",2022-07-14 00:30:00,0,0,0,0,0,0,0,0,0,0
"251",2022-07-14 01:00:00,0,0,0,0,0,0,0,0,0,0
"252",2022-07-14 01:30:00,0,0,0,0,0,0,0,0,0,0
"253",2022-07-14 02:00:00,0,0,0,0,0,0,0,0,0,0
"254",2022-07-14 02:30:00,0,0,0,0,0,0,0,0,0,0
"255",2022-07-14 03:00:00,0,0,0,0,0,0,0,0,0,0
"256",2022-07-14 03:30:00,0,0,0,0,0,0,0,0,0,0
"257",2022-07-14 04:00:00,0,0,0,0,0,0,0,0,0,0
"258",2022-07-14 04:30:00,0,0,0,0,0,0,0,0,0,0
"259",2022-07-14 05:00:00,0,0,0,0,0,0,0,0,0,0
"260",2022-07-14 05:30:00,0,0,0,0,0,0,0,0,0,0
"261",2022-07-14 06:00:00,0,0,0,0,1,3,1,0,0,0
"262",2022-07-14 06:30:00,3,2,4,2,9,17,8,3,0,1
"263",2022-07-14 07:00:00,13,7,8,5,14,26,12,6,0,2
"264",2022-07-14 07:30:00,83,26,21,18,32,55,26,12,2,6
"265",2022-07-14 08:00:00,304,64,42,20,36,66,30,19,4,8
"266",2022-07-14 08:30:00,416,114,106,22,42,85,37,29,6,10
"267",2022-07-14 09:00:00,240,168,576,33,55,152,53,63,7,15
"268",2022-07-14 09:30:00,136,85,59,69,114,200,96,35,12,25
"269",2022-07-14 10:00:00,112,128,496,59,128,288,128,184,12,40
"270",2022-07-14 10:30:00,200,288,576,65,128,400,136,152,14,33
"271",2022-07-14 11:00:00,176,240,496,66,136,464,160,184,16,43
"272",2022-07-14 11:30:00,75,176,416,96,256,896,256,256,19,59
"273",2022-07-14 12:00:00,84,128,232,115,368,1472,480,336,24,78
"274",2022-07-14 12:30:00,71,124,152,160,480,1600,512,400,25,128
"275",2022-07-14 13:00:00,68,118,124,192,704,1920,896,384,29,160
"276",2022-07-14 13:30:00,58,114,126,168,672,1920,800,352,32,160
"277",2022-07-14 14:00:00,47,102,110,200,800,1728,1152,336,34,152
"278",2022-07-14 14:30:00,46,95,96,152,768,1728,768,224,35,128
"279",2022-07-14 15:00:00,56,90,101,128,576,1536,800,160,36,109
"280",2022-07-14 15:30:00,51,240,152,74,168,432,216,80,26,45
"281",2022-07-14 16:00:00,69,320,184,57,123,336,136,93,21,33
"282",2022-07-14 16:30:00,42,54,480,152,512,1024,352,448,25,152
"283",2022-07-14 17:00:00,55,136,480,78,200,448,152,272,16,48
"284",2022-07-14 17:30:00,55,80,960,68,152,416,144,200,14,43
"285",2022-07-14 18:00:00,152,40,368,184,400,800,400,416,19,113
"286",2022-07-14 18:30:00,152,33,54,168,576,576,384,62,22,64
"287",2022-07-14 19:00:00,11,6,19,10,35,59,30,14,1,6
"288",2022-07-14 19:30:00,10,8,20,7,21,38,18,10,0,3
"289",2022-07-14 20:00:00,7,6,15,6,20,36,17,7,0,3
"290",2022-07-14 20:30:00,6,5,14,4,13,26,12,6,0,2
"291",2022-07-14 21:00:00,4,2,9,2,8,16,7,3,0,1
"292",2022-07-14 21:30:00,1,0,2,0,1,4,1,0,0,0
"293",2022-07-14 22:00:00,0,0,0,0,0,0,0,0,0,0
"294",2022-07-14 22:30:00,0,0,0,0,0,0,0,0,0,0
"295",2022-07-14 23:00:00,0,0,0,0,0,0,0,0,0,0
"296",2022-07-14 23:30:00,0,0,0,0,0,0,0,0,0,0
"297",2022-07-15 00:00:00,0,0,0,0,0,0,0,0,0,0
"298",2022-07-15 00:30:00,0,0,0,0,0,0,0,0,0,0
"299",2022-07-15 01:00:00,0,0,0,0,0,0,0,0,0,0
"300",2022-07-15 01:30:00,0,0,0,0,0,0,0,0,0,0
"301",2022-07-15 02:00:00,0,0,0,0,0,0,0,0,0,0
"302",2022-07-15 02:30:00,0,0,0,0,0,0,0,0,0,0
"303",2022-07-15 03:00:00,0,0,0,0,0,0,0,0,0,0
"304",2022-07-15 03:30:00,0,0,0,0,0,0,0,0,0,0
"305",2022-07-15 04:00:00,0,0,0,0,0,0,0,0,0,0
"306",2022-07-15 04:30:00,0,0,0,0,0,0,0,0,0,0
"307",2022-07-15 05:00:00,0,0,0,0,0,0,0,0,0,0
"308",2022-07-15 05:30:00,0,0,0,0,0,0,0,0,0,0
"309",2022-07-15 06:00:00,1,0,2,0,1,3,1,0,0,0
"310",2022-07-15 06:30:00,6,3,13,2,8,16,7,4,0,1
"311",2022-07-15 07:00:00,15,12,63,6,16,34,14,9,0,3
"312",2022-07-15 07:30:00,22,14,168,41,84,144,69,87,3,20
"313",2022-07-15 08:00:00,144,15,116,128,336,416,256,176,10,64
"314",2022-07-15 08:30:00,176,18,64,184,608,576,416,128,17,89
"315",2022-07-15 09:00:00,168,24,63,192,768,672,496,111,24,92
"316",2022-07-15 09:30:00,34,14,42,19,61,108,51,25,2,10
"317",2022-07-15 10:00:00,66,23,50,38,136,224,112,43,6,22
"318",2022-07-15 10:30:00,59,21,77,36,117,208,99,54,5,21
"319",2022-07-15 11:00:00,81,37,114,43,144,288,128,71,7,27
"320",2022-07-15 11:30:00,192,70,101,128,400,304,128,96,12,60
"321",2022-07-15 12:00:00,272,103,106,136,512,1344,480,128,35,112
"322",2022-07-15 12:30:00,272,82,176,200,800,1728,800,320,35,160
"323",2022-07-15 13:00:00,272,104,168,184,864,1664,608,248,40,152
"324",2022-07-15 13:30:00,216,94,136,64,216,384,144,90,12,43
"325",2022-07-15 14:00:00,91,35,74,34,128,224,100,51,6,22
"326",2022-07-15 14:30:00,168,126,152,63,168,480,176,107,27,49
"327",2022-07-15 15:00:00,464,248,144,81,200,496,168,99,27,49
"328",2022-07-15 15:30:00,496,320,368,79,192,512,240,136,32,50
"329",2022-07-15 16:00:00,144,50,78,54,184,400,144,63,12,34
"330",2022-07-15 16:30:00,192,256,704,69,136,672,184,176,21,43
"331",2022-07-15 17:00:00,368,256,272,59,128,336,114,93,21,34
"332",2022-07-15 17:30:00,320,224,160,59,128,288,108,78,19,31
"333",2022-07-15 18:00:00,272,54,108,152,480,704,336,97,29,85
"334",2022-07-15 18:30:00,39,47,384,104,224,400,168,256,12,46
"335",2022-07-15 19:00:00,16,7,21,12,42,67,31,14,1,6
"336",2022-07-15 19:30:00,12,6,19,10,35,56,30,14,1,5
"337",2022-07-15 20:00:00,9,6,17,6,21,37,19,8,0,3
"338",2022-07-15 20:30:00,7,5,14,4,15,27,13,6,0,2
"339",2022-07-15 21:00:00,4,2,9,2,9,16,8,4,0,1
"340",2022-07-15 21:30:00,1,0,2,0,2,3,1,0,0,0
"341",2022-07-15 22:00:00,0,0,0,0,0,0,0,0,0,0
"342",2022-07-15 22:30:00,0,0,0,0,0,0,0,0,0,0
"343",2022-07-15 23:00:00,0,0,0,0,0,0,0,0,0,0
"344",2022-07-15 23:30:00,0,0,0,0,0,0,0,0,0,0
"345",2022-07-16 00:00:00,0,0,0,0,0,0,0,0,0,0
"346",2022-07-16 00:30:00,0,0,0,0,0,0,0,0,0,0
"347",2022-07-16 01:00:00,0,0,0,0,0,0,0,0,0,0
"348",2022-07-16 01:30:00,0,0,0,0,0,0,0,0,0,0
"349",2022-07-16 02:00:00,0,0,0,0,0,0,0,0,0,0
"350",2022-07-16 02:30:00,0,0,0,0,0,0,0,0,0,0
"351",2022-07-16 03:00:00,0,0,0,0,0,0,0,0,0,0
"352",2022-07-16 03:30:00,0,0,0,0,0,0,0,0,0,0
"353",2022-07-16 04:00:00,0,0,0,0,0,0,0,0,0,0
"354",2022-07-16 04:30:00,0,0,0,0,0,0,0,0,0,0
"355",2022-07-16 05:00:00,0,0,0,0,0,0,0,0,0,0
"356",2022-07-16 05:30:00,0,0,0,0,0,0,0,0,0,0
"357",2022-07-16 06:00:00,0,0,2,0,1,3,1,0,0,0
"358",2022-07-16 06:30:00,6,2,15,2,9,17,8,4,0,1
"359",2022-07-16 07:00:00,11,5,28,7,20,37,17,12,0,4
"360",2022-07-16 07:30:00,26,22,416,19,45,110,41,48,2,10
"361",2022-07-16 08:00:00,43,60,400,22,41,106,44,45,4,10
"362",2022-07-16 08:30:00,39,46,768,40,84,124,52,128,6,18
"363",2022-07-16 09:00:00,43,64,768,47,96,304,113,144,10,22
"364",2022-07-16 09:30:00,224,28,76,256,1088,896,608,127,30,108
"365",2022-07-16 10:00:00,256,192,100,44,82,368,128,67,14,27
"366",2022-07-16 10:30:00,336,100,84,123,384,800,384,64,32,82
"367",2022-07-16 11:00:00,41,232,704,55,111,336,102,113,17,30
"368",2022-07-16 11:30:00,39,200,608,60,128,432,128,160,19,35
"369",2022-07-16 12:00:00,576,304,352,61,128,352,112,103,23,36
"370",2022-07-16 12:30:00,352,256,352,80,232,704,208,208,24,61
"371",2022-07-16 13:00:00,496,304,240,74,192,480,184,98,24,46
"372",2022-07-16 13:30:00,960,272,704,76,240,1088,272,192,26,60
"373",2022-07-16 14:00:00,704,320,368,70,200,480,176,152,26,45
"374",2022-07-16 14:30:00,65,320,352,108,512,1088,432,368,27,101
"375",2022-07-16 15:00:00,76,288,256,75,496,512,384,104,26,41
"376",2022-07-16 15:30:00,35,304,448,98,256,1152,384,224,33,65
"377",2022-07-16 16:00:00,1024,288,320,73,136,576,256,105,23,36
"378",2022-07-16 16:30:00,58,56,184,320,1216,1600,896,400,50,208
"379",2022-07-16 17:00:00,60,68,448,184,336,896,232,336,22,80
"380",2022-07-16 17:30:00,60,98,512,184,304,704,168,304,18,66
"381",2022-07-16 18:00:00,51,40,272,256,432,960,448,384,26,114
"382",2022-07-16 18:30:00,152,27,124,320,864,480,480,248,25,136
"383",2022-07-16 19:00:00,18,7,22,13,40,64,29,16,2,6
"384",2022-07-16 19:30:00,13,7,25,10,28,47,21,13,1,5
"385",2022-07-16 20:00:00,20,7,19,8,22,37,16,9,1,3
