datetime,irr_0,irr_10,irr_2,irr_4,irr_6,irr_8
2020-06-26T19:00:00Z,4477.8,2325,11711.2,2066.7,NA,1722.2
2020-06-26T19:30:00Z,8266.7,2497.2,49600.3,1636.1,NA,1808.3
2020-06-26T20:00:00Z,4305.6,1550,9300.1,1097.9,NA,1722.2
2020-06-26T20:30:00Z,2755.6,2066.7,7577.8,1205.6,NA,1722.2
2020-06-26T21:00:00Z,5166.7,1377.8,14466.8,1065.6,NA,3616.7
2020-06-26T21:30:00Z,8611.2,2066.7,46844.8,990.3,NA,3272.2
2020-06-26T22:00:00Z,52355.9,1550,17222.3,430.6,NA,2755.6
2020-06-26T22:30:00Z,93689.5,1356.3,12400.1,807.3,NA,2755.6
2020-06-26T23:00:00Z,18600.1,1237.9,38578,979.5,NA,2497.2
2020-06-26T23:30:00Z,2238.9,699.7,27555.7,1636.1,NA,1722.2
2020-06-27T00:00:00Z,2927.8,839.6,1463.9,559.7,NA,1022.6
2020-06-27T00:30:00Z,645.8,258.3,4650,387.5,NA,839.6
2020-06-27T01:00:00Z,6544.5,667.4,18600.1,366,NA,1636.1
2020-06-27T01:30:00Z,6200,96.9,1044.1,172.2,NA,183
2020-06-27T02:00:00Z,2066.7,161.5,1345.5,376.7,NA,301.4
2020-06-27T02:30:00Z,376.7,43.1,721.2,96.9,NA,53.8
2020-06-27T03:00:00Z,118.4,10.8,441.3,32.3,NA,21.5
2020-06-27T03:30:00Z,10.8,0,64.6,0,NA,0
2020-06-27T04:00:00Z,0,0,0,0,NA,0
2020-06-27T04:30:00Z,0,0,0,0,NA,0
2020-06-27T05:00:00Z,0,0,0,0,NA,0
