name,index,unique_day,middle,lower,upper,yday,year,lake
GPP,18,18,16.92135254,0.754670346,51.56359236,206,2022,MSOL
GPP,19,19,16.1111586,0.679443954,51.37684027,207,2022,MSOL
GPP,20,20,21.94313487,1.166829735,61.23556322,208,2022,MSOL
GPP,21,21,24.05340653,1.378947169,62.89150641,209,2022,MSOL
GPP,22,22,18.85024147,0.858863012,55.49118132,210,2022,MSOL
GPP,23,23,17.84989287,1.073671344,50.90013095,211,2022,MSOL
GPP,24,24,17.08731197,1.066413882,47.87279945,212,2022,MSOL
GPP,25,25,18.14147754,1.071906751,49.89123327,213,2022,MSOL
GPP,26,26,18.82708515,1.001267941,50.99624877,214,2022,MSOL
GPP,27,27,21.47074211,1.260341204,58.53232079,215,2022,MSOL
GPP,28,28,17.24496045,1.043295293,50.48075028,216,2022,MSOL
GPP,29,29,20.68408597,1.032997894,58.55307242,217,2022,MSOL
GPP,30,30,17.55716552,0.936481182,51.49044702,218,2022,MSOL
GPP,31,31,18.64902379,1.08465481,51.52884765,219,2022,MSOL
GPP,32,32,18.84150866,1.249237699,52.40719956,220,2022,MSOL
GPP,33,33,25.9459058,1.979061164,64.20332043,221,2022,MSOL
GPP,34,34,22.15895944,2.236270918,50.02432453,222,2022,MSOL
GPP,35,35,38.59499548,6.184728918,76.39781754,223,2022,MSOL
GPP,36,36,30.13719092,3.722653459,62.70715865,224,2022,MSOL
GPP,37,37,22.73070813,1.716371385,59.77386004,225,2022,MSOL
GPP,38,38,24.75577706,1.659384709,66.63114875,226,2022,MSOL
GPP,39,39,13.43677101,0.798040076,38.53973564,227,2022,MSOL
GPP,40,40,17.86758414,0.936397164,55.75265305,228,2022,MSOL
GPP,41,41,13.09058837,0.845181789,36.75836255,229,2022,MSOL
GPP,42,42,12.82809741,0.723225526,36.97285366,230,2022,MSOL
GPP,43,43,14.12433346,0.847039749,38.50023775,231,2022,MSOL
GPP,44,44,15.43586763,0.815220557,46.97506304,232,2022,MSOL
GPP,45,45,14.18324422,0.84760133,39.52605596,233,2022,MSOL
GPP,46,46,13.76993375,0.780917993,40.24708224,234,2022,MSOL
GPP,47,47,15.0976034,0.911466916,41.66769552,235,2022,MSOL
GPP,48,48,16.25152788,0.931160811,47.14952815,236,2022,MSOL
GPP,49,49,20.87854993,1.597855422,52.62818617,237,2022,MSOL
GPP,50,50,15.05084483,0.985281926,41.31162726,238,2022,MSOL
GPP,51,51,8.498116752,0.430096842,23.7191313,239,2022,MSOL
GPP,52,52,20.24591702,1.193987517,55.84145531,240,2022,MSOL
GPP,53,53,17.37536939,0.881380644,50.14869796,241,2022,MSOL
GPP,54,54,14.03111112,0.595901692,46.52903433,242,2022,MSOL
GPP,55,55,17.76374012,1.139319089,47.29484318,243,2022,MSOL
GPP,56,56,21.77176282,1.273006238,60.76765329,244,2022,MSOL
GPP,57,57,23.01004488,1.730356905,59.44493301,245,2022,MSOL
GPP,58,58,15.98192876,0.852030531,43.14168576,246,2022,MSOL
GPP,59,59,21.45308758,1.338515695,59.29952498,247,2022,MSOL
GPP,60,60,21.4935546,1.171614357,59.11470728,248,2022,MSOL
GPP,61,61,26.12482293,1.488803948,68.97595995,249,2022,MSOL
GPP,62,62,23.24664056,1.682496885,59.27374492,250,2022,MSOL
GPP,63,63,21.87756452,1.381041605,56.69086471,251,2022,MSOL
GPP,64,64,21.0482858,1.546097727,53.05060805,252,2022,MSOL
GPP,65,65,30.80623335,3.19341128,70.85084645,253,2022,MSOL
GPP,66,66,25.99404461,1.971938399,62.11143689,254,2022,MSOL
GPP,67,67,21.14341847,1.816803061,49.60508601,255,2022,MSOL
GPP,68,68,15.85753543,1.137965198,38.04081482,256,2022,MSOL
GPP,69,69,21.32568918,1.594587011,53.17570741,257,2022,MSOL
GPP,70,70,22.02670957,1.482785071,53.42558046,258,2022,MSOL
GPP,71,71,15.73344928,1.112466755,37.87241236,259,2022,MSOL
GPP,72,72,24.12618278,2.276433972,54.90957351,260,2022,MSOL
GPP,73,73,33.89230771,4.245839487,69.28738576,261,2022,MSOL
GPP,74,74,31.36296728,4.498560715,62.87821098,262,2022,MSOL
GPP,75,75,26.9354071,3.057004319,57.80310739,263,2022,MSOL
GPP,76,76,23.70621163,2.145396885,56.54197537,264,2022,MSOL
GPP,77,77,1.354656929,0.080521509,3.64061265,265,2022,MSOL
GPP,78,78,11.15208737,0.709858772,32.19079404,266,2022,MSOL
GPP,79,79,10.63055379,0.651224187,31.18728908,267,2022,MSOL
GPP,80,80,0.606735536,0.038222488,1.73912797,268,2022,MSOL
ER,1,1,-60.4506274,-2.751560985,-196.9810156,189,2022,MSOL
ER,2,2,-43.71331446,-2.342420275,-122.9782292,190,2022,MSOL
ER,3,3,-40.73586908,-1.7396924,-117.9884151,191,2022,MSOL
ER,4,4,-42.5804051,-2.373718783,-117.5567423,192,2022,MSOL
ER,5,5,-33.6601153,-1.665413841,-104.9978091,193,2022,MSOL
ER,6,6,-34.66590568,-2.072409592,-104.9109177,194,2022,MSOL
ER,7,7,-34.20709773,-1.82452917,-104.9141292,195,2022,MSOL
ER,8,8,-30.51120815,-1.39617797,-99.57855844,196,2022,MSOL
ER,9,9,-38.59969617,-2.174397314,-112.8553011,197,2022,MSOL
ER,10,10,-30.49080249,-1.424119711,-97.95402807,198,2022,MSOL
ER,11,11,-32.31948298,-1.747731417,-99.58440189,199,2022,MSOL
ER,12,12,-32.32230303,-1.581675337,-101.9830515,200,2022,MSOL
ER,13,13,-34.83490714,-1.937442949,-105.9796321,201,2022,MSOL
ER,14,14,-33.48453779,-1.421700148,-104.3865733,202,2022,MSOL
ER,15,15,-34.63096601,-1.328627574,-103.4072773,203,2022,MSOL
ER,16,16,-32.01633775,-1.852056075,-103.0663472,204,2022,MSOL
ER,17,17,-34.94412298,-2.057884175,-105.6002702,205,2022,MSOL
ER,18,18,-34.7187984,-1.813161764,-103.8425327,206,2022,MSOL
ER,19,19,-31.82494537,-1.761039307,-100.9399242,207,2022,MSOL
ER,20,20,-44.04232095,-2.753118599,-121.0035564,208,2022,MSOL
ER,21,21,-25.53775261,-1.095036455,-90.9160749,209,2022,MSOL
ER,22,22,-34.66936442,-1.623393757,-106.6230429,210,2022,MSOL
ER,23,23,-36.12693843,-1.92369047,-109.0260876,211,2022,MSOL
ER,24,24,-36.50597797,-2.082684248,-107.6641597,212,2022,MSOL
ER,25,25,-31.84163309,-1.343337638,-102.3056616,213,2022,MSOL
ER,26,26,-32.99640252,-1.480568164,-106.1634409,214,2022,MSOL
ER,27,27,-36.32288374,-1.833387708,-111.7617962,215,2022,MSOL
ER,28,28,-36.79369678,-1.806880458,-108.8134293,216,2022,MSOL
ER,29,29,-38.01274859,-2.069360999,-110.0456158,217,2022,MSOL
ER,30,30,-33.09437847,-1.950489614,-102.3971579,218,2022,MSOL
ER,31,31,-35.76249176,-2.100900447,-108.185259,219,2022,MSOL
ER,32,32,-35.70922616,-2.064498911,-107.2597733,220,2022,MSOL
ER,33,33,-43.2020485,-2.440135489,-119.193771,221,2022,MSOL
ER,34,34,-30.60032438,-1.374004052,-99.08792347,222,2022,MSOL
ER,35,35,-41.83435778,-2.018956211,-119.7300307,223,2022,MSOL
ER,36,36,-33.08950967,-1.657809693,-104.5651242,224,2022,MSOL
ER,37,37,-34.43922856,-1.581035379,-106.9054821,225,2022,MSOL
ER,38,38,-39.12314265,-2.347648909,-114.1331245,226,2022,MSOL
ER,39,39,-33.58825235,-1.748758519,-103.4288537,227,2022,MSOL
ER,40,40,-46.80330985,-3.036015424,-125.2561447,228,2022,MSOL
ER,41,41,-32.89443104,-1.495512032,-100.6774788,229,2022,MSOL
ER,42,42,-38.24163728,-2.266174038,-111.4962583,230,2022,MSOL
ER,43,43,-29.94813764,-1.400943085,-97.68291572,231,2022,MSOL
ER,44,44,-37.37113755,-1.995555674,-110.8899446,232,2022,MSOL
ER,45,45,-41.80839181,-2.484941826,-115.9112151,233,2022,MSOL
ER,46,46,-33.49587339,-1.460955661,-104.9351057,234,2022,MSOL
ER,47,47,-39.63945725,-2.11226566,-115.2328259,235,2022,MSOL
ER,48,48,-38.18836751,-1.830080817,-108.7510263,236,2022,MSOL
ER,49,49,-42.08088141,-2.509146823,-116.6497727,237,2022,MSOL
ER,50,50,-34.78691401,-1.89371148,-106.9905908,238,2022,MSOL
ER,51,51,-43.19543165,-2.904036949,-116.1636237,239,2022,MSOL
ER,52,52,-32.99516467,-1.751371997,-102.1796248,240,2022,MSOL
ER,53,53,-37.82884585,-2.310899488,-109.3711214,241,2022,MSOL
ER,54,54,-35.1005216,-1.80369276,-102.5552589,242,2022,MSOL
ER,55,55,-38.4282678,-2.162252446,-110.0624645,243,2022,MSOL
ER,56,56,-39.46753436,-2.489599732,-115.2295097,244,2022,MSOL
ER,57,57,-40.88863991,-2.312802919,-112.9834171,245,2022,MSOL
ER,58,58,-31.20976678,-1.4132561,-100.6064708,246,2022,MSOL
ER,59,59,-39.93554878,-2.283401667,-115.2928992,247,2022,MSOL
ER,60,60,-38.81061768,-1.79514555,-112.1399272,248,2022,MSOL
ER,61,61,-41.49537793,-2.155112021,-118.128811,249,2022,MSOL
ER,62,62,-40.81265417,-2.033843718,-117.3154344,250,2022,MSOL
ER,63,63,-42.24704534,-2.373055918,-117.8391952,251,2022,MSOL
ER,64,64,-39.61364944,-2.526360266,-114.2257026,252,2022,MSOL
ER,65,65,-44.98028987,-2.918990258,-120.5625902,253,2022,MSOL
ER,66,66,-49.39566206,-3.405551126,-126.4383436,254,2022,MSOL
ER,67,67,-41.2703951,-2.387838644,-115.6388691,255,2022,MSOL
ER,68,68,-38.18627831,-2.126889877,-109.749335,256,2022,MSOL
ER,69,69,-46.68269557,-3.307356506,-122.6701437,257,2022,MSOL
ER,70,70,-45.85685367,-3.065433451,-120.0158722,258,2022,MSOL
ER,71,71,-44.7042049,-2.777265561,-120.5364113,259,2022,MSOL
ER,72,72,-44.35030426,-2.507853054,-118.1991056,260,2022,MSOL
ER,73,73,-55.38543221,-4.275873821,-135.351253,261,2022,MSOL
ER,74,74,-44.15347813,-2.839641059,-121.6295638,262,2022,MSOL
ER,75,75,-38.9977841,-2.155438718,-112.4966154,263,2022,MSOL
ER,76,76,-55.49621995,-3.980314891,-136.5433593,264,2022,MSOL
ER,77,77,-28.94674503,-1.275849493,-95.4770093,265,2022,MSOL
ER,78,78,-28.48682265,-1.20810623,-93.2062475,266,2022,MSOL
ER,79,79,-47.32366723,-2.824172296,-122.2813921,267,2022,MSOL
ER,80,80,-45.77533415,-2.295361761,-158.9409186,268,2022,MSOL
NEP,1,1,-58.07822565,-194.6917934,-0.37831808,189,2022,MSOL
NEP,2,2,-18.80887482,-93.64159239,34.26903369,190,2022,MSOL
NEP,3,3,-13.74049308,-85.42729009,41.45087439,191,2022,MSOL
NEP,4,4,-20.94829342,-92.84735622,29.65154951,192,2022,MSOL
NEP,5,5,-13.28749217,-81.9901139,34.78953976,193,2022,MSOL
NEP,6,6,-18.67982234,-88.72386035,24.85697258,194,2022,MSOL
NEP,7,7,-15.93726742,-83.22115828,28.65983989,195,2022,MSOL
NEP,8,8,-12.3412227,-78.94635706,30.68174841,196,2022,MSOL
NEP,9,9,-15.21546406,-84.19530804,36.11167729,197,2022,MSOL
NEP,10,10,-13.27358122,-78.2234121,28.86125563,198,2022,MSOL
NEP,11,11,-17.07532206,-83.96194579,23.22016153,199,2022,MSOL
NEP,12,12,-16.85301456,-84.16824613,24.82888071,200,2022,MSOL
NEP,13,13,-18.25045966,-86.37325815,26.05886931,201,2022,MSOL
NEP,14,14,-15.55416402,-85.0604891,28.11296038,202,2022,MSOL
NEP,15,15,-19.74827968,-88.99680095,22.57213991,203,2022,MSOL
NEP,16,16,-15.3981979,-83.94459939,26.15786642,204,2022,MSOL
NEP,17,17,-13.64297045,-80.58954216,34.97804475,205,2022,MSOL
NEP,18,18,-16.7101667,-84.16605145,27.67693633,206,2022,MSOL
NEP,19,19,-14.69337655,-80.6199051,28.78126606,207,2022,MSOL
NEP,20,20,-21.2984536,-94.2995248,30.71302037,208,2022,MSOL
NEP,21,21,-3.005714436,-63.84213108,42.08811449,209,2022,MSOL
NEP,22,22,-14.98675522,-84.58069866,31.38570851,210,2022,MSOL
NEP,23,23,-17.2612056,-87.24821783,27.75177006,211,2022,MSOL
NEP,24,24,-18.4738118,-87.51741087,25.80450173,212,2022,MSOL
NEP,25,25,-13.17675656,-81.22830824,29.09273944,213,2022,MSOL
NEP,26,26,-13.99849799,-82.82255523,28.82035238,214,2022,MSOL
NEP,27,27,-14.92714751,-85.48678197,32.70140221,215,2022,MSOL
NEP,28,28,-18.22364836,-88.97781154,25.90255274,216,2022,MSOL
NEP,29,29,-16.64807135,-86.17791266,31.35045643,217,2022,MSOL
NEP,30,30,-15.30353711,-81.24081573,30.1119982,218,2022,MSOL
NEP,31,31,-16.2172407,-87.72951805,28.71538305,219,2022,MSOL
NEP,32,32,-15.96224717,-86.46365349,28.7946326,220,2022,MSOL
NEP,33,33,-17.44367906,-90.51529702,34.49444809,221,2022,MSOL
NEP,34,34,-9.135545757,-74.25980637,30.95182957,222,2022,MSOL
NEP,35,35,-4.905693748,-76.54137518,48.46489985,223,2022,MSOL
NEP,36,36,-4.79116172,-71.18938813,41.12305897,224,2022,MSOL
NEP,37,37,-11.43022791,-79.41779668,35.41110733,225,2022,MSOL
NEP,38,38,-13.79872096,-86.32056302,36.77616726,226,2022,MSOL
NEP,39,39,-19.28370334,-88.45820119,20.260559,227,2022,MSOL
NEP,40,40,-27.32347143,-104.0492487,24.88101708,228,2022,MSOL
NEP,41,41,-19.02954701,-87.21343177,20.16005278,229,2022,MSOL
NEP,42,42,-24.34237823,-96.41976793,17.33704749,230,2022,MSOL
NEP,43,43,-15.45027619,-82.54745245,21.4531652,231,2022,MSOL
NEP,44,44,-20.58382461,-91.00610748,23.70717382,232,2022,MSOL
NEP,45,45,-26.64508903,-99.20724939,18.29740355,233,2022,MSOL
NEP,46,46,-18.8801551,-87.72790917,20.96319305,234,2022,MSOL
NEP,47,47,-23.42492105,-97.86084873,20.57761027,235,2022,MSOL
NEP,48,48,-20.81726865,-90.68508399,23.58196083,236,2022,MSOL
NEP,49,49,-20.89203363,-91.78792025,27.11536242,237,2022,MSOL
NEP,50,50,-19.22903739,-89.82224591,21.2012707,238,2022,MSOL
NEP,51,51,-33.8163859,-106.7564846,8.285222903,239,2022,MSOL
NEP,52,52,-12.22523171,-78.71531162,32.27366569,240,2022,MSOL
NEP,53,53,-19.03385809,-88.52703423,27.66702732,241,2022,MSOL
NEP,54,54,-19.77719783,-84.95201287,24.52854987,242,2022,MSOL
NEP,55,55,-19.91305343,-89.2341563,24.72834018,243,2022,MSOL
NEP,56,56,-16.72130862,-89.30118831,32.87121413,244,2022,MSOL
NEP,57,57,-17.25926526,-87.83694246,31.92728274,245,2022,MSOL
NEP,58,58,-14.89455129,-81.98808254,24.97288047,246,2022,MSOL
NEP,59,59,-17.9879873,-88.64220789,31.5444759,247,2022,MSOL
NEP,60,60,-16.48780749,-87.1796731,32.79715706,248,2022,MSOL
NEP,61,61,-14.73626737,-87.08999194,38.59147078,249,2022,MSOL
NEP,62,62,-17.63339268,-89.58695556,31.67313205,250,2022,MSOL
NEP,63,63,-19.75367387,-92.15944639,29.60785848,251,2022,MSOL
NEP,64,64,-18.51452782,-89.40899783,29.45950772,252,2022,MSOL
NEP,65,65,-14.35443975,-85.85393447,39.08473957,253,2022,MSOL
NEP,66,66,-22.82539737,-97.27565155,30.06390836,254,2022,MSOL
NEP,67,67,-19.79316776,-91.81200338,26.15697471,255,2022,MSOL
NEP,68,68,-22.27526647,-91.07262635,20.52356448,256,2022,MSOL
NEP,69,69,-25.11596445,-98.03471541,26.18105094,257,2022,MSOL
NEP,70,70,-23.14612688,-96.1615148,26.2604451,258,2022,MSOL
NEP,71,71,-28.4962155,-102.0209265,17.76908338,259,2022,MSOL
NEP,72,72,-19.83484367,-91.54005246,29.54803568,260,2022,MSOL
NEP,73,73,-21.96442536,-97.9579942,36.69028127,261,2022,MSOL
NEP,74,74,-13.83505748,-85.73918085,36.26230005,262,2022,MSOL
NEP,75,75,-12.75216245,-82.08767043,33.88883841,263,2022,MSOL
NEP,76,76,-31.33205311,-108.4028999,24.78798636,264,2022,MSOL
NEP,77,77,-27.41551415,-93.69148497,0.120432571,265,2022,MSOL
NEP,78,78,-16.54037593,-78.8809401,17.5327031,266,2022,MSOL
NEP,79,79,-35.6905919,-109.9824444,11.47121858,267,2022,MSOL
NEP,80,80,-45.0741256,-158.4830455,-1.630408228,268,2022,MSOL
GPP_m2,1,1,1.976483723,0.085082131,6.642917777,189,2022,MSOL
GPP_m2,2,2,23.6666133,1.435580345,66.28942311,190,2022,MSOL
GPP_m2,3,3,26.2629598,1.53726175,72.20176567,191,2022,MSOL
GPP_m2,4,4,20.27218705,1.033717555,59.17160557,192,2022,MSOL
GPP_m2,5,5,19.68025905,0.884484608,59.56618771,193,2022,MSOL
GPP_m2,6,6,14.9682455,0.734328482,45.1254984,194,2022,MSOL
GPP_m2,7,7,17.12231675,0.935860011,53.12636539,195,2022,MSOL
GPP_m2,8,8,17.30857956,0.909650382,52.33172434,196,2022,MSOL
GPP_m2,9,9,22.22535356,0.974000766,66.57838814,197,2022,MSOL
GPP_m2,10,10,16.19779064,0.779659681,50.68630661,198,2022,MSOL
GPP_m2,11,11,13.45202235,0.696377174,45.07891339,199,2022,MSOL
GPP_m2,12,12,14.4147257,0.744529451,45.33011834,200,2022,MSOL
GPP_m2,13,13,15.30848941,0.638465609,49.8899934,201,2022,MSOL
GPP_m2,14,14,16.67302958,0.991372335,50.57541017,202,2022,MSOL
GPP_m2,15,15,13.39597978,0.593303292,41.92380387,203,2022,MSOL
GPP_m2,16,16,16.54385275,0.901889536,46.20891789,204,2022,MSOL
GPP_m2,17,17,20.46123089,1.084263752,61.31728999,205,2022,MSOL
GPP_m2,18,18,16.92135254,0.754670346,51.56359236,206,2022,MSOL
GPP_m2,19,19,16.1111586,0.679443954,51.37684027,207,2022,MSOL
GPP_m2,20,20,21.94313487,1.166829735,61.23556322,208,2022,MSOL
GPP_m2,21,21,24.05340653,1.378947169,62.89150641,209,2022,MSOL
GPP_m2,22,22,18.85024147,0.858863012,55.49118132,210,2022,MSOL
GPP_m2,23,23,17.84989287,1.073671344,50.90013095,211,2022,MSOL
GPP_m2,24,24,17.08731197,1.066413882,47.87279945,212,2022,MSOL
GPP_m2,25,25,18.14147754,1.071906751,49.89123327,213,2022,MSOL
GPP_m2,26,26,18.82708515,1.001267941,50.99624877,214,2022,MSOL
GPP_m2,27,27,21.47074211,1.260341204,58.53232079,215,2022,MSOL
GPP_m2,28,28,17.24496045,1.043295293,50.48075028,216,2022,MSOL
GPP_m2,29,29,20.68408597,1.032997894,58.55307242,217,2022,MSOL
GPP_m2,30,30,17.55716552,0.936481182,51.49044702,218,2022,MSOL
GPP_m2,31,31,18.64902379,1.08465481,51.52884765,219,2022,MSOL
GPP_m2,32,32,18.84150866,1.249237699,52.40719956,220,2022,MSOL
GPP_m2,33,33,25.9459058,1.979061164,64.20332043,221,2022,MSOL
GPP_m2,34,34,22.15895944,2.236270918,50.02432453,222,2022,MSOL
GPP_m2,35,35,38.59499548,6.184728918,76.39781754,223,2022,MSOL
GPP_m2,36,36,30.13719092,3.722653459,62.70715865,224,2022,MSOL
GPP_m2,37,37,22.73070813,1.716371385,59.77386004,225,2022,MSOL
GPP_m2,38,38,24.75577706,1.659384709,66.63114875,226,2022,MSOL
GPP_m2,39,39,13.43677101,0.798040076,38.53973564,227,2022,MSOL
GPP_m2,40,40,17.86758414,0.936397164,55.75265305,228,2022,MSOL
GPP_m2,41,41,13.09058837,0.845181789,36.75836255,229,2022,MSOL
GPP_m2,42,42,12.82809741,0.723225526,36.97285366,230,2022,MSOL
GPP_m2,43,43,14.12433346,0.847039749,38.50023775,231,2022,MSOL
GPP_m2,44,44,15.43586763,0.815220557,46.97506304,232,2022,MSOL
GPP_m2,45,45,14.18324422,0.84760133,39.52605596,233,2022,MSOL
GPP_m2,46,46,13.76993375,0.780917993,40.24708224,234,2022,MSOL
GPP_m2,47,47,15.0976034,0.911466916,41.66769552,235,2022,MSOL
GPP_m2,48,48,16.25152788,0.931160811,47.14952815,236,2022,MSOL
GPP_m2,49,49,20.87854993,1.597855422,52.62818617,237,2022,MSOL
GPP_m2,50,50,15.05084483,0.985281926,41.31162726,238,2022,MSOL
GPP_m2,51,51,8.498116752,0.430096842,23.7191313,239,2022,MSOL
GPP_m2,52,52,20.24591702,1.193987517,55.84145531,240,2022,MSOL
GPP_m2,53,53,17.37536939,0.881380644,50.14869796,241,2022,MSOL
GPP_m2,54,54,14.03111112,0.595901692,46.52903433,242,2022,MSOL
GPP_m2,55,55,17.76374012,1.139319089,47.29484318,243,2022,MSOL
GPP_m2,56,56,21.77176282,1.273006238,60.76765329,244,2022,MSOL
GPP_m2,57,57,23.01004488,1.730356905,59.44493301,245,2022,MSOL
GPP_m2,58,58,15.98192876,0.852030531,43.14168576,246,2022,MSOL
GPP_m2,59,59,21.45308758,1.338515695,59.29952498,247,2022,MSOL
GPP_m2,60,60,21.4935546,1.171614357,59.11470728,248,2022,MSOL
GPP_m2,61,61,26.12482293,1.488803948,68.97595995,249,2022,MSOL
GPP_m2,62,62,23.24664056,1.682496885,59.27374492,250,2022,MSOL
GPP_m2,63,63,21.87756452,1.381041605,56.69086471,251,2022,MSOL
GPP_m2,64,64,21.0482858,1.546097727,53.05060805,252,2022,MSOL
GPP_m2,65,65,30.80623335,3.19341128,70.85084645,253,2022,MSOL
GPP_m2,66,66,25.99404461,1.971938399,62.11143689,254,2022,MSOL
GPP_m2,67,67,21.14341847,1.816803061,49.60508601,255,2022,MSOL
GPP_m2,68,68,15.85753543,1.137965198,38.04081482,256,2022,MSOL
GPP_m2,69,69,21.32568918,1.594587011,53.17570741,257,2022,MSOL
GPP_m2,70,70,22.02670957,1.482785071,53.42558046,258,2022,MSOL
GPP_m2,71,71,15.73344928,1.112466755,37.87241236,259,2022,MSOL
GPP_m2,72,72,24.12618278,2.276433972,54.90957351,260,2022,MSOL
GPP_m2,73,73,33.89230771,4.245839487,69.28738576,261,2022,MSOL
GPP_m2,74,74,31.36296728,4.498560715,62.87821098,262,2022,MSOL
GPP_m2,75,75,26.9354071,3.057004319,57.80310739,263,2022,MSOL
GPP_m2,76,76,23.70621163,2.145396885,56.54197537,264,2022,MSOL
GPP_m2,77,77,1.354656929,0.080521509,3.64061265,265,2022,MSOL
GPP_m2,78,78,11.15208737,0.709858772,32.19079404,266,2022,MSOL
GPP_m2,79,79,10.63055379,0.651224187,31.18728908,267,2022,MSOL
GPP_m2,80,80,0.606735536,0.038222488,1.73912797,268,2022,MSOL
ER_m2,1,1,-60.4506274,-2.751560985,-196.9810156,189,2022,MSOL
ER_m2,2,2,-43.71331446,-2.342420275,-122.9782292,190,2022,MSOL
ER_m2,3,3,-40.73586908,-1.7396924,-117.9884151,191,2022,MSOL
ER_m2,4,4,-42.5804051,-2.373718783,-117.5567423,192,2022,MSOL
ER_m2,5,5,-33.6601153,-1.665413841,-104.9978091,193,2022,MSOL
ER_m2,6,6,-34.66590568,-2.072409592,-104.9109177,194,2022,MSOL
ER_m2,7,7,-34.20709773,-1.82452917,-104.9141292,195,2022,MSOL
ER_m2,8,8,-30.51120815,-1.39617797,-99.57855844,196,2022,MSOL
ER_m2,9,9,-38.59969617,-2.174397314,-112.8553011,197,2022,MSOL
ER_m2,10,10,-30.49080249,-1.424119711,-97.95402807,198,2022,MSOL
ER_m2,11,11,-32.31948298,-1.747731417,-99.58440189,199,2022,MSOL
ER_m2,12,12,-32.32230303,-1.581675337,-101.9830515,200,2022,MSOL
ER_m2,13,13,-34.83490714,-1.937442949,-105.9796321,201,2022,MSOL
ER_m2,14,14,-33.48453779,-1.421700148,-104.3865733,202,2022,MSOL
ER_m2,15,15,-34.63096601,-1.328627574,-103.4072773,203,2022,MSOL
ER_m2,16,16,-32.01633775,-1.852056075,-103.0663472,204,2022,MSOL
ER_m2,17,17,-34.94412298,-2.057884175,-105.6002702,205,2022,MSOL
ER_m2,18,18,-34.7187984,-1.813161764,-103.8425327,206,2022,MSOL
ER_m2,19,19,-31.82494537,-1.761039307,-100.9399242,207,2022,MSOL
ER_m2,20,20,-44.04232095,-2.753118599,-121.0035564,208,2022,MSOL
ER_m2,21,21,-25.53775261,-1.095036455,-90.9160749,209,2022,MSOL
ER_m2,22,22,-34.66936442,-1.623393757,-106.6230429,210,2022,MSOL
ER_m2,23,23,-36.12693843,-1.92369047,-109.0260876,211,2022,MSOL
ER_m2,24,24,-36.50597797,-2.082684248,-107.6641597,212,2022,MSOL
ER_m2,25,25,-31.84163309,-1.343337638,-102.3056616,213,2022,MSOL
ER_m2,26,26,-32.99640252,-1.480568164,-106.1634409,214,2022,MSOL
ER_m2,27,27,-36.32288374,-1.833387708,-111.7617962,215,2022,MSOL
ER_m2,28,28,-36.79369678,-1.806880458,-108.8134293,216,2022,MSOL
ER_m2,29,29,-38.01274859,-2.069360999,-110.0456158,217,2022,MSOL
ER_m2,30,30,-33.09437847,-1.950489614,-102.3971579,218,2022,MSOL
ER_m2,31,31,-35.76249176,-2.100900447,-108.185259,219,2022,MSOL
ER_m2,32,32,-35.70922616,-2.064498911,-107.2597733,220,2022,MSOL
ER_m2,33,33,-43.2020485,-2.440135489,-119.193771,221,2022,MSOL
ER_m2,34,34,-30.60032438,-1.374004052,-99.08792347,222,2022,MSOL
ER_m2,35,35,-41.83435778,-2.018956211,-119.7300307,223,2022,MSOL
ER_m2,36,36,-33.08950967,-1.657809693,-104.5651242,224,2022,MSOL
ER_m2,37,37,-34.43922856,-1.581035379,-106.9054821,225,2022,MSOL
ER_m2,38,38,-39.12314265,-2.347648909,-114.1331245,226,2022,MSOL
ER_m2,39,39,-33.58825235,-1.748758519,-103.4288537,227,2022,MSOL
ER_m2,40,40,-46.80330985,-3.036015424,-125.2561447,228,2022,MSOL
ER_m2,41,41,-32.89443104,-1.495512032,-100.6774788,229,2022,MSOL
ER_m2,42,42,-38.24163728,-2.266174038,-111.4962583,230,2022,MSOL
ER_m2,43,43,-29.94813764,-1.400943085,-97.68291572,231,2022,MSOL
ER_m2,44,44,-37.37113755,-1.995555674,-110.8899446,232,2022,MSOL
ER_m2,45,45,-41.80839181,-2.484941826,-115.9112151,233,2022,MSOL
ER_m2,46,46,-33.49587339,-1.460955661,-104.9351057,234,2022,MSOL
ER_m2,47,47,-39.63945725,-2.11226566,-115.2328259,235,2022,MSOL
ER_m2,48,48,-38.18836751,-1.830080817,-108.7510263,236,2022,MSOL
ER_m2,49,49,-42.08088141,-2.509146823,-116.6497727,237,2022,MSOL
ER_m2,50,50,-34.78691401,-1.89371148,-106.9905908,238,2022,MSOL
ER_m2,51,51,-43.19543165,-2.904036949,-116.1636237,239,2022,MSOL
ER_m2,52,52,-32.99516467,-1.751371997,-102.1796248,240,2022,MSOL
ER_m2,53,53,-37.82884585,-2.310899488,-109.3711214,241,2022,MSOL
ER_m2,54,54,-35.1005216,-1.80369276,-102.5552589,242,2022,MSOL
ER_m2,55,55,-38.4282678,-2.162252446,-110.0624645,243,2022,MSOL
ER_m2,56,56,-39.46753436,-2.489599732,-115.2295097,244,2022,MSOL
ER_m2,57,57,-40.88863991,-2.312802919,-112.9834171,245,2022,MSOL
ER_m2,58,58,-31.20976678,-1.4132561,-100.6064708,246,2022,MSOL
ER_m2,59,59,-39.93554878,-2.283401667,-115.2928992,247,2022,MSOL
ER_m2,60,60,-38.81061768,-1.79514555,-112.1399272,248,2022,MSOL
ER_m2,61,61,-41.49537793,-2.155112021,-118.128811,249,2022,MSOL
