datetime,irr_0,irr_2,irr_3,irr_4,irr_6
2020-08-06T18:00:00Z,1894.5,2411.1,3100,1033.3,2411.1
2020-08-06T18:30:00Z,1808.3,3788.9,2497.2,968.8,2152.8
2020-08-06T19:00:00Z,1377.8,5511.1,3788.9,904.2,1894.5
2020-08-06T19:30:00Z,2066.7,3788.9,3961.1,1108.7,2066.7
2020-08-06T20:00:00Z,516.7,3100,3616.7,1119.5,818.1
2020-08-06T20:30:00Z,764.2,3272.2,4305.6,1345.5,1722.2
2020-08-06T21:00:00Z,462.9,2583.4,3100,1141,1377.8
2020-08-06T21:30:00Z,1894.5,12400.1,34444.7,2927.8,2755.6
2020-08-06T22:00:00Z,785.8,6544.5,11711.2,3100,871.9
2020-08-06T22:30:00Z,968.8,9644.5,13777.9,1894.5,1463.9
2020-08-06T23:00:00Z,1184,5511.1,19289,1894.5,1237.9
2020-08-06T23:30:00Z,322.9,4305.6,4650,796.5,387.5
2020-08-07T00:00:00Z,710.4,3100,11022.3,731.9,592
2020-08-07T00:30:00Z,871.9,8611.2,13089,1259.4,473.6
2020-08-07T01:00:00Z,290.6,1550,2755.6,355.2,226
2020-08-07T01:30:00Z,215.3,1377.8,2325,312.2,193.8
2020-08-07T02:00:00Z,86.1,398.3,570.5,150.7,183
2020-08-07T02:30:00Z,21.5,161.5,204.5,75.3,53.8
2020-08-07T03:00:00Z,0,10.8,10.8,0,0
2020-08-07T03:30:00Z,0,0,0,0,0
2020-08-07T04:00:00Z,0,0,0,0,0
2020-08-07T04:30:00Z,0,0,0,0,0
2020-08-07T05:00:00Z,0,0,0,0,0
2020-08-07T05:30:00Z,0,0,0,0,0
2020-08-07T06:00:00Z,0,0,0,0,0
2020-08-07T06:30:00Z,0,0,0,0,0
2020-08-07T07:00:00Z,0,0,0,0,0
2020-08-07T07:30:00Z,0,0,0,0,0
2020-08-07T08:00:00Z,0,0,0,0,0
2020-08-07T08:30:00Z,0,0,0,0,0
2020-08-07T09:00:00Z,0,0,0,0,0
2020-08-07T09:30:00Z,0,0,0,0,0
2020-08-07T10:00:00Z,0,0,0,0,0
2020-08-07T10:30:00Z,0,0,0,0,0
2020-08-07T11:00:00Z,0,0,0,0,0
2020-08-07T11:30:00Z,0,0,0,0,0
2020-08-07T12:00:00Z,0,0,0,0,0
2020-08-07T12:30:00Z,0,53.8,64.6,32.3,32.3
2020-08-07T13:00:00Z,75.3,312.2,473.6,269.1,226
2020-08-07T13:30:00Z,204.5,785.8,893.4,398.3,462.9
2020-08-07T14:00:00Z,322.9,1097.9,1377.8,688.9,1011.8
2020-08-07T14:30:00Z,129.2,968.8,1216.3,398.3,559.7
2020-08-07T15:00:00Z,139.9,850.4,839.6,570.5,656.6
2020-08-07T15:30:00Z,312.2,1377.8,1636.1,656.6,1216.3
2020-08-07T16:00:00Z,1980.6,2583.4,3272.2,1377.8,1894.5
2020-08-07T16:30:00Z,215.3,1808.3,1980.6,775,785.8
2020-08-07T17:00:00Z,527.4,4650,4477.8,1356.3,1377.8
2020-08-07T17:30:00Z,710.4,2927.8,2755.6,1194.8,1636.1
2020-08-07T18:00:00Z,688.9,3100,4305.6,1636.1,1808.3
2020-08-07T18:30:00Z,387.5,2411.1,2755.6,1097.9,1377.8
2020-08-07T19:00:00Z,2497.2,6200,9300.1,2238.9,3788.9
2020-08-07T19:30:00Z,925.7,3444.5,3961.1,1173.3,1550
2020-08-07T20:00:00Z,3961.1,1894.5,2755.6,1356.3,2238.9
2020-08-07T20:30:00Z,1636.1,5511.1,5166.7,1313.2,1894.5
2020-08-07T21:00:00Z,2497.2,22044.6,22044.6,3616.7,2152.8
2020-08-07T21:30:00Z,2497.2,15844.5,52355.9,2755.6,2066.7
2020-08-07T22:00:00Z,1119.5,3272.2,4822.3,947.2,979.5
2020-08-07T22:30:00Z,1722.2,18600.1,28933.5,1894.5,1205.6
2020-08-07T23:00:00Z,538.2,1463.9,2669.5,333.7,344.4
2020-08-07T23:30:00Z,1636.1,16533.4,19289,688.9,645.8
2020-08-08T00:00:00Z,55111.5,26178,12400.1,796.5,602.8
2020-08-08T00:30:00Z,26178,17911.2,10677.8,570.5,430.6
2020-08-08T01:00:00Z,8266.7,5166.7,6544.5,322.9,333.7
2020-08-08T01:30:00Z,16533.4,4305.6,4305.6,247.6,247.6
2020-08-08T02:00:00Z,2325,409,462.9,183,118.4
2020-08-08T02:30:00Z,1636.1,279.9,301.4,96.9,75.3
2020-08-08T03:00:00Z,409,43.1,43.1,0,0
2020-08-08T03:30:00Z,0,0,0,0,0
2020-08-08T04:00:00Z,0,0,0,0,0
2020-08-08T04:30:00Z,0,0,0,0,0
2020-08-08T05:00:00Z,0,0,0,0,0
2020-08-08T05:30:00Z,0,0,0,0,0
2020-08-08T06:00:00Z,0,0,0,0,0
2020-08-08T06:30:00Z,0,0,0,0,0
2020-08-08T07:00:00Z,0,0,0,0,0
2020-08-08T07:30:00Z,0,0,0,0,0
2020-08-08T08:00:00Z,0,0,0,0,0
2020-08-08T08:30:00Z,0,0,0,0,0
2020-08-08T09:00:00Z,0,0,0,0,0
2020-08-08T09:30:00Z,0,0,0,0,0
2020-08-08T10:00:00Z,0,0,0,0,0
2020-08-08T10:30:00Z,0,0,0,0,0
2020-08-08T11:00:00Z,0,0,0,0,0
2020-08-08T11:30:00Z,0,0,0,0,0
2020-08-08T12:00:00Z,64.6,0,0,0,0
2020-08-08T12:30:00Z,2066.7,75.3,96.9,43.1,43.1
2020-08-08T13:00:00Z,5511.1,312.2,366,172.2,172.2
2020-08-08T13:30:00Z,7577.8,549,624.3,226,183
2020-08-08T14:00:00Z,18600.1,936.5,1054.9,527.4,484.4
2020-08-08T14:30:00Z,23422.4,1108.7,1237.9,656.6,667.4
2020-08-08T15:00:00Z,37200.2,1894.5,2325,914.9,1022.6
2020-08-08T15:30:00Z,46844.8,2152.8,2755.6,1463.9,1248.6
2020-08-08T16:00:00Z,44089.2,1324,1722.2,1001,1227.1
2020-08-08T16:30:00Z,66133.8,1280.9,1463.9,1227.1,2238.9
2020-08-08T17:00:00Z,187379,4477.8,1980.6,2066.7,4477.8
2020-08-08T17:30:00Z,88178.4,1722.2,2238.9,1377.8,3616.7
2020-08-08T18:00:00Z,110223,2497.2,2325,1550,3100
2020-08-08T18:30:00Z,176356.7,1894.5,3272.2,1345.5,2755.6
2020-08-08T19:00:00Z,242490.5,4650,7233.4,1636.1,3788.9
2020-08-08T19:30:00Z,253512.8,33066.9,38578,1980.6,2755.6
2020-08-08T20:00:00Z,39955.8,2583.4,2497.2,828.8,1270.1
2020-08-08T20:30:00Z,220445.9,11022.3,16533.4,3100,2755.6
2020-08-08T21:00:00Z,68889.3,6200,9300.1,2066.7,1065.6
2020-08-08T21:30:00Z,74400.5,7233.4,10333.4,1054.9,925.7
2020-08-08T22:00:00Z,93689.5,7577.8,11022.3,1636.1,1162.5
2020-08-08T22:30:00Z,55111.5,3616.7,4477.8,1356.3,1259.4
2020-08-08T23:00:00Z,60622.6,3961.1,4822.3,1463.9,1291.7
2020-08-08T23:30:00Z,28933.5,3961.1,3788.9,1097.9,925.7
2020-08-09T00:00:00Z,26178,2497.2,3616.7,667.4,635.1
2020-08-09T00:30:00Z,33066.9,2325,2755.6,1054.9,688.9
2020-08-09T01:00:00Z,22044.6,3272.2,2669.5,656.6,495.1
2020-08-09T01:30:00Z,17911.2,1463.9,1980.6,430.6,344.4
2020-08-09T02:00:00Z,6544.5,419.8,419.8,139.9,150.7
2020-08-09T02:30:00Z,1377.8,86.1,107.6,43.1,43.1
2020-08-09T03:00:00Z,129.2,0,0,0,0
2020-08-09T03:30:00Z,0,0,0,0,0
2020-08-09T04:00:00Z,0,0,0,0,0
2020-08-09T04:30:00Z,0,0,0,0,0
2020-08-09T05:00:00Z,0,0,0,0,0
2020-08-09T05:30:00Z,0,0,0,0,0
2020-08-09T06:00:00Z,0,0,0,0,0
2020-08-09T06:30:00Z,0,0,0,0,0
2020-08-09T07:00:00Z,0,0,0,0,0
2020-08-09T07:30:00Z,0,0,0,0,0
2020-08-09T08:00:00Z,0,0,0,0,0
2020-08-09T08:30:00Z,0,0,0,0,0
2020-08-09T09:00:00Z,0,0,0,0,0
2020-08-09T09:30:00Z,0,0,0,0,0
2020-08-09T10:00:00Z,0,0,0,0,0
2020-08-09T10:30:00Z,0,0,0,0,0
2020-08-09T11:00:00Z,0,0,0,0,0
2020-08-09T11:30:00Z,0,0,0,0,0
2020-08-09T12:00:00Z,21.5,0,0,0,0
2020-08-09T12:30:00Z,322.9,10.8,21.5,0,0
2020-08-09T13:00:00Z,4822.3,247.6,344.4,139.9,139.9
2020-08-09T13:30:00Z,7577.8,398.3,559.7,215.3,215.3
2020-08-09T14:00:00Z,12400.1,613.5,807.3,312.2,322.9
2020-08-09T14:30:00Z,30311.3,1377.8,1636.1,925.7,1227.1
2020-08-09T15:00:00Z,28933.5,1463.9,1808.3,947.2,990.3
2020-08-09T15:30:00Z,24800.2,1302.4,1636.1,678.1,624.3
2020-08-09T16:00:00Z,19289,914.9,1194.8,570.5,538.2
2020-08-09T16:30:00Z,18600.1,1141,1377.8,731.9,602.8
2020-08-09T17:00:00Z,30311.3,1722.2,1980.6,1377.8,925.7
2020-08-09T17:30:00Z,198401.3,4477.8,6200,2497.2,4650
2020-08-09T18:00:00Z,198401.3,4305.6,4994.5,2325,4477.8
2020-08-09T18:30:00Z,46844.8,1894.5,2583.4,1033.3,1248.6
2020-08-09T19:00:00Z,154312.1,3444.5,4305.6,1205.6,1980.6
2020-08-09T19:30:00Z,66133.8,6544.5,8611.2,1463.9,1722.2
2020-08-09T20:00:00Z,99200.7,4822.3,7233.4,2238.9,1894.5
2020-08-09T20:30:00Z,187379,4133.4,7577.8,1377.8,2152.8
2020-08-09T21:00:00Z,49600.3,2927.8,3616.7,1033.3,947.2
2020-08-09T21:30:00Z,55111.5,2583.4,3444.5,1377.8,1237.9
2020-08-09T22:00:00Z,74400.5,10333.4,26178,1377.8,1377.8
2020-08-09T22:30:00Z,110223,4305.6,5511.1,936.5,968.8
2020-08-09T23:00:00Z,42711.4,3788.9,4133.4,1162.5,893.4
2020-08-09T23:30:00Z,24800.2,2066.7,2066.7,538.2,516.7
2020-08-10T00:00:00Z,39955.8,3444.5,4133.4,1087.2,796.5
2020-08-10T00:30:00Z,13089,1377.8,1334.7,430.6,441.3
2020-08-10T01:00:00Z,15844.5,1550,1894.5,355.2,279.9
2020-08-10T01:30:00Z,7233.4,1141,1022.6,236.8,226
2020-08-10T02:00:00Z,3616.7,592,602.8,183,129.2
2020-08-10T02:30:00Z,3272.2,344.4,398.3,96.9,86.1
2020-08-10T03:00:00Z,484.4,43.1,43.1,10.8,0
2020-08-10T03:30:00Z,0,0,0,0,0
2020-08-10T04:00:00Z,0,0,0,0,0
2020-08-10T04:30:00Z,0,0,0,0,0
2020-08-10T05:00:00Z,0,0,0,0,0
2020-08-10T05:30:00Z,0,0,0,0,0
2020-08-10T06:00:00Z,0,0,0,0,0
2020-08-10T06:30:00Z,0,0,0,0,0
2020-08-10T07:00:00Z,0,0,0,0,0
2020-08-10T07:30:00Z,0,0,0,0,0
2020-08-10T08:00:00Z,0,0,0,0,0
2020-08-10T08:30:00Z,0,0,0,0,0
2020-08-10T09:00:00Z,0,0,0,0,0
2020-08-10T09:30:00Z,0,0,0,0,0
2020-08-10T10:00:00Z,0,0,0,0,0
2020-08-10T10:30:00Z,0,0,0,0,0
2020-08-10T11:00:00Z,0,0,0,0,0
2020-08-10T11:30:00Z,0,0,0,0,0
2020-08-10T12:00:00Z,21.5,0,0,0,0
2020-08-10T12:30:00Z,785.8,64.6,75.3,32.3,32.3
2020-08-10T13:00:00Z,1894.5,226,269.1,118.4,107.6
2020-08-10T13:30:00Z,2583.4,279.9,333.7,161.5,150.7
2020-08-10T14:00:00Z,37200.2,645.8,570.5,538.2,731.9
2020-08-10T14:30:00Z,27555.7,462.9,570.5,624.3,1033.3
2020-08-10T15:00:00Z,49600.3,893.4,914.9,958,3100
2020-08-10T15:30:00Z,159823.3,1636.1,1463.9,2669.5,4650
2020-08-10T16:00:00Z,49600.3,1722.2,1550,1377.8,4822.3
2020-08-10T16:30:00Z,187379,1550,1808.3,2497.2,5166.7
2020-08-10T17:00:00Z,264535.1,2497.2,4994.5,2325,4994.5
2020-08-10T17:30:00Z,209423.6,3961.1,6200,1011.8,3961.1
2020-08-10T18:00:00Z,187379,2238.9,2927.8,1108.7,3272.2
2020-08-10T18:30:00Z,242490.5,2152.8,2583.4,1205.6,2927.8
2020-08-10T19:00:00Z,231468.2,2755.6,4305.6,1550,2325
2020-08-10T19:30:00Z,198401.3,5166.7,5166.7,1162.5,2238.9
2020-08-10T20:00:00Z,264535.1,7233.4,21355.7,2755.6,2238.9
2020-08-10T20:30:00Z,231468.2,12400.1,19977.9,1097.9,1636.1
2020-08-10T21:00:00Z,99200.7,19289,9300.1,1280.9,1550
2020-08-10T21:30:00Z,187379,18600.1,28933.5,1291.7,1227.1
2020-08-10T22:00:00Z,121245.2,3961.1,7577.8,839.6,968.8
2020-08-10T22:30:00Z,66133.8,5511.1,9300.1,818.1,785.8
2020-08-10T23:00:00Z,93689.5,37200.2,14466.8,753.5,731.9
2020-08-10T23:30:00Z,52355.9,16533.4,13777.9,731.9,645.8
2020-08-11T00:00:00Z,126756.4,8611.2,9300.1,592,527.4
2020-08-11T00:30:00Z,21355.7,3788.9,10677.8,387.5,387.5
2020-08-11T01:00:00Z,20666.8,5511.1,5511.1,1463.9,344.4
2020-08-11T01:30:00Z,2755.6,775,904.2,204.5,161.5
2020-08-11T02:00:00Z,2669.5,473.6,505.9,161.5,118.4
2020-08-11T02:30:00Z,1550,204.5,226,139.9,75.3
2020-08-11T03:00:00Z,333.7,32.3,32.3,10.8,0
2020-08-11T03:30:00Z,0,0,0,0,0
2020-08-11T04:00:00Z,0,0,0,0,0
2020-08-11T04:30:00Z,0,0,0,0,0
2020-08-11T05:00:00Z,0,0,0,0,0
2020-08-11T05:30:00Z,0,0,0,0,0
2020-08-11T06:00:00Z,0,0,0,0,0
2020-08-11T06:30:00Z,0,0,0,0,0
2020-08-11T07:00:00Z,0,0,0,0,0
2020-08-11T07:30:00Z,0,0,0,0,0
2020-08-11T08:00:00Z,0,0,0,0,0
2020-08-11T08:30:00Z,0,0,0,0,0
2020-08-11T09:00:00Z,0,0,0,0,0
2020-08-11T09:30:00Z,0,0,0,0,0
2020-08-11T10:00:00Z,0,0,0,0,0
2020-08-11T10:30:00Z,0,0,0,0,0
2020-08-11T11:00:00Z,0,0,0,0,0
2020-08-11T11:30:00Z,0,0,0,0,0
2020-08-11T12:00:00Z,10.8,0,0,0,0
2020-08-11T12:30:00Z,839.6,53.8,75.3,32.3,21.5
2020-08-11T13:00:00Z,2238.9,215.3,269.1,118.4,118.4
2020-08-11T13:30:00Z,3100,333.7,398.3,183,183
2020-08-11T14:00:00Z,37200.2,742.7,538.2,441.3,559.7
2020-08-11T14:30:00Z,26178,613.5,710.4,764.2,871.9
2020-08-11T15:00:00Z,7233.4,1205.6,1205.6,1550,3444.5
2020-08-11T15:30:00Z,132267.5,1227.1,1248.6,1636.1,3961.1
2020-08-11T16:00:00Z,132267.5,1722.2,1280.9,1980.6,5166.7
2020-08-11T16:30:00Z,170845.6,2583.4,1722.2,1980.6,4477.8
2020-08-11T17:00:00Z,220445.9,2755.6,2066.7,2325,3961.1
2020-08-11T17:30:00Z,198401.3,2497.2,3272.2,1463.9,3961.1
2020-08-11T18:00:00Z,46844.8,2238.9,2927.8,1151.7,1550
2020-08-11T18:30:00Z,126756.4,3100,3444.5,1636.1,4133.4
2020-08-11T19:00:00Z,34444.7,2755.6,3100,592,592
2020-08-11T19:30:00Z,159823.3,5511.1,12400.1,1722.2,2927.8
2020-08-11T20:00:00Z,198401.3,3788.9,4305.6,1141,2411.1
2020-08-11T20:30:00Z,104711.8,21355.7,28933.5,1636.1,1377.8
2020-08-11T21:00:00Z,37200.2,1377.8,1636.1,495.1,592
2020-08-11T21:30:00Z,132267.5,7577.8,7233.4,1377.8,1377.8
2020-08-11T22:00:00Z,198401.3,30311.3,30311.3,1377.8,1237.9
2020-08-11T22:30:00Z,52355.9,6544.5,4305.6,678.1,796.5
2020-08-11T23:00:00Z,154312.1,10333.4,20666.8,947.2,796.5
2020-08-11T23:30:00Z,104711.8,18600.1,18600.1,1022.6,850.4
2020-08-12T00:00:00Z,42711.4,2583.4,5166.7,2066.7,581.3
2020-08-12T00:30:00Z,33066.9,2927.8,5511.1,484.4,549
2020-08-12T01:00:00Z,18600.1,5511.1,5338.9,828.8,592
2020-08-12T01:30:00Z,9300.1,1044.1,1076.4,226,258.3
2020-08-12T02:00:00Z,6544.5,796.5,871.9,366,172.2
2020-08-12T02:30:00Z,3616.7,312.2,376.7,150.7,86.1
2020-08-12T03:00:00Z,215.3,10.8,10.8,0,0
2020-08-12T03:30:00Z,0,0,0,0,0
2020-08-12T04:00:00Z,0,0,0,0,0
2020-08-12T04:30:00Z,0,0,0,0,0
2020-08-12T05:00:00Z,0,0,0,0,0
2020-08-12T05:30:00Z,0,0,0,0,0
2020-08-12T06:00:00Z,0,0,0,0,0
2020-08-12T06:30:00Z,0,0,0,0,0
2020-08-12T07:00:00Z,0,0,0,0,0
2020-08-12T07:30:00Z,0,0,0,0,0
2020-08-12T08:00:00Z,0,0,0,0,0
2020-08-12T08:30:00Z,0,0,0,0,0
2020-08-12T09:00:00Z,0,0,0,0,0
2020-08-12T09:30:00Z,0,0,0,0,0
2020-08-12T10:00:00Z,0,0,0,0,0
2020-08-12T10:30:00Z,0,0,0,0,0
2020-08-12T11:00:00Z,0,0,0,0,0
2020-08-12T11:30:00Z,0,0,0,0,0
2020-08-12T12:00:00Z,0,0,0,0,0
2020-08-12T12:30:00Z,516.7,21.5,43.1,21.5,10.8
2020-08-12T13:00:00Z,2927.8,247.6,409,118.4,139.9
2020-08-12T13:30:00Z,3616.7,344.4,473.6,193.8,204.5
2020-08-12T14:00:00Z,18600.1,753.5,1044.1,441.3,624.3
2020-08-12T14:30:00Z,28933.5,1636.1,2152.8,549,1259.4
2020-08-12T15:00:00Z,19289,2927.8,3444.5,645.8,3100
2020-08-12T15:30:00Z,46844.8,3100,4133.4,1097.9,2238.9
2020-08-12T16:00:00Z,28933.5,3444.5,4133.4,1302.4,1173.3
2020-08-12T16:30:00Z,57867,2927.8,3616.7,1377.8,1636.1
2020-08-12T17:00:00Z,198401.3,4650,5166.7,2238.9,5338.9
2020-08-12T17:30:00Z,148801,4650,5511.1,2238.9,4133.4
2020-08-12T18:00:00Z,143289.8,3961.1,4822.3,2066.7,3616.7
2020-08-12T18:30:00Z,198401.3,4133.4,9300.1,2152.8,3444.5
2020-08-12T19:00:00Z,44089.2,6200,4650,1636.1,1367
2020-08-12T19:30:00Z,55111.5,4650,3961.1,1237.9,1550
2020-08-12T20:00:00Z,60622.6,3961.1,4477.8,2152.8,1463.9
2020-08-12T20:30:00Z,85422.8,6544.5,6200,1894.5,2152.8
2020-08-12T21:00:00Z,49600.3,4822.3,3961.1,1054.9,1345.5
2020-08-12T21:30:00Z,68889.3,8266.7,8611.2,2411.1,1636.1
2020-08-12T22:00:00Z,13089,1636.1,1463.9,635.1,796.5
2020-08-12T22:30:00Z,34444.7,1722.2,1808.3,1302.4,1463.9
2020-08-12T23:00:00Z,26178,2152.8,1550,1001,839.6
2020-08-12T23:30:00Z,30311.3,2755.6,3272.2,1044.1,764.2
2020-08-13T00:00:00Z,33066.9,3616.7,3444.5,904.2,785.8
2020-08-13T00:30:00Z,23422.4,1894.5,2152.8,710.4,710.4
2020-08-13T01:00:00Z,5338.9,516.7,549,118.4,139.9
2020-08-13T01:30:00Z,2927.8,236.8,312.2,75.3,96.9
2020-08-13T02:00:00Z,2325,107.6,172.2,107.6,96.9
2020-08-13T02:30:00Z,1141,75.3,107.6,53.8,43.1
2020-08-13T03:00:00Z,161.5,0,0,0,0
2020-08-13T03:30:00Z,0,0,0,0,0
2020-08-13T04:00:00Z,0,0,0,0,0
2020-08-13T04:30:00Z,0,0,0,0,0
2020-08-13T05:00:00Z,0,0,0,0,0
2020-08-13T05:30:00Z,0,0,0,0,0
2020-08-13T06:00:00Z,0,0,0,0,0
2020-08-13T06:30:00Z,0,0,0,0,0
2020-08-13T07:00:00Z,0,0,0,0,0
2020-08-13T07:30:00Z,0,0,0,0,0
2020-08-13T08:00:00Z,0,0,0,0,0
2020-08-13T08:30:00Z,0,0,0,0,0
2020-08-13T09:00:00Z,0,0,0,0,0
2020-08-13T09:30:00Z,0,0,0,0,0
2020-08-13T10:00:00Z,0,0,0,0,0
2020-08-13T10:30:00Z,0,0,0,0,0
2020-08-13T11:00:00Z,0,0,0,0,0
2020-08-13T11:30:00Z,0,0,0,0,0
2020-08-13T12:00:00Z,0,0,0,0,0
2020-08-13T12:30:00Z,731.9,32.3,43.1,10.8,10.8
2020-08-13T13:00:00Z,4305.6,236.8,290.6,139.9,129.2
2020-08-13T13:30:00Z,8611.2,527.4,645.8,301.4,290.6
2020-08-13T14:00:00Z,16533.4,1065.6,1280.9,538.2,516.7
2020-08-13T14:30:00Z,19289,1151.7,1324,635.1,710.4
2020-08-13T15:00:00Z,28933.5,1722.2,1980.6,1313.2,2066.7
2020-08-13T15:30:00Z,34444.7,2238.9,2755.6,1463.9,2152.8
2020-08-13T16:00:00Z,82667.2,2497.2,2927.8,1722.2,2238.9
2020-08-13T16:30:00Z,63378.2,2066.7,2583.4,1377.8,1894.5
2020-08-13T17:00:00Z,143289.8,2238.9,2927.8,1808.3,3616.7
2020-08-13T17:30:00Z,176356.7,2669.5,3616.7,2238.9,3100
2020-08-13T18:00:00Z,115734.1,2755.6,3961.1,1636.1,2497.2
2020-08-13T18:30:00Z,159823.3,4477.8,5338.9,2152.8,2927.8
2020-08-13T19:00:00Z,74400.5,3961.1,5166.7,2238.9,1808.3
2020-08-13T19:30:00Z,148801,5166.7,7233.4,2411.1,2669.5
2020-08-13T20:00:00Z,137778.7,5166.7,9300.1,2066.7,2497.2
2020-08-13T20:30:00Z,85422.8,5511.1,7577.8,2152.8,1808.3
2020-08-13T21:00:00Z,82667.2,4650,6200,2066.7,1980.6
2020-08-13T21:30:00Z,93689.5,5166.7,10333.4,1894.5,1980.6
2020-08-13T22:00:00Z,66133.8,7577.8,8266.7,1636.1,1463.9
2020-08-13T22:30:00Z,74400.5,4477.8,6200,1722.2,1636.1
2020-08-13T23:00:00Z,52355.9,3272.2,4305.6,1550,1377.8
2020-08-13T23:30:00Z,46844.8,4133.4,4477.8,1377.8,1205.6
2020-08-14T00:00:00Z,33066.9,1894.5,2669.5,1044.1,936.5
2020-08-14T00:30:00Z,37200.2,2927.8,4133.4,753.5,645.8
2020-08-14T01:00:00Z,34444.7,9300.1,5511.1,861.1,688.9
2020-08-14T01:30:00Z,4305.6,925.7,968.8,301.4,193.8
2020-08-14T02:00:00Z,2669.5,516.7,570.5,150.7,118.4
2020-08-14T02:30:00Z,1894.5,258.3,279.9,75.3,53.8
2020-08-14T03:00:00Z,226,10.8,10.8,0,0
2020-08-14T03:30:00Z,0,0,0,0,0
2020-08-14T04:00:00Z,0,0,0,0,0
2020-08-14T04:30:00Z,0,0,0,0,0
2020-08-14T05:00:00Z,0,0,0,0,0
2020-08-14T05:30:00Z,0,0,0,0,0
2020-08-14T06:00:00Z,0,0,0,0,0
2020-08-14T06:30:00Z,0,0,0,0,0
2020-08-14T07:00:00Z,0,0,0,0,0
2020-08-14T07:30:00Z,0,0,0,0,0
2020-08-14T08:00:00Z,0,0,0,0,0
2020-08-14T08:30:00Z,0,0,0,0,0
2020-08-14T09:00:00Z,0,0,0,0,0
2020-08-14T09:30:00Z,0,0,0,0,0
2020-08-14T10:00:00Z,0,0,0,0,0
2020-08-14T10:30:00Z,0,0,0,0,0
2020-08-14T11:00:00Z,0,0,0,0,0
2020-08-14T11:30:00Z,0,0,0,0,0
2020-08-14T12:00:00Z,0,0,0,0,0
2020-08-14T12:30:00Z,635.1,43.1,53.8,21.5,21.5
2020-08-14T13:00:00Z,2497.2,290.6,301.4,129.2,118.4
2020-08-14T13:30:00Z,3272.2,344.4,387.5,204.5,193.8
2020-08-14T14:00:00Z,42711.4,549,559.7,376.7,495.1
2020-08-14T14:30:00Z,4994.5,581.3,688.9,818.1,1722.2
2020-08-14T15:00:00Z,137778.7,1356.3,1130.2,1377.8,3444.5
2020-08-14T15:30:00Z,4994.5,2755.6,2325,2669.5,3788.9
2020-08-14T16:00:00Z,99200.7,1980.6,1808.3,1270.1,4305.6
2020-08-14T16:30:00Z,159823.3,2066.7,3444.5,1001,4133.4
2020-08-14T17:00:00Z,187379,2325,3272.2,904.2,4822.3
2020-08-14T17:30:00Z,209423.6,1980.6,2927.8,1001,3100
2020-08-14T18:00:00Z,148801,9300.1,5338.9,1216.3,4477.8
2020-08-14T18:30:00Z,148801,2066.7,3272.2,968.8,2411.1
2020-08-14T19:00:00Z,165334.4,7577.8,10677.8,1205.6,2669.5
2020-08-14T19:30:00Z,85422.8,3100,6200,1087.2,2238.9
2020-08-14T20:00:00Z,231468.2,71644.9,15155.7,1259.4,1636.1
2020-08-14T20:30:00Z,176356.7,5166.7,6200,1302.4,1722.2
2020-08-14T21:00:00Z,231468.2,9300.1,16533.4,1237.9,2066.7
2020-08-14T21:30:00Z,165334.4,8611.2,10677.8,893.4,1345.5
2020-08-14T22:00:00Z,154312.1,10677.8,24800.2,990.3,958
