datetime,wtr_0,wtr_2,wtr_3,wtr_4,wtr_6,wtr_1
2020-07-23T15:30:00Z,20.996,16.427,14.804,13.942,13.173,16.122
2020-07-23T16:00:00Z,23.1,16.523,14.9,13.942,13.269,16.113
2020-07-23T16:30:00Z,21.187,16.523,14.9,13.942,13.365,16.224
2020-07-23T17:00:00Z,22.046,16.903,15.187,14.038,13.461,16.284
2020-07-23T17:30:00Z,20.043,16.618,14.996,13.942,13.365,16.377
2020-07-23T18:00:00Z,19.948,16.618,14.996,13.846,13.269,16.411
2020-07-23T18:30:00Z,20.996,16.427,14.996,14.038,13.365,16.497
2020-07-23T19:00:00Z,23.677,16.999,15.282,14.325,13.558,16.582
2020-07-23T19:30:00Z,21.569,16.808,15.187,14.23,13.461,16.786
2020-07-23T20:00:00Z,19.282,16.618,14.996,13.942,13.365,16.922
2020-07-23T20:30:00Z,18.236,16.523,14.9,13.846,13.365,16.939
2020-07-23T21:00:00Z,17.57,16.523,15.187,13.75,13.269,16.913
2020-07-23T21:30:00Z,17.094,16.618,14.804,13.846,13.269,16.896
2020-07-23T22:00:00Z,17.284,16.618,14.9,13.846,13.269,16.871
2020-07-23T22:30:00Z,18.901,16.808,15.187,13.846,13.365,16.828
2020-07-23T23:00:00Z,19.662,16.903,15.187,14.134,13.461,16.862
2020-07-23T23:30:00Z,21.091,16.713,15.187,14.134,13.461,16.913
2020-07-24T00:00:00Z,18.806,16.808,15.569,14.23,13.461,16.973
2020-07-24T00:30:00Z,18.426,16.903,15.282,14.038,13.365,16.998
2020-07-24T01:00:00Z,18.521,16.713,15.091,13.75,13.365,16.998
2020-07-24T01:30:00Z,18.901,16.713,15.091,14.134,13.365,16.973
2020-07-24T02:00:00Z,17.76,16.903,15.282,13.846,13.365,16.973
2020-07-24T02:30:00Z,17.094,16.618,15.187,13.846,13.365,16.939
2020-07-24T03:00:00Z,16.141,16.713,14.996,13.75,13.365,16.922
2020-07-24T03:30:00Z,16.618,16.523,14.9,14.038,13.365,16.862
2020-07-24T04:00:00Z,16.332,16.713,14.996,13.846,13.365,16.837
2020-07-24T04:30:00Z,16.332,16.618,15.282,13.846,13.269,16.794
2020-07-24T05:00:00Z,16.713,16.618,14.9,13.846,13.269,16.76
2020-07-24T05:30:00Z,16.713,16.713,14.996,13.846,13.269,16.692
2020-07-24T06:00:00Z,16.618,16.808,15.091,13.942,13.269,16.65
2020-07-24T06:30:00Z,16.141,16.713,14.996,13.846,13.269,16.565
2020-07-24T07:00:00Z,16.427,16.523,14.996,13.75,13.269,16.539
2020-07-24T07:30:00Z,16.237,16.523,14.996,13.846,13.365,16.488
2020-07-24T08:00:00Z,16.523,16.523,14.996,13.846,13.269,16.428
2020-07-24T08:30:00Z,16.427,16.427,15.187,13.846,13.269,16.36
2020-07-24T09:00:00Z,16.237,16.427,14.9,13.942,13.173,16.284
2020-07-24T09:30:00Z,16.237,16.046,15.187,13.654,13.173,16.147
2020-07-24T10:00:00Z,16.141,16.237,14.804,13.846,13.269,16.087
2020-07-24T10:30:00Z,16.046,16.141,15.187,13.846,13.365,16.002
2020-07-24T11:00:00Z,15.951,16.046,14.9,13.846,13.173,15.899
2020-07-24T11:30:00Z,15.855,15.951,14.9,13.846,13.269,15.805
2020-07-24T12:00:00Z,15.855,15.855,15.091,13.846,13.173,15.771
2020-07-24T12:30:00Z,15.76,15.76,15.091,13.942,13.269,15.703
2020-07-24T13:00:00Z,15.664,15.76,14.996,13.846,13.269,15.626
2020-07-24T13:30:00Z,15.664,15.664,15.091,13.75,13.365,15.557
2020-07-24T14:00:00Z,15.76,15.664,15.187,13.846,13.173,15.471
2020-07-24T14:30:00Z,17.855,15.855,15.378,14.038,13.269,15.411
2020-07-24T15:00:00Z,18.236,15.855,15.282,14.134,13.269,15.385
2020-07-24T15:30:00Z,18.331,15.855,15.378,14.23,13.365,15.42
2020-07-24T16:00:00Z,18.331,15.76,15.569,14.134,13.365,15.36
2020-07-24T16:30:00Z,19.377,15.951,15.664,14.23,13.461,15.446
2020-07-24T17:00:00Z,19.662,16.046,15.569,14.421,13.558,15.574
2020-07-24T17:30:00Z,18.331,15.76,15.473,14.038,13.558,15.566
2020-07-24T18:00:00Z,21.378,15.951,15.76,14.421,13.558,15.591
2020-07-24T18:30:00Z,19.567,16.046,15.664,14.325,13.654,15.574
2020-07-24T19:00:00Z,18.616,16.141,15.76,14.325,13.654,15.703
2020-07-24T19:30:00Z,23.388,16.332,16.141,14.804,13.846,15.814
2020-07-24T20:00:00Z,24.835,16.332,16.332,14.613,13.846,15.899
2020-07-24T20:30:00Z,20.043,16.332,15.855,14.325,13.75,15.985
2020-07-24T21:00:00Z,23.773,16.427,16.427,14.9,13.942,16.096
2020-07-24T21:30:00Z,22.238,16.523,16.046,15.091,14.038,16.215
2020-07-24T22:00:00Z,17.76,16.808,16.046,14.804,13.942,16.275
2020-07-24T22:30:00Z,20.996,16.618,15.951,14.709,13.75,16.309
2020-07-24T23:00:00Z,19.853,16.618,16.046,14.613,13.846,16.267
2020-07-24T23:30:00Z,18.045,16.523,15.76,14.421,13.75,16.318
2020-07-25T00:00:00Z,17.475,16.523,15.76,14.421,13.75,16.326
2020-07-25T00:30:00Z,17.189,16.237,15.855,14.709,13.846,16.352
2020-07-25T01:00:00Z,16.999,16.427,15.569,14.517,13.75,16.42
2020-07-25T01:30:00Z,16.523,16.427,15.569,14.325,13.75,16.284
2020-07-25T02:00:00Z,16.237,16.332,15.76,14.421,13.75,16.198
2020-07-25T02:30:00Z,16.237,16.332,15.951,14.517,13.75,16.147
2020-07-25T03:00:00Z,15.664,16.237,15.951,14.613,13.75,16.087
2020-07-25T03:30:00Z,15.664,16.141,15.951,14.23,13.75,16.028
2020-07-25T04:00:00Z,15.855,16.141,15.664,14.325,13.75,15.968
2020-07-25T04:30:00Z,15.569,16.046,16.046,14.517,13.75,15.917
2020-07-25T05:00:00Z,15.187,16.046,15.855,14.421,13.654,15.882
2020-07-25T05:30:00Z,15.664,15.951,15.76,14.325,13.654,15.822
2020-07-25T06:00:00Z,15.473,15.951,15.76,14.325,13.654,15.771
2020-07-25T06:30:00Z,15.378,15.855,15.664,14.517,13.654,15.694
