"Plot Title: 4 m uph"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20547951, SEN S/N: 20547951, LBL: 4 m)"
1,08/05/20 03:30:00 PM,12.787
2,08/05/20 04:00:00 PM,12.883
3,08/05/20 04:30:00 PM,13.365
4,08/05/20 05:00:00 PM,12.883
5,08/05/20 05:30:00 PM,13.076
6,08/05/20 06:00:00 PM,12.497
7,08/05/20 06:30:00 PM,12.013
8,08/05/20 07:00:00 PM,12.110
9,08/05/20 07:30:00 PM,11.916
10,08/05/20 08:00:00 PM,11.722
11,08/05/20 08:30:00 PM,12.013
12,08/05/20 09:00:00 PM,12.497
13,08/05/20 09:30:00 PM,11.722
14,08/05/20 10:00:00 PM,12.207
15,08/05/20 10:30:00 PM,12.304
16,08/05/20 11:00:00 PM,12.013
17,08/05/20 11:30:00 PM,12.110
18,08/06/20 12:00:00 AM,12.110
19,08/06/20 12:30:00 AM,12.401
20,08/06/20 01:00:00 AM,12.110
21,08/06/20 01:30:00 AM,11.916
22,08/06/20 02:00:00 AM,12.013
23,08/06/20 02:30:00 AM,12.497
24,08/06/20 03:00:00 AM,12.304
25,08/06/20 03:30:00 AM,12.304
26,08/06/20 04:00:00 AM,11.916
27,08/06/20 04:30:00 AM,12.013
28,08/06/20 05:00:00 AM,12.207
29,08/06/20 05:30:00 AM,12.013
30,08/06/20 06:00:00 AM,11.819
31,08/06/20 06:30:00 AM,12.401
32,08/06/20 07:00:00 AM,12.304
33,08/06/20 07:30:00 AM,11.916
34,08/06/20 08:00:00 AM,12.304
35,08/06/20 08:30:00 AM,11.916
36,08/06/20 09:00:00 AM,11.916
37,08/06/20 09:30:00 AM,12.207
38,08/06/20 10:00:00 AM,12.110
39,08/06/20 10:30:00 AM,12.013
40,08/06/20 11:00:00 AM,12.304
41,08/06/20 11:30:00 AM,12.207
42,08/06/20 12:00:00 PM,12.207
43,08/06/20 12:30:00 PM,12.497
44,08/06/20 01:00:00 PM,12.207
45,08/06/20 01:30:00 PM,12.497
46,08/06/20 02:00:00 PM,12.304
47,08/06/20 02:30:00 PM,12.207
48,08/06/20 03:00:00 PM,11.722
49,08/06/20 03:30:00 PM,12.401
50,08/06/20 04:00:00 PM,12.594
51,08/06/20 04:30:00 PM,12.980
52,08/06/20 05:00:00 PM,12.497
53,08/06/20 05:30:00 PM,12.980
54,08/06/20 06:00:00 PM,12.690
55,08/06/20 06:30:00 PM,12.497
56,08/06/20 07:00:00 PM,12.980
57,08/06/20 07:30:00 PM,12.304
58,08/06/20 08:00:00 PM,12.110
59,08/06/20 08:30:00 PM,12.207
60,08/06/20 09:00:00 PM,12.401
61,08/06/20 09:30:00 PM,12.207
62,08/06/20 10:00:00 PM,12.594
63,08/06/20 10:30:00 PM,12.013
64,08/06/20 11:00:00 PM,11.334
65,08/06/20 11:30:00 PM,12.110
66,08/07/20 12:00:00 AM,12.304
67,08/07/20 12:30:00 AM,12.110
68,08/07/20 01:00:00 AM,12.304
69,08/07/20 01:30:00 AM,12.207
70,08/07/20 02:00:00 AM,12.013
71,08/07/20 02:30:00 AM,12.401
72,08/07/20 03:00:00 AM,12.110
73,08/07/20 03:30:00 AM,12.304
74,08/07/20 04:00:00 AM,12.980
75,08/07/20 04:30:00 AM,12.013
76,08/07/20 05:00:00 AM,12.207
77,08/07/20 05:30:00 AM,12.497
78,08/07/20 06:00:00 AM,12.594
79,08/07/20 06:30:00 AM,12.207
80,08/07/20 07:00:00 AM,12.690
81,08/07/20 07:30:00 AM,12.401
82,08/07/20 08:00:00 AM,11.528
83,08/07/20 08:30:00 AM,12.690
84,08/07/20 09:00:00 AM,11.916
85,08/07/20 09:30:00 AM,12.304
86,08/07/20 10:00:00 AM,12.497
87,08/07/20 10:30:00 AM,12.401
88,08/07/20 11:00:00 AM,11.819
89,08/07/20 11:30:00 AM,11.916
90,08/07/20 12:00:00 PM,12.207
91,08/07/20 12:30:00 PM,12.110
92,08/07/20 01:00:00 PM,12.401
93,08/07/20 01:30:00 PM,12.497
94,08/07/20 02:00:00 PM,12.497
95,08/07/20 02:30:00 PM,12.401
96,08/07/20 03:00:00 PM,12.594
97,08/07/20 03:30:00 PM,12.883
98,08/07/20 04:00:00 PM,12.304
99,08/07/20 04:30:00 PM,12.787
100,08/07/20 05:00:00 PM,12.401
101,08/07/20 05:30:00 PM,12.690
102,08/07/20 06:00:00 PM,12.401
103,08/07/20 06:30:00 PM,12.594
104,08/07/20 07:00:00 PM,12.883
105,08/07/20 07:30:00 PM,11.722
106,08/07/20 08:00:00 PM,12.401
107,08/07/20 08:30:00 PM,12.304
108,08/07/20 09:00:00 PM,12.497
109,08/07/20 09:30:00 PM,11.819
110,08/07/20 10:00:00 PM,12.304
111,08/07/20 10:30:00 PM,12.401
112,08/07/20 11:00:00 PM,12.883
113,08/07/20 11:30:00 PM,12.690
114,08/08/20 12:00:00 AM,12.594
115,08/08/20 12:30:00 AM,12.304
116,08/08/20 01:00:00 AM,12.401
117,08/08/20 01:30:00 AM,12.401
118,08/08/20 02:00:00 AM,12.110
119,08/08/20 02:30:00 AM,12.304
120,08/08/20 03:00:00 AM,12.401
121,08/08/20 03:30:00 AM,12.013
122,08/08/20 04:00:00 AM,12.207
123,08/08/20 04:30:00 AM,12.497
124,08/08/20 05:00:00 AM,11.819
125,08/08/20 05:30:00 AM,12.497
126,08/08/20 06:00:00 AM,12.690
127,08/08/20 06:30:00 AM,12.690
128,08/08/20 07:00:00 AM,12.304
129,08/08/20 07:30:00 AM,12.304
130,08/08/20 08:00:00 AM,12.787
131,08/08/20 08:30:00 AM,12.497
132,08/08/20 09:00:00 AM,12.207
133,08/08/20 09:30:00 AM,12.497
134,08/08/20 10:00:00 AM,12.497
135,08/08/20 10:30:00 AM,12.787
136,08/08/20 11:00:00 AM,13.365
137,08/08/20 11:30:00 AM,12.883
138,08/08/20 12:00:00 PM,12.787
139,08/08/20 12:30:00 PM,12.594
140,08/08/20 01:00:00 PM,12.883
141,08/08/20 01:30:00 PM,12.690
142,08/08/20 02:00:00 PM,12.207
143,08/08/20 02:30:00 PM,12.401
144,08/08/20 03:00:00 PM,12.980
145,08/08/20 03:30:00 PM,12.497
146,08/08/20 04:00:00 PM,12.304
147,08/08/20 04:30:00 PM,13.076
148,08/08/20 05:00:00 PM,12.787
149,08/08/20 05:30:00 PM,12.497
150,08/08/20 06:00:00 PM,12.497
151,08/08/20 06:30:00 PM,12.690
152,08/08/20 07:00:00 PM,12.980
153,08/08/20 07:30:00 PM,12.980
154,08/08/20 08:00:00 PM,12.787
155,08/08/20 08:30:00 PM,12.787
156,08/08/20 09:00:00 PM,12.883
157,08/08/20 09:30:00 PM,12.787
158,08/08/20 10:00:00 PM,12.787
159,08/08/20 10:30:00 PM,12.110
160,08/08/20 11:00:00 PM,12.594
161,08/08/20 11:30:00 PM,12.980
162,08/09/20 12:00:00 AM,12.690
163,08/09/20 12:30:00 AM,12.980
164,08/09/20 01:00:00 AM,12.401
165,08/09/20 01:30:00 AM,12.013
166,08/09/20 02:00:00 AM,12.883
167,08/09/20 02:30:00 AM,12.207
168,08/09/20 03:00:00 AM,12.304
169,08/09/20 03:30:00 AM,12.497
170,08/09/20 04:00:00 AM,12.787
171,08/09/20 04:30:00 AM,12.401
172,08/09/20 05:00:00 AM,12.497
173,08/09/20 05:30:00 AM,12.787
174,08/09/20 06:00:00 AM,12.883
175,08/09/20 06:30:00 AM,12.401
176,08/09/20 07:00:00 AM,12.207
177,08/09/20 07:30:00 AM,12.497
178,08/09/20 08:00:00 AM,12.497
179,08/09/20 08:30:00 AM,13.365
180,08/09/20 09:00:00 AM,12.787
181,08/09/20 09:30:00 AM,12.497
182,08/09/20 10:00:00 AM,13.173
183,08/09/20 10:30:00 AM,13.173
184,08/09/20 11:00:00 AM,12.594
185,08/09/20 11:30:00 AM,13.173
186,08/09/20 12:00:00 PM,12.980
187,08/09/20 12:30:00 PM,12.690
188,08/09/20 01:00:00 PM,12.401
189,08/09/20 01:30:00 PM,12.980
190,08/09/20 02:00:00 PM,12.690
191,08/09/20 02:30:00 PM,12.594
192,08/09/20 03:00:00 PM,12.883
193,08/09/20 03:30:00 PM,12.690
194,08/09/20 04:00:00 PM,12.690
195,08/09/20 04:30:00 PM,12.594
196,08/09/20 05:00:00 PM,12.787
197,08/09/20 05:30:00 PM,12.690
198,08/09/20 06:00:00 PM,12.594
199,08/09/20 06:30:00 PM,12.883
200,08/09/20 07:00:00 PM,12.401
201,08/09/20 07:30:00 PM,12.594
