datetime,wtr_0,wtr_2,wtr_3,wtr_4,wtr_6,wtr_1,irr_0,irr_2,irr_3,irr_4,irr_6
2020-07-16T23:00:00Z,16.903,13.365,12.11,10.944,10.846,14.766,7233.4,5511.1,14466.8,5511.1,7577.8
2020-07-16T23:30:00Z,15.951,13.365,11.722,10.944,10.651,14.912,19977.9,4133.4,8266.7,1722.2,2927.8
2020-07-17T00:00:00Z,15.855,13.076,11.625,10.944,10.651,15.257,3961.1,4822.3,2583.4,1227.1,1237.9
2020-07-17T00:30:00Z,16.427,12.69,12.11,11.041,10.748,15.007,3272.2,4477.8,4650,1377.8,1808.3
2020-07-17T01:00:00Z,16.141,13.558,11.431,10.944,10.651,14.662,2755.6,3616.7,2152.8,839.6,925.7
2020-07-17T01:30:00Z,16.141,13.461,12.013,11.139,10.651,14.636,1722.2,3788.9,3272.2,1270.1,1302.4
2020-07-17T02:00:00Z,15.664,12.883,11.819,11.041,10.651,14.731,1808.3,2066.7,2325,936.5,850.4
2020-07-17T02:30:00Z,15.378,13.365,12.013,11.041,10.651,14.973,1130.2,1808.3,1141,656.6,559.7
2020-07-17T03:00:00Z,15.187,12.98,11.528,10.944,10.651,15.007,419.8,301.4,258.3,86.1,86.1
2020-07-17T03:30:00Z,15.187,12.98,11.916,10.846,10.651,14.973,129.2,43.1,32.3,10.8,0
2020-07-17T04:00:00Z,15.187,13.269,11.528,10.944,10.651,15.05,0,0,0,0,0
2020-07-17T04:30:00Z,15.187,13.269,11.819,10.944,10.651,14.981,0,0,0,0,0
2020-07-17T05:00:00Z,15.091,13.076,11.819,10.944,10.651,14.912,0,0,0,0,0
2020-07-17T05:30:00Z,14.996,13.076,11.916,11.041,10.651,14.843,0,0,0,0,0
2020-07-17T06:00:00Z,14.9,13.365,11.625,10.944,10.651,14.679,0,0,0,0,0
2020-07-17T06:30:00Z,14.804,12.98,11.819,10.748,10.651,14.601,0,0,0,0,0
2020-07-17T07:00:00Z,14.804,12.883,11.819,10.944,10.651,14.541,0,0,0,0,0
2020-07-17T07:30:00Z,14.709,13.365,11.722,11.041,10.651,14.437,0,0,0,0,0
2020-07-17T08:00:00Z,14.517,13.75,11.431,10.944,10.651,14.316,0,0,0,0,0
2020-07-17T08:30:00Z,14.517,13.173,11.819,10.944,10.553,14.186,0,0,0,0,0
2020-07-17T09:00:00Z,14.325,13.461,11.528,10.846,10.553,14.168,0,0,0,0,0
2020-07-17T09:30:00Z,14.23,13.558,11.722,10.944,10.553,14.116,0,0,0,0,0
2020-07-17T10:00:00Z,14.134,13.558,11.722,10.944,10.553,14.029,0,0,0,0,0
2020-07-17T10:30:00Z,14.134,13.558,11.625,10.944,10.651,13.96,0,0,0,0,0
2020-07-17T11:00:00Z,14.038,13.365,11.625,10.846,10.553,13.934,0,0,0,0,0
2020-07-17T11:30:00Z,14.038,13.173,11.819,10.944,10.553,13.864,0,0,0,0,0
2020-07-17T12:00:00Z,13.75,13.269,11.722,10.748,10.553,13.812,430.6,96.9,43.1,32.3,21.5
2020-07-17T12:30:00Z,14.038,13.269,11.722,10.944,10.651,13.759,3788.9,990.3,505.9,344.4,247.6
2020-07-17T13:00:00Z,14.038,13.269,11.625,10.944,10.553,13.698,6544.5,1550,871.9,699.7,452.1
2020-07-17T13:30:00Z,14.23,13.365,11.528,11.041,10.553,13.663,21355.7,1636.1,1097.9,1194.8,516.7
2020-07-17T14:00:00Z,14.421,13.461,11.722,10.944,10.553,13.646,10677.8,3444.5,2238.9,2669.5,1141
2020-07-17T14:30:00Z,14.517,13.558,11.722,11.041,10.553,13.611,8611.2,3616.7,1980.6,1722.2,990.3
2020-07-17T15:00:00Z,15.569,13.654,11.722,11.236,10.651,13.567,46844.8,6200,3616.7,7577.8,2238.9
2020-07-17T15:30:00Z,15.951,13.942,11.916,11.236,10.748,13.62,154312.1,12400.1,4822.3,8266.7,3272.2
2020-07-17T16:00:00Z,16.618,14.134,12.013,11.236,10.846,13.672,170845.6,18600.1,9644.5,7577.8,2755.6
2020-07-17T16:30:00Z,17.284,14.325,12.013,11.431,10.944,13.716,176356.7,19977.9,6200,5338.9,3444.5
2020-07-17T17:00:00Z,16.141,14.23,11.916,11.431,10.944,13.707,68889.3,12400.1,5338.9,4822.3,3100
2020-07-17T17:30:00Z,15.473,14.23,11.916,11.236,10.846,13.855,57867,11022.3,5166.7,3961.1,2927.8
2020-07-17T18:00:00Z,15.378,13.654,12.013,11.139,10.846,13.934,34444.7,8266.7,4477.8,3100,2325
2020-07-17T18:30:00Z,15.091,13.846,11.916,11.139,10.846,13.855,46844.8,6544.5,3100,2497.2,1722.2
2020-07-17T19:00:00Z,14.996,13.365,11.916,11.139,10.846,13.925,34444.7,6544.5,3616.7,2411.1,1808.3
2020-07-17T19:30:00Z,14.804,13.558,12.11,11.139,10.846,14.021,22044.6,6544.5,4133.4,2583.4,1980.6
2020-07-17T20:00:00Z,14.804,13.461,11.722,11.431,10.846,13.995,24800.2,6200,3272.2,1980.6,1636.1
2020-07-17T20:30:00Z,15.187,13.558,12.013,11.236,10.846,14.003,33066.9,9300.1,4822.3,2755.6,2325
2020-07-17T21:00:00Z,14.996,13.558,12.11,11.139,10.846,14.012,22044.6,7577.8,3961.1,2238.9,1980.6
2020-07-17T21:30:00Z,14.9,13.654,12.013,11.334,10.846,14.029,24800.2,7233.4,3272.2,1980.6,1722.2
2020-07-17T22:00:00Z,15.664,13.942,12.11,11.334,10.944,14.099,55111.5,16533.4,7577.8,3444.5,3616.7
2020-07-17T22:30:00Z,15.76,14.038,12.11,11.334,10.944,14.108,44089.2,22044.6,11711.2,3272.2,3788.9
2020-07-17T23:00:00Z,15.187,13.75,12.11,11.236,10.944,14.134,19977.9,5511.1,3961.1,1894.5,1722.2
2020-07-17T23:30:00Z,15.76,13.75,12.401,11.334,10.944,14.194,20666.8,18600.1,30311.3,2152.8,5338.9
2020-07-18T00:00:00Z,14.996,13.654,12.207,11.139,10.944,14.246,13089,4994.5,2669.5,1216.3,1162.5
2020-07-18T00:30:00Z,14.804,13.846,11.916,11.334,10.944,14.186,14466.8,5166.7,3100,1345.5,1356.3
2020-07-18T01:00:00Z,14.517,13.75,11.916,11.236,10.846,14.229,9300.1,2669.5,1248.6,807.3,635.1
2020-07-18T01:30:00Z,14.996,13.942,12.207,11.236,10.944,14.238,6200,2927.8,2325,516.7,764.2
2020-07-18T02:00:00Z,14.517,13.558,12.11,11.139,10.944,14.212,9644.5,2755.6,2066.7,828.8,828.8
2020-07-18T02:30:00Z,14.325,13.558,12.013,11.139,10.944,14.177,2066.7,602.8,366,215.3,172.2
2020-07-18T03:00:00Z,14.325,13.558,11.916,11.139,10.846,14.142,2325,419.8,333.7,139.9,129.2
2020-07-18T03:30:00Z,14.134,13.558,12.013,11.139,10.846,14.081,312.2,64.6,43.1,10.8,10.8
2020-07-18T04:00:00Z,14.038,13.654,11.916,11.139,10.846,14.003,0,0,0,0,0
2020-07-18T04:30:00Z,14.038,13.365,12.013,11.236,10.846,13.96,0,0,0,0,0
2020-07-18T05:00:00Z,13.846,13.269,12.013,11.139,10.846,13.907,0,0,0,0,0
2020-07-18T05:30:00Z,13.846,13.558,12.013,11.041,10.748,13.873,0,0,0,0,0
2020-07-18T06:00:00Z,13.654,13.461,11.722,11.236,10.748,13.82,0,0,0,0,0
2020-07-18T06:30:00Z,13.654,13.365,11.916,11.139,10.748,13.751,0,0,0,0,0
2020-07-18T07:00:00Z,13.654,13.461,11.916,11.139,10.748,13.742,0,0,0,0,0
2020-07-18T07:30:00Z,13.654,13.269,12.11,11.236,10.748,13.69,0,0,0,0,0
2020-07-18T08:00:00Z,13.461,13.365,11.916,11.236,10.748,13.637,0,0,0,0,0
2020-07-18T08:30:00Z,13.461,13.269,11.916,11.041,10.748,13.602,0,0,0,0,0
2020-07-18T09:00:00Z,13.365,13.173,11.916,11.139,10.846,13.559,0,0,0,0,0
2020-07-18T09:30:00Z,13.461,13.173,11.819,11.139,10.748,13.559,0,0,0,0,0
2020-07-18T10:00:00Z,13.365,13.173,11.819,11.139,10.748,13.532,0,0,0,0,0
2020-07-18T10:30:00Z,13.269,13.173,11.819,11.139,10.748,13.48,0,0,0,0,0
2020-07-18T11:00:00Z,13.076,13.076,11.819,11.139,10.748,13.445,0,0,0,0,0
2020-07-18T11:30:00Z,13.269,13.076,11.722,11.139,10.651,13.401,0,0,0,0,0
2020-07-18T12:00:00Z,13.173,13.076,11.722,11.139,10.651,13.331,688.9,129.2,64.6,43.1,21.5
2020-07-18T12:30:00Z,13.173,13.076,11.819,11.139,10.651,13.322,2411.1,549,312.2,236.8,139.9
2020-07-18T13:00:00Z,13.365,13.076,11.916,11.139,10.651,13.279,3272.2,796.5,462.9,366,204.5
2020-07-18T13:30:00Z,13.173,13.076,11.819,11.139,10.748,13.252,4994.5,968.8,581.3,538.2,269.1
2020-07-18T14:00:00Z,13.365,12.98,11.916,11.139,10.748,13.2,12400.1,1377.8,828.8,1022.6,398.3
2020-07-18T14:30:00Z,15.473,12.98,11.916,11.334,10.846,13.2,110223,2755.6,1894.5,5511.1,1141
2020-07-18T15:00:00Z,15.282,13.076,11.916,11.334,10.748,13.217,35822.5,3100,1550,3100,796.5
2020-07-18T15:30:00Z,16.427,13.173,11.916,11.431,10.846,13.208,126756.4,6544.5,2755.6,9300.1,1550
2020-07-18T16:00:00Z,16.046,13.173,12.013,11.431,10.944,13.27,176356.7,5511.1,4305.6,12400.1,2238.9
2020-07-18T16:30:00Z,16.618,13.365,12.013,11.528,10.944,13.287,159823.3,11711.2,8266.7,17911.2,3100
2020-07-18T17:00:00Z,17.475,13.365,12.11,11.625,11.041,13.279,55111.5,4477.8,4650,15155.7,2755.6
2020-07-18T17:30:00Z,15.378,13.076,12.304,11.722,11.139,13.366,5511.1,5166.7,4822.3,14466.8,3788.9
2020-07-18T18:00:00Z,17.189,13.654,12.304,11.722,11.139,13.532,126756.4,3961.1,8266.7,11022.3,4822.3
2020-07-18T18:30:00Z,17.094,13.461,12.11,11.625,11.236,13.462,220445.9,9644.5,6200,6200,4305.6
2020-07-18T19:00:00Z,16.713,13.654,12.304,11.819,11.334,13.742,46844.8,4994.5,4650,8611.2,5166.7
2020-07-18T19:30:00Z,17.284,13.654,12.497,11.819,11.236,13.768,115734.1,18600.1,5511.1,6200,5511.1
2020-07-18T20:00:00Z,16.808,13.846,12.594,11.819,11.334,13.777,44089.2,10677.8,6200,3961.1,5166.7
2020-07-18T20:30:00Z,16.332,13.942,12.401,12.013,11.334,14.238,26178,8266.7,5511.1,8611.2,5166.7
2020-07-18T21:00:00Z,16.903,14.23,12.497,12.013,11.334,14.679,19977.9,13777.9,9644.5,4650,6544.5
2020-07-18T21:30:00Z,16.903,14.134,12.594,12.207,11.431,14.826,7233.4,20666.8,18600.1,2927.8,7233.4
2020-07-18T22:00:00Z,16.332,14.517,12.594,12.11,11.431,14.081,4822.3,22044.6,6200,2927.8,8611.2
2020-07-18T22:30:00Z,16.141,14.613,12.98,12.207,11.431,14.186,4133.4,22044.6,8266.7,2238.9,6200
2020-07-18T23:00:00Z,16.427,14.325,12.69,12.11,11.431,14.532,3444.5,23422.4,17222.3,1722.2,5511.1
2020-07-18T23:30:00Z,15.76,14.613,12.883,11.916,11.431,14.921,3272.2,37200.2,11711.2,1463.9,5511.1
2020-07-19T00:00:00Z,16.808,14.134,13.076,11.916,11.431,14.938,20666.8,7577.8,6200,979.5,4822.3
2020-07-19T00:30:00Z,16.237,14.421,12.98,11.819,11.431,14.748,3788.9,18600.1,9644.5,990.3,3616.7
2020-07-19T01:00:00Z,15.76,14.325,12.594,11.916,11.431,15.042,4133.4,18600.1,9644.5,893.4,2927.8
2020-07-19T01:30:00Z,15.664,14.23,12.401,11.819,11.431,14.938,2238.9,13777.9,5511.1,613.5,1894.5
2020-07-19T02:00:00Z,15.569,14.134,12.69,11.916,11.431,15.128,3272.2,5338.9,3616.7,409,1162.5
2020-07-19T02:30:00Z,15.091,14.038,12.594,11.625,11.431,15.076,1722.2,742.7,549,247.6,215.3
2020-07-19T03:00:00Z,14.709,13.942,12.497,11.916,11.334,15.042,1377.8,409,312.2,139.9,118.4
2020-07-19T03:30:00Z,14.709,13.846,12.497,11.528,11.334,14.998,312.2,53.8,32.3,10.8,10.8
2020-07-19T04:00:00Z,14.804,13.75,12.497,11.528,11.431,15.033,0,0,0,0,0
2020-07-19T04:30:00Z,14.517,13.942,12.497,11.819,11.334,15.016,0,0,0,0,0
2020-07-19T05:00:00Z,14.517,14.038,12.594,11.722,11.334,14.938,0,0,0,0,0
2020-07-19T05:30:00Z,14.421,14.038,12.304,11.625,11.431,14.835,0,0,0,0,0
2020-07-19T06:00:00Z,14.421,13.846,12.401,11.722,11.334,14.817,0,0,0,0,0
2020-07-19T06:30:00Z,14.134,13.75,12.497,11.722,11.334,14.74,0,0,0,0,0
2020-07-19T07:00:00Z,14.134,13.75,12.497,11.722,11.334,14.697,0,0,0,0,0
2020-07-19T07:30:00Z,14.038,13.75,12.497,11.722,11.334,14.61,0,0,0,0,0
2020-07-19T08:00:00Z,14.038,13.846,12.401,11.722,11.334,14.55,0,0,0,0,0
2020-07-19T08:30:00Z,14.038,13.75,12.401,11.722,11.334,14.48,0,0,0,0,0
2020-07-19T09:00:00Z,14.038,13.75,12.497,11.625,11.334,14.428,0,0,0,0,0
2020-07-19T09:30:00Z,13.846,13.75,12.497,11.625,11.334,14.376,0,0,0,0,0
2020-07-19T10:00:00Z,13.846,13.654,12.401,11.722,11.236,14.307,0,0,0,0,0
2020-07-19T10:30:00Z,13.654,13.654,12.401,11.722,11.236,14.238,0,0,0,0,0
2020-07-19T11:00:00Z,13.654,13.654,12.401,11.722,11.236,14.16,0,0,0,0,0
2020-07-19T11:30:00Z,13.654,13.654,12.401,11.722,11.236,14.125,0,0,0,0,0
2020-07-19T12:00:00Z,13.558,13.654,12.304,11.722,11.236,14.038,570.5,96.9,64.6,53.8,21.5
2020-07-19T12:30:00Z,13.461,13.654,12.401,11.722,11.236,13.977,1894.5,376.7,290.6,236.8,129.2
2020-07-19T13:00:00Z,13.558,13.558,12.401,11.722,11.236,13.934,2927.8,581.3,452.1,366,204.5
2020-07-19T13:30:00Z,13.75,13.558,12.401,11.722,11.334,13.873,7233.4,914.9,753.5,914.9,279.9
2020-07-19T14:00:00Z,14.996,13.558,12.401,11.722,11.236,13.829,55111.5,818.1,871.9,2411.1,473.6
2020-07-19T14:30:00Z,16.046,13.654,12.401,11.819,11.334,13.838,85422.8,1980.6,1808.3,6200,1151.7
2020-07-19T15:00:00Z,17.094,13.654,12.401,11.916,11.334,13.847,148801,3272.2,2066.7,8266.7,1463.9
2020-07-19T15:30:00Z,17.76,13.846,12.497,12.013,11.431,13.864,170845.6,2927.8,2411.1,13089,1894.5
2020-07-19T16:00:00Z,18.045,13.942,12.594,12.013,11.431,13.82,154312.1,5511.1,3444.5,15155.7,2583.4
2020-07-19T16:30:00Z,16.618,14.038,12.69,12.11,11.528,13.881,99200.7,4477.8,5511.1,22044.6,3272.2
2020-07-19T17:00:00Z,16.237,13.846,12.883,12.207,11.625,13.968,4305.6,7577.8,5511.1,16533.4,3444.5
2020-07-19T17:30:00Z,16.903,13.846,12.883,12.207,11.625,14.038,6200,7233.4,4650,14466.8,3961.1
2020-07-19T18:00:00Z,17.57,14.134,12.883,12.304,11.722,14.272,187379,5511.1,7233.4,14466.8,4994.5
2020-07-19T18:30:00Z,17.189,14.23,12.883,12.401,11.819,14.394,37200.2,4650,6544.5,15844.5,5166.7
2020-07-19T19:00:00Z,18.711,14.421,12.883,12.497,11.819,14.541,209423.6,5511.1,11711.2,12400.1,4994.5
2020-07-19T19:30:00Z,17.855,14.23,12.98,12.401,11.916,14.731,110223,5166.7,5511.1,8266.7,7233.4
2020-07-19T20:00:00Z,17.95,14.325,13.173,12.497,11.916,14.878,154312.1,9644.5,7233.4,5511.1,5511.1
2020-07-19T20:30:00Z,17.475,14.517,13.173,12.594,11.916,15.033,132267.5,10677.8,13777.9,4822.3,6200
2020-07-19T21:00:00Z,17.475,14.709,13.269,12.69,11.916,15.162,37200.2,16533.4,9644.5,3788.9,6200
2020-07-19T21:30:00Z,17.189,14.804,13.173,12.594,12.013,15.274,39955.8,12400.1,10333.4,3616.7,7233.4
2020-07-19T22:00:00Z,16.999,14.9,13.173,12.401,11.916,15.446,37200.2,19289,9300.1,2669.5,6200
2020-07-19T22:30:00Z,16.618,14.709,13.173,12.207,11.916,15.506,26178,8266.7,6200,1980.6,2755.6
2020-07-19T23:00:00Z,17.094,15.091,13.365,12.594,12.013,15.54,9644.5,18600.1,13089,1550,5511.1
2020-07-19T23:30:00Z,16.237,14.709,13.269,12.497,11.916,15.514,19289,16533.4,10333.4,1377.8,3788.9
2020-07-20T00:00:00Z,16.523,14.9,13.269,12.401,12.013,15.591,7577.8,8266.7,5338.9,1173.3,1894.5
2020-07-20T00:30:00Z,17.665,15.091,13.269,12.401,12.013,15.72,30311.3,14466.8,8611.2,1280.9,4305.6
2020-07-20T01:00:00Z,16.427,14.804,13.173,12.304,11.916,15.643,5511.1,3444.5,2497.2,775,968.8
2020-07-20T01:30:00Z,16.618,14.613,13.365,12.11,11.916,15.643,9300.1,4305.6,3100,904.2,1108.7
2020-07-20T02:00:00Z,16.618,14.709,12.98,12.304,11.916,15.805,23422.4,5511.1,4305.6,850.4,1463.9
2020-07-20T02:30:00Z,15.76,14.613,13.076,12.304,11.916,15.771,2755.6,968.8,688.9,269.1,258.3
2020-07-20T03:00:00Z,15.76,14.804,12.883,12.207,11.916,15.745,1205.6,387.5,290.6,129.2,107.6
2020-07-20T03:30:00Z,15.76,14.517,12.883,12.207,11.916,15.694,129.2,21.5,21.5,0,0
2020-07-20T04:00:00Z,15.664,14.709,13.076,12.207,11.916,15.668,0,0,0,0,0
2020-07-20T04:30:00Z,15.569,14.517,13.173,12.013,11.819,15.626,0,0,0,0,0
2020-07-20T05:00:00Z,15.473,14.517,12.98,12.207,11.916,15.6,0,0,0,0,0
2020-07-20T05:30:00Z,15.282,14.517,12.883,12.207,11.819,15.566,0,0,0,0,0
2020-07-20T06:00:00Z,15.187,14.517,12.98,12.207,11.819,15.54,0,0,0,0,0
2020-07-20T06:30:00Z,15.282,14.613,12.98,12.207,11.819,15.48,0,0,0,0,0
2020-07-20T07:00:00Z,15.378,14.613,12.883,12.207,11.819,15.437,0,0,0,0,0
2020-07-20T07:30:00Z,15.378,14.517,12.98,12.207,11.819,15.368,0,0,0,0,0
2020-07-20T08:00:00Z,14.996,14.517,13.076,12.11,11.722,15.334,0,0,0,0,0
2020-07-20T08:30:00Z,14.996,14.421,13.076,12.207,11.722,15.274,0,0,0,0,0
2020-07-20T09:00:00Z,14.9,14.517,12.98,12.207,11.819,15.214,0,0,0,0,0
2020-07-20T09:30:00Z,14.804,14.517,12.98,12.207,11.819,15.153,0,0,0,0,0
2020-07-20T10:00:00Z,14.804,14.517,12.98,12.207,11.722,15.067,0,0,0,0,0
2020-07-20T10:30:00Z,14.613,14.421,12.98,12.11,11.722,14.998,0,0,0,0,0
2020-07-20T11:00:00Z,14.804,14.421,12.98,12.11,11.722,14.938,0,0,0,0,0
2020-07-20T11:30:00Z,14.421,14.517,12.98,12.11,11.625,14.912,0,0,0,0,0
2020-07-20T12:00:00Z,14.23,14.804,12.98,12.207,11.722,14.835,613.5,75.3,64.6,43.1,21.5
2020-07-20T12:30:00Z,14.421,14.613,12.98,12.207,11.722,14.817,2066.7,366,290.6,236.8,129.2
2020-07-20T13:00:00Z,14.613,14.325,12.883,12.11,11.625,14.74,2927.8,559.7,452.1,387.5,204.5
2020-07-20T13:30:00Z,14.517,14.23,12.883,12.207,11.722,14.731,8611.2,1194.8,764.2,1033.3,312.2
2020-07-20T14:00:00Z,15.569,14.325,12.883,12.304,11.722,14.679,44089.2,807.3,1022.6,3788.9,505.9
2020-07-20T14:30:00Z,16.999,14.517,12.98,12.304,11.722,14.688,93689.5,2238.9,2066.7,7233.4,1141
2020-07-20T15:00:00Z,18.331,14.517,13.076,12.401,11.819,14.714,93689.5,2411.1,2497.2,10677.8,1463.9
2020-07-20T15:30:00Z,19.092,14.709,13.076,12.497,11.819,14.714,137778.7,3961.1,3444.5,14466.8,2152.8
2020-07-20T16:00:00Z,16.999,14.517,13.076,12.401,11.819,14.697,37200.2,2583.4,2238.9,3100,1108.7
2020-07-20T16:30:00Z,19.662,14.517,13.173,12.69,12.013,14.774,231468.2,4822.3,3444.5,18600.1,2927.8
2020-07-20T17:00:00Z,20.043,14.709,13.269,12.787,12.11,14.955,220445.9,4133.4,3788.9,15155.7,3272.2
2020-07-20T17:30:00Z,20.234,14.709,13.365,12.787,12.11,15.128,170845.6,5338.9,4822.3,16533.4,3272.2
2020-07-20T18:00:00Z,20.71,14.804,13.269,12.883,12.207,15.136,253512.8,7233.4,6544.5,15155.7,4133.4
2020-07-20T18:30:00Z,20.996,14.996,13.461,12.883,12.304,15.351,85422.8,12400.1,8611.2,21355.7,5338.9
2020-07-20T19:00:00Z,19.282,14.996,13.365,12.883,12.207,15.497,52355.9,3616.7,2927.8,2755.6,1636.1
2020-07-20T19:30:00Z,16.808,14.9,13.173,12.497,12.11,15.574,27555.7,4650,3616.7,2238.9,1636.1
2020-07-20T20:00:00Z,17.379,15.091,13.461,12.69,12.207,15.686,209423.6,16533.4,8266.7,7577.8,7577.8
2020-07-20T20:30:00Z,18.426,15.569,13.846,12.98,12.401,15.745,176356.7,18600.1,12400.1,5511.1,7233.4
2020-07-20T21:00:00Z,18.045,15.091,13.365,12.787,12.304,15.686,19289,5166.7,3788.9,1463.9,1722.2
2020-07-20T21:30:00Z,18.996,15.76,13.654,13.173,12.304,15.72,110223,23422.4,18600.1,3616.7,6544.5
2020-07-20T22:00:00Z,17.76,16.046,13.654,13.076,12.401,15.848,8266.7,30311.3,12400.1,2669.5,5166.7
2020-07-20T22:30:00Z,18.426,15.76,14.038,13.269,12.401,15.822,44089.2,10333.4,13089,2411.1,6200
2020-07-20T23:00:00Z,18.711,15.951,14.038,13.173,12.401,16.164,28933.5,16533.4,15844.5,2325,5511.1
2020-07-20T23:30:00Z,17.76,15.473,13.942,13.076,12.401,16.36,5166.7,18600.1,17222.3,1463.9,4477.8
2020-07-21T00:00:00Z,17.855,15.855,13.846,12.98,12.401,16.113,5338.9,23422.4,10333.4,1216.3,4477.8
2020-07-21T00:30:00Z,17.855,15.664,13.75,12.883,12.401,16.454,24800.2,16533.4,14466.8,1087.2,4133.4
2020-07-21T01:00:00Z,18.14,15.282,13.846,12.787,12.401,16.394,19977.9,13777.9,7577.8,904.2,2583.4
2020-07-21T01:30:00Z,18.14,15.378,13.75,12.787,12.401,16.215,16533.4,8611.2,6200,904.2,2066.7
2020-07-21T02:00:00Z,17.76,15.473,13.654,12.69,12.401,16.258,10333.4,3616.7,2497.2,688.9,850.4
2020-07-21T02:30:00Z,17.379,15.473,13.558,12.69,12.304,16.104,4305.6,1377.8,1044.1,376.7,409
2020-07-21T03:00:00Z,16.999,15.282,13.461,12.69,12.304,16.292,2152.8,570.5,409,150.7,161.5
2020-07-21T03:30:00Z,16.713,15.091,13.558,12.69,12.304,16.36,333.7,43.1,32.3,10.8,0
2020-07-21T04:00:00Z,16.427,15.091,13.558,12.594,12.304,16.42,0,0,0,0,0
2020-07-21T04:30:00Z,16.141,15.187,13.461,12.787,12.304,16.411,0,0,0,0,0
2020-07-21T05:00:00Z,16.046,15.282,13.558,12.69,12.207,16.48,0,0,0,0,0
2020-07-21T05:30:00Z,15.951,15.187,13.654,12.594,12.304,16.497,0,0,0,0,0
2020-07-21T06:00:00Z,15.855,15.187,13.461,12.594,12.304,16.42,0,0,0,0,0
2020-07-21T06:30:00Z,15.855,15.187,13.558,12.594,12.207,16.352,0,0,0,0,0
2020-07-21T07:00:00Z,15.664,15.187,13.558,12.69,12.207,16.292,0,0,0,0,0
2020-07-21T07:30:00Z,15.664,15.187,13.654,12.69,12.207,16.198,0,0,0,0,0
2020-07-21T08:00:00Z,15.473,15.187,13.461,12.69,12.207,16.156,0,0,0,0,0
2020-07-21T08:30:00Z,15.473,15.187,13.461,12.69,12.207,16.122,0,0,0,0,0
2020-07-21T09:00:00Z,15.282,15.187,13.558,12.594,12.207,16.053,0,0,0,0,0
2020-07-21T09:30:00Z,15.378,15.091,13.558,12.594,12.11,16.002,0,0,0,0,0
2020-07-21T10:00:00Z,15.187,15.091,13.558,12.594,12.207,15.942,0,0,0,0,0
2020-07-21T10:30:00Z,15.282,14.996,13.461,12.69,12.207,15.882,0,0,0,0,0
2020-07-21T11:00:00Z,15.187,14.996,13.461,12.69,12.207,15.814,0,0,0,0,0
2020-07-21T11:30:00Z,14.996,14.996,13.461,12.594,12.11,15.745,0,0,0,0,0
2020-07-21T12:00:00Z,15.091,14.996,13.558,12.594,12.11,15.677,549,75.3,53.8,43.1,21.5
2020-07-21T12:30:00Z,15.378,14.996,13.558,12.594,12.11,15.643,2066.7,344.4,279.9,236.8,129.2
2020-07-21T13:00:00Z,15.187,14.996,13.558,12.69,12.11,15.6,3100,549,452.1,398.3,204.5
2020-07-21T13:30:00Z,15.473,14.996,13.558,12.69,12.11,15.531,6544.5,968.8,624.3,893.4,279.9
2020-07-21T14:00:00Z,16.237,14.996,13.558,12.69,12.207,15.514,39955.8,818.1,861.1,3616.7,527.4
2020-07-21T14:30:00Z,17.855,15.091,13.654,12.883,12.304,15.497,115734.1,2325,1636.1,7233.4,1033.3
2020-07-21T15:00:00Z,17.95,15.187,13.654,12.883,12.207,15.506,77156.1,2669.5,1980.6,9644.5,1377.8
2020-07-21T15:30:00Z,19.282,15.091,13.654,12.98,12.304,15.488,143289.8,3272.2,2325,11022.3,1722.2
2020-07-21T16:00:00Z,18.521,15.378,13.75,13.076,12.401,15.506,110223,2755.6,3788.9,13089,2238.9
2020-07-21T16:30:00Z,19.282,14.996,13.654,13.173,12.401,15.583,187379,4650,4133.4,18600.1,2669.5
2020-07-21T17:00:00Z,20.138,15.187,14.038,13.173,12.497,15.694,231468.2,4650,4133.4,16533.4,3100
2020-07-21T17:30:00Z,20.901,15.473,14.038,13.269,12.594,15.797,231468.2,5511.1,4477.8,13777.9,3444.5
2020-07-21T18:00:00Z,20.615,15.282,13.942,13.365,12.69,15.899,253512.8,3444.5,6200,15844.5,3961.1
2020-07-21T18:30:00Z,20.901,15.473,13.942,13.365,12.69,16.079,38578,5166.7,6544.5,17222.3,4822.3
2020-07-21T19:00:00Z,20.138,15.664,14.134,13.461,12.787,16.181,198401.3,6200,8611.2,17222.3,3616.7
2020-07-21T19:30:00Z,21.187,15.76,14.134,13.365,12.787,16.369,264535.1,4994.5,5511.1,5338.9,5166.7
2020-07-21T20:00:00Z,21.091,15.951,14.325,13.461,12.787,16.377,209423.6,11022.3,7577.8,4994.5,5511.1
2020-07-21T20:30:00Z,21.187,16.141,14.23,13.558,12.787,16.437,231468.2,10333.4,8266.7,4305.6,5166.7
2020-07-21T21:00:00Z,21.091,16.237,14.23,13.654,12.883,16.837,198401.3,12400.1,9300.1,3961.1,4994.5
2020-07-21T21:30:00Z,20.138,16.427,14.325,13.558,12.883,16.633,99200.7,39955.8,14466.8,3444.5,5511.1
2020-07-21T22:00:00Z,19.472,16.237,14.517,13.558,12.883,16.522,49600.3,16533.4,12400.1,3272.2,5511.1
2020-07-21T22:30:00Z,19.948,16.523,14.804,13.558,12.883,16.59,66133.8,30311.3,20666.8,2755.6,6544.5
2020-07-21T23:00:00Z,23.966,16.523,14.421,13.461,12.98,17.049,1980.6,2755.6,22044.6,807.3,2066.7
2020-07-21T23:30:00Z,21.473,16.427,14.804,13.558,12.98,16.905,1463.9,3272.2,14466.8,570.5,1722.2
