datetime,irr_0,irr_2,irr_4,irr_8
2020-07-08T22:30:00Z,1463.9,2755.6,NA,32.3
2020-07-08T23:00:00Z,4133.4,4650,NA,75.3
2020-07-08T23:30:00Z,2669.5,2927.8,NA,43.1
2020-07-09T00:00:00Z,473.6,2411.1,NA,10.8
2020-07-09T00:30:00Z,409,721.2,NA,0
2020-07-09T01:00:00Z,602.8,1022.6,NA,0
2020-07-09T01:30:00Z,656.6,581.3,NA,0
2020-07-09T02:00:00Z,86.1,398.3,NA,0
2020-07-09T02:30:00Z,75.3,333.7,NA,0
2020-07-09T03:00:00Z,43.1,193.8,NA,0
2020-07-09T03:30:00Z,0,53.8,NA,0
2020-07-09T04:00:00Z,0,0,NA,0
2020-07-09T04:30:00Z,0,0,NA,0
2020-07-09T05:00:00Z,0,0,NA,0
2020-07-09T05:30:00Z,0,0,NA,0
2020-07-09T06:00:00Z,0,0,NA,0
2020-07-09T06:30:00Z,0,0,NA,0
2020-07-09T07:00:00Z,0,0,NA,0
2020-07-09T07:30:00Z,0,0,NA,0
2020-07-09T08:00:00Z,0,0,NA,0
2020-07-09T08:30:00Z,0,0,NA,0
2020-07-09T09:00:00Z,0,0,NA,0
2020-07-09T09:30:00Z,0,0,NA,0
2020-07-09T10:00:00Z,0,0,NA,0
2020-07-09T10:30:00Z,0,0,NA,0
2020-07-09T11:00:00Z,0,0,NA,0
2020-07-09T11:30:00Z,0,0,NA,0
2020-07-09T12:00:00Z,10.8,96.9,NA,0
2020-07-09T12:30:00Z,32.3,258.3,NA,0
2020-07-09T13:00:00Z,53.8,355.2,NA,0
2020-07-09T13:30:00Z,75.3,409,NA,0
2020-07-09T14:00:00Z,2238.9,710.4,NA,10.8
2020-07-09T14:30:00Z,2497.2,968.8,NA,21.5
2020-07-09T15:00:00Z,2755.6,1291.7,NA,21.5
2020-07-09T15:30:00Z,1636.1,24800.2,NA,269.1
2020-07-09T16:00:00Z,1808.3,30311.3,NA,150.7
2020-07-09T16:30:00Z,1808.3,19289,NA,150.7
2020-07-09T17:00:00Z,398.3,23422.4,NA,118.4
2020-07-09T17:30:00Z,667.4,9300.1,NA,107.6
2020-07-09T18:00:00Z,409,35822.5,NA,107.6
2020-07-09T18:30:00Z,1377.8,14466.8,NA,118.4
2020-07-09T19:00:00Z,398.3,10333.4,NA,118.4
2020-07-09T19:30:00Z,602.8,30311.3,NA,118.4
2020-07-09T20:00:00Z,2411.1,5511.1,NA,107.6
2020-07-09T20:30:00Z,1636.1,52355.9,NA,96.9
2020-07-09T21:00:00Z,1894.5,5166.7,NA,86.1
2020-07-09T21:30:00Z,1313.2,6200,NA,86.1
2020-07-09T22:00:00Z,1550,5511.1,NA,86.1
2020-07-09T22:30:00Z,2152.8,8266.7,NA,96.9
2020-07-09T23:00:00Z,979.5,1722.2,NA,86.1
2020-07-09T23:30:00Z,527.4,861.1,NA,10.8
2020-07-10T00:00:00Z,1636.1,1550,NA,32.3
2020-07-10T00:30:00Z,2411.1,1130.2,NA,53.8
2020-07-10T01:00:00Z,1722.2,904.2,NA,32.3
2020-07-10T01:30:00Z,1636.1,958,NA,10.8
2020-07-10T02:00:00Z,118.4,419.8,NA,0
2020-07-10T02:30:00Z,86.1,409,NA,0
2020-07-10T03:00:00Z,32.3,387.5,NA,0
2020-07-10T03:30:00Z,0,53.8,NA,0
2020-07-10T04:00:00Z,0,0,NA,0
2020-07-10T04:30:00Z,0,0,NA,0
2020-07-10T05:00:00Z,0,0,NA,0
2020-07-10T05:30:00Z,0,0,NA,0
2020-07-10T06:00:00Z,0,0,NA,0
2020-07-10T06:30:00Z,0,0,NA,0
2020-07-10T07:00:00Z,0,0,NA,0
2020-07-10T07:30:00Z,0,0,NA,0
2020-07-10T08:00:00Z,0,0,NA,0
2020-07-10T08:30:00Z,0,0,NA,0
2020-07-10T09:00:00Z,0,0,NA,0
2020-07-10T09:30:00Z,0,0,NA,0
2020-07-10T10:00:00Z,0,0,NA,0
2020-07-10T10:30:00Z,0,0,NA,0
2020-07-10T11:00:00Z,0,0,NA,0
2020-07-10T11:30:00Z,0,0,NA,0
2020-07-10T12:00:00Z,0,0,NA,0
2020-07-10T12:30:00Z,0,86.1,NA,0
2020-07-10T13:00:00Z,10.8,247.6,NA,0
2020-07-10T13:30:00Z,107.6,1033.3,NA,0
2020-07-10T14:00:00Z,183,1313.2,NA,10.8
2020-07-10T14:30:00Z,484.4,10333.4,NA,96.9
2020-07-10T15:00:00Z,1980.6,1463.9,NA,32.3
2020-07-10T15:30:00Z,2238.9,2411.1,NA,43.1
2020-07-10T16:00:00Z,279.9,2152.8,NA,21.5
2020-07-10T16:30:00Z,613.5,3961.1,NA,53.8
2020-07-10T17:00:00Z,452.1,4994.5,NA,53.8
2020-07-10T17:30:00Z,1722.2,5511.1,NA,139.9
2020-07-10T18:00:00Z,1894.5,5511.1,NA,150.7
2020-07-10T18:30:00Z,807.3,4650,NA,53.8
2020-07-10T19:00:00Z,1377.8,13089,NA,215.3
2020-07-10T19:30:00Z,742.7,5166.7,NA,86.1
2020-07-10T20:00:00Z,785.8,7577.8,NA,161.5
2020-07-10T20:30:00Z,1108.7,13089,NA,161.5
2020-07-10T21:00:00Z,667.4,2927.8,NA,32.3
2020-07-10T21:30:00Z,1248.6,22044.6,NA,172.2
2020-07-10T22:00:00Z,462.9,3444.5,NA,43.1
2020-07-10T22:30:00Z,559.7,4133.4,NA,43.1
2020-07-10T23:00:00Z,742.7,18600.1,NA,269.1
2020-07-10T23:30:00Z,871.9,24800.2,NA,301.4
2020-07-11T00:00:00Z,635.1,6200,NA,53.8
2020-07-11T00:30:00Z,258.3,2152.8,NA,21.5
2020-07-11T01:00:00Z,1076.4,14466.8,NA,150.7
2020-07-11T01:30:00Z,656.6,11711.2,NA,96.9
2020-07-11T02:00:00Z,75.3,484.4,NA,0
2020-07-11T02:30:00Z,32.3,355.2,NA,0
2020-07-11T03:00:00Z,32.3,226,NA,0
2020-07-11T03:30:00Z,0,32.3,NA,0
2020-07-11T04:00:00Z,0,0,NA,0
2020-07-11T04:30:00Z,0,0,NA,0
2020-07-11T05:00:00Z,0,0,NA,0
2020-07-11T05:30:00Z,0,0,NA,0
2020-07-11T06:00:00Z,0,0,NA,0
2020-07-11T06:30:00Z,0,0,NA,0
2020-07-11T07:00:00Z,0,0,NA,0
2020-07-11T07:30:00Z,0,0,NA,0
2020-07-11T08:00:00Z,0,0,NA,0
2020-07-11T08:30:00Z,0,0,NA,0
2020-07-11T09:00:00Z,0,0,NA,0
2020-07-11T09:30:00Z,0,0,NA,0
2020-07-11T10:00:00Z,0,0,NA,0
2020-07-11T10:30:00Z,0,0,NA,0
2020-07-11T11:00:00Z,0,0,NA,0
2020-07-11T11:30:00Z,0,0,NA,0
2020-07-11T12:00:00Z,0,107.6,NA,0
2020-07-11T12:30:00Z,21.5,279.9,NA,0
2020-07-11T13:00:00Z,43.1,409,NA,0
2020-07-11T13:30:00Z,53.8,549,NA,0
2020-07-11T14:00:00Z,667.4,7577.8,NA,129.2
2020-07-11T14:30:00Z,656.6,10333.4,NA,161.5
2020-07-11T15:00:00Z,473.6,10333.4,NA,172.2
2020-07-11T15:30:00Z,5338.9,2325,NA,53.8
2020-07-11T16:00:00Z,1216.3,2497.2,NA,43.1
2020-07-11T16:30:00Z,1205.6,2411.1,NA,64.6
2020-07-11T17:00:00Z,1173.3,3100,NA,75.3
2020-07-11T17:30:00Z,721.2,1463.9,NA,75.3
2020-07-11T18:00:00Z,807.3,8266.7,NA,96.9
2020-07-11T18:30:00Z,549,2238.9,NA,107.6
2020-07-11T19:00:00Z,624.3,5166.7,NA,118.4
2020-07-11T19:30:00Z,635.1,2755.6,NA,118.4
2020-07-11T20:00:00Z,656.6,3444.5,NA,129.2
2020-07-11T20:30:00Z,592,3961.1,NA,172.2
2020-07-11T21:00:00Z,613.5,4822.3,NA,150.7
2020-07-11T21:30:00Z,613.5,6200,NA,150.7
2020-07-11T22:00:00Z,624.3,44089.2,NA,215.3
2020-07-11T22:30:00Z,570.5,5166.7,NA,107.6
2020-07-11T23:00:00Z,538.2,6544.5,NA,161.5
2020-07-11T23:30:00Z,1119.5,12400.1,NA,258.3
2020-07-12T00:00:00Z,452.1,2927.8,NA,75.3
2020-07-12T00:30:00Z,452.1,8266.7,NA,118.4
2020-07-12T01:00:00Z,516.7,5511.1,NA,139.9
2020-07-12T01:30:00Z,366,2066.7,NA,53.8
2020-07-12T02:00:00Z,64.6,473.6,NA,0
2020-07-12T02:30:00Z,75.3,527.4,NA,0
2020-07-12T03:00:00Z,21.5,204.5,NA,0
2020-07-12T03:30:00Z,0,21.5,NA,0
2020-07-12T04:00:00Z,0,0,NA,0
2020-07-12T04:30:00Z,0,0,NA,0
2020-07-12T05:00:00Z,0,0,NA,0
2020-07-12T05:30:00Z,0,0,NA,0
2020-07-12T06:00:00Z,0,0,NA,0
2020-07-12T06:30:00Z,0,0,NA,0
2020-07-12T07:00:00Z,0,0,NA,0
2020-07-12T07:30:00Z,0,0,NA,0
2020-07-12T08:00:00Z,0,0,NA,0
2020-07-12T08:30:00Z,0,0,NA,0
2020-07-12T09:00:00Z,0,0,NA,0
2020-07-12T09:30:00Z,0,0,NA,0
2020-07-12T10:00:00Z,0,0,NA,0
2020-07-12T10:30:00Z,0,0,NA,0
2020-07-12T11:00:00Z,0,0,NA,0
2020-07-12T11:30:00Z,0,0,NA,0
2020-07-12T12:00:00Z,0,75.3,NA,0
2020-07-12T12:30:00Z,10.8,301.4,NA,0
2020-07-12T13:00:00Z,21.5,409,NA,0
2020-07-12T13:30:00Z,64.6,785.8,NA,0
2020-07-12T14:00:00Z,624.3,6200,NA,150.7
2020-07-12T14:30:00Z,2927.8,4650,NA,64.6
2020-07-12T15:00:00Z,828.8,3788.9,NA,43.1
2020-07-12T15:30:00Z,624.3,3788.9,NA,75.3
2020-07-12T16:00:00Z,667.4,2583.4,NA,64.6
2020-07-12T16:30:00Z,516.7,27555.7,NA,64.6
2020-07-12T17:00:00Z,516.7,4305.6,NA,75.3
2020-07-12T17:30:00Z,312.2,2669.5,NA,43.1
2020-07-12T18:00:00Z,667.4,8266.7,NA,107.6
2020-07-12T18:30:00Z,904.2,7577.8,NA,107.6
2020-07-12T19:00:00Z,678.1,3961.1,NA,107.6
2020-07-12T19:30:00Z,839.6,18600.1,NA,183
2020-07-12T20:00:00Z,527.4,5166.7,NA,215.3
2020-07-12T20:30:00Z,549,4477.8,NA,107.6
2020-07-12T21:00:00Z,570.5,5166.7,NA,118.4
2020-07-12T21:30:00Z,828.8,5166.7,NA,75.3
2020-07-12T22:00:00Z,667.4,17911.2,NA,183
2020-07-12T22:30:00Z,484.4,10677.8,NA,172.2
2020-07-12T23:00:00Z,516.7,9644.5,NA,96.9
2020-07-12T23:30:00Z,688.9,11711.2,NA,183
2020-07-13T00:00:00Z,452.1,5166.7,NA,43.1
2020-07-13T00:30:00Z,1356.3,13089,NA,172.2
2020-07-13T01:00:00Z,839.6,9300.1,NA,64.6
2020-07-13T01:30:00Z,409,1313.2,NA,129.2
2020-07-13T02:00:00Z,21.5,559.7,NA,0
2020-07-13T02:30:00Z,32.3,376.7,NA,0
2020-07-13T03:00:00Z,10.8,161.5,NA,0
2020-07-13T03:30:00Z,0,32.3,NA,0
2020-07-13T04:00:00Z,0,0,NA,0
2020-07-13T04:30:00Z,0,0,NA,0
2020-07-13T05:00:00Z,0,0,NA,0
2020-07-13T05:30:00Z,0,0,NA,0
2020-07-13T06:00:00Z,0,0,NA,0
2020-07-13T06:30:00Z,0,0,NA,0
2020-07-13T07:00:00Z,0,0,NA,0
2020-07-13T07:30:00Z,0,0,NA,0
2020-07-13T08:00:00Z,0,0,NA,0
2020-07-13T08:30:00Z,0,0,NA,0
2020-07-13T09:00:00Z,0,0,NA,0
2020-07-13T09:30:00Z,0,0,NA,0
2020-07-13T10:00:00Z,0,0,NA,0
2020-07-13T10:30:00Z,0,0,NA,0
2020-07-13T11:00:00Z,0,0,NA,0
2020-07-13T11:30:00Z,0,0,NA,0
2020-07-13T12:00:00Z,0,86.1,NA,0
2020-07-13T12:30:00Z,53.8,484.4,NA,0
2020-07-13T13:00:00Z,75.3,1001,NA,0
2020-07-13T13:30:00Z,64.6,731.9,NA,0
2020-07-13T14:00:00Z,2325,1463.9,NA,10.8
2020-07-13T14:30:00Z,1313.2,1463.9,NA,10.8
2020-07-13T15:00:00Z,3616.7,2497.2,NA,32.3
2020-07-13T15:30:00Z,538.2,1377.8,NA,53.8
2020-07-13T16:00:00Z,796.5,3272.2,NA,53.8
2020-07-13T16:30:00Z,688.9,1550,NA,64.6
2020-07-13T17:00:00Z,387.5,3100,NA,75.3
2020-07-13T17:30:00Z,559.7,3788.9,NA,96.9
2020-07-13T18:00:00Z,570.5,2669.5,NA,129.2
2020-07-13T18:30:00Z,613.5,3272.2,NA,129.2
2020-07-13T19:00:00Z,549,39955.8,NA,236.8
2020-07-13T19:30:00Z,538.2,2755.6,NA,269.1
2020-07-13T20:00:00Z,495.1,7233.4,NA,258.3
2020-07-13T20:30:00Z,462.9,15844.5,NA,258.3
2020-07-13T21:00:00Z,516.7,9300.1,NA,247.6
2020-07-13T21:30:00Z,624.3,20666.8,NA,258.3
2020-07-13T22:00:00Z,279.9,5166.7,NA,53.8
2020-07-13T22:30:00Z,699.7,31689.1,NA,290.6
2020-07-13T23:00:00Z,602.8,12400.1,NA,279.9
2020-07-13T23:30:00Z,1302.4,14466.8,NA,301.4
2020-07-14T00:00:00Z,1808.3,30311.3,NA,64.6
2020-07-14T00:30:00Z,742.7,5166.7,NA,204.5
2020-07-14T01:00:00Z,796.5,4994.5,NA,75.3
2020-07-14T01:30:00Z,1065.6,8611.2,NA,21.5
2020-07-14T02:00:00Z,64.6,624.3,NA,10.8
2020-07-14T02:30:00Z,53.8,678.1,NA,0
2020-07-14T03:00:00Z,10.8,226,NA,0
2020-07-14T03:30:00Z,0,43.1,NA,0
2020-07-14T04:00:00Z,0,0,NA,0
2020-07-14T04:30:00Z,0,0,NA,0
2020-07-14T05:00:00Z,0,0,NA,0
2020-07-14T05:30:00Z,0,0,NA,0
2020-07-14T06:00:00Z,0,0,NA,0
2020-07-14T06:30:00Z,0,0,NA,0
2020-07-14T07:00:00Z,0,0,NA,0
2020-07-14T07:30:00Z,0,0,NA,0
2020-07-14T08:00:00Z,0,0,NA,0
2020-07-14T08:30:00Z,0,0,NA,0
2020-07-14T09:00:00Z,0,0,NA,0
2020-07-14T09:30:00Z,0,0,NA,0
2020-07-14T10:00:00Z,0,0,NA,0
2020-07-14T10:30:00Z,0,0,NA,0
2020-07-14T11:00:00Z,0,0,NA,0
2020-07-14T11:30:00Z,0,0,NA,0
2020-07-14T12:00:00Z,0,64.6,NA,0
2020-07-14T12:30:00Z,10.8,226,NA,0
2020-07-14T13:00:00Z,21.5,376.7,NA,0
2020-07-14T13:30:00Z,32.3,409,NA,0
2020-07-14T14:00:00Z,387.5,2411.1,NA,150.7
2020-07-14T14:30:00Z,624.3,8266.7,NA,139.9
2020-07-14T15:00:00Z,753.5,1377.8,NA,32.3
2020-07-14T15:30:00Z,549,990.3,NA,53.8
2020-07-14T16:00:00Z,538.2,1636.1,NA,64.6
2020-07-14T16:30:00Z,990.3,1636.1,NA,64.6
2020-07-14T17:00:00Z,549,1722.2,NA,96.9
2020-07-14T17:30:00Z,602.8,2238.9,NA,118.4
2020-07-14T18:00:00Z,570.5,3961.1,NA,161.5
2020-07-14T18:30:00Z,635.1,5166.7,NA,161.5
2020-07-14T19:00:00Z,538.2,2669.5,NA,269.1
2020-07-14T19:30:00Z,527.4,3444.5,NA,247.6
2020-07-14T20:00:00Z,462.9,10677.8,NA,247.6
2020-07-14T20:30:00Z,452.1,9644.5,NA,269.1
2020-07-14T21:00:00Z,505.9,16533.4,NA,269.1
2020-07-14T21:30:00Z,893.4,26178,NA,193.8
2020-07-14T22:00:00Z,570.5,5338.9,NA,269.1
2020-07-14T22:30:00Z,828.8,17222.3,NA,226
2020-07-14T23:00:00Z,1636.1,14466.8,NA,150.7
2020-07-14T23:30:00Z,1302.4,24800.2,NA,75.3
2020-07-15T00:00:00Z,1011.8,22044.6,NA,53.8
2020-07-15T00:30:00Z,828.8,6544.5,NA,107.6
2020-07-15T01:00:00Z,2066.7,13089,NA,32.3
2020-07-15T01:30:00Z,850.4,5511.1,NA,43.1
2020-07-15T02:00:00Z,43.1,430.6,NA,0
2020-07-15T02:30:00Z,21.5,269.1,NA,0
2020-07-15T03:00:00Z,0,150.7,NA,0
2020-07-15T03:30:00Z,0,21.5,NA,0
2020-07-15T04:00:00Z,0,0,NA,0
2020-07-15T04:30:00Z,0,0,NA,0
2020-07-15T05:00:00Z,0,0,NA,0
2020-07-15T05:30:00Z,0,0,NA,0
2020-07-15T06:00:00Z,0,0,NA,0
2020-07-15T06:30:00Z,0,0,NA,0
2020-07-15T07:00:00Z,0,0,NA,0
2020-07-15T07:30:00Z,0,0,NA,0
2020-07-15T08:00:00Z,0,0,NA,0
2020-07-15T08:30:00Z,0,0,NA,0
2020-07-15T09:00:00Z,0,0,NA,0
2020-07-15T09:30:00Z,0,0,NA,0
2020-07-15T10:00:00Z,0,0,NA,0
2020-07-15T10:30:00Z,0,0,NA,0
2020-07-15T11:00:00Z,0,0,NA,0
2020-07-15T11:30:00Z,0,0,NA,0
2020-07-15T12:00:00Z,0,43.1,NA,0
2020-07-15T12:30:00Z,0,172.2,NA,0
2020-07-15T13:00:00Z,32.3,473.6,NA,0
2020-07-15T13:30:00Z,53.8,731.9,NA,0
2020-07-15T14:00:00Z,710.4,3788.9,NA,75.3
2020-07-15T14:30:00Z,462.9,2066.7,NA,10.8
2020-07-15T15:00:00Z,473.6,1894.5,NA,75.3
2020-07-15T15:30:00Z,495.1,1184,NA,64.6
2020-07-15T16:00:00Z,484.4,1722.2,NA,86.1
2020-07-15T16:30:00Z,484.4,1980.6,NA,96.9
2020-07-15T17:00:00Z,505.9,1894.5,NA,118.4
2020-07-15T17:30:00Z,495.1,1808.3,NA,183
2020-07-15T18:00:00Z,495.1,15844.5,NA,236.8
2020-07-15T18:30:00Z,473.6,4822.3,NA,226
2020-07-15T19:00:00Z,495.1,3961.1,NA,290.6
2020-07-15T19:30:00Z,452.1,7233.4,NA,258.3
2020-07-15T20:00:00Z,419.8,8611.2,NA,247.6
2020-07-15T20:30:00Z,462.9,6200,NA,226
2020-07-15T21:00:00Z,312.2,22044.6,NA,215.3
2020-07-15T21:30:00Z,473.6,3100,NA,290.6
2020-07-15T22:00:00Z,613.5,17222.3,NA,215.3
2020-07-15T22:30:00Z,828.8,49600.3,NA,183
2020-07-15T23:00:00Z,559.7,13777.9,NA,322.9
2020-07-15T23:30:00Z,807.3,16533.4,NA,129.2
2020-07-16T00:00:00Z,624.3,5166.7,NA,172.2
2020-07-16T00:30:00Z,688.9,5511.1,NA,64.6
2020-07-16T01:00:00Z,699.7,4650,NA,53.8
2020-07-16T01:30:00Z,269.1,1550,NA,96.9
2020-07-16T02:00:00Z,75.3,656.6,NA,10.8
2020-07-16T02:30:00Z,32.3,333.7,NA,0
2020-07-16T03:00:00Z,10.8,161.5,NA,0
2020-07-16T03:30:00Z,0,10.8,NA,0
2020-07-16T04:00:00Z,0,0,NA,0
2020-07-16T04:30:00Z,0,0,NA,0
2020-07-16T05:00:00Z,0,0,NA,0
2020-07-16T05:30:00Z,0,0,NA,0
2020-07-16T06:00:00Z,0,0,NA,0
2020-07-16T06:30:00Z,0,0,NA,0
2020-07-16T07:00:00Z,0,0,NA,0
2020-07-16T07:30:00Z,0,0,NA,0
2020-07-16T08:00:00Z,0,0,NA,0
2020-07-16T08:30:00Z,0,0,NA,0
2020-07-16T09:00:00Z,0,0,NA,0
2020-07-16T09:30:00Z,0,0,NA,0
2020-07-16T10:00:00Z,0,0,NA,0
2020-07-16T10:30:00Z,0,0,NA,0
2020-07-16T11:00:00Z,0,0,NA,0
2020-07-16T11:30:00Z,0,0,NA,0
2020-07-16T12:00:00Z,0,64.6,NA,0
2020-07-16T12:30:00Z,10.8,226,NA,0
2020-07-16T13:00:00Z,21.5,344.4,NA,0
2020-07-16T13:30:00Z,32.3,409,NA,0
2020-07-16T14:00:00Z,398.3,4305.6,NA,86.1
2020-07-16T14:30:00Z,570.5,18600.1,NA,107.6
2020-07-16T15:00:00Z,828.8,4477.8,NA,107.6
2020-07-16T15:30:00Z,516.7,1097.9,NA,64.6
2020-07-16T16:00:00Z,527.4,1205.6,NA,75.3
2020-07-16T16:30:00Z,495.1,1302.4,NA,150.7
2020-07-16T17:00:00Z,559.7,2411.1,NA,161.5
2020-07-16T17:30:00Z,495.1,2669.5,NA,183
2020-07-16T18:00:00Z,516.7,2755.6,NA,226
2020-07-16T18:30:00Z,516.7,2927.8,NA,215.3
