datetime,wtr_0,wtr_2,wtr_4,wtr_8,wtr_1
2020-06-26T03:00:00Z,12.013,6.775,5.757,4.207,9.268
2020-06-26T03:30:00Z,10.944,6.775,5.552,3.893,9.324
2020-06-26T04:00:00Z,10.553,6.573,5.757,3.893,9.083
2020-06-26T04:30:00Z,10.455,6.877,5.757,3.893,8.888
2020-06-26T05:00:00Z,10.161,6.877,5.757,4.102,8.58
2020-06-26T05:30:00Z,10.063,7.079,5.86,4.102,8.139
2020-06-26T06:00:00Z,9.768,6.877,5.757,3.998,8.157
2020-06-26T06:30:00Z,9.669,6.775,5.655,4.102,7.931
2020-06-26T07:00:00Z,9.571,6.877,5.45,4.102,8.683
2020-06-26T07:30:00Z,9.472,6.674,5.45,4.102,8.129
2020-06-26T08:00:00Z,9.472,6.674,5.552,4.102,8.167
2020-06-26T08:30:00Z,9.373,6.674,5.552,3.788,8.176
2020-06-26T09:00:00Z,9.275,6.674,5.552,3.893,7.95
2020-06-26T09:30:00Z,9.077,6.877,5.655,3.893,8.073
2020-06-26T10:00:00Z,9.275,6.674,5.552,3.893,7.912
2020-06-26T10:30:00Z,9.275,6.674,5.655,3.788,7.94
2020-06-26T11:00:00Z,9.275,7.079,5.45,3.788,7.969
2020-06-26T11:30:00Z,9.275,6.775,5.347,3.683,8.073
2020-06-26T12:00:00Z,9.077,6.877,5.347,3.683,8.186
2020-06-26T12:30:00Z,9.077,6.978,5.552,3.788,8.176
2020-06-26T13:00:00Z,8.978,7.079,5.347,3.788,8.223
2020-06-26T13:30:00Z,8.978,6.877,5.45,3.893,7.808
2020-06-26T14:00:00Z,9.965,7.079,5.552,3.893,7.912
2020-06-26T14:30:00Z,10.455,7.179,5.655,3.893,7.627
2020-06-26T15:00:00Z,9.669,7.179,5.655,3.788,7.294
2020-06-26T15:30:00Z,9.571,7.179,5.757,3.893,7.675
2020-06-26T16:00:00Z,9.866,7.381,6.166,3.893,7.504
2020-06-26T16:30:00Z,9.472,8.282,5.962,3.893,8.739
2020-06-26T17:00:00Z,9.472,8.382,6.268,3.893,8.99
2020-06-26T17:30:00Z,9.472,9.077,6.166,3.998,9.092
2020-06-26T18:00:00Z,9.669,8.481,6.37,3.998,9.222
2020-06-26T18:30:00Z,9.965,8.282,6.064,3.998,9.398
2020-06-26T19:00:00Z,10.063,8.082,5.962,3.998,9.49
2020-06-26T19:30:00Z,10.259,8.082,5.86,3.893,9.545
2020-06-26T20:00:00Z,10.748,8.382,5.962,3.998,9.702
2020-06-26T20:30:00Z,11.236,8.282,5.962,3.998,9.858
2020-06-26T21:00:00Z,11.625,8.282,5.655,3.893,10.004
2020-06-26T21:30:00Z,12.401,8.182,5.655,3.893,10.242
2020-06-26T22:00:00Z,12.98,9.669,5.552,3.893,10.451
2020-06-26T22:30:00Z,12.98,9.866,5.962,3.893,10.623
2020-06-26T23:00:00Z,12.787,9.176,5.962,3.998,10.768
2020-06-26T23:30:00Z,12.69,9.571,5.86,4.102,10.596
2020-06-27T00:00:00Z,12.69,8.779,6.166,4.102,10.723
2020-06-27T00:30:00Z,11.528,8.382,5.655,3.893,10.515
2020-06-27T01:00:00Z,11.528,7.381,5.757,3.998,10.324
2020-06-27T01:30:00Z,12.69,7.179,5.552,3.998,10.451
2020-06-27T02:00:00Z,12.594,7.28,5.757,3.998,10.233
2020-06-27T02:30:00Z,11.916,7.381,5.757,4.102,10.16
2020-06-27T03:00:00Z,11.722,7.079,5.757,3.998,10.958
2020-06-27T03:30:00Z,11.431,7.582,6.064,3.998,11.075
2020-06-27T04:00:00Z,11.139,7.381,6.166,3.893,10.632
2020-06-27T04:30:00Z,11.139,7.882,6.37,3.893,9.904
2020-06-27T05:00:00Z,11.139,7.582,5.757,4.311,9.858
2020-06-27T05:30:00Z,10.846,7.582,5.86,3.893,9.637
2020-06-27T06:00:00Z,10.553,7.682,5.962,3.788,8.879
2020-06-27T06:30:00Z,10.063,7.481,5.86,3.788,9.278
2020-06-27T07:00:00Z,9.768,7.481,6.166,4.102,8.888
2020-06-27T07:30:00Z,9.373,8.382,6.064,3.893,9.194
2020-06-27T08:00:00Z,9.077,8.082,5.86,4.102,8.804
2020-06-27T08:30:00Z,10.455,8.68,5.552,4.102,8.673
2020-06-27T09:00:00Z,10.846,7.381,5.037,3.998,9.009
2020-06-27T09:30:00Z,10.259,7.983,5.552,3.998,8.925
2020-06-27T10:00:00Z,10.455,7.28,5.86,3.998,8.608
2020-06-27T10:30:00Z,10.553,7.28,5.655,3.998,8.252
2020-06-27T11:00:00Z,10.748,7.481,5.757,3.998,8.748
2020-06-27T11:30:00Z,10.748,7.481,5.757,3.893,8.916
2020-06-27T12:00:00Z,10.748,7.582,5.655,3.893,8.813
2020-06-27T12:30:00Z,10.553,7.682,5.552,3.893,9.582
2020-06-27T13:00:00Z,10.455,7.481,5.757,3.998,8.934
2020-06-27T13:30:00Z,10.259,7.582,5.962,3.998,8.514
2020-06-27T14:00:00Z,10.259,7.882,5.757,4.102,8.645
2020-06-27T14:30:00Z,10.357,7.481,5.757,4.102,8.421
2020-06-27T15:00:00Z,10.259,7.481,5.962,4.102,8.496
2020-06-27T15:30:00Z,11.139,7.582,5.962,3.998,8.393
2020-06-27T16:00:00Z,10.846,7.481,6.166,3.998,8.289
2020-06-27T16:30:00Z,11.334,7.882,6.166,3.998,7.893
2020-06-27T17:00:00Z,11.334,7.682,5.86,3.998,8.025
2020-06-27T17:30:00Z,11.625,8.779,6.37,4.102,8.317
2020-06-27T18:00:00Z,11.139,8.481,6.573,4.311,8.289
2020-06-27T18:30:00Z,10.944,8.581,6.471,4.207,9.064
2020-06-27T19:00:00Z,10.944,8.978,6.268,4.207,10.132
2020-06-27T19:30:00Z,10.846,10.651,6.573,4.102,10.205
2020-06-27T20:00:00Z,11.528,9.275,5.86,4.102,10.36
2020-06-27T20:30:00Z,11.916,10.651,5.655,4.102,10.123
2020-06-27T21:00:00Z,11.139,10.161,5.347,3.998,10.305
2020-06-27T21:30:00Z,12.013,10.259,5.757,4.102,10.442
2020-06-27T22:00:00Z,11.819,8.082,5.86,3.893,10.342
2020-06-27T22:30:00Z,12.883,9.866,5.552,3.998,10.587
2020-06-27T23:00:00Z,12.98,10.357,5.86,3.998,10.342
2020-06-27T23:30:00Z,11.722,9.965,5.962,3.998,10.469
2020-06-28T00:00:00Z,11.625,9.472,5.757,4.102,10.732
2020-06-28T00:30:00Z,11.236,10.161,5.962,4.102,10.777
2020-06-28T01:00:00Z,12.11,9.768,6.166,3.998,10.813
2020-06-28T01:30:00Z,11.236,8.282,5.962,3.893,10.732
2020-06-28T02:00:00Z,11.041,7.983,6.064,4.102,10.732
2020-06-28T02:30:00Z,10.846,8.182,5.552,4.207,10.032
2020-06-28T03:00:00Z,10.944,7.582,5.757,4.207,9.683
2020-06-28T03:30:00Z,10.748,8.481,6.166,3.998,10.496
2020-06-28T04:00:00Z,10.944,8.481,6.471,4.207,10.505
2020-06-28T04:30:00Z,10.846,7.28,5.552,3.893,9.839
2020-06-28T05:00:00Z,10.748,7.682,5.45,4.102,10.387
2020-06-28T05:30:00Z,10.553,7.782,6.064,4.102,9.977
2020-06-28T06:00:00Z,10.455,7.782,6.573,4.207,9.794
2020-06-28T06:30:00Z,10.357,7.682,6.166,4.311,9.83
2020-06-28T07:00:00Z,10.063,7.582,5.86,3.998,9.922
2020-06-28T07:30:00Z,9.965,7.882,5.962,3.893,9.858
2020-06-28T08:00:00Z,9.669,7.782,5.655,3.893,9.61
2020-06-28T08:30:00Z,9.669,7.782,5.45,3.893,9.61
2020-06-28T09:00:00Z,9.768,7.682,5.962,3.998,9.545
2020-06-28T09:30:00Z,9.768,7.782,5.552,3.893,9.573
2020-06-28T10:00:00Z,9.669,7.682,6.064,3.998,9.527
2020-06-28T10:30:00Z,9.571,7.782,5.757,3.998,9.287
2020-06-28T11:00:00Z,9.472,7.983,6.268,3.998,9.379
2020-06-28T11:30:00Z,9.373,8.182,6.166,3.998,9.296
2020-06-28T12:00:00Z,9.768,7.782,5.757,3.998,8.383
2020-06-28T12:30:00Z,9.669,7.983,6.268,3.998,8.421
2020-06-28T13:00:00Z,9.472,7.882,5.757,3.998,8.748
2020-06-28T13:30:00Z,9.373,7.682,5.962,4.102,7.912
2020-06-28T14:00:00Z,9.768,7.782,6.064,4.102,8.214
2020-06-28T14:30:00Z,9.965,7.682,6.37,4.207,8.757
2020-06-28T15:00:00Z,10.357,7.682,6.37,4.207,7.846
2020-06-28T15:30:00Z,10.455,7.582,6.471,4.415,8.524
2020-06-28T16:00:00Z,10.063,7.682,6.064,4.207,8.317
2020-06-28T16:30:00Z,10.161,8.082,6.775,4.102,8.299
2020-06-28T17:00:00Z,10.259,8.481,6.573,4.102,8.999
2020-06-28T17:30:00Z,10.259,8.779,6.064,4.102,9.268
2020-06-28T18:00:00Z,10.161,9.571,6.37,4.102,9.379
2020-06-28T18:30:00Z,10.357,9.965,6.471,4.207,9.453
2020-06-28T19:00:00Z,10.455,9.571,6.268,4.102,9.462
2020-06-28T19:30:00Z,10.455,9.768,5.86,4.102,9.49
2020-06-28T20:00:00Z,10.553,9.669,6.064,4.102,9.49
2020-06-28T20:30:00Z,10.357,9.472,5.655,4.102,9.527
2020-06-28T21:00:00Z,10.063,9.768,5.45,4.102,9.481
2020-06-28T21:30:00Z,9.866,9.669,5.655,4.102,9.481
2020-06-28T22:00:00Z,9.571,9.472,5.45,4.207,9.472
2020-06-28T22:30:00Z,9.768,7.782,5.347,4.207,9.435
2020-06-28T23:00:00Z,9.768,7.481,5.86,4.415,9.194
2020-06-28T23:30:00Z,9.768,7.983,5.244,4.311,9.352
2020-06-29T00:00:00Z,9.669,7.381,5.244,4.311,9.324
2020-06-29T00:30:00Z,9.571,7.582,6.37,4.311,9.361
2020-06-29T01:00:00Z,9.571,7.682,6.674,4.415,9.241
2020-06-29T01:30:00Z,9.472,8.481,7.179,4.831,9.166
2020-06-29T02:00:00Z,9.373,8.182,6.166,4.207,9.231
2020-06-29T02:30:00Z,9.373,7.582,6.37,4.934,8.091
2020-06-29T03:00:00Z,9.275,7.983,6.064,4.519,8.673
2020-06-29T03:30:00Z,9.176,7.682,6.166,4.311,8.683
2020-06-29T04:00:00Z,9.176,7.582,5.757,4.311,8.157
2020-06-29T04:30:00Z,9.176,7.582,5.244,4.102,8.27
2020-06-29T05:00:00Z,9.077,7.983,6.775,4.102,8.421
2020-06-29T05:30:00Z,8.978,7.481,5.962,3.998,8.374
2020-06-29T06:00:00Z,8.779,8.082,6.674,4.415,8.477
2020-06-29T06:30:00Z,8.879,8.481,5.962,4.415,8.645
2020-06-29T07:00:00Z,8.879,7.983,5.962,4.102,8.636
2020-06-29T07:30:00Z,8.879,8.282,6.064,4.102,8.692
2020-06-29T08:00:00Z,8.879,8.182,5.86,4.311,8.711
2020-06-29T08:30:00Z,8.779,8.082,5.45,4.207,8.091
2020-06-29T09:00:00Z,8.68,8.282,5.141,4.102,8.402
2020-06-29T09:30:00Z,8.779,7.882,5.347,4.102,8.561
2020-06-29T10:00:00Z,8.68,7.682,5.962,4.102,8.524
2020-06-29T10:30:00Z,8.581,7.682,5.86,4.207,8.486
2020-06-29T11:00:00Z,8.581,7.682,5.86,4.207,8.468
2020-06-29T11:30:00Z,8.581,7.381,6.573,4.311,8.205
2020-06-29T12:00:00Z,8.581,7.782,6.37,4.311,8.044
2020-06-29T12:30:00Z,8.581,7.882,6.064,4.207,8.214
2020-06-29T13:00:00Z,8.581,7.582,6.166,4.207,8.12
2020-06-29T13:30:00Z,8.481,7.481,6.064,4.311,7.865
2020-06-29T14:00:00Z,8.581,7.481,6.064,4.311,7.427
2020-06-29T14:30:00Z,8.581,7.381,6.166,4.102,7.561
2020-06-29T15:00:00Z,8.68,7.381,5.757,3.893,7.751
2020-06-29T15:30:00Z,8.779,7.381,6.268,4.311,7.656
2020-06-29T16:00:00Z,8.68,7.179,6.268,4.311,7.684
2020-06-29T16:30:00Z,8.481,6.978,6.268,4.415,7.38
2020-06-29T17:00:00Z,8.082,6.775,6.064,4.311,7.589
2020-06-29T17:30:00Z,7.882,7.179,5.962,4.207,7.485
2020-06-29T18:00:00Z,8.282,7.079,5.962,4.207,7.399
2020-06-29T18:30:00Z,8.382,7.682,6.37,4.311,7.561
2020-06-29T19:00:00Z,8.382,7.782,6.573,4.311,7.722
2020-06-29T19:30:00Z,8.382,7.782,6.064,4.102,7.827
2020-06-29T20:00:00Z,8.481,7.983,6.268,3.998,7.959
2020-06-29T20:30:00Z,8.779,7.782,6.674,4.102,7.959
2020-06-29T21:00:00Z,8.68,7.481,6.37,4.415,7.969
2020-06-29T21:30:00Z,8.779,7.782,6.268,4.415,8.063
2020-06-29T22:00:00Z,8.68,7.782,5.86,4.311,7.997
2020-06-29T22:30:00Z,8.68,7.481,5.757,4.102,7.969
2020-06-29T23:00:00Z,8.68,7.782,6.573,4.207,7.959
2020-06-29T23:30:00Z,8.581,7.682,6.37,4.311,7.931
2020-06-30T00:00:00Z,8.581,7.582,6.37,3.998,7.884
2020-06-30T00:30:00Z,8.581,7.983,5.962,3.998,8.082
2020-06-30T01:00:00Z,8.481,7.782,6.064,3.998,8.195
2020-06-30T01:30:00Z,8.382,7.582,6.268,3.893,8.195
2020-06-30T02:00:00Z,8.382,8.382,6.268,3.998,8.176
2020-06-30T02:30:00Z,8.382,8.282,5.655,3.998,8.195
2020-06-30T03:00:00Z,8.382,7.782,6.471,4.102,8.157
2020-06-30T03:30:00Z,8.282,7.582,6.471,4.102,8.129
2020-06-30T04:00:00Z,8.282,7.381,6.166,4.415,8.148
2020-06-30T04:30:00Z,8.282,7.28,6.166,4.311,8.139
2020-06-30T05:00:00Z,8.182,7.381,5.655,4.207,8.101
2020-06-30T05:30:00Z,8.182,7.179,6.064,4.207,7.627
2020-06-30T06:00:00Z,8.182,7.179,6.268,4.207,8.044
2020-06-30T06:30:00Z,8.182,7.179,6.268,4.207,7.95
2020-06-30T07:00:00Z,8.182,7.179,6.166,4.102,7.38
2020-06-30T07:30:00Z,8.182,7.079,5.962,4.207,7.341
2020-06-30T08:00:00Z,8.082,7.28,6.166,4.207,7.475
2020-06-30T08:30:00Z,8.082,7.381,6.37,4.415,7.77
2020-06-30T09:00:00Z,8.082,7.079,6.268,4.311,7.817
2020-06-30T09:30:00Z,7.983,7.079,6.166,4.207,7.303
2020-06-30T10:00:00Z,7.983,6.877,6.064,4.207,7.284
2020-06-30T10:30:00Z,7.882,6.978,6.166,4.207,7.389
2020-06-30T11:00:00Z,7.983,6.877,6.268,4.102,7.361
2020-06-30T11:30:00Z,7.983,6.978,6.166,4.207,7.361
2020-06-30T12:00:00Z,7.882,6.877,6.064,4.102,7.16
2020-06-30T12:30:00Z,7.882,6.978,6.064,3.998,7.303
2020-06-30T13:00:00Z,7.882,7.079,5.962,4.102,7.551
2020-06-30T13:30:00Z,7.882,6.978,6.166,4.102,7.284
2020-06-30T14:00:00Z,7.882,6.978,6.166,4.207,7.275
2020-06-30T14:30:00Z,7.882,6.877,6.37,4.311,7.303
2020-06-30T15:00:00Z,7.882,7.079,6.166,4.311,7.627
2020-06-30T15:30:00Z,7.882,7.079,5.962,4.311,7.618
2020-06-30T16:00:00Z,7.882,7.28,6.268,4.102,7.608
2020-06-30T16:30:00Z,7.882,7.381,5.962,4.102,7.656
2020-06-30T17:00:00Z,7.882,7.381,5.757,4.102,7.608
2020-06-30T17:30:00Z,7.983,7.179,6.064,4.207,7.303
2020-06-30T18:00:00Z,8.082,7.079,6.064,4.207,7.313
2020-06-30T18:30:00Z,8.282,7.179,5.962,4.102,7.561
2020-06-30T19:00:00Z,8.282,7.179,5.655,4.102,7.608
2020-06-30T19:30:00Z,8.382,7.179,5.962,3.998,7.694
2020-06-30T20:00:00Z,8.382,7.179,6.37,4.102,7.646
2020-06-30T20:30:00Z,8.082,7.079,6.268,3.998,7.561
2020-06-30T21:00:00Z,8.082,6.978,6.166,4.207,7.389
2020-06-30T21:30:00Z,7.983,6.978,6.166,4.207,7.16
2020-06-30T22:00:00Z,7.882,6.877,6.064,4.207,7.284
2020-06-30T22:30:00Z,7.882,7.079,5.962,4.311,7.58
2020-06-30T23:00:00Z,7.882,6.978,6.166,4.207,7.169
2020-06-30T23:30:00Z,7.782,6.877,6.064,4.207,6.91
2020-07-01T00:00:00Z,7.782,6.775,6.166,4.207,6.91
2020-07-01T00:30:00Z,7.682,6.674,6.064,4.207,6.707
2020-07-01T01:00:00Z,7.381,6.471,5.962,4.207,6.572
2020-07-01T01:30:00Z,7.381,6.573,6.064,4.311,6.765
2020-07-01T02:00:00Z,7.381,6.471,5.962,4.207,6.601
2020-07-01T02:30:00Z,7.079,6.775,5.86,4.207,6.669
2020-07-01T03:00:00Z,7.079,7.079,5.86,4.207,6.823
2020-07-01T03:30:00Z,7.079,6.978,5.962,4.102,6.891
2020-07-01T04:00:00Z,7.381,6.573,5.962,3.998,6.881
2020-07-01T04:30:00Z,7.481,6.573,5.86,4.102,6.862
2020-07-01T05:00:00Z,7.582,6.674,5.86,4.102,6.862
2020-07-01T05:30:00Z,7.481,6.674,5.86,4.102,6.785
2020-07-01T06:00:00Z,7.28,6.674,5.86,4.102,6.823
2020-07-01T06:30:00Z,7.079,6.775,5.86,3.998,6.794
2020-07-01T07:00:00Z,7.079,6.674,5.86,4.102,6.785
2020-07-01T07:30:00Z,7.179,6.573,5.757,4.207,6.707
2020-07-01T08:00:00Z,7.179,6.573,5.757,4.207,6.601
2020-07-01T08:30:00Z,7.28,6.674,5.757,4.207,6.562
2020-07-01T09:00:00Z,7.28,6.674,5.86,4.207,6.669
2020-07-01T09:30:00Z,7.28,6.674,5.86,4.207,6.514
2020-07-01T10:00:00Z,7.179,6.573,5.86,4.102,6.446
2020-07-01T10:30:00Z,7.179,6.573,5.757,4.102,6.659
2020-07-01T11:00:00Z,7.079,6.471,5.86,4.207,6.659
2020-07-01T11:30:00Z,6.978,6.573,5.757,4.311,6.919
2020-07-01T12:00:00Z,7.079,6.573,5.86,4.102,6.862
2020-07-01T12:30:00Z,6.978,6.37,5.655,4.102,6.775
2020-07-01T13:00:00Z,6.978,6.471,5.655,4.102,6.813
2020-07-01T13:30:00Z,7.079,6.471,5.655,4.102,6.775
2020-07-01T14:00:00Z,7.179,6.471,5.757,4.102,6.746
2020-07-01T14:30:00Z,7.179,6.471,5.757,4.102,6.494
2020-07-01T15:00:00Z,7.179,6.573,5.86,4.207,6.833
2020-07-01T15:30:00Z,8.182,6.573,5.655,4.207,6.775
2020-07-01T16:00:00Z,7.582,6.674,5.655,4.207,6.813
2020-07-01T16:30:00Z,7.381,6.471,5.45,4.102,6.948
2020-07-01T17:00:00Z,7.481,7.28,5.962,4.207,6.813
2020-07-01T17:30:00Z,7.481,7.381,6.064,4.415,6.939
2020-07-01T18:00:00Z,7.582,7.079,6.471,4.102,7.016
2020-07-01T18:30:00Z,7.481,7.179,6.37,4.207,6.958
2020-07-01T19:00:00Z,7.582,7.782,6.775,4.102,6.987
2020-07-01T19:30:00Z,7.582,7.782,6.268,4.102,7.044
2020-07-01T20:00:00Z,7.582,7.782,6.978,4.102,7.054
2020-07-01T20:30:00Z,7.582,7.381,7.079,4.102,7.083
2020-07-01T21:00:00Z,8.082,7.381,7.179,4.207,7.102
2020-07-01T21:30:00Z,8.082,7.481,5.757,4.102,7.389
2020-07-01T22:00:00Z,8.082,7.481,5.757,4.207,7.485
2020-07-01T22:30:00Z,7.782,7.481,5.757,3.998,7.313
2020-07-01T23:00:00Z,7.983,7.582,5.86,3.998,7.351
2020-07-01T23:30:00Z,8.182,7.682,5.86,3.998,7.399
2020-07-02T00:00:00Z,8.282,7.682,5.962,4.102,7.418
2020-07-02T00:30:00Z,7.582,7.381,6.064,4.102,7.389
2020-07-02T01:00:00Z,7.481,7.481,6.166,4.102,7.341
2020-07-02T01:30:00Z,7.582,7.481,6.166,3.998,7.313
2020-07-02T02:00:00Z,7.582,7.582,6.064,3.998,7.332
2020-07-02T02:30:00Z,7.381,7.582,5.962,4.102,7.255
2020-07-02T03:00:00Z,7.381,7.481,5.962,4.102,7.255
2020-07-02T03:30:00Z,7.381,7.481,5.757,4.102,7.236
2020-07-02T04:00:00Z,7.381,6.573,5.962,3.998,7.246
2020-07-02T04:30:00Z,7.28,6.471,6.064,3.998,7.198
2020-07-02T05:00:00Z,7.28,6.37,6.064,3.998,7.16
2020-07-02T05:30:00Z,7.28,6.268,5.757,3.998,6.881
2020-07-02T06:00:00Z,7.079,6.37,5.655,3.998,7.064
2020-07-02T06:30:00Z,7.079,6.37,5.655,4.311,6.987
2020-07-02T07:00:00Z,7.079,7.079,5.962,3.893,6.987
2020-07-02T07:30:00Z,6.978,6.877,5.86,3.893,6.948
2020-07-02T08:00:00Z,7.079,7.179,5.86,3.788,6.919
2020-07-02T08:30:00Z,6.978,6.775,5.757,4.102,6.91
2020-07-02T09:00:00Z,6.877,6.978,5.757,3.998,6.842
2020-07-02T09:30:00Z,6.877,6.978,5.655,3.998,6.775
2020-07-02T10:00:00Z,6.877,6.877,5.86,3.998,6.746
2020-07-02T10:30:00Z,6.877,6.775,5.757,4.102,6.765
2020-07-02T11:00:00Z,6.877,6.471,5.655,3.998,6.775
2020-07-02T11:30:00Z,6.775,6.471,5.757,4.102,6.678
2020-07-02T12:00:00Z,6.775,6.37,5.757,4.102,6.514
2020-07-02T12:30:00Z,6.674,6.37,5.757,4.102,6.591
2020-07-02T13:00:00Z,6.877,6.674,5.655,4.102,6.582
2020-07-02T13:30:00Z,6.877,6.775,5.552,4.102,6.64
2020-07-02T14:00:00Z,6.877,6.471,5.45,3.998,6.64
2020-07-02T14:30:00Z,6.775,6.775,5.655,3.893,6.562
2020-07-02T15:00:00Z,6.877,6.775,5.86,3.893,6.552
2020-07-02T15:30:00Z,6.775,6.877,5.962,4.623,6.552
2020-07-02T16:00:00Z,6.978,6.877,6.166,3.893,6.562
2020-07-02T16:30:00Z,7.381,6.978,6.37,3.998,6.601
2020-07-02T17:00:00Z,7.179,6.978,6.37,3.788,6.64
2020-07-02T17:30:00Z,7.179,6.978,6.573,3.893,6.659
2020-07-02T18:00:00Z,7.28,6.978,6.064,3.998,6.669
2020-07-02T18:30:00Z,7.381,6.978,5.757,3.998,6.64
2020-07-02T19:00:00Z,7.28,6.978,5.45,3.893,6.62
2020-07-02T19:30:00Z,7.481,7.381,5.655,3.998,6.698
2020-07-02T20:00:00Z,7.381,7.481,5.757,3.893,6.842
2020-07-02T20:30:00Z,7.582,7.481,5.962,3.893,6.958
2020-07-02T21:00:00Z,7.682,7.28,5.962,3.788,6.987
2020-07-02T21:30:00Z,7.682,7.481,6.064,3.893,7.016
2020-07-02T22:00:00Z,7.882,7.782,6.166,4.102,7.093
2020-07-02T22:30:00Z,7.882,7.582,6.064,3.998,7.284
2020-07-02T23:00:00Z,7.882,7.682,6.166,4.102,7.332
2020-07-02T23:30:00Z,8.481,7.682,5.962,3.998,7.341
2020-07-03T00:00:00Z,8.581,7.782,6.166,3.998,7.408
2020-07-03T00:30:00Z,8.481,7.782,5.757,4.207,7.427
2020-07-03T01:00:00Z,8.779,7.782,6.166,4.102,7.485
2020-07-03T01:30:00Z,7.983,7.782,6.064,4.102,7.532
2020-07-03T02:00:00Z,7.882,7.782,6.064,3.998,7.58
2020-07-03T02:30:00Z,8.182,7.682,5.962,4.102,7.599
2020-07-03T03:00:00Z,8.282,6.978,6.471,4.102,7.608
2020-07-03T03:30:00Z,7.882,6.775,5.962,4.102,7.57
2020-07-03T04:00:00Z,7.782,6.877,5.757,4.102,7.561
2020-07-03T04:30:00Z,7.682,6.877,5.655,4.102,7.551
2020-07-03T05:00:00Z,7.582,6.978,5.655,4.102,7.542
2020-07-03T05:30:00Z,7.582,7.079,6.166,3.998,7.284
