"","datetime","wnd_10"
"500.3",2020-06-27 13:30:00,2.67935249441663
"500.4",2020-06-27 14:00:00,2.67935249441663
"500.5",2020-06-27 14:30:00,2.67935249441663
"503",2020-06-27 15:00:00,2.9074549003655
"503.1",2020-06-27 15:30:00,2.9074549003655
"503.2",2020-06-27 16:00:00,2.9074549003655
"503.3",2020-06-27 16:30:00,2.9074549003655
"503.4",2020-06-27 17:00:00,2.9074549003655
"503.5",2020-06-27 17:30:00,2.9074549003655
"506",2020-06-27 18:00:00,3.32234797017118
"506.1",2020-06-27 18:30:00,3.32234797017118
"506.2",2020-06-27 19:00:00,3.32234797017118
"506.3",2020-06-27 19:30:00,3.32234797017118
"506.4",2020-06-27 20:00:00,3.32234797017118
"506.5",2020-06-27 20:30:00,3.32234797017118
"509",2020-06-27 21:00:00,2.86039055194296
"509.1",2020-06-27 21:30:00,2.86039055194296
"509.2",2020-06-27 22:00:00,2.86039055194296
"509.3",2020-06-27 22:30:00,2.86039055194296
"509.4",2020-06-27 23:00:00,2.86039055194296
"509.5",2020-06-27 23:30:00,2.86039055194296
"512",2020-06-28 00:00:00,2.15591537714333
"512.1",2020-06-28 00:30:00,2.15591537714333
"512.2",2020-06-28 01:00:00,2.15591537714333
"512.3",2020-06-28 01:30:00,2.15591537714333
"512.4",2020-06-28 02:00:00,2.15591537714333
"512.5",2020-06-28 02:30:00,2.15591537714333
"515",2020-06-28 03:00:00,2.27397631031844
"515.1",2020-06-28 03:30:00,2.27397631031844
"515.2",2020-06-28 04:00:00,2.27397631031844
"515.3",2020-06-28 04:30:00,2.27397631031844
"515.4",2020-06-28 05:00:00,2.27397631031844
"515.5",2020-06-28 05:30:00,2.27397631031844
"518",2020-06-28 06:00:00,2.02138322519591
"518.1",2020-06-28 06:30:00,2.02138322519591
"518.2",2020-06-28 07:00:00,2.02138322519591
"518.3",2020-06-28 07:30:00,2.02138322519591
"518.4",2020-06-28 08:00:00,2.02138322519591
"518.5",2020-06-28 08:30:00,2.02138322519591
"521",2020-06-28 09:00:00,1.32212637475636
"521.1",2020-06-28 09:30:00,1.32212637475636
"521.2",2020-06-28 10:00:00,1.32212637475636
"521.3",2020-06-28 10:30:00,1.32212637475636
"521.4",2020-06-28 11:00:00,1.32212637475636
"521.5",2020-06-28 11:30:00,1.32212637475636
"524",2020-06-28 12:00:00,2.07952936015889
"524.1",2020-06-28 12:30:00,2.07952936015889
"524.2",2020-06-28 13:00:00,2.07952936015889
"524.3",2020-06-28 13:30:00,2.07952936015889
"524.4",2020-06-28 14:00:00,2.07952936015889
"524.5",2020-06-28 14:30:00,2.07952936015889
"527",2020-06-28 15:00:00,3.9812918786864
"527.1",2020-06-28 15:30:00,3.9812918786864
"527.2",2020-06-28 16:00:00,3.9812918786864
"527.3",2020-06-28 16:30:00,3.9812918786864
"527.4",2020-06-28 17:00:00,3.9812918786864
"527.5",2020-06-28 17:30:00,3.9812918786864
"530",2020-06-28 18:00:00,1.3077244378459
"530.1",2020-06-28 18:30:00,1.3077244378459
"530.2",2020-06-28 19:00:00,1.3077244378459
"530.3",2020-06-28 19:30:00,1.3077244378459
"530.4",2020-06-28 20:00:00,1.3077244378459
"530.5",2020-06-28 20:30:00,1.3077244378459
"533",2020-06-28 21:00:00,1.08125859697046
"533.1",2020-06-28 21:30:00,1.08125859697046
"533.2",2020-06-28 22:00:00,1.08125859697046
"533.3",2020-06-28 22:30:00,1.08125859697046
"533.4",2020-06-28 23:00:00,1.08125859697046
"533.5",2020-06-28 23:30:00,1.08125859697046
"536",2020-06-29 00:00:00,1.8623477287154
"536.1",2020-06-29 00:30:00,1.8623477287154
"536.2",2020-06-29 01:00:00,1.8623477287154
"536.3",2020-06-29 01:30:00,1.8623477287154
"536.4",2020-06-29 02:00:00,1.8623477287154
"536.5",2020-06-29 02:30:00,1.8623477287154
"539",2020-06-29 03:00:00,3.45201849587761
"539.1",2020-06-29 03:30:00,3.45201849587761
"539.2",2020-06-29 04:00:00,3.45201849587761
"539.3",2020-06-29 04:30:00,3.45201849587761
"539.4",2020-06-29 05:00:00,3.45201849587761
"539.5",2020-06-29 05:30:00,3.45201849587761
"542",2020-06-29 06:00:00,2.25696815205938
"542.1",2020-06-29 06:30:00,2.25696815205938
"542.2",2020-06-29 07:00:00,2.25696815205938
"542.3",2020-06-29 07:30:00,2.25696815205938
"542.4",2020-06-29 08:00:00,2.25696815205938
"542.5",2020-06-29 08:30:00,2.25696815205938
"545",2020-06-29 09:00:00,3.69922213776598
"545.1",2020-06-29 09:30:00,3.69922213776598
"545.2",2020-06-29 10:00:00,3.69922213776598
"545.3",2020-06-29 10:30:00,3.69922213776598
"545.4",2020-06-29 11:00:00,3.69922213776598
"545.5",2020-06-29 11:30:00,3.69922213776598
"548",2020-06-29 12:00:00,2.90332371338558
"548.1",2020-06-29 12:30:00,2.90332371338558
"548.2",2020-06-29 13:00:00,2.90332371338558
"548.3",2020-06-29 13:30:00,2.90332371338558
"548.4",2020-06-29 14:00:00,2.90332371338558
"548.5",2020-06-29 14:30:00,2.90332371338558
"551",2020-06-29 15:00:00,0.5376237104902
"551.1",2020-06-29 15:30:00,0.5376237104902
"551.2",2020-06-29 16:00:00,0.5376237104902
"551.3",2020-06-29 16:30:00,0.5376237104902
"551.4",2020-06-29 17:00:00,0.5376237104902
"551.5",2020-06-29 17:30:00,0.5376237104902
"554",2020-06-29 18:00:00,1.73450852325758
"554.1",2020-06-29 18:30:00,1.73450852325758
"554.2",2020-06-29 19:00:00,1.73450852325758
"554.3",2020-06-29 19:30:00,1.73450852325758
"554.4",2020-06-29 20:00:00,1.73450852325758
"554.5",2020-06-29 20:30:00,1.73450852325758
"557",2020-06-29 21:00:00,2.30015473742595
"557.1",2020-06-29 21:30:00,2.30015473742595
"557.2",2020-06-29 22:00:00,2.30015473742595
"557.3",2020-06-29 22:30:00,2.30015473742595
"557.4",2020-06-29 23:00:00,2.30015473742595
"557.5",2020-06-29 23:30:00,2.30015473742595
"560",2020-06-30 00:00:00,1.65114048599309
"560.1",2020-06-30 00:30:00,1.65114048599309
"560.2",2020-06-30 01:00:00,1.65114048599309
"560.3",2020-06-30 01:30:00,1.65114048599309
"560.4",2020-06-30 02:00:00,1.65114048599309
"560.5",2020-06-30 02:30:00,1.65114048599309
"563",2020-06-30 03:00:00,1.90547372751012
"563.1",2020-06-30 03:30:00,1.90547372751012
"563.2",2020-06-30 04:00:00,1.90547372751012
"563.3",2020-06-30 04:30:00,1.90547372751012
"563.4",2020-06-30 05:00:00,1.90547372751012
"563.5",2020-06-30 05:30:00,1.90547372751012
"566",2020-06-30 06:00:00,1.8853892012483
"566.1",2020-06-30 06:30:00,1.8853892012483
"566.2",2020-06-30 07:00:00,1.8853892012483
"566.3",2020-06-30 07:30:00,1.8853892012483
"566.4",2020-06-30 08:00:00,1.8853892012483
"566.5",2020-06-30 08:30:00,1.8853892012483
"569",2020-06-30 09:00:00,2.66428623958033
"569.1",2020-06-30 09:30:00,2.66428623958033
"569.2",2020-06-30 10:00:00,2.66428623958033
"569.3",2020-06-30 10:30:00,2.66428623958033
"569.4",2020-06-30 11:00:00,2.66428623958033
"569.5",2020-06-30 11:30:00,2.66428623958033
"572",2020-06-30 12:00:00,2.75553303667413
"572.1",2020-06-30 12:30:00,2.75553303667413
"572.2",2020-06-30 13:00:00,2.75553303667413
"572.3",2020-06-30 13:30:00,2.75553303667413
"572.4",2020-06-30 14:00:00,2.75553303667413
"572.5",2020-06-30 14:30:00,2.75553303667413
"575",2020-06-30 15:00:00,3.65601978862274
"575.1",2020-06-30 15:30:00,3.65601978862274
"575.2",2020-06-30 16:00:00,3.65601978862274
"575.3",2020-06-30 16:30:00,3.65601978862274
"575.4",2020-06-30 17:00:00,3.65601978862274
"575.5",2020-06-30 17:30:00,3.65601978862274
"578",2020-06-30 18:00:00,2.59336920452978
"578.1",2020-06-30 18:30:00,2.59336920452978
"578.2",2020-06-30 19:00:00,2.59336920452978
"578.3",2020-06-30 19:30:00,2.59336920452978
"578.4",2020-06-30 20:00:00,2.59336920452978
"578.5",2020-06-30 20:30:00,2.59336920452978
"581",2020-06-30 21:00:00,2.12074617536675
"581.1",2020-06-30 21:30:00,2.12074617536675
"581.2",2020-06-30 22:00:00,2.12074617536675
"581.3",2020-06-30 22:30:00,2.12074617536675
"581.4",2020-06-30 23:00:00,2.12074617536675
"581.5",2020-06-30 23:30:00,2.12074617536675
"584",2020-07-01 00:00:00,3.04301524303953
"584.1",2020-07-01 00:30:00,3.04301524303953
"584.2",2020-07-01 01:00:00,3.04301524303953
"584.3",2020-07-01 01:30:00,3.04301524303953
"584.4",2020-07-01 02:00:00,3.04301524303953
"584.5",2020-07-01 02:30:00,3.04301524303953
"587",2020-07-01 03:00:00,2.86062455480635
"587.1",2020-07-01 03:30:00,2.86062455480635
"587.2",2020-07-01 04:00:00,2.86062455480635
"587.3",2020-07-01 04:30:00,2.86062455480635
"587.4",2020-07-01 05:00:00,2.86062455480635
"587.5",2020-07-01 05:30:00,2.86062455480635
"590",2020-07-01 06:00:00,2.00142826752159
"590.1",2020-07-01 06:30:00,2.00142826752159
"590.2",2020-07-01 07:00:00,2.00142826752159
"590.3",2020-07-01 07:30:00,2.00142826752159
"590.4",2020-07-01 08:00:00,2.00142826752159
"590.5",2020-07-01 08:30:00,2.00142826752159
"593",2020-07-01 09:00:00,2.09533866616867
"593.1",2020-07-01 09:30:00,2.09533866616867
"593.2",2020-07-01 10:00:00,2.09533866616867
"593.3",2020-07-01 10:30:00,2.09533866616867
"593.4",2020-07-01 11:00:00,2.09533866616867
"593.5",2020-07-01 11:30:00,2.09533866616867
"596",2020-07-01 12:00:00,2.56369591511305
"596.1",2020-07-01 12:30:00,2.56369591511305
"596.2",2020-07-01 13:00:00,2.56369591511305
"596.3",2020-07-01 13:30:00,2.56369591511305
"596.4",2020-07-01 14:00:00,2.56369591511305
"596.5",2020-07-01 14:30:00,2.56369591511305
"599",2020-07-01 15:00:00,2.22099999970411
"599.1",2020-07-01 15:30:00,2.22099999970411
"599.2",2020-07-01 16:00:00,2.22099999970411
"599.3",2020-07-01 16:30:00,2.22099999970411
"599.4",2020-07-01 17:00:00,2.22099999970411
"599.5",2020-07-01 17:30:00,2.22099999970411
"602",2020-07-01 18:00:00,2.52430063559463
"602.1",2020-07-01 18:30:00,2.52430063559463
"602.2",2020-07-01 19:00:00,2.52430063559463
"602.3",2020-07-01 19:30:00,2.52430063559463
"602.4",2020-07-01 20:00:00,2.52430063559463
"602.5",2020-07-01 20:30:00,2.52430063559463
"605",2020-07-01 21:00:00,0.77654825111072
"605.1",2020-07-01 21:30:00,0.77654825111072
"605.2",2020-07-01 22:00:00,0.77654825111072
"605.3",2020-07-01 22:30:00,0.77654825111072
"605.4",2020-07-01 23:00:00,0.77654825111072
"605.5",2020-07-01 23:30:00,0.77654825111072
"608",2020-07-02 00:00:00,1.12948456340991
"608.1",2020-07-02 00:30:00,1.12948456340991
"608.2",2020-07-02 01:00:00,1.12948456340991
"608.3",2020-07-02 01:30:00,1.12948456340991
"608.4",2020-07-02 02:00:00,1.12948456340991
"608.5",2020-07-02 02:30:00,1.12948456340991
"611",2020-07-02 03:00:00,1.99795652238777
"611.1",2020-07-02 03:30:00,1.99795652238777
"611.2",2020-07-02 04:00:00,1.99795652238777
"611.3",2020-07-02 04:30:00,1.99795652238777
"611.4",2020-07-02 05:00:00,1.99795652238777
"611.5",2020-07-02 05:30:00,1.99795652238777
"614",2020-07-02 06:00:00,3.25511164016001
"614.1",2020-07-02 06:30:00,3.25511164016001
"614.2",2020-07-02 07:00:00,3.25511164016001
"614.3",2020-07-02 07:30:00,3.25511164016001
"614.4",2020-07-02 08:00:00,3.25511164016001
"614.5",2020-07-02 08:30:00,3.25511164016001
"617",2020-07-02 09:00:00,4.56567426493777
"617.1",2020-07-02 09:30:00,4.56567426493777
"617.2",2020-07-02 10:00:00,4.56567426493777
"617.3",2020-07-02 10:30:00,4.56567426493777
"617.4",2020-07-02 11:00:00,4.56567426493777
"617.5",2020-07-02 11:30:00,4.56567426493777
"620",2020-07-02 12:00:00,2.69502303685013
"620.1",2020-07-02 12:30:00,2.69502303685013
"620.2",2020-07-02 13:00:00,2.69502303685013
"620.3",2020-07-02 13:30:00,2.69502303685013
"620.4",2020-07-02 14:00:00,2.69502303685013
"620.5",2020-07-02 14:30:00,2.69502303685013
"623",2020-07-02 15:00:00,2.5464623065298
"623.1",2020-07-02 15:30:00,2.5464623065298
"623.2",2020-07-02 16:00:00,2.5464623065298
"623.3",2020-07-02 16:30:00,2.5464623065298
"623.4",2020-07-02 17:00:00,2.5464623065298
"623.5",2020-07-02 17:30:00,2.5464623065298
"626",2020-07-02 18:00:00,2.18258847743235
"626.1",2020-07-02 18:30:00,2.18258847743235
"626.2",2020-07-02 19:00:00,2.18258847743235
"626.3",2020-07-02 19:30:00,2.18258847743235
"626.4",2020-07-02 20:00:00,2.18258847743235
"626.5",2020-07-02 20:30:00,2.18258847743235
"629",2020-07-02 21:00:00,0.952698710206711
"629.1",2020-07-02 21:30:00,0.952698710206711
"629.2",2020-07-02 22:00:00,0.952698710206711
"629.3",2020-07-02 22:30:00,0.952698710206711
"629.4",2020-07-02 23:00:00,0.952698710206711
"629.5",2020-07-02 23:30:00,0.952698710206711
"632",2020-07-03 00:00:00,2.10052236809815
"632.1",2020-07-03 00:30:00,2.10052236809815
"632.2",2020-07-03 01:00:00,2.10052236809815
"632.3",2020-07-03 01:30:00,2.10052236809815
"632.4",2020-07-03 02:00:00,2.10052236809815
"632.5",2020-07-03 02:30:00,2.10052236809815
"635",2020-07-03 03:00:00,1.95268591793085
"635.1",2020-07-03 03:30:00,1.95268591793085
"635.2",2020-07-03 04:00:00,1.95268591793085
"635.3",2020-07-03 04:30:00,1.95268591793085
"635.4",2020-07-03 05:00:00,1.95268591793085
"635.5",2020-07-03 05:30:00,1.95268591793085
"638",2020-07-03 06:00:00,2.10819984785815
"638.1",2020-07-03 06:30:00,2.10819984785815
"638.2",2020-07-03 07:00:00,2.10819984785815
"638.3",2020-07-03 07:30:00,2.10819984785815
"638.4",2020-07-03 08:00:00,2.10819984785815
"638.5",2020-07-03 08:30:00,2.10819984785815
"641",2020-07-03 09:00:00,0.824386618609454
"641.1",2020-07-03 09:30:00,0.824386618609454
"641.2",2020-07-03 10:00:00,0.824386618609454
"641.3",2020-07-03 10:30:00,0.824386618609454
"641.4",2020-07-03 11:00:00,0.824386618609454
"641.5",2020-07-03 11:30:00,0.824386618609454
"644",2020-07-03 12:00:00,1.99917598558327
"644.1",2020-07-03 12:30:00,1.99917598558327
"644.2",2020-07-03 13:00:00,1.99917598558327
"644.3",2020-07-03 13:30:00,1.99917598558327
"644.4",2020-07-03 14:00:00,1.99917598558327
"644.5",2020-07-03 14:30:00,1.99917598558327
"647",2020-07-03 15:00:00,2.4638081077784
"647.1",2020-07-03 15:30:00,2.4638081077784
"647.2",2020-07-03 16:00:00,2.4638081077784
"647.3",2020-07-03 16:30:00,2.4638081077784
"647.4",2020-07-03 17:00:00,2.4638081077784
"647.5",2020-07-03 17:30:00,2.4638081077784
"650",2020-07-03 18:00:00,0.847283482525064
"650.1",2020-07-03 18:30:00,0.847283482525064
"650.2",2020-07-03 19:00:00,0.847283482525064
"650.3",2020-07-03 19:30:00,0.847283482525064
"650.4",2020-07-03 20:00:00,0.847283482525064
"650.5",2020-07-03 20:30:00,0.847283482525064
"653",2020-07-03 21:00:00,0.94866302285586
"653.1",2020-07-03 21:30:00,0.94866302285586
"653.2",2020-07-03 22:00:00,0.94866302285586
"653.3",2020-07-03 22:30:00,0.94866302285586
"653.4",2020-07-03 23:00:00,0.94866302285586
"653.5",2020-07-03 23:30:00,0.94866302285586
"656",2020-07-04 00:00:00,2.41764931858732
"656.1",2020-07-04 00:30:00,2.41764931858732
"656.2",2020-07-04 01:00:00,2.41764931858732
"656.3",2020-07-04 01:30:00,2.41764931858732
"656.4",2020-07-04 02:00:00,2.41764931858732
"656.5",2020-07-04 02:30:00,2.41764931858732
"659",2020-07-04 03:00:00,1.84724107855598
"659.1",2020-07-04 03:30:00,1.84724107855598
"659.2",2020-07-04 04:00:00,1.84724107855598
"659.3",2020-07-04 04:30:00,1.84724107855598
"659.4",2020-07-04 05:00:00,1.84724107855598
"659.5",2020-07-04 05:30:00,1.84724107855598
"662",2020-07-04 06:00:00,1.275188125759
"662.1",2020-07-04 06:30:00,1.275188125759
"662.2",2020-07-04 07:00:00,1.275188125759
"662.3",2020-07-04 07:30:00,1.275188125759
"662.4",2020-07-04 08:00:00,1.275188125759
"662.5",2020-07-04 08:30:00,1.275188125759
"665",2020-07-04 09:00:00,1.07296457923538
"665.1",2020-07-04 09:30:00,1.07296457923538
"665.2",2020-07-04 10:00:00,1.07296457923538
"665.3",2020-07-04 10:30:00,1.07296457923538
"665.4",2020-07-04 11:00:00,1.07296457923538
"665.5",2020-07-04 11:30:00,1.07296457923538
"668",2020-07-04 12:00:00,1.74705770980193
"668.1",2020-07-04 12:30:00,1.74705770980193
"668.2",2020-07-04 13:00:00,1.74705770980193
"668.3",2020-07-04 13:30:00,1.74705770980193
"668.4",2020-07-04 14:00:00,1.74705770980193
"668.5",2020-07-04 14:30:00,1.74705770980193
"671",2020-07-04 15:00:00,1.14781836697472
"671.1",2020-07-04 15:30:00,1.14781836697472
"671.2",2020-07-04 16:00:00,1.14781836697472
"671.3",2020-07-04 16:30:00,1.14781836697472
"671.4",2020-07-04 17:00:00,1.14781836697472
"671.5",2020-07-04 17:30:00,1.14781836697472
"674",2020-07-04 18:00:00,4.10001797343882
"674.1",2020-07-04 18:30:00,4.10001797343882
"674.2",2020-07-04 19:00:00,4.10001797343882
"674.3",2020-07-04 19:30:00,4.10001797343882
"674.4",2020-07-04 20:00:00,4.10001797343882
"674.5",2020-07-04 20:30:00,4.10001797343882
"677",2020-07-04 21:00:00,2.07149238100157
"677.1",2020-07-04 21:30:00,2.07149238100157
"677.2",2020-07-04 22:00:00,2.07149238100157
"677.3",2020-07-04 22:30:00,2.07149238100157
"677.4",2020-07-04 23:00:00,2.07149238100157
"677.5",2020-07-04 23:30:00,2.07149238100157
"680",2020-07-05 00:00:00,0.670224796204374
"680.1",2020-07-05 00:30:00,0.670224796204374
"680.2",2020-07-05 01:00:00,0.670224796204374
"680.3",2020-07-05 01:30:00,0.670224796204374
"680.4",2020-07-05 02:00:00,0.670224796204374
"680.5",2020-07-05 02:30:00,0.670224796204374
"683",2020-07-05 03:00:00,0.805200447553593
"683.1",2020-07-05 03:30:00,0.805200447553593
"683.2",2020-07-05 04:00:00,0.805200447553593
"683.3",2020-07-05 04:30:00,0.805200447553593
"683.4",2020-07-05 05:00:00,0.805200447553593
"683.5",2020-07-05 05:30:00,0.805200447553593
"686",2020-07-05 06:00:00,1.33946333958407
"686.1",2020-07-05 06:30:00,1.33946333958407
"686.2",2020-07-05 07:00:00,1.33946333958407
"686.3",2020-07-05 07:30:00,1.33946333958407
"686.4",2020-07-05 08:00:00,1.33946333958407
"686.5",2020-07-05 08:30:00,1.33946333958407
"689",2020-07-05 09:00:00,1.16022399350366
"689.1",2020-07-05 09:30:00,1.16022399350366
"689.2",2020-07-05 10:00:00,1.16022399350366
"689.3",2020-07-05 10:30:00,1.16022399350366
"689.4",2020-07-05 11:00:00,1.16022399350366
"689.5",2020-07-05 11:30:00,1.16022399350366
"692",2020-07-05 12:00:00,2.33325323952014
"692.1",2020-07-05 12:30:00,2.33325323952014
"692.2",2020-07-05 13:00:00,2.33325323952014
"692.3",2020-07-05 13:30:00,2.33325323952014
"692.4",2020-07-05 14:00:00,2.33325323952014
"692.5",2020-07-05 14:30:00,2.33325323952014
"695",2020-07-05 15:00:00,2.00797911484552
"695.1",2020-07-05 15:30:00,2.00797911484552
"695.2",2020-07-05 16:00:00,2.00797911484552
"695.3",2020-07-05 16:30:00,2.00797911484552
"695.4",2020-07-05 17:00:00,2.00797911484552
"695.5",2020-07-05 17:30:00,2.00797911484552
"698",2020-07-05 18:00:00,1.70040222271698
"698.1",2020-07-05 18:30:00,1.70040222271698
"698.2",2020-07-05 19:00:00,1.70040222271698
"698.3",2020-07-05 19:30:00,1.70040222271698
"698.4",2020-07-05 20:00:00,1.70040222271698
"698.5",2020-07-05 20:30:00,1.70040222271698
"701",2020-07-05 21:00:00,1.42802453275935
"701.1",2020-07-05 21:30:00,1.42802453275935
"701.2",2020-07-05 22:00:00,1.42802453275935
"701.3",2020-07-05 22:30:00,1.42802453275935
"701.4",2020-07-05 23:00:00,1.42802453275935
"701.5",2020-07-05 23:30:00,1.42802453275935
"704",2020-07-06 00:00:00,1.89148291679683
"704.1",2020-07-06 00:30:00,1.89148291679683
"704.2",2020-07-06 01:00:00,1.89148291679683
"704.3",2020-07-06 01:30:00,1.89148291679683
"704.4",2020-07-06 02:00:00,1.89148291679683
"704.5",2020-07-06 02:30:00,1.89148291679683
"707",2020-07-06 03:00:00,1.43654791806629
"707.1",2020-07-06 03:30:00,1.43654791806629
"707.2",2020-07-06 04:00:00,1.43654791806629
"707.3",2020-07-06 04:30:00,1.43654791806629
"707.4",2020-07-06 05:00:00,1.43654791806629
"707.5",2020-07-06 05:30:00,1.43654791806629
"710",2020-07-06 06:00:00,1.98449124076041
"710.1",2020-07-06 06:30:00,1.98449124076041
"710.2",2020-07-06 07:00:00,1.98449124076041
"710.3",2020-07-06 07:30:00,1.98449124076041
"710.4",2020-07-06 08:00:00,1.98449124076041
"710.5",2020-07-06 08:30:00,1.98449124076041
"713",2020-07-06 09:00:00,0.944194576524379
"713.1",2020-07-06 09:30:00,0.944194576524379
"713.2",2020-07-06 10:00:00,0.944194576524379
"713.3",2020-07-06 10:30:00,0.944194576524379
"713.4",2020-07-06 11:00:00,0.944194576524379
"713.5",2020-07-06 11:30:00,0.944194576524379
"716",2020-07-06 12:00:00,2.36401529254645
"716.1",2020-07-06 12:30:00,2.36401529254645
"716.2",2020-07-06 13:00:00,2.36401529254645
"716.3",2020-07-06 13:30:00,2.36401529254645
"716.4",2020-07-06 14:00:00,2.36401529254645
"716.5",2020-07-06 14:30:00,2.36401529254645
"719",2020-07-06 15:00:00,1.88808362965181
"719.1",2020-07-06 15:30:00,1.88808362965181
"719.2",2020-07-06 16:00:00,1.88808362965181
"719.3",2020-07-06 16:30:00,1.88808362965181
"719.4",2020-07-06 17:00:00,1.88808362965181
"719.5",2020-07-06 17:30:00,1.88808362965181
"722",2020-07-06 18:00:00,1.59083821464727
"722.1",2020-07-06 18:30:00,1.59083821464727
"722.2",2020-07-06 19:00:00,1.59083821464727
"722.3",2020-07-06 19:30:00,1.59083821464727
"722.4",2020-07-06 20:00:00,1.59083821464727
"722.5",2020-07-06 20:30:00,1.59083821464727
"725",2020-07-06 21:00:00,1.48077320001454
"725.1",2020-07-06 21:30:00,1.48077320001454
"725.2",2020-07-06 22:00:00,1.48077320001454
"725.3",2020-07-06 22:30:00,1.48077320001454
"725.4",2020-07-06 23:00:00,1.48077320001454
"725.5",2020-07-06 23:30:00,1.48077320001454
"728",2020-07-07 00:00:00,2.01736815454781
"728.1",2020-07-07 00:30:00,2.01736815454781
"728.2",2020-07-07 01:00:00,2.01736815454781
"728.3",2020-07-07 01:30:00,2.01736815454781
"728.4",2020-07-07 02:00:00,2.01736815454781
"728.5",2020-07-07 02:30:00,2.01736815454781
"731",2020-07-07 03:00:00,1.45251700822966
"731.1",2020-07-07 03:30:00,1.45251700822966
"731.2",2020-07-07 04:00:00,1.45251700822966
"731.3",2020-07-07 04:30:00,1.45251700822966
"731.4",2020-07-07 05:00:00,1.45251700822966
"731.5",2020-07-07 05:30:00,1.45251700822966
"734",2020-07-07 06:00:00,0.917961729120098
"734.1",2020-07-07 06:30:00,0.917961729120098
"734.2",2020-07-07 07:00:00,0.917961729120098
"734.3",2020-07-07 07:30:00,0.917961729120098
"734.4",2020-07-07 08:00:00,0.917961729120098
"734.5",2020-07-07 08:30:00,0.917961729120098
"737",2020-07-07 09:00:00,1.53407470207745
"737.1",2020-07-07 09:30:00,1.53407470207745
"737.2",2020-07-07 10:00:00,1.53407470207745
"737.3",2020-07-07 10:30:00,1.53407470207745
"737.4",2020-07-07 11:00:00,1.53407470207745
"737.5",2020-07-07 11:30:00,1.53407470207745
"740",2020-07-07 12:00:00,2.16166969427523
"740.1",2020-07-07 12:30:00,2.16166969427523
"740.2",2020-07-07 13:00:00,2.16166969427523
"740.3",2020-07-07 13:30:00,2.16166969427523
"740.4",2020-07-07 14:00:00,2.16166969427523
"740.5",2020-07-07 14:30:00,2.16166969427523
"743",2020-07-07 15:00:00,2.86569607475381
"743.1",2020-07-07 15:30:00,2.86569607475381
"743.2",2020-07-07 16:00:00,2.86569607475381
"743.3",2020-07-07 16:30:00,2.86569607475381
"743.4",2020-07-07 17:00:00,2.86569607475381
"743.5",2020-07-07 17:30:00,2.86569607475381
"746",2020-07-07 18:00:00,5.6450326325138
"746.1",2020-07-07 18:30:00,5.6450326325138
"746.2",2020-07-07 19:00:00,5.6450326325138
"746.3",2020-07-07 19:30:00,5.6450326325138
"746.4",2020-07-07 20:00:00,5.6450326325138
"746.5",2020-07-07 20:30:00,5.6450326325138
"749",2020-07-07 21:00:00,6.04103328291316
"749.1",2020-07-07 21:30:00,6.04103328291316
"749.2",2020-07-07 22:00:00,6.04103328291316
"749.3",2020-07-07 22:30:00,6.04103328291316
"749.4",2020-07-07 23:00:00,6.04103328291316
"749.5",2020-07-07 23:30:00,6.04103328291316
"752",2020-07-08 00:00:00,2.37158407785519
"752.1",2020-07-08 00:30:00,2.37158407785519
"752.2",2020-07-08 01:00:00,2.37158407785519
"752.3",2020-07-08 01:30:00,2.37158407785519
"752.4",2020-07-08 02:00:00,2.37158407785519
"752.5",2020-07-08 02:30:00,2.37158407785519
"755",2020-07-08 03:00:00,3.09260536978099
"755.1",2020-07-08 03:30:00,3.09260536978099
"755.2",2020-07-08 04:00:00,3.09260536978099
"755.3",2020-07-08 04:30:00,3.09260536978099
"755.4",2020-07-08 05:00:00,3.09260536978099
"755.5",2020-07-08 05:30:00,3.09260536978099
"758",2020-07-08 06:00:00,1.89027010727378
"758.1",2020-07-08 06:30:00,1.89027010727378
"758.2",2020-07-08 07:00:00,1.89027010727378
"758.3",2020-07-08 07:30:00,1.89027010727378
"758.4",2020-07-08 08:00:00,1.89027010727378
"758.5",2020-07-08 08:30:00,1.89027010727378
"761",2020-07-08 09:00:00,2.75262881485159
"761.1",2020-07-08 09:30:00,2.75262881485159
"761.2",2020-07-08 10:00:00,2.75262881485159
"761.3",2020-07-08 10:30:00,2.75262881485159
"761.4",2020-07-08 11:00:00,2.75262881485159
"761.5",2020-07-08 11:30:00,2.75262881485159
"764",2020-07-08 12:00:00,3.31751907716374
"764.1",2020-07-08 12:30:00,3.31751907716374
"764.2",2020-07-08 13:00:00,3.31751907716374
"764.3",2020-07-08 13:30:00,3.31751907716374
"764.4",2020-07-08 14:00:00,3.31751907716374
"764.5",2020-07-08 14:30:00,3.31751907716374
"767",2020-07-08 15:00:00,4.08175440121984
"767.1",2020-07-08 15:30:00,4.08175440121984
"767.2",2020-07-08 16:00:00,4.08175440121984
"767.3",2020-07-08 16:30:00,4.08175440121984
"767.4",2020-07-08 17:00:00,4.08175440121984
"767.5",2020-07-08 17:30:00,4.08175440121984
"770",2020-07-08 18:00:00,1.95223837017517
"770.1",2020-07-08 18:30:00,1.95223837017517
"770.2",2020-07-08 19:00:00,1.95223837017517
"770.3",2020-07-08 19:30:00,1.95223837017517
"770.4",2020-07-08 20:00:00,1.95223837017517
"770.5",2020-07-08 20:30:00,1.95223837017517
"773",2020-07-08 21:00:00,1.25256310193334
"773.1",2020-07-08 21:30:00,1.25256310193334
