time,latitude,longitude,vgrd10m,ugrd10m
2020-06-25T00:00:00Z,47,246,0.10210449,2.5853343
2020-06-25T00:00:00Z,47.5,246,-0.027895506,2.5553343
2020-06-25T00:00:00Z,48,246,-0.4178955,0.08533447
2020-06-25T03:00:00Z,47,246,0.4599121,-1.0627539
2020-06-25T03:00:00Z,47.5,246,-2.1900878,1.637246
2020-06-25T03:00:00Z,48,246,0.3699121,3.3872461
2020-06-25T06:00:00Z,47,246,1.0533715,-1.5229737
2020-06-25T06:00:00Z,47.5,246,0.35337156,-1.5329736
2020-06-25T06:00:00Z,48,246,2.1733716,-1.9329736
2020-06-25T09:00:00Z,47,246,0.68092287,-0.89148194
2020-06-25T09:00:00Z,47.5,246,1.1709229,-1.7114819
2020-06-25T09:00:00Z,48,246,1.9309229,-0.9014819
2020-06-25T12:00:00Z,47,246,0.56966186,-0.6598242
2020-06-25T12:00:00Z,47.5,246,-0.32033813,-0.4898242
2020-06-25T12:00:00Z,48,246,-0.8003381,-1.3798242
2020-06-25T15:00:00Z,47,246,0.112270504,1.258435
2020-06-25T15:00:00Z,47.5,246,-0.84772944,1.5584351
2020-06-25T15:00:00Z,48,246,-1.4177295,0.078435056
2020-06-25T18:00:00Z,47,246,-0.74011475,1.7680737
2020-06-25T18:00:00Z,47.5,246,-0.6001147,2.3380737
2020-06-25T18:00:00Z,48,246,-0.110114746,2.4380736
2020-06-25T21:00:00Z,47,246,-1.8425585,1.247583
2020-06-25T21:00:00Z,47.5,246,-0.42255858,1.937583
2020-06-25T21:00:00Z,48,246,0.7074414,1.757583
2020-06-26T00:00:00Z,47,246,-1.5001562,0.19825684
2020-06-26T00:00:00Z,47.5,246,-0.43015623,0.8582568
2020-06-26T00:00:00Z,48,246,1.5698438,0.83825684
2020-06-26T03:00:00Z,47,246,-1.5345874,-0.5240918
2020-06-26T03:00:00Z,47.5,246,0.5354126,0.2159082
2020-06-26T03:00:00Z,48,246,1.4554125,0.3459082
2020-06-26T06:00:00Z,47,246,0.11518799,-0.76203614
2020-06-26T06:00:00Z,47.5,246,1.025188,-1.3720361
2020-06-26T06:00:00Z,48,246,0.91518795,-1.042036
2020-06-26T09:00:00Z,47,246,0.539541,-0.47608396
2020-06-26T09:00:00Z,47.5,246,0.649541,-0.916084
2020-06-26T09:00:00Z,48,246,1.079541,-1.3260839
2020-06-26T12:00:00Z,47,246,0.9125122,-0.026433105
2020-06-26T12:00:00Z,47.5,246,1.5325122,-0.3564331
2020-06-26T12:00:00Z,48,246,1.7525122,-0.8764331
2020-06-26T15:00:00Z,47,246,1.1414087,1.044729
2020-06-26T15:00:00Z,47.5,246,0.2514087,1.534729
2020-06-26T15:00:00Z,48,246,1.3314086,1.084729
2020-06-26T18:00:00Z,47,246,-0.033537596,1.8773266
2020-06-26T18:00:00Z,47.5,246,0.5264624,2.5173266
2020-06-26T18:00:00Z,48,246,2.4264624,1.3473266
2020-06-26T21:00:00Z,47,246,0.5820459,4.2151585
2020-06-26T21:00:00Z,47.5,246,-0.1379541,2.0551586
2020-06-26T21:00:00Z,48,246,3.702046,0.89515865
2020-06-27T00:00:00Z,47,246,0.85040283,5.7785544
2020-06-27T00:00:00Z,47.5,246,0.14040282,3.7285545
2020-06-27T00:00:00Z,48,246,1.5804029,3.8785546
2020-06-27T03:00:00Z,47,246,0.5161621,2.2370605
2020-06-27T03:00:00Z,47.5,246,0.54616207,3.3170605
2020-06-27T03:00:00Z,48,246,-0.6238379,2.5870605
2020-06-27T06:00:00Z,47,246,0.7013232,0.28482178
2020-06-27T06:00:00Z,47.5,246,1.4513232,-1.1751782
2020-06-27T06:00:00Z,48,246,3.5713232,-0.9051782
2020-06-27T09:00:00Z,47,246,1.2834814,-0.75597167
2020-06-27T09:00:00Z,47.5,246,2.8634813,-0.66597164
2020-06-27T09:00:00Z,48,246,3.3934813,-0.06597168
2020-06-27T12:00:00Z,47,246,0.4954785,0.9645117
2020-06-27T12:00:00Z,47.5,246,1.6554785,0.4945117
2020-06-27T12:00:00Z,48,246,3.5954785,1.0745116
2020-06-27T15:00:00Z,47,246,0.22973144,0.7463232
2020-06-27T15:00:00Z,47.5,246,2.1597314,1.3863232
2020-06-27T15:00:00Z,48,246,3.9997313,1.6863232
2020-06-27T18:00:00Z,47,246,0.045166016,3.277949
2020-06-27T18:00:00Z,47.5,246,1.215166,2.3879492
2020-06-27T18:00:00Z,48,246,3.2251658,2.9779491
2020-06-27T21:00:00Z,47,246,0.9053613,3.527451
2020-06-27T21:00:00Z,47.5,246,-0.004638672,2.9074512
2020-06-27T21:00:00Z,48,246,3.4753613,1.9574511
2020-06-28T00:00:00Z,47,246,0.16032471,4.936892
2020-06-28T00:00:00Z,47.5,246,0.19032471,3.316892
2020-06-28T00:00:00Z,48,246,-0.3196753,1.6468921
2020-06-28T03:00:00Z,47,246,0.7117334,1.8654369
2020-06-28T03:00:00Z,47.5,246,-0.1682666,2.855437
2020-06-28T03:00:00Z,48,246,0.8917334,0.275437
2020-06-28T06:00:00Z,47,246,-0.020229492,0.9767383
2020-06-28T06:00:00Z,47.5,246,1.7097704,-1.3132617
2020-06-28T06:00:00Z,48,246,1.6897705,-2.2832618
2020-06-28T09:00:00Z,47,246,1.2511352,-0.5329321
2020-06-28T09:00:00Z,47.5,246,1.6611352,-1.5529321
2020-06-28T09:00:00Z,48,246,2.1911352,-1.2229321
2020-06-28T12:00:00Z,47,246,0.84128904,-1.2444079
2020-06-28T12:00:00Z,47.5,246,1.021289,-1.7444079
2020-06-28T12:00:00Z,48,246,3.231289,-0.42440796
2020-06-28T15:00:00Z,47,246,0.33707517,1.1269555
2020-06-28T15:00:00Z,47.5,246,-0.3029248,1.2869556
2020-06-28T15:00:00Z,48,246,0.6870752,0.81695557
2020-06-28T18:00:00Z,47,246,-2.5654614,0.79242676
2020-06-28T18:00:00Z,47.5,246,-1.5354614,1.4024267
2020-06-28T18:00:00Z,48,246,-1.2854614,1.1024268
2020-06-28T21:00:00Z,47,246,-4.089753,1.3193262
2020-06-28T21:00:00Z,47.5,246,-3.9797533,-0.11067382
2020-06-28T21:00:00Z,48,246,-1.8397534,-2.3706737
2020-06-29T00:00:00Z,47,246,-0.25435057,1.7339501
2020-06-29T00:00:00Z,47.5,246,-0.17435057,-1.2960498
2020-06-29T00:00:00Z,48,246,-1.7743505,-0.5260498
2020-06-29T03:00:00Z,47,246,0.15883057,0.45028076
2020-06-29T03:00:00Z,47.5,246,-0.6811694,-0.83971924
2020-06-29T03:00:00Z,48,246,-0.5911694,-1.3097192
2020-06-29T06:00:00Z,47,246,-1.3825281,0.8951904
2020-06-29T06:00:00Z,47.5,246,-1.702528,-0.75480956
2020-06-29T06:00:00Z,48,246,-1.332528,-1.1148095
2020-06-29T09:00:00Z,47,246,-1.9499328,0.9383203
2020-06-29T09:00:00Z,47.5,246,-3.369933,0.7483203
2020-06-29T09:00:00Z,48,246,-2.9099329,0.4983203
2020-06-29T12:00:00Z,47,246,-1.2754358,0.6268433
2020-06-29T12:00:00Z,47.5,246,-2.2554357,-0.083156735
2020-06-29T12:00:00Z,48,246,-2.6054358,-0.013156738
2020-06-29T15:00:00Z,47,246,-2.1975267,0.21678954
2020-06-29T15:00:00Z,47.5,246,-3.6675267,-0.48321044
2020-06-29T15:00:00Z,48,246,-2.0875268,0.16678955
2020-06-29T18:00:00Z,47,246,-1.1580871,0.23294432
2020-06-29T18:00:00Z,47.5,246,-2.888087,-0.29705566
2020-06-29T18:00:00Z,48,246,-3.898087,0.63294435
2020-06-29T21:00:00Z,47,246,0.1305835,0.720603
2020-06-29T21:00:00Z,47.5,246,-0.3694165,0.390603
2020-06-29T21:00:00Z,48,246,-2.4194164,-0.84939694
2020-06-30T00:00:00Z,47,246,1.4091406,0.78095216
2020-06-30T00:00:00Z,47.5,246,0.9191406,1.4709522
2020-06-30T00:00:00Z,48,246,-0.5608594,0.65095216
2020-06-30T03:00:00Z,47,246,1.5692822,0.29664305
2020-06-30T03:00:00Z,47.5,246,2.299282,-0.06335693
2020-06-30T03:00:00Z,48,246,2.5892823,-0.8933569
2020-06-30T06:00:00Z,47,246,0.96063596,0.659187
2020-06-30T06:00:00Z,47.5,246,1.650636,-0.040812988
2020-06-30T06:00:00Z,48,246,2.450636,0.459187
2020-06-30T09:00:00Z,47,246,1.6612866,-0.5020886
2020-06-30T09:00:00Z,47.5,246,1.8912866,-0.23208861
2020-06-30T09:00:00Z,48,246,1.6212866,0.8179114
2020-06-30T12:00:00Z,47,246,1.8252417,0.003591309
2020-06-30T12:00:00Z,47.5,246,1.8852416,0.023591308
2020-06-30T12:00:00Z,48,246,2.5152416,0.3435913
2020-06-30T15:00:00Z,47,246,1.0569922,0.019772949
2020-06-30T15:00:00Z,47.5,246,2.6169922,0.49977294
2020-06-30T15:00:00Z,48,246,2.816992,1.0197729
2020-06-30T18:00:00Z,47,246,1.7302538,-0.21412842
2020-06-30T18:00:00Z,47.5,246,2.520254,-1.1141284
2020-06-30T18:00:00Z,48,246,3.5502539,0.73587155
2020-06-30T21:00:00Z,47,246,1.986311,-0.1447998
2020-06-30T21:00:00Z,47.5,246,3.526311,0.9652002
2020-06-30T21:00:00Z,48,246,3.056311,-0.5347998
2020-07-01T00:00:00Z,47,246,1.4179175,1.9895507
2020-07-01T00:00:00Z,47.5,246,1.8479174,1.8195508
2020-07-01T00:00:00Z,48,246,3.4879174,1.3295507
2020-07-01T03:00:00Z,47,246,1.1205347,1.3199487
2020-07-01T03:00:00Z,47.5,246,2.1205347,0.02994873
2020-07-01T03:00:00Z,48,246,3.3205347,0.8499487
2020-07-01T06:00:00Z,47,246,0.9815625,0.06623535
2020-07-01T06:00:00Z,47.5,246,3.0315623,-0.26376465
2020-07-01T06:00:00Z,48,246,3.8015623,0.10623535
2020-07-01T09:00:00Z,47,246,0.7916797,0.30309325
2020-07-01T09:00:00Z,47.5,246,2.8116796,-0.5269067
2020-07-01T09:00:00Z,48,246,3.6016796,0.33309326
2020-07-01T12:00:00Z,47,246,0.57207763,-0.52763915
2020-07-01T12:00:00Z,47.5,246,1.9820776,-0.27763915
2020-07-01T12:00:00Z,48,246,2.2920775,0.43236083
2020-07-01T15:00:00Z,47,246,1.0640625,1.9310644
2020-07-01T15:00:00Z,47.5,246,0.76406246,1.9510645
2020-07-01T15:00:00Z,48,246,3.1840625,1.5210644
2020-07-01T18:00:00Z,47,246,1.025354,4.9734616
2020-07-01T18:00:00Z,47.5,246,-0.034645997,2.5634618
2020-07-01T18:00:00Z,48,246,2.125354,2.163462
2020-07-01T21:00:00Z,47,246,0.3853174,6.0258985
2020-07-01T21:00:00Z,47.5,246,0.4453174,2.1758983
2020-07-01T21:00:00Z,48,246,4.415317,4.1858983
2020-07-02T00:00:00Z,47,246,-0.95703125,5.004824
2020-07-02T00:00:00Z,47.5,246,0.31296873,2.5048242
2020-07-02T00:00:00Z,48,246,0.09296875,4.104824
2020-07-02T03:00:00Z,47,246,0.7294824,2.2818213
2020-07-02T03:00:00Z,47.5,246,-0.15051757,0.76182127
2020-07-02T03:00:00Z,48,246,2.3994823,1.3118212
2020-07-02T06:00:00Z,47,246,0.611084,0.29467285
2020-07-02T06:00:00Z,47.5,246,0.77108395,-0.82532716
2020-07-02T06:00:00Z,48,246,3.581084,0.41467285
2020-07-02T09:00:00Z,47,246,0.9759814,0.16157715
2020-07-02T09:00:00Z,47.5,246,1.9859813,-0.21842285
2020-07-02T09:00:00Z,48,246,4.1959815,1.5415771
2020-07-02T12:00:00Z,47,246,0.5475537,-0.68568844
2020-07-02T12:00:00Z,47.5,246,3.0275536,-1.1956885
2020-07-02T12:00:00Z,48,246,3.6975536,1.2543114
2020-07-02T15:00:00Z,47,246,1.4813573,1.00417
2020-07-02T15:00:00Z,47.5,246,4.381357,1.2841699
2020-07-02T15:00:00Z,48,246,3.9913573,2.30417
2020-07-02T18:00:00Z,47,246,0.9461084,3.004768
2020-07-02T18:00:00Z,47.5,246,1.3461083,2.334768
2020-07-02T18:00:00Z,48,246,3.5061083,1.624768
2020-07-02T21:00:00Z,47,246,0.20659178,3.4833472
2020-07-02T21:00:00Z,47.5,246,0.99659175,2.343347
2020-07-02T21:00:00Z,48,246,2.5565917,1.7933471
2020-07-03T00:00:00Z,47,246,-0.18679199,6.018042
2020-07-03T00:00:00Z,47.5,246,-0.38679197,2.148042
2020-07-03T00:00:00Z,48,246,0.573208,1.5580419
2020-07-03T03:00:00Z,47,246,-1.8733972,0.31133056
2020-07-03T03:00:00Z,47.5,246,0.88660276,-0.34866944
2020-07-03T03:00:00Z,48,246,0.13660277,-0.028669434
2020-07-03T06:00:00Z,47,246,-0.43749022,-1.359956
2020-07-03T06:00:00Z,47.5,246,0.67250973,-1.989956
2020-07-03T06:00:00Z,48,246,0.24250977,-1.969956
2020-07-03T09:00:00Z,47,246,0.5242456,-1.3062353
2020-07-03T09:00:00Z,47.5,246,0.6642456,-1.8362353
2020-07-03T09:00:00Z,48,246,0.094245605,-1.8162353
2020-07-03T12:00:00Z,47,246,0.5262964,-1.9036914
2020-07-03T12:00:00Z,47.5,246,0.47629637,-2.0536914
2020-07-03T12:00:00Z,48,246,-0.5437036,-1.9336914
2020-07-03T15:00:00Z,47,246,2.0385962,-0.7091162
2020-07-03T15:00:00Z,47.5,246,0.14859618,0.81088376
2020-07-03T15:00:00Z,48,246,-0.3014038,0.9008838
2020-07-03T18:00:00Z,47,246,2.3275976,-0.49127442
2020-07-03T18:00:00Z,47.5,246,0.34759766,1.9687256
2020-07-03T18:00:00Z,48,246,0.71759766,1.9887255
2020-07-03T21:00:00Z,47,246,1.976792,1.0953418
2020-07-03T21:00:00Z,47.5,246,0.576792,2.3953416
2020-07-03T21:00:00Z,48,246,1.7867919,1.6953417
2020-07-04T00:00:00Z,47,246,-0.1318335,0.99902344
2020-07-04T00:00:00Z,47.5,246,-0.66183347,0.5290234
2020-07-04T00:00:00Z,48,246,1.7181665,0.9090234
2020-07-04T03:00:00Z,47,246,-1.0347875,-0.8404199
2020-07-04T03:00:00Z,47.5,246,-0.12478759,-0.9404199
2020-07-04T03:00:00Z,48,246,0.69521236,0.32958007
2020-07-04T06:00:00Z,47,246,-0.34295166,-0.794613
2020-07-04T06:00:00Z,47.5,246,-0.33295166,-2.394613
2020-07-04T06:00:00Z,48,246,-0.97295165,-1.554613
2020-07-04T09:00:00Z,47,246,-0.57363766,-0.91648436
2020-07-04T09:00:00Z,47.5,246,0.5063623,-1.7764844
2020-07-04T09:00:00Z,48,246,0.6463623,-1.7264843
2020-07-04T12:00:00Z,47,246,0.48717773,-0.65475583
2020-07-04T12:00:00Z,47.5,246,0.9371777,-0.86475587
2020-07-04T12:00:00Z,48,246,0.37717772,-1.3047558
2020-07-04T15:00:00Z,47,246,1.3683935,0.19383788
2020-07-04T15:00:00Z,47.5,246,0.52839357,0.9338379
2020-07-04T15:00:00Z,48,246,0.77839357,1.1538379
2020-07-04T18:00:00Z,47,246,0.76275146,1.4120069
2020-07-04T18:00:00Z,47.5,246,0.13275146,1.7420068
2020-07-04T18:00:00Z,48,246,1.4727514,1.7320068
2020-07-04T21:00:00Z,47,246,-0.2376709,5.7113404
2020-07-04T21:00:00Z,47.5,246,-1.1176709,0.26134032
2020-07-04T21:00:00Z,48,246,2.912329,0.9213403
2020-07-05T00:00:00Z,47,246,-2.0550318,6.0449586
2020-07-05T00:00:00Z,47.5,246,-0.53503174,4.0649586
2020-07-05T00:00:00Z,48,246,-1.4550318,3.4949584
2020-07-05T03:00:00Z,47,246,-0.44802734,1.9209985
2020-07-05T03:00:00Z,47.5,246,-1.8080273,1.0109985
2020-07-05T03:00:00Z,48,246,0.08197265,2.1709986
2020-07-05T06:00:00Z,47,246,-0.9650952,-0.37220213
2020-07-05T06:00:00Z,47.5,246,0.45490476,-0.49220213
2020-07-05T06:00:00Z,48,246,0.55490476,-0.9322021
2020-07-05T09:00:00Z,47,246,0.1751831,0.25006104
2020-07-05T09:00:00Z,47.5,246,0.72518307,-0.34993896
2020-07-05T09:00:00Z,48,246,0.9651831,-1.3199389
2020-07-05T12:00:00Z,47,246,0.21283935,-0.2802539
2020-07-05T12:00:00Z,47.5,246,0.7028393,-1.1402539
2020-07-05T12:00:00Z,48,246,1.0928394,-1.3502538
2020-07-05T15:00:00Z,47,246,0.97313964,0.7004785
2020-07-05T15:00:00Z,47.5,246,0.21313964,1.1404785
2020-07-05T15:00:00Z,48,246,1.3131397,0.9204785
2020-07-05T18:00:00Z,47,246,0.30732176,2.094824
2020-07-05T18:00:00Z,47.5,246,-0.2926782,2.314824
2020-07-05T18:00:00Z,48,246,1.5473218,1.4248242
2020-07-05T21:00:00Z,47,246,-1.339038,1.6814599
2020-07-05T21:00:00Z,47.5,246,-0.54903805,1.9314599
2020-07-05T21:00:00Z,48,246,1.8509619,1.5914599
2020-07-06T00:00:00Z,47,246,-1.9860302,2.1184826
2020-07-06T00:00:00Z,47.5,246,-1.1860303,1.2184826
2020-07-06T00:00:00Z,48,246,1.1739697,0.86848265
2020-07-06T03:00:00Z,47,246,-1.6230664,-0.36887693
2020-07-06T03:00:00Z,47.5,246,-0.2330664,-1.4088769
2020-07-06T03:00:00Z,48,246,0.6669336,-0.51887697
2020-07-06T06:00:00Z,47,246,-0.019191895,-0.88836914
2020-07-06T06:00:00Z,47.5,246,0.5208081,-1.8183692
2020-07-06T06:00:00Z,48,246,-0.17919189,-1.5683692
2020-07-06T09:00:00Z,47,246,0.4577832,-0.789989
2020-07-06T09:00:00Z,47.5,246,0.51778316,-1.339989
2020-07-06T09:00:00Z,48,246,0.0577832,-1.519989
2020-07-06T12:00:00Z,47,246,0.3474756,-1.5161939
2020-07-06T12:00:00Z,47.5,246,0.47747558,-1.9261938
2020-07-06T12:00:00Z,48,246,0.17747559,-2.0861938
2020-07-06T15:00:00Z,47,246,0.9433032,0.32183594
2020-07-06T15:00:00Z,47.5,246,-0.06669678,0.94183594
2020-07-06T15:00:00Z,48,246,0.56330323,0.6118359
2020-07-06T18:00:00Z,47,246,1.2267212,1.3776562
2020-07-06T18:00:00Z,47.5,246,-0.17327881,2.3576562
2020-07-06T18:00:00Z,48,246,0.9067212,1.9776562
2020-07-06T21:00:00Z,47,246,0.59758544,0.8154333
2020-07-06T21:00:00Z,47.5,246,-0.6424145,1.7754333
2020-07-06T21:00:00Z,48,246,2.8375854,1.4254333
2020-07-07T00:00:00Z,47,246,-0.45766112,0.670354
2020-07-07T00:00:00Z,47.5,246,0.18233886,1.580354
2020-07-07T00:00:00Z,48,246,1.8523388,0.710354
2020-07-07T03:00:00Z,47,246,-2.0263598,-0.70249265
2020-07-07T03:00:00Z,47.5,246,0.5036401,-1.3924927
2020-07-07T03:00:00Z,48,246,0.15364014,-0.28249267
2020-07-07T06:00:00Z,47,246,-0.71413326,-1.1862926
2020-07-07T06:00:00Z,47.5,246,0.0658667,-2.0162926
2020-07-07T06:00:00Z,48,246,0.0858667,-2.1862926
2020-07-07T09:00:00Z,47,246,-0.13437256,-0.8661413
2020-07-07T09:00:00Z,47.5,246,0.5456274,-1.3461413
2020-07-07T09:00:00Z,48,246,0.23562744,-1.5561414
2020-07-07T12:00:00Z,47,246,-1.176001,0.1356604
2020-07-07T12:00:00Z,47.5,246,0.723999,-0.5643396
2020-07-07T12:00:00Z,48,246,0.913999,0.5756604
2020-07-07T15:00:00Z,47,246,-1.3468505,1.5140771
2020-07-07T15:00:00Z,47.5,246,-1.1768506,0.98407716
2020-07-07T15:00:00Z,48,246,0.3131494,1.0240772
2020-07-07T18:00:00Z,47,246,-1.583142,2.8693335
2020-07-07T18:00:00Z,47.5,246,-0.9131421,1.9593334
2020-07-07T18:00:00Z,48,246,2.6468577,1.8093334
2020-07-07T21:00:00Z,47,246,-0.55793214,2.655254
2020-07-07T21:00:00Z,47.5,246,0.82206786,2.7452538
2020-07-07T21:00:00Z,48,246,2.3320677,2.105254
2020-07-08T00:00:00Z,47,246,-1.1945361,4.6909547
2020-07-08T00:00:00Z,47.5,246,-0.21453613,5.6409545
2020-07-08T00:00:00Z,48,246,-0.13453613,2.1309545
2020-07-08T03:00:00Z,47,246,-0.16354248,4.0680103
2020-07-08T03:00:00Z,47.5,246,0.39645752,6.02801
2020-07-08T03:00:00Z,48,246,-0.02354248,3.9280102
2020-07-08T06:00:00Z,47,246,0.8025659,1.2575805
2020-07-08T06:00:00Z,47.5,246,2.132566,1.0375805
2020-07-08T06:00:00Z,48,246,3.0825658,-0.24241942
2020-07-08T09:00:00Z,47,246,1.0790869,1.116792
2020-07-08T09:00:00Z,47.5,246,2.7790868,1.356792
2020-07-08T09:00:00Z,48,246,3.439087,1.0167919
2020-07-08T12:00:00Z,47,246,-0.45054686,0.57442623
2020-07-08T12:00:00Z,47.5,246,1.889453,-0.055573728
2020-07-08T12:00:00Z,48,246,2.349453,0.004426269
2020-07-08T15:00:00Z,47,246,0.5527026,3.179458
2020-07-08T15:00:00Z,47.5,246,1.3127027,2.419458
2020-07-08T15:00:00Z,48,246,2.6927025,1.389458
2020-07-08T18:00:00Z,47,246,0.044399414,4.434375
2020-07-08T18:00:00Z,47.5,246,0.1443994,3.314375
2020-07-08T18:00:00Z,48,246,3.3643994,0.674375
2020-07-08T21:00:00Z,47,246,-1.0536523,3.9087865
2020-07-08T21:00:00Z,47.5,246,-0.9536523,3.9687865
2020-07-08T21:00:00Z,48,246,1.7363477,2.2087865
2020-07-09T00:00:00Z,47,246,-2.2182202,1.9177856
2020-07-09T00:00:00Z,47.5,246,0.13177978,1.9477856
2020-07-09T00:00:00Z,48,246,1.1917797,2.6877856
2020-07-09T03:00:00Z,47,246,-1.6116357,-0.5294482
2020-07-09T03:00:00Z,47.5,246,0.9883642,-0.7694482
2020-07-09T03:00:00Z,48,246,1.0283642,0.75055176
2020-07-09T06:00:00Z,47,246,-0.44166747,-0.7614795
2020-07-09T06:00:00Z,47.5,246,0.6783325,-1.4614794
2020-07-09T06:00:00Z,48,246,0.28833252,-1.6914794
2020-07-09T09:00:00Z,47,246,0.3903833,-0.70625
2020-07-09T09:00:00Z,47.5,246,0.6303833,-1.25625
2020-07-09T09:00:00Z,48,246,0.2203833,-1.37625
2020-07-09T12:00:00Z,47,246,0.4776245,-1.4819238
2020-07-09T12:00:00Z,47.5,246,0.4176245,-1.7819238
2020-07-09T12:00:00Z,48,246,-0.072375484,-1.6319238
2020-07-09T15:00:00Z,47,246,1.4019067,0.11145263
2020-07-09T15:00:00Z,47.5,246,0.15190673,1.0414526
2020-07-09T15:00:00Z,48,246,0.64190674,0.86145264
2020-07-09T18:00:00Z,47,246,0.93084717,1.7960718
2020-07-09T18:00:00Z,47.5,246,0.36084715,2.3160717
2020-07-09T18:00:00Z,48,246,1.4208472,1.9560717
2020-07-09T21:00:00Z,47,246,0.34360838,1.7182813
2020-07-09T21:00:00Z,47.5,246,-0.6163916,1.2382812
2020-07-09T21:00:00Z,48,246,2.8536084,0.79828125
2020-07-10T00:00:00Z,47,246,-0.2321582,4.790559
2020-07-10T00:00:00Z,47.5,246,0.4478418,2.120559
2020-07-10T00:00:00Z,48,246,2.5078418,1.450559
2020-07-10T03:00:00Z,47,246,-1.2545825,-0.0566333
2020-07-10T03:00:00Z,47.5,246,0.40541747,0.34336668
2020-07-10T03:00:00Z,48,246,0.7954175,0.3333667
2020-07-10T06:00:00Z,47,246,-0.91138667,0.41007566
2020-07-10T06:00:00Z,47.5,246,-0.48138672,2.0200756
2020-07-10T06:00:00Z,48,246,0.02861328,-1.5699242
2020-07-10T09:00:00Z,47,246,-2.517512,1.2030663
2020-07-10T09:00:00Z,47.5,246,3.0724878,-2.3969336
2020-07-10T09:00:00Z,48,246,1.9424877,-2.3869336
2020-07-10T12:00:00Z,47,246,1.4438305,-2.2004492
2020-07-10T12:00:00Z,47.5,246,1.0738305,-0.4804492
2020-07-10T12:00:00Z,48,246,2.5738306,-0.7004492
2020-07-10T15:00:00Z,47,246,1.407124,0.32331055
2020-07-10T15:00:00Z,47.5,246,2.247124,-0.026689453
2020-07-10T15:00:00Z,48,246,3.217124,0.12331054
2020-07-10T18:00:00Z,47,246,0.21411377,2.0125976
2020-07-10T18:00:00Z,47.5,246,0.79411376,2.5325975
2020-07-10T18:00:00Z,48,246,2.4041138,2.0225976
2020-07-10T21:00:00Z,47,246,-0.98098385,3.4732568
2020-07-10T21:00:00Z,47.5,246,-0.030983886,2.7732568
2020-07-10T21:00:00Z,48,246,3.029016,2.1232567
2020-07-11T00:00:00Z,47,246,-0.84565425,3.866289
2020-07-11T00:00:00Z,47.5,246,-0.44565427,2.936289
2020-07-11T00:00:00Z,48,246,2.0843456,2.506289
2020-07-11T03:00:00Z,47,246,-0.3812793,2.0382178
2020-07-11T03:00:00Z,47.5,246,0.5087207,0.48821777
2020-07-11T03:00:00Z,48,246,-0.5212793,1.8382177
2020-07-11T06:00:00Z,47,246,0.25585938,-0.7103662
2020-07-11T06:00:00Z,47.5,246,0.6858594,-1.5303662
2020-07-11T06:00:00Z,48,246,0.58585936,-1.8703662
2020-07-11T09:00:00Z,47,246,0.5414233,-0.9136255
2020-07-11T09:00:00Z,47.5,246,0.9214233,-1.3136255
2020-07-11T09:00:00Z,48,246,0.7414233,-1.5636255
2020-07-11T12:00:00Z,47,246,0.60447997,-1.771831
2020-07-11T12:00:00Z,47.5,246,0.59448,-1.771831
2020-07-11T12:00:00Z,48,246,0.49447998,-1.671831
2020-07-11T15:00:00Z,47,246,1.7802734,-0.5155395
2020-07-11T15:00:00Z,47.5,246,0.49027342,0.82446045
2020-07-11T15:00:00Z,48,246,0.6802734,1.1144605
2020-07-11T18:00:00Z,47,246,1.8733081,0.74630123
2020-07-11T18:00:00Z,47.5,246,0.7033081,2.2163012
2020-07-11T18:00:00Z,48,246,1.2233081,1.9563012
2020-07-11T21:00:00Z,47,246,1.5094482,0.56426513
2020-07-11T21:00:00Z,47.5,246,0.19944824,1.6242651
2020-07-11T21:00:00Z,48,246,1.8794482,0.9442651
2020-07-12T00:00:00Z,47,246,0.36925048,1.6921557
2020-07-12T00:00:00Z,47.5,246,0.6792505,1.6921557
2020-07-12T00:00:00Z,48,246,2.5892503,1.5821557
2020-07-12T03:00:00Z,47,246,-0.97967774,-0.5692676
2020-07-12T03:00:00Z,47.5,246,0.54032224,-1.1892675
2020-07-12T03:00:00Z,48,246,2.1603222,-1.2792675
2020-07-12T06:00:00Z,47,246,0.86505127,-0.76845944
2020-07-12T06:00:00Z,47.5,246,0.56505126,-1.1784594
2020-07-12T06:00:00Z,48,246,-0.7049487,-1.3184594
2020-07-12T09:00:00Z,47,246,-0.48749024,1.6366137
2020-07-12T09:00:00Z,47.5,246,0.66250974,0.74661374
2020-07-12T09:00:00Z,48,246,3.3425097,-0.01338623
2020-07-12T12:00:00Z,47,246,0.5006543,1.1772095
2020-07-12T12:00:00Z,47.5,246,0.4206543,1.1672095
2020-07-12T12:00:00Z,48,246,3.0006542,0.20720947
2020-07-12T15:00:00Z,47,246,0.10076172,2.387468
2020-07-12T15:00:00Z,47.5,246,0.22076172,2.5874681
2020-07-12T15:00:00Z,48,246,3.1307616,2.3274682
2020-07-12T18:00:00Z,47,246,-0.2953613,4.695571
2020-07-12T18:00:00Z,47.5,246,1.8046386,3.535571
2020-07-12T18:00:00Z,48,246,4.8346386,3.6755712
2020-07-12T21:00:00Z,47,246,-0.69709474,6.1206565
2020-07-12T21:00:00Z,47.5,246,1.8629053,4.3106565
2020-07-12T21:00:00Z,48,246,5.702905,4.4206567
2020-07-13T00:00:00Z,47,246,0.2817334,4.7961764
2020-07-13T00:00:00Z,47.5,246,1.4017334,4.856177
2020-07-13T00:00:00Z,48,246,3.2117333,4.4561768
2020-07-13T03:00:00Z,47,246,-0.77378416,2.8863451
