datetime,lake,GPP_gm2day,ER_gm2day,NEP_gm2day
2020-08-03T06:00:00Z,LNG,0.60605840791287,-0.348688695459418,0.257369712453452
2020-08-04T06:00:00Z,LNG,0.1855934212099,-0.0156021821121809,0.1699912390977191
2020-08-05T06:00:00Z,LNG,0.0127641238614504,-0.0736667455856701,0.0864308694471205
2020-08-06T06:00:00Z,LNG,0.146509130008893,-0.179850557222616,0.03334142721372299
2020-08-07T06:00:00Z,LNG,0.517312755373575,-0.840073330916746,0.32276057554317095
2020-08-08T06:00:00Z,LNG,0.0233478440615159,-0.113901109278062,0.1372489533395779
2020-08-09T06:00:00Z,LNG,0.248790086704536,-0.437142661372939,0.188352574668403
2020-08-10T06:00:00Z,LNG,0.0390258523878011,-0.04692508492118,-0.007899232533378903
2020-08-11T06:00:00Z,LNG,0.342511092449184,-0.00232297363631843,0.34483406608550243
2020-08-12T06:00:00Z,LNG,0.00646983610694576,-0.188466351344268,0.19493618745121377
2020-08-13T06:00:00Z,LNG,0.465380108658564,-0.415810319004919,-0.049569789653645
2020-08-14T06:00:00Z,LNG,0.440615773037841,-0.277934881511334,0.162680891526507
2020-08-15T06:00:00Z,LNG,0.167673700150844,-0.0610890584738494,0.10658464167699461
2020-08-16T06:00:00Z,LNG,0.328773838406321,-0.203409564444926,0.12536427396139502
2020-08-17T06:00:00Z,LNG,0.330255718859855,-0.263996539210195,0.06625917964966
2020-08-18T06:00:00Z,LNG,0.187042401187547,-0.128806265234047,0.058236135953499996
2020-08-19T06:00:00Z,LNG,0.382160014030345,-0.289052246188876,0.09310776784146901
2020-08-20T06:00:00Z,LNG,0.0701646761168302,-0.00248726318889679,0.07265193930572698
2020-08-21T06:00:00Z,LNG,0.199288721623155,-0.104316637717926,0.094972083905229
2020-08-22T06:00:00Z,LNG,0.0488254045042045,-0.130436007270604,0.0816106027663995
2020-08-23T06:00:00Z,LNG,0.00299141016920665,-0.0763499764765022,0.07934138664570885
2020-08-24T06:00:00Z,LNG,0.337768585936254,-0.175561079835505,0.16220750610074897
2020-08-25T06:00:00Z,LNG,0.0954631964004755,-0.172246947049764,0.07678375064928851
2020-08-26T06:00:00Z,LNG,0.0751613289767002,-0.0370908255583324,0.11225215453503261
2020-08-27T06:00:00Z,LNG,0.0819643178113182,-0.00404424094690376,0.07792007686441445
2020-08-28T06:00:00Z,LNG,0.202199376219293,-0.0453652479812568,0.1568341282380362
2020-08-29T06:00:00Z,LNG,0.459116328473955,-0.618185982034579,0.15906965356062397
2020-08-30T06:00:00Z,LNG,0.237955721424504,-0.0300367484947363,0.2079189729297677
2020-08-31T06:00:00Z,LNG,0.148880006157572,-0.236120146745733,0.08724014058816101
2020-09-01T06:00:00Z,LNG,0.174145547325489,-0.12289377697109,0.297039324296579
2020-09-02T06:00:00Z,LNG,0.319218703524513,-0.0625754756957555,0.2566432278287575
2020-09-03T06:00:00Z,LNG,0.22387745495432,-0.143694604340318,0.08018285061400199
2020-09-04T06:00:00Z,LNG,0.136854886203925,-0.090066177031591,0.04678870917233399
2020-09-05T06:00:00Z,LNG,0.287593558839299,-0.139671011937784,0.147922546901515
2020-09-06T06:00:00Z,LNG,0.0307591176753421,-0.063851826427567,0.0946109441029091
2020-09-07T06:00:00Z,LNG,0.262624708813705,-0.137833931435459,0.12479077737824598
2020-09-08T06:00:00Z,LNG,0.0388593268673206,-0.155060571812925,0.19391989868024562
2020-07-25T06:00:00Z,SUM,0.363151660528563,-0.389840631718496,0.026688971189932964
2020-07-26T06:00:00Z,SUM,0.234350070349452,-0.245201199820361,0.010851129470909021
2020-07-27T06:00:00Z,SUM,0.084141994463417,-0.0562311206108432,0.0279108738525738
2020-07-28T06:00:00Z,SUM,0.153346491404067,-0.162077422063241,-0.008730930659173991
2020-07-29T06:00:00Z,SUM,0.0867737766185245,-0.0864485672641902,-3.2520935433430487e-4
2020-07-30T06:00:00Z,SUM,0.10139365331386,-0.222326598055272,0.120932944741412
2020-07-31T06:00:00Z,SUM,0.452899539251409,-0.326331196777083,0.12656834247432602
2020-08-01T06:00:00Z,SUM,0.274226864514005,-0.115042732275621,0.159184132238384
2020-08-02T06:00:00Z,SUM,0.868463350673497,-0.746452232697966,0.12201111797553099
2020-08-03T06:00:00Z,SUM,0.73625153195174,-0.300724461125158,0.435527070826582
2020-08-04T06:00:00Z,SUM,0.60741259478973,-0.539122779581776,-0.06828981520795396
2020-08-05T06:00:00Z,SUM,0.293662125674929,-0.149013752402928,0.144648373272001
2020-08-06T06:00:00Z,SUM,0.239184724935338,-0.243763205165759,0.0045784802304210115
2020-08-07T06:00:00Z,SUM,0.11509969923263,-0.0109410555765214,0.1260407548091514
2020-08-08T06:00:00Z,SUM,0.0154692395964075,-0.170057288471571,0.1545880488751635
2020-08-09T06:00:00Z,SUM,0.0951794477134214,-0.150781813327094,0.0556023656136726
2020-08-10T06:00:00Z,SUM,8.87675618327366e-6,-0.104375612411148,0.10436673565496472
2020-08-11T06:00:00Z,SUM,0.449842687100077,-0.294027727080088,0.155814960019989
2020-08-12T06:00:00Z,SUM,0.0654088753604804,-0.128396909522743,0.06298803416226259
2020-08-13T06:00:00Z,SUM,0.159921459549732,-0.0174473120184594,0.1424741475312726
2020-08-14T06:00:00Z,SUM,0.133137490672878,-0.215834301518195,0.08269681084531699
2020-08-15T06:00:00Z,SUM,0.122185915730799,-0.0323624132155227,0.0898235025152763
2020-08-16T06:00:00Z,SUM,0.0734464842408249,-0.159832503773211,0.08638601953238612
2020-08-17T06:00:00Z,SUM,0.533399287652907,-0.380783936252791,-0.152615351400116
2020-08-18T06:00:00Z,SUM,0.0908654861276176,-0.154326670017826,0.06346118389020838
2020-08-19T06:00:00Z,SUM,0.157471417348098,-0.0464033650472105,0.20387478239530848
2020-08-20T06:00:00Z,SUM,0.405618075588243,-0.253800610695561,0.151817464892682
2020-08-21T06:00:00Z,SUM,0.0549481044494954,-0.0197704948883533,0.0351776095611421
2020-08-22T06:00:00Z,SUM,0.188020136704313,-0.119605454400161,0.068414682304152
2020-08-23T06:00:00Z,SUM,0.142121164204191,-0.241433609325089,0.09931244512089801
2020-08-24T06:00:00Z,SUM,0.117410508258658,-0.0564031725146359,0.0610073357440221
2020-08-25T06:00:00Z,SUM,0.147548245292915,-0.175581960473029,0.028033715180113994
2020-08-26T06:00:00Z,SUM,0.103753665492828,-0.149345036796759,0.04559137130393101
2020-08-27T06:00:00Z,SUM,0.335495106311556,-0.347868031114536,0.012372924802980023
2020-08-28T06:00:00Z,SUM,0.168923997841743,-0.096514880439303,0.072409117402440007
2020-08-29T06:00:00Z,SUM,0.0121863266815436,-0.0279383284987185,0.0157520018171749
2020-08-30T06:00:00Z,SUM,0.117763535785607,-0.135591317716598,0.017827781930990994
2020-08-31T06:00:00Z,SUM,0.117831600745673,-0.126582304658158,0.008750703912485003
2020-09-01T06:00:00Z,SUM,0.0692864152580067,-0.00643748113978153,0.07572389639778823
2020-09-02T06:00:00Z,SUM,0.015865872534074,-0.0960329098361086,0.1118987823701826
2020-09-03T06:00:00Z,SUM,0.156453609480646,-0.113493753706055,0.042959855774590994
2020-09-04T06:00:00Z,SUM,0.00356947077071011,-0.0881793736643811,0.09174884443509121
2020-09-05T06:00:00Z,SUM,0.0109691310305704,-0.0375759908603104,0.0485451218908808
2020-09-06T06:00:00Z,SUM,0.0456634838569479,-0.0884055862866311,0.0427421024296832
2020-09-07T06:00:00Z,SUM,0.135170346070058,-0.10788099257976,0.027289353490298013
2020-09-08T06:00:00Z,SUM,0.144154921261459,-0.0519326339731997,0.09222228728825932
2020-09-09T06:00:00Z,SUM,0.0112699962527114,-0.0522105024848514,0.0634804987375628
2020-09-10T06:00:00Z,SUM,0.152377900557028,-0.0683336476790148,0.08404425287801319
2020-09-11T06:00:00Z,SUM,0.104204678682091,-0.196309949678842,0.09210527099675099
2020-09-12T06:00:00Z,SUM,0.202050057448637,-0.10689261185893,0.095157445589707
2020-09-13T06:00:00Z,SUM,0.0158551048501316,-0.0511037485154158,0.0352486436652842
2020-09-14T06:00:00Z,SUM,0.260636559656367,-0.129419678282549,0.131216881373818
2020-09-15T06:00:00Z,SUM,0.156828498864202,-0.0987777118942139,0.0580507869699881
2020-09-16T06:00:00Z,SUM,0.167729111490458,-0.222537035729428,0.05480792423897002
