name,index,unique_day,middle,lower,upper,yday,year,lake
ER,45,45,-8.453304113376223,-0.7435661546085898,-21.955358135793063,233,2022,LOR
ER,46,46,-8.113484961891537,-0.6569832447494294,-21.61159552022632,234,2022,LOR
ER,47,47,-7.89190024155463,-0.5270113922004437,-21.00913621735327,235,2022,LOR
ER,48,48,-7.541531049089083,-0.5506946973410048,-20.714299410532803,236,2022,LOR
ER,49,49,-7.360113036751819,-0.4855741003942179,-20.48974680700309,237,2022,LOR
ER,50,50,-7.065731275115841,-0.5141782108701833,-20.078697877379593,238,2022,LOR
ER,51,51,-6.882131317760221,-0.4455126031954954,-19.46623541641485,239,2022,LOR
ER,52,52,-6.788620474865969,-0.4546984670339503,-19.09388066920412,240,2022,LOR
ER,53,53,-6.462424409553641,-0.3921201599070011,-18.65617034872652,241,2022,LOR
ER,54,54,-6.653145239142213,-0.3398869422445251,-18.68165569083696,242,2022,LOR
ER,55,55,-6.7905189385740705,-0.3677971897008901,-19.250347926518657,243,2022,LOR
ER,56,56,-6.86793290035239,-0.3808158995848458,-19.505162009021525,244,2022,LOR
ER,57,57,-7.092435805583979,-0.47644901716388594,-19.990111676893836,245,2022,LOR
ER,58,58,-7.02626396995322,-0.3904533404047574,-20.006694683032418,246,2022,LOR
ER,59,59,-7.228023189330448,-0.5390343126952518,-20.348178324394517,247,2022,LOR
ER,60,60,-7.258050700692182,-0.4235813417922808,-20.456557214329784,248,2022,LOR
ER,61,61,-7.421126229954456,-0.44039218157861887,-20.398580907979312,249,2022,LOR
ER,62,62,-7.386021448418938,-0.480489394082293,-20.93738139326289,250,2022,LOR
ER,63,63,-7.608706192120211,-0.5745105396875048,-21.24698091602501,251,2022,LOR
ER,64,64,-7.74296967670988,-0.5728138947683191,-21.42345534308428,252,2022,LOR
ER,65,65,-7.804417022843508,-0.5619952502544974,-21.265183530811385,253,2022,LOR
ER,66,66,-7.876180529367856,-0.567904983997899,-21.813298997945292,254,2022,LOR
ER,67,67,-7.947441301802834,-0.4968087937342553,-22.33739000889046,255,2022,LOR
ER,68,68,-8.063922750802446,-0.5312051356624263,-22.421138313658183,256,2022,LOR
ER,69,69,-8.45646291505823,-0.572867653947289,-22.950574775010384,257,2022,LOR
ER,70,70,-8.81420447505274,-0.7373230119429757,-23.824353213841167,258,2022,LOR
ER,71,71,-9.440631410571388,-0.6765522239085364,-24.244718699365055,259,2022,LOR
ER,72,72,-9.751937474486557,-0.639849894969191,-24.92069452358017,260,2022,LOR
ER,73,73,-9.672931396777855,-0.7401864695539272,-24.938520614337275,261,2022,LOR
ER,74,74,-10.15468269658175,-0.8452174346901133,-25.899868546558604,262,2022,LOR
ER,75,75,-10.330041409281716,-0.8176051510702894,-25.76470625960628,263,2022,LOR
ER,76,76,-10.654984604848472,-0.897951961530479,-26.68072105668528,264,2022,LOR
ER,77,77,-10.733518595774726,-0.7324244207058199,-27.62539915245225,265,2022,LOR
ER,78,78,-11.12504054368974,-0.8834458080901832,-28.62185174086744,266,2022,LOR
ER,79,79,-12.140976559798274,-1.0384681599156995,-30.76408771752252,267,2022,LOR
NEP,1,1,-12.768264086427928,-35.37660414219358,-0.433443670958768,189,2022,LOR
NEP,2,2,-1.168693458886042,-20.51712656935294,14.496814870072615,190,2022,LOR
NEP,3,3,-0.6225126878827059,-18.148166733760167,14.381557820821776,191,2022,LOR
NEP,4,4,0.18013063447415528,-16.90316215418248,14.678406058490642,192,2022,LOR
NEP,5,5,0.97923009856898,-15.663041938006074,15.739829236493984,193,2022,LOR
NEP,6,6,-1.938203231571176,-17.90995272410253,11.069979925484605,194,2022,LOR
NEP,7,7,0.4164981038017082,-15.286717761149411,13.890011125834894,195,2022,LOR
NEP,8,8,-0.04477368640244543,-15.484962802739377,13.0842471095702,196,2022,LOR
NEP,9,9,1.250155777543262,-14.316529135746322,14.35660210036534,197,2022,LOR
NEP,10,10,2.6061044474513055,-12.904635393530034,15.569837811259912,198,2022,LOR
NEP,11,11,0.9661524935621376,-14.45205932221155,12.931250615593884,199,2022,LOR
NEP,12,12,3.784044950320528,-11.845565683068465,16.754451013771668,200,2022,LOR
NEP,13,13,2.80410165775577,-12.316067306881337,15.422773768881482,201,2022,LOR
NEP,14,14,3.4469830872774443,-11.996226514004222,15.97357432599995,202,2022,LOR
NEP,15,15,2.555024686695187,-12.83847306534655,14.582786653309626,203,2022,LOR
NEP,16,16,6.023499096923756,-9.440093077842,18.971533342699978,204,2022,LOR
NEP,17,17,3.586752891244139,-11.38062736996864,15.647809676665783,205,2022,LOR
NEP,18,18,4.844662184645829,-10.253161169780048,17.153252037403874,206,2022,LOR
NEP,19,19,5.776834637354751,-9.205920285954296,18.20164411017609,207,2022,LOR
NEP,20,20,5.049948755218629,-9.680061613043234,17.30472146729398,208,2022,LOR
NEP,21,21,4.87877686401417,-9.771724584593466,16.917809904511692,209,2022,LOR
NEP,22,22,4.355772141265839,-10.219088085580474,15.855382247950944,210,2022,LOR
NEP,23,23,3.8953198083003704,-10.503485156336785,15.063611117417873,211,2022,LOR
NEP,24,24,4.714108445558829,-9.578777365188488,16.063299241200564,212,2022,LOR
NEP,25,25,4.0084111942753715,-10.404879598940882,14.835420602126897,213,2022,LOR
NEP,26,26,4.146440566233525,-10.278285468453308,14.541738691811693,214,2022,LOR
NEP,27,27,4.969539869490653,-9.305790840121876,15.509332638735328,215,2022,LOR
NEP,28,28,4.70993928549154,-9.436613085253926,15.377878048174887,216,2022,LOR
NEP,29,29,5.342811699841883,-8.468046430298843,16.266287884762193,217,2022,LOR
NEP,30,30,5.950926457204714,-8.250598724556859,17.0707597245272,218,2022,LOR
NEP,31,31,6.488441319426936,-7.337039521899054,17.496810816465874,219,2022,LOR
NEP,32,32,7.393705396688679,-6.8788422902970465,18.227801596586197,220,2022,LOR
NEP,33,33,5.574592462893503,-8.383049075109414,15.844364315351946,221,2022,LOR
NEP,34,34,1.3917873578201625,-12.518466495267887,10.35896455351135,222,2022,LOR
NEP,35,35,3.396410505570098,-10.418340507912976,13.016699203375252,223,2022,LOR
NEP,36,36,1.692791065697408,-12.299572385724757,11.140072244617556,224,2022,LOR
NEP,37,37,5.003623402807704,-9.04312561953863,15.35471910317658,225,2022,LOR
NEP,38,38,7.165675575649908,-6.996777127988554,17.89558081151404,226,2022,LOR
NEP,39,39,7.533128020476689,-6.443815917735654,18.373145444782622,227,2022,LOR
NEP,40,40,7.1843901958032035,-6.946057709341184,18.112319989363087,228,2022,LOR
NEP,41,41,5.587891473407256,-8.451491816337468,16.068804013404108,229,2022,LOR
NEP,42,42,6.070723496495588,-7.7435596485001374,16.310270532111623,230,2022,LOR
NEP,43,43,4.598884505793268,-9.156781586011173,14.628801323759578,231,2022,LOR
NEP,44,44,4.1544446367306715,-9.5491611380419,14.202593141968975,232,2022,LOR
NEP,45,45,4.380131939773628,-9.015498730970789,13.898973273318386,233,2022,LOR
NEP,46,46,1.226387299926134,-12.141549695761093,9.968088674198214,234,2022,LOR
NEP,47,47,0.6096973508175577,-12.366707624107168,8.881930251240307,235,2022,LOR
NEP,48,48,2.9106823359600646,-10.11843510980879,11.486564172229908,236,2022,LOR
NEP,49,49,5.025989971814738,-8.178138923956567,14.07431246094094,237,2022,LOR
NEP,50,50,3.760271357123579,-8.837549583222266,12.188019894924876,238,2022,LOR
NEP,51,51,0.7637272738435044,-11.508770845958091,8.201311657442709,239,2022,LOR
NEP,52,52,9.11160055019358,-3.6591271313304135,18.266027108825146,240,2022,LOR
NEP,53,53,8.984575727921158,-3.685724290569409,17.922991050197165,241,2022,LOR
NEP,54,54,8.505884202302123,-3.866792738258759,17.56422008103112,242,2022,LOR
NEP,55,55,8.842239995447162,-3.789073148704698,18.1675079525544,243,2022,LOR
NEP,56,56,7.40858202887655,-5.493717307891527,16.158635338890402,244,2022,LOR
NEP,57,57,10.062257423763285,-3.3615354499726706,19.68163543695788,245,2022,LOR
NEP,58,58,4.064389902967962,-8.676308821266554,12.239950935373484,246,2022,LOR
NEP,59,59,10.003460612546167,-3.088976708854569,19.771800442881915,247,2022,LOR
NEP,60,60,9.461383214664334,-3.6432065761272456,19.04242721393639,248,2022,LOR
