datetime,wnd
2020-06-23T14:30:00Z,1.77
2020-06-23T15:00:00Z,1.37
2020-06-23T15:30:00Z,1.51
2020-06-23T16:00:00Z,1.54
2020-06-23T16:30:00Z,1.54
2020-06-23T17:00:00Z,1.4
2020-06-23T17:30:00Z,1.09
2020-06-23T18:00:00Z,1.1
2020-06-23T18:30:00Z,1.04
2020-06-23T19:00:00Z,0.66
2020-06-23T19:30:00Z,0.39
2020-06-23T20:00:00Z,0.29
2020-06-23T20:30:00Z,0.18
2020-06-23T21:00:00Z,0.18
2020-06-23T21:30:00Z,0.38
2020-06-23T22:00:00Z,0.43
2020-06-23T22:30:00Z,0.37
2020-06-23T23:00:00Z,0.45
2020-06-23T23:30:00Z,0.32
2020-06-24T00:00:00Z,0.31
2020-06-24T00:30:00Z,0.26
2020-06-24T01:00:00Z,0.29
2020-06-24T01:30:00Z,0.28
2020-06-24T02:00:00Z,0.27
2020-06-24T02:30:00Z,0.27
2020-06-24T03:00:00Z,0.27
2020-06-24T03:30:00Z,0.27
2020-06-24T04:00:00Z,0.28
2020-06-24T04:30:00Z,0.25
2020-06-24T05:00:00Z,0.24
2020-06-24T05:30:00Z,0.26
2020-06-24T06:00:00Z,0.21
2020-06-24T06:30:00Z,0.29
2020-06-24T07:00:00Z,0.23
2020-06-24T07:30:00Z,0.21
2020-06-24T08:00:00Z,0.29
2020-06-24T08:30:00Z,0.48
2020-06-24T09:00:00Z,0.63
2020-06-24T09:30:00Z,0.61
2020-06-24T10:00:00Z,0.55
2020-06-24T10:30:00Z,0.61
2020-06-24T11:00:00Z,0.62
2020-06-24T11:30:00Z,0.56
2020-06-24T12:00:00Z,0.88
2020-06-24T12:30:00Z,0.47
2020-06-24T13:00:00Z,0.33
2020-06-24T13:30:00Z,0.62
2020-06-24T14:00:00Z,0.76
2020-06-24T14:30:00Z,0.59
2020-06-24T15:00:00Z,0.67
2020-06-24T15:30:00Z,0.77
2020-06-24T16:00:00Z,0.89
2020-06-24T16:30:00Z,0.89
2020-06-24T17:00:00Z,1.05
2020-06-24T17:30:00Z,0.91
2020-06-24T18:00:00Z,0.72
2020-06-24T18:30:00Z,0.25
2020-06-24T19:00:00Z,0.41
2020-06-24T19:30:00Z,0.45
2020-06-24T20:00:00Z,0.53
2020-06-24T20:30:00Z,0.4
2020-06-24T21:00:00Z,0.26
2020-06-24T21:30:00Z,0.55
2020-06-24T22:00:00Z,0.62
2020-06-24T22:30:00Z,0.5
2020-06-24T23:00:00Z,0.24
2020-06-24T23:30:00Z,0.27
2020-06-25T00:00:00Z,0.24
2020-06-25T00:30:00Z,0.24
2020-06-25T01:00:00Z,0.32
2020-06-25T01:30:00Z,0.32
2020-06-25T02:00:00Z,0.29
2020-06-25T02:30:00Z,0.26
2020-06-25T03:00:00Z,0.24
2020-06-25T03:30:00Z,0.28
2020-06-25T04:00:00Z,0.37
2020-06-25T04:30:00Z,0.28
2020-06-25T05:00:00Z,0.29
2020-06-25T05:30:00Z,0.2
2020-06-25T06:00:00Z,0.22
2020-06-25T06:30:00Z,0.22
2020-06-25T07:00:00Z,0.13
2020-06-25T07:30:00Z,0.24
