"","datetime","wnd_10"
"509.5",2020-06-27 23:30:00,1.38873634423885
"512",2020-06-28 00:00:00,0.709261262211878
"512.1",2020-06-28 00:30:00,0.709261262211878
"512.2",2020-06-28 01:00:00,0.709261262211878
"512.3",2020-06-28 01:30:00,0.709261262211878
"512.4",2020-06-28 02:00:00,0.709261262211878
"512.5",2020-06-28 02:30:00,0.709261262211878
"515",2020-06-28 03:00:00,1.31919805684464
"515.1",2020-06-28 03:30:00,1.31919805684464
"515.2",2020-06-28 04:00:00,1.31919805684464
"515.3",2020-06-28 04:30:00,1.31919805684464
"515.4",2020-06-28 05:00:00,1.31919805684464
"515.5",2020-06-28 05:30:00,1.31919805684464
"518",2020-06-28 06:00:00,1.08095573117458
"518.1",2020-06-28 06:30:00,1.08095573117458
"518.2",2020-06-28 07:00:00,1.08095573117458
"518.3",2020-06-28 07:30:00,1.08095573117458
"518.4",2020-06-28 08:00:00,1.08095573117458
"518.5",2020-06-28 08:30:00,1.08095573117458
"521",2020-06-28 09:00:00,0.621482952913784
"521.1",2020-06-28 09:30:00,0.621482952913784
"521.2",2020-06-28 10:00:00,0.621482952913784
"521.3",2020-06-28 10:30:00,0.621482952913784
"521.4",2020-06-28 11:00:00,0.621482952913784
"521.5",2020-06-28 11:30:00,0.621482952913784
"524",2020-06-28 12:00:00,1.92296271148529
"524.1",2020-06-28 12:30:00,1.92296271148529
"524.2",2020-06-28 13:00:00,1.92296271148529
"524.3",2020-06-28 13:30:00,1.92296271148529
"524.4",2020-06-28 14:00:00,1.92296271148529
"524.5",2020-06-28 14:30:00,1.92296271148529
"527",2020-06-28 15:00:00,2.52728993960289
"527.1",2020-06-28 15:30:00,2.52728993960289
"527.2",2020-06-28 16:00:00,2.52728993960289
"527.3",2020-06-28 16:30:00,2.52728993960289
"527.4",2020-06-28 17:00:00,2.52728993960289
"527.5",2020-06-28 17:30:00,2.52728993960289
"530",2020-06-28 18:00:00,2.61996376994042
"530.1",2020-06-28 18:30:00,2.61996376994042
"530.2",2020-06-28 19:00:00,2.61996376994042
"530.3",2020-06-28 19:30:00,2.61996376994042
"530.4",2020-06-28 20:00:00,2.61996376994042
"530.5",2020-06-28 20:30:00,2.61996376994042
"533",2020-06-28 21:00:00,1.71375244417697
"533.1",2020-06-28 21:30:00,1.71375244417697
"533.2",2020-06-28 22:00:00,1.71375244417697
"533.3",2020-06-28 22:30:00,1.71375244417697
"533.4",2020-06-28 23:00:00,1.71375244417697
"533.5",2020-06-28 23:30:00,1.71375244417697
"536",2020-06-29 00:00:00,2.2985380448127
"536.1",2020-06-29 00:30:00,2.2985380448127
"536.2",2020-06-29 01:00:00,2.2985380448127
"536.3",2020-06-29 01:30:00,2.2985380448127
"536.4",2020-06-29 02:00:00,2.2985380448127
"536.5",2020-06-29 02:30:00,2.2985380448127
"539",2020-06-29 03:00:00,2.74220788812124
"539.1",2020-06-29 03:30:00,2.74220788812124
"539.2",2020-06-29 04:00:00,2.74220788812124
"539.3",2020-06-29 04:30:00,2.74220788812124
"539.4",2020-06-29 05:00:00,2.74220788812124
"539.5",2020-06-29 05:30:00,2.74220788812124
"542",2020-06-29 06:00:00,1.77726393419176
"542.1",2020-06-29 06:30:00,1.77726393419176
"542.2",2020-06-29 07:00:00,1.77726393419176
"542.3",2020-06-29 07:30:00,1.77726393419176
"542.4",2020-06-29 08:00:00,1.77726393419176
"542.5",2020-06-29 08:30:00,1.77726393419176
"545",2020-06-29 09:00:00,2.76294065804553
"545.1",2020-06-29 09:30:00,2.76294065804553
"545.2",2020-06-29 10:00:00,2.76294065804553
"545.3",2020-06-29 10:30:00,2.76294065804553
"545.4",2020-06-29 11:00:00,2.76294065804553
"545.5",2020-06-29 11:30:00,2.76294065804553
"548",2020-06-29 12:00:00,1.51098990190147
"548.1",2020-06-29 12:30:00,1.51098990190147
"548.2",2020-06-29 13:00:00,1.51098990190147
"548.3",2020-06-29 13:30:00,1.51098990190147
"548.4",2020-06-29 14:00:00,1.51098990190147
"548.5",2020-06-29 14:30:00,1.51098990190147
"551",2020-06-29 15:00:00,1.73123808568245
"551.1",2020-06-29 15:30:00,1.73123808568245
"551.2",2020-06-29 16:00:00,1.73123808568245
"551.3",2020-06-29 16:30:00,1.73123808568245
"551.4",2020-06-29 17:00:00,1.73123808568245
"551.5",2020-06-29 17:30:00,1.73123808568245
"554",2020-06-29 18:00:00,1.0337032993843
"554.1",2020-06-29 18:30:00,1.0337032993843
"554.2",2020-06-29 19:00:00,1.0337032993843
"554.3",2020-06-29 19:30:00,1.0337032993843
"554.4",2020-06-29 20:00:00,1.0337032993843
"554.5",2020-06-29 20:30:00,1.0337032993843
"557",2020-06-29 21:00:00,0.850403408028891
"557.1",2020-06-29 21:30:00,0.850403408028891
"557.2",2020-06-29 22:00:00,0.850403408028891
"557.3",2020-06-29 22:30:00,0.850403408028891
"557.4",2020-06-29 23:00:00,0.850403408028891
"557.5",2020-06-29 23:30:00,0.850403408028891
"560",2020-06-30 00:00:00,0.782382146166156
"560.1",2020-06-30 00:30:00,0.782382146166156
"560.2",2020-06-30 01:00:00,0.782382146166156
"560.3",2020-06-30 01:30:00,0.782382146166156
"560.4",2020-06-30 02:00:00,0.782382146166156
"560.5",2020-06-30 02:30:00,0.782382146166156
"563",2020-06-30 03:00:00,1.35987909305013
"563.1",2020-06-30 03:30:00,1.35987909305013
"563.2",2020-06-30 04:00:00,1.35987909305013
"563.3",2020-06-30 04:30:00,1.35987909305013
"563.4",2020-06-30 05:00:00,1.35987909305013
"563.5",2020-06-30 05:30:00,1.35987909305013
"566",2020-06-30 06:00:00,1.64400088103826
"566.1",2020-06-30 06:30:00,1.64400088103826
"566.2",2020-06-30 07:00:00,1.64400088103826
"566.3",2020-06-30 07:30:00,1.64400088103826
"566.4",2020-06-30 08:00:00,1.64400088103826
"566.5",2020-06-30 08:30:00,1.64400088103826
"569",2020-06-30 09:00:00,2.0494948729956
"569.1",2020-06-30 09:30:00,2.0494948729956
"569.2",2020-06-30 10:00:00,2.0494948729956
"569.3",2020-06-30 10:30:00,2.0494948729956
"569.4",2020-06-30 11:00:00,2.0494948729956
"569.5",2020-06-30 11:30:00,2.0494948729956
"572",2020-06-30 12:00:00,2.01687065439621
"572.1",2020-06-30 12:30:00,2.01687065439621
"572.2",2020-06-30 13:00:00,2.01687065439621
"572.3",2020-06-30 13:30:00,2.01687065439621
"572.4",2020-06-30 14:00:00,2.01687065439621
"572.5",2020-06-30 14:30:00,2.01687065439621
"575",2020-06-30 15:00:00,2.54117642811377
"575.1",2020-06-30 15:30:00,2.54117642811377
"575.2",2020-06-30 16:00:00,2.54117642811377
"575.3",2020-06-30 16:30:00,2.54117642811377
"575.4",2020-06-30 17:00:00,2.54117642811377
"575.5",2020-06-30 17:30:00,2.54117642811377
"578",2020-06-30 18:00:00,2.22004254621469
"578.1",2020-06-30 18:30:00,2.22004254621469
"578.2",2020-06-30 19:00:00,2.22004254621469
"578.3",2020-06-30 19:30:00,2.22004254621469
"578.4",2020-06-30 20:00:00,2.22004254621469
"578.5",2020-06-30 20:30:00,2.22004254621469
"581",2020-06-30 21:00:00,2.3371371103187
"581.1",2020-06-30 21:30:00,2.3371371103187
"581.2",2020-06-30 22:00:00,2.3371371103187
"581.3",2020-06-30 22:30:00,2.3371371103187
"581.4",2020-06-30 23:00:00,2.3371371103187
"581.5",2020-06-30 23:30:00,2.3371371103187
"584",2020-07-01 00:00:00,2.20771331978868
"584.1",2020-07-01 00:30:00,2.20771331978868
"584.2",2020-07-01 01:00:00,2.20771331978868
"584.3",2020-07-01 01:30:00,2.20771331978868
"584.4",2020-07-01 02:00:00,2.20771331978868
"584.5",2020-07-01 02:30:00,2.20771331978868
"587",2020-07-01 03:00:00,2.1532001795649
"587.1",2020-07-01 03:30:00,2.1532001795649
"587.2",2020-07-01 04:00:00,2.1532001795649
"587.3",2020-07-01 04:30:00,2.1532001795649
"587.4",2020-07-01 05:00:00,2.1532001795649
"587.5",2020-07-01 05:30:00,2.1532001795649
"590",2020-07-01 06:00:00,2.35303649308684
"590.1",2020-07-01 06:30:00,2.35303649308684
"590.2",2020-07-01 07:00:00,2.35303649308684
"590.3",2020-07-01 07:30:00,2.35303649308684
"590.4",2020-07-01 08:00:00,2.35303649308684
"590.5",2020-07-01 08:30:00,2.35303649308684
"593",2020-07-01 09:00:00,2.69624399671622
"593.1",2020-07-01 09:30:00,2.69624399671622
"593.2",2020-07-01 10:00:00,2.69624399671622
"593.3",2020-07-01 10:30:00,2.69624399671622
"593.4",2020-07-01 11:00:00,2.69624399671622
"593.5",2020-07-01 11:30:00,2.69624399671622
"596",2020-07-01 12:00:00,3.65242233338031
"596.1",2020-07-01 12:30:00,3.65242233338031
"596.2",2020-07-01 13:00:00,3.65242233338031
"596.3",2020-07-01 13:30:00,3.65242233338031
"596.4",2020-07-01 14:00:00,3.65242233338031
"596.5",2020-07-01 14:30:00,3.65242233338031
"599",2020-07-01 15:00:00,3.61397952095267
"599.1",2020-07-01 15:30:00,3.61397952095267
"599.2",2020-07-01 16:00:00,3.61397952095267
"599.3",2020-07-01 16:30:00,3.61397952095267
"599.4",2020-07-01 17:00:00,3.61397952095267
"599.5",2020-07-01 17:30:00,3.61397952095267
"602",2020-07-01 18:00:00,3.22799181868896
"602.1",2020-07-01 18:30:00,3.22799181868896
"602.2",2020-07-01 19:00:00,3.22799181868896
"602.3",2020-07-01 19:30:00,3.22799181868896
"602.4",2020-07-01 20:00:00,3.22799181868896
"602.5",2020-07-01 20:30:00,3.22799181868896
"605",2020-07-01 21:00:00,1.44819985575624
"605.1",2020-07-01 21:30:00,1.44819985575624
"605.2",2020-07-01 22:00:00,1.44819985575624
"605.3",2020-07-01 22:30:00,1.44819985575624
"605.4",2020-07-01 23:00:00,1.44819985575624
"605.5",2020-07-01 23:30:00,1.44819985575624
"608",2020-07-02 00:00:00,1.37654634541409
"608.1",2020-07-02 00:30:00,1.37654634541409
"608.2",2020-07-02 01:00:00,1.37654634541409
"608.3",2020-07-02 01:30:00,1.37654634541409
"608.4",2020-07-02 02:00:00,1.37654634541409
"608.5",2020-07-02 02:30:00,1.37654634541409
"611",2020-07-02 03:00:00,2.63163326213786
"611.1",2020-07-02 03:30:00,2.63163326213786
"611.2",2020-07-02 04:00:00,2.63163326213786
"611.3",2020-07-02 04:30:00,2.63163326213786
"611.4",2020-07-02 05:00:00,2.63163326213786
"611.5",2020-07-02 05:30:00,2.63163326213786
"614",2020-07-02 06:00:00,2.26485753711264
"614.1",2020-07-02 06:30:00,2.26485753711264
"614.2",2020-07-02 07:00:00,2.26485753711264
"614.3",2020-07-02 07:30:00,2.26485753711264
"614.4",2020-07-02 08:00:00,2.26485753711264
"614.5",2020-07-02 08:30:00,2.26485753711264
"617",2020-07-02 09:00:00,3.32278531502816
"617.1",2020-07-02 09:30:00,3.32278531502816
"617.2",2020-07-02 10:00:00,3.32278531502816
"617.3",2020-07-02 10:30:00,3.32278531502816
"617.4",2020-07-02 11:00:00,3.32278531502816
"617.5",2020-07-02 11:30:00,3.32278531502816
"620",2020-07-02 12:00:00,3.47482679602517
"620.1",2020-07-02 12:30:00,3.47482679602517
"620.2",2020-07-02 13:00:00,3.47482679602517
"620.3",2020-07-02 13:30:00,3.47482679602517
"620.4",2020-07-02 14:00:00,3.47482679602517
"620.5",2020-07-02 14:30:00,3.47482679602517
"623",2020-07-02 15:00:00,3.32372342444979
"623.1",2020-07-02 15:30:00,3.32372342444979
"623.2",2020-07-02 16:00:00,3.32372342444979
"623.3",2020-07-02 16:30:00,3.32372342444979
"623.4",2020-07-02 17:00:00,3.32372342444979
"623.5",2020-07-02 17:30:00,3.32372342444979
"626",2020-07-02 18:00:00,4.34750907589944
"626.1",2020-07-02 18:30:00,4.34750907589944
"626.2",2020-07-02 19:00:00,4.34750907589944
"626.3",2020-07-02 19:30:00,4.34750907589944
"626.4",2020-07-02 20:00:00,4.34750907589944
"626.5",2020-07-02 20:30:00,4.34750907589944
"629",2020-07-02 21:00:00,1.47830179600311
"629.1",2020-07-02 21:30:00,1.47830179600311
"629.2",2020-07-02 22:00:00,1.47830179600311
"629.3",2020-07-02 22:30:00,1.47830179600311
"629.4",2020-07-02 23:00:00,1.47830179600311
"629.5",2020-07-02 23:30:00,1.47830179600311
"632",2020-07-03 00:00:00,0.920225633077167
"632.1",2020-07-03 00:30:00,0.920225633077167
"632.2",2020-07-03 01:00:00,0.920225633077167
"632.3",2020-07-03 01:30:00,0.920225633077167
"632.4",2020-07-03 02:00:00,0.920225633077167
"632.5",2020-07-03 02:30:00,0.920225633077167
"635",2020-07-03 03:00:00,1.52232888211862
"635.1",2020-07-03 03:30:00,1.52232888211862
"635.2",2020-07-03 04:00:00,1.52232888211862
"635.3",2020-07-03 04:30:00,1.52232888211862
"635.4",2020-07-03 05:00:00,1.52232888211862
"635.5",2020-07-03 05:30:00,1.52232888211862
"638",2020-07-03 06:00:00,1.95286555032216
"638.1",2020-07-03 06:30:00,1.95286555032216
"638.2",2020-07-03 07:00:00,1.95286555032216
"638.3",2020-07-03 07:30:00,1.95286555032216
"638.4",2020-07-03 08:00:00,1.95286555032216
"638.5",2020-07-03 08:30:00,1.95286555032216
"641",2020-07-03 09:00:00,1.9463632975469
"641.1",2020-07-03 09:30:00,1.9463632975469
"641.2",2020-07-03 10:00:00,1.9463632975469
"641.3",2020-07-03 10:30:00,1.9463632975469
"641.4",2020-07-03 11:00:00,1.9463632975469
"641.5",2020-07-03 11:30:00,1.9463632975469
"644",2020-07-03 12:00:00,3.25324598671874
"644.1",2020-07-03 12:30:00,3.25324598671874
"644.2",2020-07-03 13:00:00,3.25324598671874
"644.3",2020-07-03 13:30:00,3.25324598671874
"644.4",2020-07-03 14:00:00,3.25324598671874
"644.5",2020-07-03 14:30:00,3.25324598671874
"647",2020-07-03 15:00:00,3.15353687621764
"647.1",2020-07-03 15:30:00,3.15353687621764
"647.2",2020-07-03 16:00:00,3.15353687621764
"647.3",2020-07-03 16:30:00,3.15353687621764
"647.4",2020-07-03 17:00:00,3.15353687621764
"647.5",2020-07-03 17:30:00,3.15353687621764
"650",2020-07-03 18:00:00,3.58903269106526
"650.1",2020-07-03 18:30:00,3.58903269106526
"650.2",2020-07-03 19:00:00,3.58903269106526
"650.3",2020-07-03 19:30:00,3.58903269106526
"650.4",2020-07-03 20:00:00,3.58903269106526
"650.5",2020-07-03 20:30:00,3.58903269106526
"653",2020-07-03 21:00:00,0.68551272609505
"653.1",2020-07-03 21:30:00,0.68551272609505
"653.2",2020-07-03 22:00:00,0.68551272609505
"653.3",2020-07-03 22:30:00,0.68551272609505
"653.4",2020-07-03 23:00:00,0.68551272609505
"653.5",2020-07-03 23:30:00,0.68551272609505
"656",2020-07-04 00:00:00,0.505231862145548
"656.1",2020-07-04 00:30:00,0.505231862145548
"656.2",2020-07-04 01:00:00,0.505231862145548
"656.3",2020-07-04 01:30:00,0.505231862145548
"656.4",2020-07-04 02:00:00,0.505231862145548
"656.5",2020-07-04 02:30:00,0.505231862145548
"659",2020-07-04 03:00:00,0.586842444074761
"659.1",2020-07-04 03:30:00,0.586842444074761
"659.2",2020-07-04 04:00:00,0.586842444074761
"659.3",2020-07-04 04:30:00,0.586842444074761
"659.4",2020-07-04 05:00:00,0.586842444074761
"659.5",2020-07-04 05:30:00,0.586842444074761
"662",2020-07-04 06:00:00,1.16342269854362
"662.1",2020-07-04 06:30:00,1.16342269854362
"662.2",2020-07-04 07:00:00,1.16342269854362
"662.3",2020-07-04 07:30:00,1.16342269854362
"662.4",2020-07-04 08:00:00,1.16342269854362
"662.5",2020-07-04 08:30:00,1.16342269854362
"665",2020-07-04 09:00:00,1.42073297491026
"665.1",2020-07-04 09:30:00,1.42073297491026
"665.2",2020-07-04 10:00:00,1.42073297491026
"665.3",2020-07-04 10:30:00,1.42073297491026
"665.4",2020-07-04 11:00:00,1.42073297491026
"665.5",2020-07-04 11:30:00,1.42073297491026
"668",2020-07-04 12:00:00,2.01113388160096
"668.1",2020-07-04 12:30:00,2.01113388160096
"668.2",2020-07-04 13:00:00,2.01113388160096
"668.3",2020-07-04 13:30:00,2.01113388160096
"668.4",2020-07-04 14:00:00,2.01113388160096
"668.5",2020-07-04 14:30:00,2.01113388160096
"671",2020-07-04 15:00:00,4.47505589867957
"671.1",2020-07-04 15:30:00,4.47505589867957
"671.2",2020-07-04 16:00:00,4.47505589867957
"671.3",2020-07-04 16:30:00,4.47505589867957
"671.4",2020-07-04 17:00:00,4.47505589867957
"671.5",2020-07-04 17:30:00,4.47505589867957
"674",2020-07-04 18:00:00,4.48246949462351
"674.1",2020-07-04 18:30:00,4.48246949462351
"674.2",2020-07-04 19:00:00,4.48246949462351
"674.3",2020-07-04 19:30:00,4.48246949462351
"674.4",2020-07-04 20:00:00,4.48246949462351
"674.5",2020-07-04 20:30:00,4.48246949462351
"677",2020-07-04 21:00:00,1.83901030153466
"677.1",2020-07-04 21:30:00,1.83901030153466
"677.2",2020-07-04 22:00:00,1.83901030153466
"677.3",2020-07-04 22:30:00,1.83901030153466
"677.4",2020-07-04 23:00:00,1.83901030153466
"677.5",2020-07-04 23:30:00,1.83901030153466
"680",2020-07-05 00:00:00,0.957886518358826
"680.1",2020-07-05 00:30:00,0.957886518358826
"680.2",2020-07-05 01:00:00,0.957886518358826
"680.3",2020-07-05 01:30:00,0.957886518358826
"680.4",2020-07-05 02:00:00,0.957886518358826
"680.5",2020-07-05 02:30:00,0.957886518358826
"683",2020-07-05 03:00:00,1.19600310043353
"683.1",2020-07-05 03:30:00,1.19600310043353
"683.2",2020-07-05 04:00:00,1.19600310043353
"683.3",2020-07-05 04:30:00,1.19600310043353
"683.4",2020-07-05 05:00:00,1.19600310043353
"683.5",2020-07-05 05:30:00,1.19600310043353
"686",2020-07-05 06:00:00,0.686844580945087
"686.1",2020-07-05 06:30:00,0.686844580945087
"686.2",2020-07-05 07:00:00,0.686844580945087
"686.3",2020-07-05 07:30:00,0.686844580945087
"686.4",2020-07-05 08:00:00,0.686844580945087
"686.5",2020-07-05 08:30:00,0.686844580945087
"689",2020-07-05 09:00:00,1.21825450030015
"689.1",2020-07-05 09:30:00,1.21825450030015
"689.2",2020-07-05 10:00:00,1.21825450030015
"689.3",2020-07-05 10:30:00,1.21825450030015
"689.4",2020-07-05 11:00:00,1.21825450030015
"689.5",2020-07-05 11:30:00,1.21825450030015
"692",2020-07-05 12:00:00,2.45832867253782
"692.1",2020-07-05 12:30:00,2.45832867253782
"692.2",2020-07-05 13:00:00,2.45832867253782
"692.3",2020-07-05 13:30:00,2.45832867253782
"692.4",2020-07-05 14:00:00,2.45832867253782
"692.5",2020-07-05 14:30:00,2.45832867253782
"695",2020-07-05 15:00:00,3.95176427250899
"695.1",2020-07-05 15:30:00,3.95176427250899
"695.2",2020-07-05 16:00:00,3.95176427250899
"695.3",2020-07-05 16:30:00,3.95176427250899
"695.4",2020-07-05 17:00:00,3.95176427250899
"695.5",2020-07-05 17:30:00,3.95176427250899
"698",2020-07-05 18:00:00,2.57816801117285
"698.1",2020-07-05 18:30:00,2.57816801117285
"698.2",2020-07-05 19:00:00,2.57816801117285
"698.3",2020-07-05 19:30:00,2.57816801117285
"698.4",2020-07-05 20:00:00,2.57816801117285
"698.5",2020-07-05 20:30:00,2.57816801117285
"701",2020-07-05 21:00:00,0.876286140446122
"701.1",2020-07-05 21:30:00,0.876286140446122
"701.2",2020-07-05 22:00:00,0.876286140446122
"701.3",2020-07-05 22:30:00,0.876286140446122
"701.4",2020-07-05 23:00:00,0.876286140446122
"701.5",2020-07-05 23:30:00,0.876286140446122
"704",2020-07-06 00:00:00,1.30978150430548
"704.1",2020-07-06 00:30:00,1.30978150430548
"704.2",2020-07-06 01:00:00,1.30978150430548
"704.3",2020-07-06 01:30:00,1.30978150430548
"704.4",2020-07-06 02:00:00,1.30978150430548
"704.5",2020-07-06 02:30:00,1.30978150430548
"707",2020-07-06 03:00:00,1.14544417512301
"707.1",2020-07-06 03:30:00,1.14544417512301
"707.2",2020-07-06 04:00:00,1.14544417512301
"707.3",2020-07-06 04:30:00,1.14544417512301
"707.4",2020-07-06 05:00:00,1.14544417512301
"707.5",2020-07-06 05:30:00,1.14544417512301
"710",2020-07-06 06:00:00,1.78943653505582
"710.1",2020-07-06 06:30:00,1.78943653505582
"710.2",2020-07-06 07:00:00,1.78943653505582
"710.3",2020-07-06 07:30:00,1.78943653505582
"710.4",2020-07-06 08:00:00,1.78943653505582
"710.5",2020-07-06 08:30:00,1.78943653505582
"713",2020-07-06 09:00:00,0.576176531113446
"713.1",2020-07-06 09:30:00,0.576176531113446
"713.2",2020-07-06 10:00:00,0.576176531113446
"713.3",2020-07-06 10:30:00,0.576176531113446
"713.4",2020-07-06 11:00:00,0.576176531113446
"713.5",2020-07-06 11:30:00,0.576176531113446
"716",2020-07-06 12:00:00,2.40642302118007
"716.1",2020-07-06 12:30:00,2.40642302118007
"716.2",2020-07-06 13:00:00,2.40642302118007
"716.3",2020-07-06 13:30:00,2.40642302118007
"716.4",2020-07-06 14:00:00,2.40642302118007
"716.5",2020-07-06 14:30:00,2.40642302118007
"719",2020-07-06 15:00:00,4.28320074052639
"719.1",2020-07-06 15:30:00,4.28320074052639
"719.2",2020-07-06 16:00:00,4.28320074052639
"719.3",2020-07-06 16:30:00,4.28320074052639
"719.4",2020-07-06 17:00:00,4.28320074052639
"719.5",2020-07-06 17:30:00,4.28320074052639
"722",2020-07-06 18:00:00,3.11071914336779
"722.1",2020-07-06 18:30:00,3.11071914336779
"722.2",2020-07-06 19:00:00,3.11071914336779
"722.3",2020-07-06 19:30:00,3.11071914336779
"722.4",2020-07-06 20:00:00,3.11071914336779
"722.5",2020-07-06 20:30:00,3.11071914336779
"725",2020-07-06 21:00:00,0.738642371159956
"725.1",2020-07-06 21:30:00,0.738642371159956
"725.2",2020-07-06 22:00:00,0.738642371159956
"725.3",2020-07-06 22:30:00,0.738642371159956
"725.4",2020-07-06 23:00:00,0.738642371159956
"725.5",2020-07-06 23:30:00,0.738642371159956
"728",2020-07-07 00:00:00,1.27446914840736
"728.1",2020-07-07 00:30:00,1.27446914840736
"728.2",2020-07-07 01:00:00,1.27446914840736
"728.3",2020-07-07 01:30:00,1.27446914840736
"728.4",2020-07-07 02:00:00,1.27446914840736
"728.5",2020-07-07 02:30:00,1.27446914840736
"731",2020-07-07 03:00:00,1.32630373812306
"731.1",2020-07-07 03:30:00,1.32630373812306
"731.2",2020-07-07 04:00:00,1.32630373812306
"731.3",2020-07-07 04:30:00,1.32630373812306
"731.4",2020-07-07 05:00:00,1.32630373812306
"731.5",2020-07-07 05:30:00,1.32630373812306
"734",2020-07-07 06:00:00,1.04549603161808
"734.1",2020-07-07 06:30:00,1.04549603161808
"734.2",2020-07-07 07:00:00,1.04549603161808
"734.3",2020-07-07 07:30:00,1.04549603161808
"734.4",2020-07-07 08:00:00,1.04549603161808
"734.5",2020-07-07 08:30:00,1.04549603161808
"737",2020-07-07 09:00:00,2.85565901047399
"737.1",2020-07-07 09:30:00,2.85565901047399
"737.2",2020-07-07 10:00:00,2.85565901047399
"737.3",2020-07-07 10:30:00,2.85565901047399
"737.4",2020-07-07 11:00:00,2.85565901047399
"737.5",2020-07-07 11:30:00,2.85565901047399
"740",2020-07-07 12:00:00,3.22809821241775
"740.1",2020-07-07 12:30:00,3.22809821241775
"740.2",2020-07-07 13:00:00,3.22809821241775
"740.3",2020-07-07 13:30:00,3.22809821241775
"740.4",2020-07-07 14:00:00,3.22809821241775
"740.5",2020-07-07 14:30:00,3.22809821241775
"743",2020-07-07 15:00:00,4.65016280837589
"743.1",2020-07-07 15:30:00,4.65016280837589
"743.2",2020-07-07 16:00:00,4.65016280837589
"743.3",2020-07-07 16:30:00,4.65016280837589
"743.4",2020-07-07 17:00:00,4.65016280837589
"743.5",2020-07-07 17:30:00,4.65016280837589
"746",2020-07-07 18:00:00,5.57676612823894
"746.1",2020-07-07 18:30:00,5.57676612823894
"746.2",2020-07-07 19:00:00,5.57676612823894
"746.3",2020-07-07 19:30:00,5.57676612823894
"746.4",2020-07-07 20:00:00,5.57676612823894
"746.5",2020-07-07 20:30:00,5.57676612823894
"749",2020-07-07 21:00:00,4.48808798491727
"749.1",2020-07-07 21:30:00,4.48808798491727
"749.2",2020-07-07 22:00:00,4.48808798491727
"749.3",2020-07-07 22:30:00,4.48808798491727
"749.4",2020-07-07 23:00:00,4.48808798491727
"749.5",2020-07-07 23:30:00,4.48808798491727
"752",2020-07-08 00:00:00,2.55943035963534
"752.1",2020-07-08 00:30:00,2.55943035963534
"752.2",2020-07-08 01:00:00,2.55943035963534
"752.3",2020-07-08 01:30:00,2.55943035963534
"752.4",2020-07-08 02:00:00,2.55943035963534
"752.5",2020-07-08 02:30:00,2.55943035963534
"755",2020-07-08 03:00:00,2.49216190987175
"755.1",2020-07-08 03:30:00,2.49216190987175
"755.2",2020-07-08 04:00:00,2.49216190987175
"755.3",2020-07-08 04:30:00,2.49216190987175
"755.4",2020-07-08 05:00:00,2.49216190987175
"755.5",2020-07-08 05:30:00,2.49216190987175
"758",2020-07-08 06:00:00,2.3449346257227
"758.1",2020-07-08 06:30:00,2.3449346257227
"758.2",2020-07-08 07:00:00,2.3449346257227
"758.3",2020-07-08 07:30:00,2.3449346257227
"758.4",2020-07-08 08:00:00,2.3449346257227
"758.5",2020-07-08 08:30:00,2.3449346257227
"761",2020-07-08 09:00:00,3.17208064606164
"761.1",2020-07-08 09:30:00,3.17208064606164
"761.2",2020-07-08 10:00:00,3.17208064606164
"761.3",2020-07-08 10:30:00,3.17208064606164
"761.4",2020-07-08 11:00:00,3.17208064606164
"761.5",2020-07-08 11:30:00,3.17208064606164
"764",2020-07-08 12:00:00,3.86351528007142
"764.1",2020-07-08 12:30:00,3.86351528007142
"764.2",2020-07-08 13:00:00,3.86351528007142
"764.3",2020-07-08 13:30:00,3.86351528007142
"764.4",2020-07-08 14:00:00,3.86351528007142
"764.5",2020-07-08 14:30:00,3.86351528007142
"767",2020-07-08 15:00:00,3.97367430514502
"767.1",2020-07-08 15:30:00,3.97367430514502
"767.2",2020-07-08 16:00:00,3.97367430514502
"767.3",2020-07-08 16:30:00,3.97367430514502
"767.4",2020-07-08 17:00:00,3.97367430514502
"767.5",2020-07-08 17:30:00,3.97367430514502
"770",2020-07-08 18:00:00,2.92749002130025
"770.1",2020-07-08 18:30:00,2.92749002130025
"770.2",2020-07-08 19:00:00,2.92749002130025
"770.3",2020-07-08 19:30:00,2.92749002130025
"770.4",2020-07-08 20:00:00,2.92749002130025
"770.5",2020-07-08 20:30:00,2.92749002130025
"773",2020-07-08 21:00:00,0.972791043296123
"773.1",2020-07-08 21:30:00,0.972791043296123
"773.2",2020-07-08 22:00:00,0.972791043296123
"773.3",2020-07-08 22:30:00,0.972791043296123
"773.4",2020-07-08 23:00:00,0.972791043296123
"773.5",2020-07-08 23:30:00,0.972791043296123
"776",2020-07-09 00:00:00,0.80752216504992
"776.1",2020-07-09 00:30:00,0.80752216504992
"776.2",2020-07-09 01:00:00,0.80752216504992
"776.3",2020-07-09 01:30:00,0.80752216504992
"776.4",2020-07-09 02:00:00,0.80752216504992
"776.5",2020-07-09 02:30:00,0.80752216504992
"779",2020-07-09 03:00:00,0.938910055114915
"779.1",2020-07-09 03:30:00,0.938910055114915
"779.2",2020-07-09 04:00:00,0.938910055114915
"779.3",2020-07-09 04:30:00,0.938910055114915
"779.4",2020-07-09 05:00:00,0.938910055114915
"779.5",2020-07-09 05:30:00,0.938910055114915
"782",2020-07-09 06:00:00,1.4047751400159
"782.1",2020-07-09 06:30:00,1.4047751400159
"782.2",2020-07-09 07:00:00,1.4047751400159
