"","GPP","R","NEP","datetime"
"1",0.256496151979345,-0.155485766590656,0.0502282177277993,2020-07-17
"2",0.255040275627789,-0.0269529435587001,0.223764783880363,2020-07-18
"3",-0.118836046959359,0.248192459507753,0.216599726690361,2020-07-19
"4",0.497626384898805,-0.232594561796635,0.191489670641659,2020-07-20
"5",-0.368444634117867,0.467334967081224,0.26008713735193,2020-07-22
"6",-0.210016588141543,0.280351331515773,0.167269978430116,2020-07-23
"7",0.190596233398369,0.120234104376696,0.358374508153836,2020-07-24
"8",1.56513902206835,-0.997742896323691,0.239811227543926,2020-07-25
"9",0.00872588095993243,0.252222986224529,0.352364114988226,2020-07-26
"10",1.2450817417815,-0.395985597924304,0.715507960478893,2020-07-27
"11",1.01227061706785,-0.659652548321307,0.107487690001079,2020-07-28
"12",-0.174133758885683,-0.135279483930937,-0.367805667360736,2020-07-29
"13",0.277581901322797,-0.298011275830187,-0.134996020027619,2020-07-30
"14",0.631175467868014,-0.377446205016827,0.114573892054343,2020-07-31
"15",4.05233513294657,-4.01907887568739,-1.50525785987091,2020-08-01
"16",0.0805720527313447,-1.7252786527738,-2.3404453734461,2020-08-02
"17",3.49413642137728,-2.8248412199013,-0.398318559305876,2020-08-03
"18",2.10952320706312,-2.50317320639427,-1.36068761027642,2020-08-04
"19",-0.12336164705779,0.464670175015478,0.526529201962715,2020-08-06
"20",0.293811514742647,0.0951421503225476,0.437715296374049,2020-08-18
"21",0.144506784074067,0.373469152541614,0.687919744859255,2020-08-19
"22",0.750599916568692,-0.607668105354259,-0.112609258910477,2020-08-20
